PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura del neumático (perfil),Anchura del neumático,Aro,Carcasa,Categoría de neumático,Clasificación de capas,Color,Diámetro de la llanta,Estructura de neumático,Familia de neumáticos,Homologación,Índice de carga del neumático (IC),Índice de velocidad (CV),Modelo,Montaje,Posición,Sin cámara o tipo de cámara,Uso,Picture1,Picture2,AllPicturesZIP,DeliveryPlant
9004167,573002321,ETM00232100,MAXXIS,MAXXI TIRE SPEARZ M991 195/50-10,Neumático MAXXIS SPEARZ M991 195/50-10 6PR 35Q E TL,108.50,89.67,62.77,4717784505787,1,4011900000,0,0,"<p>Maxxis Spearz: el neum&aacute;tico de quad con dibujo de carretera</p><p>- Desarrollado para lograr las mejores prestaciones sobre el asfalto<br> - El dibujo del neum&aacute;tico evacua r&aacute;pida y eficazmente el agua<br> - Homologado para uso en carretera<br> - Neum&aacute;tico dise&ntilde;ado para el ocio, como las carreras de aficionados en pista<br> - Neum&aacute;tico sin c&aacute;mara - N&uacute;mero de lonas: 4 - Velocidad nominal: 140&thinsp;km/ h - Carga m&aacute;xima: 121 kg<br> - Presiones recomendadas: <br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de carretera: entre 0,4 y 0,9 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo deportivo (plano): entre 0,4 y 0,7 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de pista (redondo): entre 0,2 y 0,4 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo utilitario: entre 0,2 y 0,5 bar.</p>","
Maxxis Spearz: el neumático de quad con dibujo de carretera
- Desarrollado para lograr las mejores prestaciones sobre el asfalto - El dibujo del neumático evacua rápida y eficazmente el agua - Homologado para uso en carretera - Neumático diseñado para el ocio, como las carreras de aficionados en pista - Neumático sin cámara - Número de lonas: 4 - Velocidad nominal: 140 km/ h - Carga máxima: 121 kg - Presiones recomendadas:              * Neumático con dibujo de carretera: entre 0,4 y 0,9 bar             * Neumático con dibujo deportivo (plano): entre 0,4 y 0,7 bar             * Neumático con dibujo de pista (redondo): entre 0,2 y 0,4 bar             * Neumático con dibujo utilitario: entre 0,2 y 0,5 bar.",TIRES & ACCESSORIES,ATV,ATV TIRE ROAD,39226,4000,508,508,152,50,195,,,ATV homologado,6PR - clasificación de 6 capas,,10,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,35,Q < 160 km/h,SPEARZ,,Delantero,TL - Tubeless,,https://api.mybihr.com/medias/9004167-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA3ODAxfGltYWdlL2pwZWd8YUdOaUwyaGlZUzg0T1RrMU1UZ3pOemc0TURZeUx6a3dNRFF4TmpjdE1WODRNREJYZURnd01FZ3w1ODFjM2FhNjUwMjU2MGFkOWU1ZjdlN2QxOTI5ZGQ3NGY1MDFjZGU2ODg1ZTMwMTNmOGEyMGI1MjVhMGI3YjFm,,https://static.bihr.pro/eBihr/Pictures/MAXXIS-pictures.zip,Spain Warehouse (Tires)
9004172,573159060,ETM15906000,MAXXIS,MAXXI TIRE SPEARZ M992 225/40-10,Neumático MAXXIS SPEARZ M992 225/40-10 4PR 34N E TL,108.00,89.26,62.48,4717784507118,4,4011900000,0,0,"<p>Maxxis Spearz: el neum&aacute;tico de quad con dibujo de carretera</p><p>- Desarrollado para lograr las mejores prestaciones sobre el asfalto<br> - El dibujo del neum&aacute;tico evacua r&aacute;pida y eficazmente el agua<br> - Homologado para uso en carretera<br> - Neum&aacute;tico dise&ntilde;ado para el ocio, como las carreras de aficionados en pista<br> - Neum&aacute;tico sin c&aacute;mara - N&uacute;mero de lonas: 4 - Velocidad nominal: 140&thinsp;km/ h - Carga m&aacute;xima: 118 kg<br> - Presiones recomendadas: <br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de carretera: entre 0,4 y 0,9 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo deportivo (plano): entre 0,4 y 0,7 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de pista (redondo): entre 0,2 y 0,4 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo utilitario: entre 0,2 y 0,5 bar.</p>","
Maxxis Spearz: el neumático de quad con dibujo de carretera
- Desarrollado para lograr las mejores prestaciones sobre el asfalto - El dibujo del neumático evacua rápida y eficazmente el agua - Homologado para uso en carretera - Neumático diseñado para el ocio, como las carreras de aficionados en pista - Neumático sin cámara - Número de lonas: 4 - Velocidad nominal: 140 km/ h - Carga máxima: 118 kg - Presiones recomendadas:              * Neumático con dibujo de carretera: entre 0,4 y 0,9 bar             * Neumático con dibujo deportivo (plano): entre 0,4 y 0,7 bar             * Neumático con dibujo de pista (redondo): entre 0,2 y 0,4 bar             * Neumático con dibujo utilitario: entre 0,2 y 0,5 bar.",TIRES & ACCESSORIES,ATV,ATV TIRE ROAD,44756,6555,446,446,225,40,225,,,ATV homologado,4PR - clasificación de 4 capas,,10,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,34,N < 140 km/h,SPEARZ,,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9004172-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA3ODAxfGltYWdlL2pwZWd8YURJeEwyZzFNUzg0T1RrMU1UZzBOemN4TVRBeUx6a3dNRFF4TnpJdE1WODRNREJYZURnd01FZ3wyYTAzNzFkYTRhYTZhZDM0MDFiMDRmNGQzN2Y0NDgxZGFiNDA2MmVkMDY1Yjc1YWE2N2FiMjEyZTNhODIxYWNj,,https://static.bihr.pro/eBihr/Pictures/MAXXIS-pictures.zip,Spain Warehouse (Tires)
9004173,573166580,ETM16658000,MAXXIS,MAXXI TIRE SPEARZ M992 25X10-12,Neumático MAXXIS SPEARZ M992 AT25X10-12 4PR 50N E TL,148.39,122.64,85.85,4717784507132,3,4011900000,0,0,"<p>Maxxis Spearz: el neum&aacute;tico de quad con dibujo de carretera</p><p>- Desarrollado para lograr las mejores prestaciones sobre el asfalto<br> - El dibujo del neum&aacute;tico evacua r&aacute;pida y eficazmente el agua<br> - Homologado para uso en carretera<br> - Neum&aacute;tico dise&ntilde;ado para el ocio, como las carreras de aficionados en pista<br> - Neum&aacute;tico sin c&aacute;mara - N&uacute;mero de lonas: 4 - Velocidad nominal: 140&thinsp;km/ h - Carga m&aacute;xima: 190&thinsp;kg<br> - Presiones recomendadas: <br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de carretera: entre 0,4 y 0,9 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo deportivo (plano): entre 0,4 y 0,7 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de pista (redondo): entre 0,2 y 0,4 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo utilitario: entre 0,2 y 0,5 bar.</p>","
Maxxis Spearz: el neumático de quad con dibujo de carretera
- Desarrollado para lograr las mejores prestaciones sobre el asfalto - El dibujo del neumático evacua rápida y eficazmente el agua - Homologado para uso en carretera - Neumático diseñado para el ocio, como las carreras de aficionados en pista - Neumático sin cámara - Número de lonas: 4 - Velocidad nominal: 140 km/ h - Carga máxima: 190 kg - Presiones recomendadas:              * Neumático con dibujo de carretera: entre 0,4 y 0,9 bar             * Neumático con dibujo deportivo (plano): entre 0,4 y 0,7 bar             * Neumático con dibujo de pista (redondo): entre 0,2 y 0,4 bar             * Neumático con dibujo utilitario: entre 0,2 y 0,5 bar.",TIRES & ACCESSORIES,ATV,ATV TIRE ROAD,102419,8000,635,635,254,25,10,,,ATV homologado,4PR - clasificación de 4 capas,,12,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,50,N < 140 km/h,SPEARZ,,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9004173-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA3ODAxfGltYWdlL2pwZWd8YURZMEwyZzBZUzg0T1RrMU1UZzBPVFkzTnpFd0x6a3dNRFF4TnpNdE1WODRNREJYZURnd01FZ3xmYjVjZDU4YTAwZjcwNGMxZjk0MmIzNTczZTAxMjRiOWI0MDVmZjYzNWQ0Y2JmMGM4OTY3ZGIzMjZhMzA3YTUw,,https://static.bihr.pro/eBihr/Pictures/MAXXIS-pictures.zip,Spain Warehouse (Tires)
9004174,573166591,ETM16659100,MAXXIS,MAXXI TIRE SPEARZ M991 25X8-12,Neumático MAXXIS SPEARZ M991 AT25X8-12 4PR 43N E TL,133.00,109.92,76.94,4717784506913,1,4011900000,0,0,"<p>Maxxis Spearz: el neum&aacute;tico de quad con dibujo de carretera</p><p>- Desarrollado para lograr las mejores prestaciones sobre el asfalto<br> - El dibujo del neum&aacute;tico evacua r&aacute;pida y eficazmente el agua<br> - Homologado para uso en carretera<br> - Neum&aacute;tico dise&ntilde;ado para el ocio, como las carreras de aficionados en pista<br> - Neum&aacute;tico sin c&aacute;mara - N&uacute;mero de lonas: 4 - Velocidad nominal: 140&thinsp;km/ h - Carga m&aacute;xima: 155 kg<br> - Presiones recomendadas: <br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de carretera: entre 0,4 y 0,9 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo deportivo (plano): entre 0,4 y 0,7 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de pista (redondo): entre 0,2 y 0,4 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo utilitario: entre 0,2 y 0,5 bar.</p>","
Maxxis Spearz: el neumático de quad con dibujo de carretera
- Desarrollado para lograr las mejores prestaciones sobre el asfalto - El dibujo del neumático evacua rápida y eficazmente el agua - Homologado para uso en carretera - Neumático diseñado para el ocio, como las carreras de aficionados en pista - Neumático sin cámara - Número de lonas: 4 - Velocidad nominal: 140 km/ h - Carga máxima: 155 kg - Presiones recomendadas:              * Neumático con dibujo de carretera: entre 0,4 y 0,9 bar             * Neumático con dibujo deportivo (plano): entre 0,4 y 0,7 bar             * Neumático con dibujo de pista (redondo): entre 0,2 y 0,4 bar             * Neumático con dibujo utilitario: entre 0,2 y 0,5 bar.",TIRES & ACCESSORIES,ATV,ATV TIRE ROAD,81855,7000,635,635,203,25,8,,,ATV homologado,4PR - clasificación de 4 capas,,12,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,43,N < 140 km/h,SPEARZ,,Delantero,TL - Tubeless,,https://api.mybihr.com/medias/9004174-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA3ODAxfGltYWdlL2pwZWd8YURFM0wyZ3dOQzg0T1RrMU1UZzFNVFkwTXpFNEx6a3dNRFF4TnpRdE1WODRNREJYZURnd01FZ3w0ODU4OTJkZGMyNTczMTJlNGI4YjgzNDNhZTI2YmM3ODk0Y2FkYjE2MDdhOGFiYjc1MDAzYWZhMTcxM2Q4ZmNj,,https://static.bihr.pro/eBihr/Pictures/MAXXIS-pictures.zip,Spain Warehouse (Tires)
9004168,573072840,ETM07284000,MAXXIS,MAXXI TIRE SPEARZ M992 20X11-9,Neumático MAXXIS SPEARZ M992 AT20X11-9 4PR 38N E TL,133.00,109.92,76.94,4717784505695,5,4011900000,0,0,"<p>Maxxis Spearz: el neum&aacute;tico de quad con dibujo de carretera</p><p>- Desarrollado para lograr las mejores prestaciones sobre el asfalto<br> - El dibujo del neum&aacute;tico evacua r&aacute;pida y eficazmente el agua<br> - Homologado para uso en carretera<br> - Neum&aacute;tico dise&ntilde;ado para el ocio, como las carreras de aficionados en pista<br> - Neum&aacute;tico sin c&aacute;mara - N&uacute;mero de lonas: 4 - Velocidad nominal: 140&thinsp;km/ h - Carga m&aacute;xima: 132 kg<br> - Presiones recomendadas: <br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de carretera: entre 0,4 y 0,9 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo deportivo (plano): entre 0,4 y 0,7 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de pista (redondo): entre 0,2 y 0,4 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo utilitario: entre 0,2 y 0,5 bar.</p>","
Maxxis Spearz: el neumático de quad con dibujo de carretera
- Desarrollado para lograr las mejores prestaciones sobre el asfalto - El dibujo del neumático evacua rápida y eficazmente el agua - Homologado para uso en carretera - Neumático diseñado para el ocio, como las carreras de aficionados en pista - Neumático sin cámara - Número de lonas: 4 - Velocidad nominal: 140 km/ h - Carga máxima: 132 kg - Presiones recomendadas:              * Neumático con dibujo de carretera: entre 0,4 y 0,9 bar             * Neumático con dibujo deportivo (plano): entre 0,4 y 0,7 bar             * Neumático con dibujo de pista (redondo): entre 0,2 y 0,4 bar             * Neumático con dibujo utilitario: entre 0,2 y 0,5 bar.",TIRES & ACCESSORIES,ATV,ATV TIRE ROAD,72000,7000,508,508,279,20,11,,,ATV homologado,4PR - clasificación de 4 capas,,9,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,38,N < 140 km/h,SPEARZ,,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9004168-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA3ODAxfGltYWdlL2pwZWd8YUdaaUwyaGlNeTg0T1RrMU1UZ3pPVGcwTmpjd0x6a3dNRFF4TmpndE1WODRNREJYZURnd01FZ3xlYjUwM2MyOTMyOTJhN2E4MTU0OWViYWVjMGUxYTA5YzU5MWQwNzliMjg5OTYzNTBhZjE2MTdmNDNlNzY5YjFj,,https://static.bihr.pro/eBihr/Pictures/MAXXIS-pictures.zip,Spain Warehouse (Tires)
9004169,573072890,ETM07289000,MAXXIS,MAXXI TIRE SPEARZ M992 22X10-10,Neumático MAXXIS SPEARZ M992 AT22X10-10 4PR 55N E TL,142.70,117.93,82.55,4717784508337,2,4011900000,0,0,"<p>Maxxis Spearz: el neum&aacute;tico de quad con dibujo de carretera</p><p>- Desarrollado para lograr las mejores prestaciones sobre el asfalto<br> - El dibujo del neum&aacute;tico evacua r&aacute;pida y eficazmente el agua<br> - Homologado para uso en carretera<br> - Neum&aacute;tico dise&ntilde;ado para el ocio, como las carreras de aficionados en pista<br> - Neum&aacute;tico sin c&aacute;mara - N&uacute;mero de lonas: 4 - Velocidad nominal: 140&thinsp;km/ h - Carga m&aacute;xima: 218&thinsp;kg<br> - Presiones recomendadas: <br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de carretera: entre 0,4 y 0,9 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo deportivo (plano): entre 0,4 y 0,7 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de pista (redondo): entre 0,2 y 0,4 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo utilitario: entre 0,2 y 0,5 bar.</p>","
Maxxis Spearz: el neumático de quad con dibujo de carretera
- Desarrollado para lograr las mejores prestaciones sobre el asfalto - El dibujo del neumático evacua rápida y eficazmente el agua - Homologado para uso en carretera - Neumático diseñado para el ocio, como las carreras de aficionados en pista - Neumático sin cámara - Número de lonas: 4 - Velocidad nominal: 140 km/ h - Carga máxima: 218 kg - Presiones recomendadas:              * Neumático con dibujo de carretera: entre 0,4 y 0,9 bar             * Neumático con dibujo deportivo (plano): entre 0,4 y 0,7 bar             * Neumático con dibujo de pista (redondo): entre 0,2 y 0,4 bar             * Neumático con dibujo utilitario: entre 0,2 y 0,5 bar.",TIRES & ACCESSORIES,ATV,ATV TIRE ROAD,79370,7000,559,559,254,22,10,,,ATV homologado,4PR - clasificación de 4 capas,,10,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,55,N < 140 km/h,SPEARZ,,Trasero,TL - Tubeless,,https://api.mybihr.com/medias/9004169-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA3ODAxfGltYWdlL2pwZWd8YURkbUwyZzJOUzg0T1RrMU1UZzBNVGd4TWpjNEx6a3dNRFF4TmprdE1WODRNREJYZURnd01FZ3w3ZjU3OTc0NTcyNDgxZjNjOGFjZDYwNzViZjFiNWE5OTA2OTYwMzU0NzAzM2Y4MGI5ZmUwYzY4ZWZjYTFmMTNh,,https://static.bihr.pro/eBihr/Pictures/MAXXIS-pictures.zip,Spain Warehouse (Tires)
9004171,573148030,ETM14803000,MAXXIS,MAXXI TIRE SPEARZ M991 165/70-10,Neumático MAXXIS SPEARZ M991 165/70-10 4PR 30N E TL,96.40,79.67,55.77,4717784506890,2,4011900000,0,0,"<p>Maxxis Spearz: el neum&aacute;tico de quad con dibujo de carretera</p><p>- Desarrollado para lograr las mejores prestaciones sobre el asfalto<br> - El dibujo del neum&aacute;tico evacua r&aacute;pida y eficazmente el agua<br> - Homologado para uso en carretera<br> - Neum&aacute;tico dise&ntilde;ado para el ocio, como las carreras de aficionados en pista<br> - Neum&aacute;tico sin c&aacute;mara - N&uacute;mero de lonas: 4 - Velocidad nominal: 140&thinsp;km/ h - Carga m&aacute;xima: 101 kg<br> - Presiones recomendadas: <br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de carretera: entre 0,4 y 0,9 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo deportivo (plano): entre 0,4 y 0,7 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de pista (redondo): entre 0,2 y 0,4 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo utilitario: entre 0,2 y 0,5 bar.</p>","
Maxxis Spearz: el neumático de quad con dibujo de carretera
- Desarrollado para lograr las mejores prestaciones sobre el asfalto - El dibujo del neumático evacua rápida y eficazmente el agua - Homologado para uso en carretera - Neumático diseñado para el ocio, como las carreras de aficionados en pista - Neumático sin cámara - Número de lonas: 4 - Velocidad nominal: 140 km/ h - Carga máxima: 101 kg - Presiones recomendadas:              * Neumático con dibujo de carretera: entre 0,4 y 0,9 bar             * Neumático con dibujo deportivo (plano): entre 0,4 y 0,7 bar             * Neumático con dibujo de pista (redondo): entre 0,2 y 0,4 bar             * Neumático con dibujo utilitario: entre 0,2 y 0,5 bar.",TIRES & ACCESSORIES,ATV,ATV TIRE ROAD,42581,4000,508,508,165,70,165,,,ATV homologado,4PR - clasificación de 4 capas,,10,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,30,N < 140 km/h,SPEARZ,,Delantero,TL - Tubeless,,https://api.mybihr.com/medias/9004171-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA3ODAxfGltYWdlL2pwZWd8YUdZeUwyZzFOeTg0T1RrMU1UZzBOVGMwTkRrMEx6a3dNRFF4TnpFdE1WODRNREJYZURnd01FZ3xiODA1Zjg2MGMxNTMzOWUxZGVlOWZlZDM3YTJkMTc2Njk5NDY4NjM2MWEzYzFhOGQ5YTc2ZDQ3ZjFkZjJmNDlh,,https://static.bihr.pro/eBihr/Pictures/MAXXIS-pictures.zip,Spain Warehouse (Tires)
9004170,573136290,ETM13629000,MAXXIS,MAXXI TIRE SPEARZ M991 21X7-10,Neumático MAXXIS SPEARZ M991 AT21X7-10 4PR 25J E TL,111.80,92.40,64.68,4717784508320,2,4011900000,0,0,"<p>Maxxis Spearz: el neum&aacute;tico de quad con dibujo de carretera</p><p>- Desarrollado para lograr las mejores prestaciones sobre el asfalto<br> - El dibujo del neum&aacute;tico evacua r&aacute;pida y eficazmente el agua<br> - Homologado para uso en carretera<br> - Neum&aacute;tico dise&ntilde;ado para el ocio, como las carreras de aficionados en pista<br> - Neum&aacute;tico sin c&aacute;mara - N&uacute;mero de lonas: 4 - Velocidad nominal: 140&thinsp;km/ h - Carga m&aacute;xima: 150 kg<br> - Presiones recomendadas: <br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de carretera: entre 0,4 y 0,9 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo deportivo (plano): entre 0,4 y 0,7 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo de pista (redondo): entre 0,2 y 0,4 bar<br> &nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp; * Neum&aacute;tico con dibujo utilitario: entre 0,2 y 0,5 bar.</p>","
Maxxis Spearz: el neumático de quad con dibujo de carretera
- Desarrollado para lograr las mejores prestaciones sobre el asfalto - El dibujo del neumático evacua rápida y eficazmente el agua - Homologado para uso en carretera - Neumático diseñado para el ocio, como las carreras de aficionados en pista - Neumático sin cámara - Número de lonas: 4 - Velocidad nominal: 140 km/ h - Carga máxima: 150 kg - Presiones recomendadas:              * Neumático con dibujo de carretera: entre 0,4 y 0,9 bar             * Neumático con dibujo deportivo (plano): entre 0,4 y 0,7 bar             * Neumático con dibujo de pista (redondo): entre 0,2 y 0,4 bar             * Neumático con dibujo utilitario: entre 0,2 y 0,5 bar.",TIRES & ACCESSORIES,ATV,ATV TIRE ROAD,44739,6312,513,513,170,21,7,,,ATV homologado,4PR - clasificación de 4 capas,,10,X-Ply,Neumáticos ATV/SSV/3 ruedas,Homologado,25,J < 100 km/h,SPEARZ,,Delantero,TL - Tubeless,,https://api.mybihr.com/medias/9004170-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA3ODAxfGltYWdlL2pwZWd8YUdNeUwyZzFaUzg0T1RrMU1UZzBNemMzT0RnMkx6a3dNRFF4TnpBdE1WODRNREJYZURnd01FZ3xkYWNhNDdhMGM2ZDY1NzM5Y2U1ODViNDVhYzE5ZTBlM2RjYWZlZTY0MjRhMDRhMGFiNTZkNTk0ODQwY2M4ZTUz,,https://static.bihr.pro/eBihr/Pictures/MAXXIS-pictures.zip,Spain Warehouse (Tires)
