PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Uso recomendado,Picture1,Picture2,AllPicturesZIP,DeliveryPlant
1105016,41615,CG50-BLACK,EIGHTPER,EIGHT FIXIE SPROCKET LOCKRING. ADZ BLACK,Arandela cierre piñón fijo color negro,9.99,8.26,2.00,8430525416154,20,7315111000,0,1,"Eightper fixed sprocket lockring. Weight: 10gr.
CNC machined aluminum 7075 / T6. BC1.29''x24T-LH.
Anodized black color.","Eightper fixed sprocket lockring. Weight: 10gr.
CNC machined aluminum 7075 / T6. BC1.29''x24T-LH.
Anodized black color.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,99,11,132,83,9,Ciudad,https://api.mybihr.com/medias/1105016-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzA3MzUyfGltYWdlL3BuZ3xhRE5rTDJoaE1TOHhNRGszTVRjeE9UZzVNekF5TWk4eE1UQTFNREUyTFRGZk9EQXdWM2c0TURCSXxiODljNjcwYTc2MGEzMmQyODZlOGMzOWJjZmFmMTVhZmVlNTE2M2Q5Y2M2YzU3YTJiNTYyYzQ4OGU5MmZmMTNj,,https://static.bihr.pro/eBihr/Pictures/EIGHTPER-pictures.zip,Spain Warehouse (Parts)
1105018,41617,CG50-GREEN,EIGHTPER,EIGHT FIXIE SPROCKET LOCKRING. ADZ GREEN,Arandela cierre piñón fijo color verde,9.99,8.26,1.00,8430525416178,31,7315111000,0,1,"Eightper fixed sprocket lockring. Weight: 10gr.
CNC machined aluminum 7075 / T6. BC1.29''x24T-LH.
Anodized green color.","Eightper fixed sprocket lockring. Weight: 10gr.
CNC machined aluminum 7075 / T6. BC1.29''x24T-LH.
Anodized green color.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,58,11,83,78,9,Ciudad,https://api.mybihr.com/medias/1105018-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTIzNTA2fGltYWdlL3BuZ3xhREUwTDJnd1lTOHhNRGszTVRjeU1URXpPREl3Tmk4eE1UQTFNREU0TFRGZk9EQXdWM2c0TURCSXxlZjVkNmZjOTNkMmZiZjZkNGI1MGUwMTI3MTcwZTVkMzFjNWRlZmFmZmEyN2NjODQ0ODNlMzkxYWRiOWQ2ZjA2,,https://static.bihr.pro/eBihr/Pictures/EIGHTPER-pictures.zip,Spain Warehouse (Parts)
1105020,41619,CG50-SILVER,EIGHTPER,EIGHT FIXIE SPROCKET LOCKRING. ADZ SILVE,Arandela cierre piñón fijo color plata,9.99,8.26,1.00,8430525416192,35,7315111000,0,1,"Eightper fixed sprocket lockring. Weight: 10gr.
CNC machined aluminum 7075 / T6. BC1.29''x24T-LH.
Anodized silver color.","Eightper fixed sprocket lockring. Weight: 10gr.
CNC machined aluminum 7075 / T6. BC1.29''x24T-LH.
Anodized silver color.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,110,12,123,81,11,Ciudad,https://api.mybihr.com/medias/1105020-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU5MzY2fGltYWdlL3BuZ3xhREF6TDJneU5pOHhNRGszTVRjeU1UazVNREUzTkM4eE1UQTFNREl3TFRGZk9EQXdWM2c0TURCSXwzNDMzZGRjYTM2ZWY0ZWMxMWI1OTYyZTNmYTQ1ZGI0MzI4YTE2Yzc4Njg4OTZlMTE1YjIzNTBlYjAxY2ZkYTRj,,https://static.bihr.pro/eBihr/Pictures/EIGHTPER-pictures.zip,Spain Warehouse (Parts)
1105019,41618,CG50-RED,EIGHTPER,EIGHT FIXIE SPROCKET LOCKRING. ADZ RED.,Arandela cierre piñón fijo color rojo,9.99,8.26,1.50,8430525416185,24,7315111000,0,1,"Eightper fixed sprocket lockring. Weight: 10gr.
CNC machined aluminum 7075 / T6. BC1.29''x24T-LH.
Anodized red color.","Eightper fixed sprocket lockring. Weight: 10gr.
CNC machined aluminum 7075 / T6. BC1.29''x24T-LH.
Anodized red color.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,93,11,126,82,9,Ciudad,https://api.mybihr.com/medias/1105019-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTExMzM5fGltYWdlL3BuZ3xhRFl5TDJneE9DOHhNRGszTVRjeU1UVTVOamsxT0M4eE1UQTFNREU1TFRGZk9EQXdWM2c0TURCSXw0NjRlOTZiNmIwNmQzY2FlMjQ5Y2EzNTIyOGJkNWYyNzYzODkzYmFiNzI1MDNlZTA3YTVjODYxYTlhZTU0OWI5,,https://static.bihr.pro/eBihr/Pictures/EIGHTPER-pictures.zip,Spain Warehouse (Parts)
1105017,41616,CG50-GOLD,EIGHTPER,EIGHT FIXIE SPROCKET LOCKRING. ADZ GOLD.,Arandela cierre piñón fijo color oro,9.99,8.26,3.00,8430525416161,92,7315111000,0,1,"Eightper fixed sprocket lockring. Weight: 10gr.
CNC machined aluminum 7075 / T6. BC1.29''x24T-LH.
Anodized gold color.","Eightper fixed sprocket lockring. Weight: 10gr.
CNC machined aluminum 7075 / T6. BC1.29''x24T-LH.
Anodized gold color.",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,48,11,51,41,23,Ciudad,https://api.mybihr.com/medias/1105017-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDgxMzc2fGltYWdlL3BuZ3xhR0l5TDJnMU9DOHhNRGszTVRjeU1ETTFNVGMzTkM4eE1UQTFNREUzTFRGZk9EQXdWM2c0TURCSXw4NDI2YWVjMTMzNDBlOGM3ZWU1NmQ2N2U4NTc3ZGRlMWNjYmQ0NDQ5ZmZhZDI5ZDdlZTRiYmIzNWE1YWQ5N2Rm,https://api.mybihr.com/medias/1105017-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mzk4NjcxfGltYWdlL3BuZ3xhREkxTDJnMFlpOHhNRGszTVRjeU1EYzBORGs1TUM4eE1UQTFNREUzTFRKZk9EQXdWM2c0TURCSXw5YzMyZmEyM2IzZDMzNWRiYWExN2NkZWExNTkzZTQ4YzE5YWU1YTg3MDU4YjE5NmQyMGUyYzJmZjMxYWJhZjcy,https://static.bihr.pro/eBihr/Pictures/EIGHTPER-pictures.zip,Spain Warehouse (Parts)
