PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,V-Posición,V-Talla,V-Tamaño,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado de la tapa del silenciador,Airbag,Alarma,Alto espejo (mm),Altura (cm),Altura (mm),Ancho espejo (mm),Anchura (cm),Anchura (mm),Anchura interior del arco (mm),Capacidad (ml/l),Capacidad de portaequipajes (L),Capacidad del casco,Capacidad/litros (L),Color,Color de la carcasa,Color del cristal,Composición,Depósito,Diámetro de arco Ø (mm),Diámetro de cable Ø (mm),Diámetro de la cadena Ø (mm),Diámetro de pasador  Ø (mm),Diámetro Ø (mm),Embalaje,Especificaciones,Fabricación,Fijación,Forma,Función de la luz,Género,Homologación,Incluye intermitente,Longitud (cm),Longitud (mm),Longitud de cable (mm),Longitud de la cadena (mm),Longitud interna del arco (mm),Montaje,Peso (g),Posición,Profundidad (cm),Profundidad (mm),Resistente a la intemperie,Rosca (mm),Rosca de espejo,Sentido de rosca,Talla,Tipo,Tipo de antirrobo,Tipo de funda,Tipo de funda de teléfono,Tipo de interruptor,Tipo de luz,Tipo de portaequipajes,Tipo de retrovisor,Tipo de vehículo,Universal,Uso,Uso recomendado,Voltaje,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,Picture9,Picture10,Picture11,Picture12,Picture13,Picture14,Picture15,Picture16,Picture17,AllPicturesZIP,Document1,Document2,Document3,Document4,Document5,Document6,Document7,Document8,Document9,DeliveryPlant
8002151,,OC303,OXFORD,OXFOR MINT HELMET CARE KIT,Kit de cuidado de cascos Oxford Mint,30.99,25.61,17.93,5030009402043,4,8714109090,0,1,"<p>Tratamientos de limpieza y antivaho en tamaño de viaje en una práctica bolsa de espuma EVA para un cómodo almacenamiento de la motocicleta.</p>
<p>Contenido:</p>
<p><strong>Desinfectante para cascos 100 ml</strong>: limpia y elimina olores y bacterias.<br>
<strong>Espray antivaho 50 ml</strong>:<strong> </strong>reduce el empañamiento dentro de tu visera.<br>
<strong>Limpiador de cascos 50 ml</strong>: limpia el casco de suciedad, grasa e insectos.<br>
<strong>Paño de microfibra 30x30 cm</strong>: útil para aplicar todos los productos incluidos en este kit.</p>","
Tratamientos de limpieza y antivaho en tamaño de viaje en una práctica bolsa de espuma EVA para un cómodo almacenamiento de la motocicleta.

Contenido:

Desinfectante para cascos 100 ml: limpia y elimina olores y bacterias.
Espray antivaho 50 ml: reduce el empañamiento dentro de tu visera.
Limpiador de cascos 50 ml: limpia el casco de suciedad, grasa e insectos.
Paño de microfibra 30x30 cm: útil para aplicar todos los productos incluidos en este kit.",RIDER GEAR,HELMET,HELMET SP. PARTS,,,,,,2278,412,174,154,85,,,,,,,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-8002151-1.jpg?context=bWFzdGVyfHJvb3R8MjA4Mjk0fGltYWdlL2pwZWd8YURVMUwyZ3dNQzh4TURBMk9EazFPREk1T0RFeE5UQXZPREF3VjNnNE1EQklYemd3TURJeE5URXRNUzVxY0djfDA0YWE4OTVjYzVjZTY4YzVmNTdiNjkyNGRkMTUzZDVmNzNiMzY1MDkxOTA1Yjk3NzNjYjVkZGY1OTdhN2QwY2E,https://api.mybihr.com/medias/800Wx800H-8002151-2.jpg?context=bWFzdGVyfHJvb3R8MjE2NjA5fGltYWdlL2pwZWd8YURFeUwyZzBaUzh4TURBMk9EazFPRE14TnpjM05UZ3ZPREF3VjNnNE1EQklYemd3TURJeE5URXRNaTVxY0djfDQ4MTgwZjU2ZDM5M2IyZmQ0MmQ4NzNiN2Q0MDY1MGZkNWU0ZWM2NTdhMDg1NjU3YWZlZDVjM2QwOTVlMDQ5NDE,https://api.mybihr.com/medias/800Wx800H-8002151-3.jpg?context=bWFzdGVyfHJvb3R8ODU3Njh8aW1hZ2UvanBlZ3xhR1V6TDJnMU5DOHhNREEyT0RrMU9ETXpOelF6TmpZdk9EQXdWM2c0TURCSVh6Z3dNREl4TlRFdE15NXFjR2N8ZGNhM2MzNmMwMDhhYTZkMzAwOGNkNTY4M2RlZWFiNWY0Y2FlMGNmMGM4NjFhMmRmODE4NjU5ZDUwNWUyYWIxYg,https://api.mybihr.com/medias/800Wx800H-8002151-4.jpg?context=bWFzdGVyfHJvb3R8NzQ5NzB8aW1hZ2UvanBlZ3xhR0l6TDJnMVlpOHhNREEyT0RrMU9ETTFOekE1TnpRdk9EQXdWM2c0TURCSVh6Z3dNREl4TlRFdE5DNXFjR2N8MmE3MjA4OGRkM2Y0Y2ZjMDRhOTI1NDZlMTFhZTMwMzE4MWQzYzkyMDRlZTE4OGRlNzZlYjVlZTUzYWQyNTBjMA,https://api.mybihr.com/medias/800Wx800H-8002151-5.jpg?context=bWFzdGVyfHJvb3R8OTEzNzR8aW1hZ2UvanBlZ3xhRGN3TDJnMk1pOHhNREEyT0RrMU9ETTNOamMxT0RJdk9EQXdWM2c0TURCSVh6Z3dNREl4TlRFdE5TNXFjR2N8ODIwNzBkNzBmNWNkN2YwOTU1ZGI1MzZmMWVjMjU0ZGM0MTkxZDE5NWNiODM2MWI4YTg0OTA2YzlhY2E1MmQxZQ,https://api.mybihr.com/medias/800Wx800H-8002151-6.jpg?context=bWFzdGVyfHJvb3R8MTI1NjIyfGltYWdlL2pwZWd8YURReEwyZzJPUzh4TURBMk9EazFPRE01TmpReE9UQXZPREF3VjNnNE1EQklYemd3TURJeE5URXROaTVxY0djfDU5ZjVjYzUxNTAzZThhY2U5OTZkNGUzNTgzNmRiMjU5NDU5ODk4NjQ1NjFiNjhhYWYzZDkzYTViOGJhMjA3Y2U,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/OXFORD-pictures.zip,https://api.mybihr.com/medias/Safety-Data-Sheet-1-DE-8002151.pdf?context=bWFzdGVyfHJvb3R8Njc0NDF8YXBwbGljYXRpb24vcGRmfGFEZzFMMmhoTkM4eE1EQXhNVGs0TXpNM016a3lPVFF2VTJGbVpYUjVYMFJoZEdGZlUyaGxaWFJmTVY5RVJWODRNREF5TVRVeExuQmtaZ3wyZTllYTI2Zjk3Yjg1MDJmM2IxMDgwNzhlODM3NGVmMDM5ZjdlMTRmNjJlNThiZjE4MDA1OGQwMGQxZTY2ZjQy,https://api.mybihr.com/medias/Safety-Data-Sheet-1-EN-8002151.pdf?context=bWFzdGVyfHJvb3R8MTEzMjMxfGFwcGxpY2F0aW9uL3BkZnxhRGM0TDJobU1DODVPRGc1TVRJeU9UZzRPRFUwTWk5VFlXWmxkSGtnUkdGMFlTQlRhR1ZsZEY4eFgwVk9Yemd3TURJeE5URXVjR1JtfGQ1NDMxMWQ0NzY4MjM0Y2Q2YzQyZDliMmUwNTA5YWI1MGRmMTJkZWM0NGUxYjYwMWI0YmY3YjMyZDNiNzM0MzU,https://api.mybihr.com/medias/Safety-Data-Sheet-1-FR-8002151.pdf?context=bWFzdGVyfHJvb3R8NjYwMTF8YXBwbGljYXRpb24vcGRmfGFHTmhMMmhsWmk4NU9EZzVNVEl5T1RneU16QXdOaTlUWVdabGRIa2dSR0YwWVNCVGFHVmxkRjh4WDBaU1h6Z3dNREl4TlRFdWNHUm18MTljOTI3YWQzOGJmN2Q1MzU0ZjRkYjlhZGQ0OTIyNTA1ZWI2NWFkNzdjOTg3NGU1MGFjZTUwMjJhMTE1NTZkMw,https://api.mybihr.com/medias/Safety-Data-Sheet-2-DE-8002151.pdf?context=bWFzdGVyfHJvb3R8Njg0MDl8YXBwbGljYXRpb24vcGRmfGFEYzBMMmhoTVM4eE1EQXhNVGs0TXpNNE1EUTRNekF2VTJGbVpYUjVYMFJoZEdGZlUyaGxaWFJmTWw5RVJWODRNREF5TVRVeExuQmtaZ3w5Y2RiZmE2YjlkNTFmMzNjMzg0NzEwYWMyOWRjOGVkNjViYjI2NDNiNWM4MjYzODY0YjRmMDRjNTA2MjkwYmUw,https://api.mybihr.com/medias/Safety-Data-Sheet-2-EN-8002151.pdf?context=bWFzdGVyfHJvb3R8MTA0NDU5fGFwcGxpY2F0aW9uL3BkZnxhRGhoTDJobU15ODVPRGc1TVRJeU9UazFOREEzT0M5VFlXWmxkSGtnUkdGMFlTQlRhR1ZsZEY4eVgwVk9Yemd3TURJeE5URXVjR1JtfDcyY2NkMTA5YzJmMzE3ZDBiZjdhYTA0ZjVhOTIwYjVlMTc0NmVmODFiYTdkM2RmZmM0YWJjY2I4MzA5M2Q3MWE,https://api.mybihr.com/medias/Safety-Data-Sheet-2-FR-8002151.pdf?context=bWFzdGVyfHJvb3R8NjY5NTV8YXBwbGljYXRpb24vcGRmfGFEQTJMMmd4TkM4NU9EZzVNVEl6TURBeE9UWXhOQzlUWVdabGRIa2dSR0YwWVNCVGFHVmxkRjh5WDBaU1h6Z3dNREl4TlRFdWNHUm18Yzk4YzJmODgwYzg2MzQ2YzU3NDAwYjY4Yjc1NDFhODI3YTM4ODhhMzZjMzJhNTRlM2EwZDI0MjdiZjM1OTE0OQ,https://api.mybihr.com/medias/Safety-Data-Sheet-3-DE-8002151.pdf?context=bWFzdGVyfHJvb3R8Mzc0ODV8YXBwbGljYXRpb24vcGRmfGFHSXpMMmhoTUM4eE1EQXhNVGs0TXpNNE56QXpOall2VTJGbVpYUjVYMFJoZEdGZlUyaGxaWFJmTTE5RVJWODRNREF5TVRVeExuQmtaZ3w4MzcwY2FmOWM5MDliZGY5ZDU5NGU1Njk5MzliNzkzNjU3YjE1ZDYxZTJkNDdkOTkxNDBiYWY3NmE2NTY4ZDM4,https://api.mybihr.com/medias/Safety-Data-Sheet-3-EN-8002151.pdf?context=bWFzdGVyfHJvb3R8MTQ1NDM0fGFwcGxpY2F0aW9uL3BkZnxhRE0wTDJneE1DODVPRGc1TVRJek1ERTFNRFk0Tmk5VFlXWmxkSGtnUkdGMFlTQlRhR1ZsZEY4elgwVk9Yemd3TURJeE5URXVjR1JtfGRiOGNjZjBiYWUxYmMyMDIwYzQwODgxNDIxY2E5YjMzYjczYWFmMWMzZDk0ZWRjMjM2OTQ0ZGRkNWU4OWY3ZGU,https://api.mybihr.com/medias/Safety-Data-Sheet-3-FR-8002151.pdf?context=bWFzdGVyfHJvb3R8Mzg0ODZ8YXBwbGljYXRpb24vcGRmfGFEUTFMMmd4TXk4NU9EZzVNVEl6TURBNE5URTFNQzlUWVdabGRIa2dSR0YwWVNCVGFHVmxkRjh6WDBaU1h6Z3dNREl4TlRFdWNHUm18YThlNTJkMGMyZmE2NmQ4ZjM3MTVhOTcyMzY3MDNjYTE0NzNiOTk1ODkxNzJjYTIzZmM4YmMzNTg3Y2I3ZGNmMQ,Spain Warehouse (Parts)
8002150,,OX633,OXFORD,OXFOR HEMET ACCESSORIES HELMET HALO,OXFORD Helmet Halo Support,22.49,18.59,13.01,5030009146336,31,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC235ED31{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The ideal way to hold your helmet safely whilst servicing, taking the liner in and out, changing visors and cleaning. The perfect way to store your helmet, protecting the paintwork whilst allowing the lining to aerate.</p></body> </html>","       The ideal way to hold your helmet safely whilst servicing, taking the liner in and out, changing visors and cleaning. The perfect way to store your helmet, protecting the paintwork whilst allowing the lining to aerate. ",RIDER GEAR,HELMET,HELMET SP. PARTS,,,,,,3803,458,260,225,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/8002150-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjY1NzI5fGltYWdlL2pwZWd8YUdWbUwyZ3hOUzg0T1RrMU1EYzFORFUzTURVMEx6Z3dNREl4TlRBdE1WODRNREJYZURnd01FZ3wyYmM1MmMxZGZjMmYwMDE0MjliMzE0MGY3ZjQ3ZjRhMzU4OTdiY2Q5ZWIzNzIwNzUwY2NlMTM1NTQ4YmM1Nzlj,https://api.mybihr.com/medias/8002150-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ1MzExfGltYWdlL2pwZWd8YURrd0wyZ3lNeTg0T1RrMU1EYzFPRFV3TWpjd0x6Z3dNREl4TlRBdE1sODRNREJYZURnd01FZ3xkY2JiMDVkOTRmY2M0ZmVlMjM3YzVlMTBhMDE0YjJiYmVjYzA3OWQwNmY1ZmViNTMxZTNkNjc2NmNiMWVkZTA2,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/OXFORD-pictures.zip,,,,,,,,,,Spain Warehouse (Parts)
8001541002,38617,OBM,OXFORD,"OXFOR RAINSEAL WP OVERBOOTS, BLK, M",Cubrebotas impermeable Talla M Oxford OBM,32.98,27.26,19.08,5030009053450,4,3926200000,0,1,<p>IMPERMEABLES</p><p>Ajuste elástico superior / Costuras internas selladas.<br>Elástico ajustable en el tobillo / Zona del cambio reforzada.<br>Suela antideslizante / Zona talón reflectante.</p><p><br><strong>Color:</strong> Negro.<br><strong>Talla:</strong> M (41-43).</p>,"
IMPERMEABLES
Ajuste elástico superior / Costuras internas selladas.Elástico ajustable en el tobillo / Zona del cambio reforzada.Suela antideslizante / Zona talón reflectante.
Color: Negro.Talla: M (41-43).",RIDER GEAR,APPAREL,APPAREL GLOVES,Negro,,,M,,2639,550,330,129,62,,,,,,,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,M,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-8001541002-1.jpg?context=bWFzdGVyfHJvb3R8NjYwOTF8aW1hZ2UvanBlZ3xhREF4TDJnellpOHpNekV6TlRVeU1qSTFNRGM0TWk4NE1EQlhlRGd3TUVoZk9EQXdNVFUwTVRBd01pMHhMbXB3Wnd8NTJlZjA4ZjlhMzQwMzRiZGY4MjI3MTNhNmI5NDA3ODQzNTJkYjRkYjJjMmE4ZjhkMGFjMjY1MzExYmIyYjQwYQ,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/OXFORD-pictures.zip,,,,,,,,,,Spain Warehouse (Parts)
8001541001,38616,OBL,OXFORD,"OXFOR RAINSEAL WP OVERBOOTS, BLK, L",Cubrebotas impermeable Talla L Oxford OBL,32.98,27.26,19.08,5030009053467,0,3926200000,0,1,<p>IMPERMEABLES</p><p>Ajuste elástico superior / Costuras internas selladas.<br>Elástico ajustable en el tobillo / Zona del cambio reforzada.<br>Suela antideslizante / Zona talón reflectante.</p><p><br><strong>Color:</strong> Negro.<br><strong>Talla:</strong> L (44-47).</p>,"
IMPERMEABLES
Ajuste elástico superior / Costuras internas selladas.Elástico ajustable en el tobillo / Zona del cambio reforzada.Suela antideslizante / Zona talón reflectante.
Color: Negro.Talla: L (44-47).",RIDER GEAR,APPAREL,APPAREL GLOVES,Negro,,,L,,3029,607,344,142,62,,,,,,,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,L,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-8001541001-1.jpg?context=bWFzdGVyfHJvb3R8NjYwOTF8aW1hZ2UvanBlZ3xhRFJrTDJnNU1DOHpNekV6TlRVeU1UZzFOelUyTmk4NE1EQlhlRGd3TUVoZk9EQXdNVFUwTVRBd01TMHhMbXB3Wnd8NjNjMGUxZjAxNGY3N2I3ZTAyZTVlNjkyNGU2MDQzOGY0NDI3YWE5OGJmZWEyMWMyYTY5YzBhYTk1YzUzODczYg,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/OXFORD-pictures.zip,,,,,,,,,,Spain Warehouse (Parts)
8001541003,,OBS,OXFORD,"OXFOR RAINSEAL WP OVERBOOTS, BLK, S",Cubrebotas impermeable Talla S Oxford OBL,32.98,27.26,19.08,5030009053443,4,3926200000,0,1,<p>IMPERMEABLES</p><p>Ajuste elástico superior / Costuras internas selladas.<br>Elástico ajustable en el tobillo / Zona del cambio reforzada.<br>Suela antideslizante / Zona talón reflectante.</p><p><br><strong>Color:</strong> Negro.<br><strong>Talla:</strong> L (44-47).</p>,"
IMPERMEABLES
Ajuste elástico superior / Costuras internas selladas.Elástico ajustable en el tobillo / Zona del cambio reforzada.Suela antideslizante / Zona talón reflectante.
Color: Negro.Talla: L (44-47).",RIDER GEAR,APPAREL,APPAREL GLOVES,Negro,,,S,,2117,465,312,128,53,,,,,,,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,S,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-8001541003-1.jpg?context=bWFzdGVyfHJvb3R8MTgwNzI5fGltYWdlL2pwZWd8YUdZd0wyZ3dZeTg0TkRReU56a3lNalEwTURJeU1pODRNREJYZURnd01FaGZPREF3TVRVME1UQXdNeTB4TG1wd1p3fDg0YTFjMjg1YWE0OGY2MjNlZWRhZDU4YjFiZWE2NmYwNjAzYjUxYTEyMzFjOGU5OTk4NDczNjhlMTAyMmUyNWY,https://api.mybihr.com/medias/800Wx800H-8001541003-2.jpg?context=bWFzdGVyfHJvb3R8NDIwMjg4fGltYWdlL2pwZWd8YURsakwyZ3dNQzg0TkRReU56a3lNamd6TXpRek9DODRNREJYZURnd01FaGZPREF3TVRVME1UQXdNeTB5TG1wd1p3fDY0NTVmMjY4YzRmMjQ0NDYzMDhkMDNkOWFhNDEyOTIzNTUyNDViODcyYTU1ZjMzMmEwNmNiYTE2ZjIwODZhMTg,https://api.mybihr.com/medias/800Wx800H-8001541003-3.jpg?context=bWFzdGVyfHJvb3R8MjgzMDY5fGltYWdlL2pwZWd8YUdRMUwyZzFOUzg0TkRReU56a3lNekl5TmpZMU5DODRNREJYZURnd01FaGZPREF3TVRVME1UQXdNeTB6TG1wd1p3fDhkYjEyNjg4YjYzNDNiZDRjZTY1OGYxMDM0MzJlMjkzZjZhNmViOTM4OGU0ZmU5YjQyZGEyOTZmYzgyYmQxMjc,https://api.mybihr.com/medias/800Wx800H-8001541003-4.jpg?context=bWFzdGVyfHJvb3R8MzEyNTI4fGltYWdlL2pwZWd8YURZeUwyZzJNeTg0TkRReU56a3lNell4T1RnM01DODRNREJYZURnd01FaGZPREF3TVRVME1UQXdNeTAwTG1wd1p3fDU4MWYyYjcyZWVhODc5ODA0ZDEyODg0MjY1MDQzM2M5NzQ5NDE0Nzk5ZmI2ZGU3MTM4ZTBkYTdhMDdjNGI1N2Q,https://api.mybihr.com/medias/800Wx800H-8001541003-5.jpg?context=bWFzdGVyfHJvb3R8NTA2NjIxfGltYWdlL2pwZWd8YUdGbUwyaGlPQzg0TkRReU56a3lOREF4TXpBNE5pODRNREJYZURnd01FaGZPREF3TVRVME1UQXdNeTAxTG1wd1p3fGRjMzY4M2EwZjU5YmU4NWY5YTkzYjhkOWYxMmMxZmIyYTE4OWZmOWI0NmJiZmRmZjU2ZGJkZDdmNDcwMTlkOTE,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/OXFORD-pictures.zip,,,,,,,,,,Spain Warehouse (Parts)
8001642001,,OX688,OXFORD,"OXFOR RIDER GEAR KNEE SLIDERS, BLK",OXFORD Rok Drop Sparkie Knee Sliders Black,44.12,36.46,25.52,5030009146886,43,8714109090,0,1,"<p>Oxford Rok Drop Sparkie Knee Sliders :</p>
<p>&nbsp;</p>
<ul>
	<li>Ideal for normal road use</li>
	<li>Made from a hard wearing, long lasting compound with excellent combination of 'skim' performance and 'feel'</li>
</ul>

<p>&nbsp;</p>

<p>&nbsp;Note: Replace slider when wear indicator becomes visible (small holes will start to appear on the surface)</p>","
Oxford Rok Drop Sparkie Knee Sliders :

 

	Ideal for normal road use
	Made from a hard wearing, long lasting compound with excellent combination of 'skim' performance and 'feel'



 


 Note: Replace slider when wear indicator becomes visible (small holes will start to appear on the surface)",RIDER GEAR,APPAREL,APPAREL ACCESS.,Negro,,,,,2012,645,126,242,66,,,,,,,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/8001642001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTU0NjEwfGltYWdlL2pwZWd8YUdFMkwyZ3dZaTg0T1RrME5qY3lPVFkzTnpFd0x6Z3dNREUyTkRJd01ERXRNVjg0TURCWGVEZ3dNRWd8ZTFjNWRmMDViZjJmOWVlZDRlNWMyZjM1ZWU1N2QzY2U4ZGE0MTczYTc0ZTdlNDVjOGU3MDVlN2MyZmNiNzc2ZQ,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/OXFORD-pictures.zip,,,,,,,,,,Spain Warehouse (Parts)
8001645001,38625,OX740,OXFORD,"OXFOR TRAVEL GRAB HANDLES, BLK",Cinturon piloto con agarres para pasajero. OXFORD OX740,45.99,38.01,26.61,5030009005893,0,8714109090,0,1,"<p>Este cinturón de agarre Oxford facilita y asegura la sujeción de tu pasajero, convirtiéndolo en una pieza esencial del equipamiento.</p>
<ul>
	<li>2 asideros laterales</li>
	<li>Combina comodidad, ergonomía y seguridad</li>
	<li>Ideal para largas distancias</li>
	<li>Doble cinturón: Numerosas posibilidades de ajuste</li>
	<li>Cinturón de nailon muy resistente</li>
	<li>Incorpora bandas reflectantes</li>
</ul>
","
Este cinturón de agarre Oxford facilita y asegura la sujeción de tu pasajero, convirtiéndolo en una pieza esencial del equipamiento.

	2 asideros laterales
	Combina comodidad, ergonomía y seguridad
	Ideal para largas distancias
	Doble cinturón: Numerosas posibilidades de ajuste
	Cinturón de nailon muy resistente
	Incorpora bandas reflectantes

",RIDER GEAR,APPAREL,APPAREL ACCESS.,Negro,,,,,2856,448,300,167,57,,,,,,,,,,,,,,,Negro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/8001645001-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODU1MDV8aW1hZ2UvanBlZ3xhR0UzTDJnME1TODRPVFExTWpJek56azBOekU0THpnd01ERTJORFV3TURFdE1WODRNREJYZURnd01FZ3wxMjE1ZmJiYTI5YTBjM2Y1YjdkMjE2NTNjODVhMDMyOWYwZDQ0YmNiYzUyM2VlNDM4MzNhNTM0MzhlYTA0YmEy,,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/OXFORD-pictures.zip,,,,,,,,,,Spain Warehouse (Parts)
8005310,49070,OF401,OXFORD,OXFOR REFLECTIVE PRODUCTS BRIGHTTOP M,Chaleco reflectante Oxford slim fit M (35-39),32.98,27.26,19.08,5030009004018,10,8714109090,0,1,,,RIDER GEAR,APPAREL,APPAREL ACCESS.,,,,,,5768,317,460,220,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/8005310-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY0MjEwfGltYWdlL2pwZWd8YUdJMkwyaGtOeTg1TmpNek16UXpNakE1TlRBeUx6Z3dNRFV6TVRBdE1WODRNREJYZURnd01FZ3w3YTMyYzJjNTY4YjU4NzBjZmY0MzViODJjMDFmMzZiODExOTZlOGIxMmMzNzM1OTFmN2VjN2ZiYjZhZmM0NTFl,https://api.mybihr.com/medias/8005310-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTY4MTk0fGltYWdlL2pwZWd8YURFMUwyaGpZUzg1TmpNek16UXpOakF5TnpFNEx6Z3dNRFV6TVRBdE1sODRNREJYZURnd01FZ3xiOTcyYjdiMmZiNTg3NGM4YTIzYmZhMDgxMDExOGRmNzg2MjQ0OGVmYmIzYTlhOGFhYjE4YjBkYzkzMjJkYjkw,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/OXFORD-pictures.zip,,,,,,,,,,Spain Warehouse (Parts)
8005445,,OF399,OXFORD,OXFOR REFLECTIVE PRODUCTS BRIGHTTOP S,OXFORD Brighttop Active Reflective Vest - Yellow Size S (32-35),36.99,30.57,12.00,5030009003998,1,8301409000,0,1,,,RIDER GEAR,APPAREL,APPAREL ACCESS.,,,,,,2145,303,390,250,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/8005445-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTY0MjEwfGltYWdlL2pwZWd8YURObEwyZzNOUzg1TmpNek5UVXhPRGMyTVRJMkx6Z3dNRFUwTkRVdE1WODRNREJYZURnd01FZ3w3YTM4NDhlY2M3NGE4ODhkM2IyMWMxODVhZWIwODQwZmUyOTE4MTU5NTIzMWVjZDA2OGIyNzlkYzU4ZGM4NTk2,https://api.mybihr.com/medias/8005445-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTY4MTk0fGltYWdlL2pwZWd8YURBMUwyZ3lNQzg1TmpNek5UVXlNalk1TXpReUx6Z3dNRFUwTkRVdE1sODRNREJYZURnd01FZ3xkZGYyZmQyNmZkM2RhZmI3YjA5NmQ3OGIxNzMxMzUyYmE1ZDhhYmNlNDQwYWJmYTY3YmJlNjUxNWE4YjljYWFl,,,,,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/OXFORD-pictures.zip,,,,,,,,,,Spain Warehouse (Parts)
