PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (mm),Anchura (mm),Color,Composición,Construcción,Depósito,Diámetro de orificio (mm),Diámetro exterior (mm),Diámetro int/ext (mm/mm),Diámetro interior (mm),Diámetro Ø (mm),Distancia entre centros,Espesor (mm),Fabricación,Forma de disco de freno,Número de orificios,Número de pistones,Posición,Tipo,Tipo de disco,Tipo de pastilla de freno,Uso,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,AllPicturesZIP,Document1,DeliveryPlant
1152982,,107A48617,BREMBO RACING,BREMB BRAKE PADS 107A48617 SINTER METAL,Pastillas de freno sinterizadas BREMBO UPGRADE Z04 - 107A48617,237.80,196.53,157.22,,0,8714101000,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,179,257,123,81,18,,,,Sinterizado,,,,,,,,,,,,,,,,,Recambio,Carreras,https://api.mybihr.com/medias/800Wx800H-1152982-1.jpg?context=bWFzdGVyfHJvb3R8MjI2NDR8aW1hZ2UvanBlZ3xhR1ZqTDJnME5DOHhNREExTWprd016VXpOemczTVRndk9EQXdWM2c0TURCSVh6RXhOVEk1T0RJdE1TNXFjR2N8YzdkYmNjYTczZDkxNzUxNmUyMGZmNzA0YjgyZDY1YTk4N2FmZThiMmQxNmY5M2FkNDM5ZTIwYTM1YWJjNDYwMQ,,,,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO_RACING-pictures.zip,,Spain Warehouse (Parts)
1147206,,110A26365,BREMBO RACING,BREMB MASTER CYL CLUTCH - 14 RCS,Bomba de freno radial (izquierda) BREMBO UPGRADE 14RCS Ø14 mm depósito separado,398.04,328.96,230.27,8020584607299,1,8714101000,0,1,"<h2 data-mrgb=‘10’>Bomba de freno 110A26365: control insuperable</h2>
Con la bomba radial RCS de Brembo, podrá elegir entre una frenada potente o ligera según las condiciones de la carretera y del clima, así como la sensibilidad y el estilo de conducción de su motocicleta. El innovador sistema de regulación de esta bomba, patentado y derivado directamente de la versión utilizada en MotoGP, permite adaptar una misma bomba a distintos usos, incluso para los motoristas más exigentes.
<ul>
<li data-mrgb=‘30’>
Calidad Brembo
</li>
<li data-mrgb=‘30’>
Certificado TÜV
</li>
<li data-mrgb=‘30’>
Seguridad
</li>
<li data-mrgb=‘30’>
Rendimiento
</li>
<li data-mrgb=‘30’>
Orientada a la competición
</li>
<li data-mrgb=‘30’>
Conducción deportiva
</li>
</ul>
<p>&nbsp;</p>","Bomba de freno 110A26365: control insuperable
Con la bomba radial RCS de Brembo, podrá elegir entre una frenada potente o ligera según las condiciones de la carretera y del clima, así como la sensibilidad y el estilo de conducción de su motocicleta. El innovador sistema de regulación de esta bomba, patentado y derivado directamente de la versión utilizada en MotoGP, permite adaptar una misma bomba a distintos usos, incluso para los motoristas más exigentes.


Calidad Brembo


Certificado TÜV


Seguridad


Rendimiento


Orientada a la competición


Conducción deportiva



 ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,3932,598,271,156,93,,,Anodizado natural,,,,,,,,,,,,,,,Delantero,,,,,https://api.mybihr.com/medias/800Wx800H-1147206-1.jpeg?context=bWFzdGVyfHJvb3R8Nzc4NDZ8aW1hZ2UvanBlZ3xhRGhoTDJoa05TODRNakU1TVRjeE1USTBNREl5TWk4NE1EQlhlRGd3TUVoZk1URTBOekl3TmkweExtcHdaV2N8Yzk2YmIzMmM0MzlhZjM3MDBjMjM3MDFjN2QyZGI4ZGY0NzQ2NDY0MGRjYjMyYTI2Mjg4NzNkMTRlODJlNTlmYg,,,,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO_RACING-pictures.zip,,Spain Warehouse (Parts)
1147286,,110523117,BREMBO RACING,BREMB REPLACEMENT LEVER FOLDABLE PR16X18,Maneta de freno abatible BREMBO UPGRADE corta - Negro,142.77,117.99,82.59,8020584607206,0,8714101000,0,1,"<p>Maneta corta articulada para bomba de freno </p>
<p>Distancia del centro de la maneta: 18 mm</p>","
Maneta corta articulada para bomba de freno 

Distancia del centro de la maneta: 18 mm",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,1,100,10,10,10,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1147286-1.jpg?context=bWFzdGVyfHJvb3R8MTY4OTQxfGltYWdlL2pwZWd8YURJekwyaGtaUzg0TWpFeE1UQTFOamMzTXpFMU1DODRNREJYZURnd01FaGZNVEUwTnpJNE5pMHhMbXB3Wnd8NWQ0NTQzNGFkYzAzNGY2ZDNjMjA2ZTk4YmQwZTRlOTE3ZTNkYjIzNTNhY2E1MjAyZTA5ZWNkMjY3Mjk4ZGE3OQ,,,,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO_RACING-pictures.zip,,Spain Warehouse (Parts)
1147431,,110726436,BREMBO RACING,BREMB REPLACEMENT LEVER,Guía maneta de freno BREMBO UPGRADE para bomba de freno XR 18 mm,74.61,61.66,43.16,,0,8714101000,0,1,<p>Guía de maneta para bomba de freno XR</p>,"
Guía de maneta para bomba de freno XR",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,453,51,154,98,30,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1147431-1.jpg?context=bWFzdGVyfHJvb3R8MjI3NjIwfGltYWdlL2pwZWd8YUdKa0wyZzJaQzg0TWpFeE1UQTFOemsxTWpjNU9DODRNREJYZURnd01FaGZNVEUwTnpRek1TMHhMbXB3Wnd8MzkyNjViMTUzNjU0YmU5ODRiMWFiN2UwNjA5NTY0NjExMGE5N2Y3MDBkOGE4ZjExNjgyMWU4NjlkODQyY2JiYw,,,,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO_RACING-pictures.zip,,Spain Warehouse (Parts)
1147267,,220D60050,BREMBO RACING,BREMB CALIPER PAIR - GP4-MS 100,Juego de pinzas de freno delanteras axiales BREMBO UPGRADE GP4-MS 4 pistones Ø30mm,3623.07,2994.27,2095.99,8020584651964,0,8714101000,0,1,"<p><strong>Atributos</strong><br>Distancia central: 100 mm<br>Desplazamiento: 22,5 mm<br>Diámetro del pistón: 30 mm<br>Número de pistones: 4<br>Material del pistón: Aluminio<br>Altura de la banda de freno: 34mm<br>Acabado: Recubrimiento de níquel</p>
<ul>
    <li>
        Pastillas de freno incluidas
    </li>
    <li>
        No compatible con sistema ABS
    </li>
    <li>
        No utilizar con un rotor de freno de 30 mm de altura
    </li>
    <li>
        Par de apriete para el tornillo de purga: 12÷16 Nm
    </li>
</ul>
Pinza de freno Monoblock Brembo Racing, fabricada por mecanizado CNC a partir de un solo bloque de aleación de aluminio perfeccionado por optimizador topológico. Este proceso único, junto con la elección del material, garantiza una rigidez inigualable y una precisión operativa.
","
AtributosDistancia central: 100 mmDesplazamiento: 22,5 mmDiámetro del pistón: 30 mmNúmero de pistones: 4Material del pistón: AluminioAltura de la banda de freno: 34mmAcabado: Recubrimiento de níquel

    
        Pastillas de freno incluidas
    
    
        No compatible con sistema ABS
    
    
        No utilizar con un rotor de freno de 30 mm de altura
    
    
        Par de apriete para el tornillo de purga: 12÷16 Nm
    

Pinza de freno Monoblock Brembo Racing, fabricada por mecanizado CNC a partir de un solo bloque de aleación de aluminio perfeccionado por optimizador topológico. Este proceso único, junto con la elección del material, garantiza una rigidez inigualable y una precisión operativa.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,8294,2351,290,220,130,,,Plata,Aluminio,,,,,,,,,,,,,,Delantero,,,,,https://api.mybihr.com/medias/800Wx800H-1147267-1.jpg?context=bWFzdGVyfHJvb3R8NDY0NzR8aW1hZ2UvanBlZ3xhR0pqTDJneU55ODROVEEwT0RBeU5EQXpPVFExTkM4NE1EQlhlRGd3TUVoZk1URTBOekkyTnkweExtcHdad3w2MzYzOTJjZjljM2Q3ODQ3M2ZmZTg4MzllMTcxODNmNDZlZTFlMGMzZWU5MGU3MTk1MmI5YmEwY2Q4NjY4Mjhl,https://api.mybihr.com/medias/800Wx800H-1147267-2.jpg?context=bWFzdGVyfHJvb3R8MzUzOTZ8aW1hZ2UvanBlZ3xhRFZqTDJnek5TODROVEEwT0RBeU5EUXpNalkzTUM4NE1EQlhlRGd3TUVoZk1URTBOekkyTnkweUxtcHdad3wyNDdjYjdiNzA3OTYyZjk5NzNhOTU1MzdkYzdkMjZlMWI3YjNjOWNiNDllYTA2N2U2MzY1NDJlYjRmMTI1YmNi,https://api.mybihr.com/medias/800Wx800H-1147267-3.jpg?context=bWFzdGVyfHJvb3R8MjkxNTJ8aW1hZ2UvanBlZ3xhR1ZoTDJnME1pODROVEEwT0RBeU5EZ3lOVGc0Tmk4NE1EQlhlRGd3TUVoZk1URTBOekkyTnkwekxtcHdad3w2ZTZmNGViYThiNWFkOTZlZDNkMTZmMjRhNjlhZDY2MWM5NGNiNDBmNzQzZDE1MDM1OTI3ZWNlYWJmODExYTli,,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO_RACING-pictures.zip,,Spain Warehouse (Parts)
1147318,,220B47330,BREMBO RACING,BREMB CALIPER PAIR - GP4-RB 100,"BREMBO UPGRADE GP4-RB Pinzas de freno de 4 pistones (par) delanteras, Ø 30/34 mm",1812.69,1498.09,1048.66,8020584609491,0,8714101000,0,1,"<h4>El estribo 220B47330 es sinónimo de fiabilidad</h4>

El emblemático estribo, compuesto por dos piezas cortadas a partir de un bloque macizo, ahora está disponible con acabado anodizado en negro, lo que se traduce en una mejora de la calidad técnica y estética de la motocicleta.


<ul>
	<li>Equivalente al original</li>
	<li>Calidad Brembo</li>
	<li>Certificado TUV</li>
	<li>Seguridad</li>
	<li>Rendimiento</li>
	<li>Estilo exclusivo</li>
	<li>Conducción deportiva</li>
</ul>
","El estribo 220B47330 es sinónimo de fiabilidad

El emblemático estribo, compuesto por dos piezas cortadas a partir de un bloque macizo, ahora está disponible con acabado anodizado en negro, lo que se traduce en una mejora de la calidad técnica y estética de la motocicleta.



	Equivalente al original
	Calidad Brembo
	Certificado TUV
	Seguridad
	Rendimiento
	Estilo exclusivo
	Conducción deportiva

",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,8436,2578,287,221,133,,,Anodizado negro,Aluminio,,,,,,,,,,,,,,Delantero,,,,,https://api.mybihr.com/medias/800Wx800H-1147318-1.jpg?context=bWFzdGVyfHJvb3R8NDM5MTJ8aW1hZ2UvanBlZ3xhRE5pTDJnNFlTODRNemcwTlRBME9EWXpNVE15Tmk4NE1EQlhlRGd3TUVoZk1URTBOek14T0MweExtcHdad3w3MTAxMTY2ZTUwZTJiMzdiNDA1ZGI3ODhmNjhmYWI5ZTNhY2JmMjliMWE3YzUyY2JiNjUzODM3ODRmNTUwZDc0,https://api.mybihr.com/medias/800Wx800H-1147318-2.jpg?context=bWFzdGVyfHJvb3R8MjY4NjB8aW1hZ2UvanBlZ3xhRGMwTDJoa1ppODRNemcwTlRBME9UQXlORFUwTWk4NE1EQlhlRGd3TUVoZk1URTBOek14T0MweUxtcHdad3w5NWM5YjkxYTE2NTg4ZDRkMzYwNGEwMGU5ZTgwYWNjZDE0YTkzZTQ4NGQ3YmY2YTViYzY2MTU5NTMxNzU4Yjcx,https://api.mybihr.com/medias/800Wx800H-1147318-3.jpg?context=bWFzdGVyfHJvb3R8MzcyNDF8aW1hZ2UvanBlZ3xhREF4TDJobFpDODRNemcwTlRBME9UUXhOemMxT0M4NE1EQlhlRGd3TUVoZk1URTBOek14T0MwekxtcHdad3wzNTY1MDFmNTRlMmMwOTEyNGMwNDFjZTM4YTAxZGNlM2M3OGRmOTIyNDc3YWM0NTQzNjc1OWNiMzJiMjYxNGY2,https://api.mybihr.com/medias/800Wx800H-1147318-4.jpg?context=bWFzdGVyfHJvb3R8NzA3OTJ8aW1hZ2UvanBlZ3xhR0V4TDJobVlTODRNemcwTlRBME9UZ3hNRGszTkM4NE1EQlhlRGd3TUVoZk1URTBOek14T0MwMExtcHdad3w0ZGUwN2E1YTZjNzBlNjgwZjZiNDNlNzI2NTRjNmFkNDMxNmNiMDBmZjUyZGRlM2QxYjIyYmZjMWVkNmFjZGVk,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO_RACING-pictures.zip,https://api.mybihr.com/medias/Technical-Data-1147318.pdf?context=bWFzdGVyfHJvb3R8NDYwNzc1fGFwcGxpY2F0aW9uL3BkZnxhRE14TDJoak5DODRNekl5TnpNNE5EZzNNams1TUM5VVpXTm9ibWxqWVd3Z1JHRjBZU0F4TVRRM016RTRMbkJrWmd8ZDUzMmYwZDYwZjc2NGE4ODI5ZWY3Y2M5ZDVmY2IyODRmNDJlYTRmYTJkZjY0ZTNmYzljNDRiOWMzZGVhYzhkMA,Spain Warehouse (Parts)
1147420,,220B47340,BREMBO RACING,BREMB CALIPER PAIR - GP4-RB 108,Par de pinzas de freno delantero radiales BREMBO UPGRADE GP4-RB 4 pistones Ø30/34 mm,1812.69,1498.09,1048.66,8020584609507,0,8714101000,0,1,"<h4>El estribo 220B47340 es sinónimo de fiabilidad</h4>

<p>El emblemático estribo, compuesto por dos piezas cortadas a partir de un bloque macizo, ahora está disponible con acabado anodizado en negro, lo que se traduce en una mejora de la calidad técnica y estética de la motocicleta.</p>

<ul>
	<li>Equivalente al original</li>
	<li>Calidad Brembo</li>
	<li>Certificado TUV</li>
	<li>Seguridad</li>
	<li>Rendimiento</li>
	<li>Estilo exclusivo</li>
	<li>Conducción deportiva</li>
</ul>","El estribo 220B47340 es sinónimo de fiabilidad


El emblemático estribo, compuesto por dos piezas cortadas a partir de un bloque macizo, ahora está disponible con acabado anodizado en negro, lo que se traduce en una mejora de la calidad técnica y estética de la motocicleta.


	Equivalente al original
	Calidad Brembo
	Certificado TUV
	Seguridad
	Rendimiento
	Estilo exclusivo
	Conducción deportiva
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,8246,2622,287,221,130,,,Anodizado negro,Aluminio,,,,,,,,,,,,,,Delantero,,,,,https://api.mybihr.com/medias/800Wx800H-1147420-1.jpg?context=bWFzdGVyfHJvb3R8NDM5NDh8aW1hZ2UvanBlZ3xhRFZsTDJnd01pODRNemcwTlRBMU1ESXdOREU1TUM4NE1EQlhlRGd3TUVoZk1URTBOelF5TUMweExtcHdad3wwN2RmYzBlYjY4YWM3ZjVlZDZlNDI1OWU5OWRjMmYwNzY5NTA4M2EwOTdjOTMzZGE4MjE4YzZiMzBhZWMyZGY1,https://api.mybihr.com/medias/800Wx800H-1147420-2.jpg?context=bWFzdGVyfHJvb3R8MjcwNDl8aW1hZ2UvanBlZ3xhR1JsTDJnd09DODRNemcwTlRBMU1EVTVOelF3Tmk4NE1EQlhlRGd3TUVoZk1URTBOelF5TUMweUxtcHdad3w4NmZmOWY4NzkzZjViZDZhOWIxZDM4M2Q3ZTlkMjExZDI1MDM5MzM3Y2Y2NGQ0YmI4OTUwYjYwMjEwYTQ2YzAx,https://api.mybihr.com/medias/800Wx800H-1147420-3.jpg?context=bWFzdGVyfHJvb3R8MzcyNDF8aW1hZ2UvanBlZ3xhRGRtTDJneE5pODRNemcwTlRBMU1EazVNRFl5TWk4NE1EQlhlRGd3TUVoZk1URTBOelF5TUMwekxtcHdad3wwOGEwOTdjMGRhMjUwMjZmNWM4NmRjN2Q2M2JmMjhjM2IwY2MxYTgwMGE1YTE2MWY1Nzk1YzQzNGI0MjNlY2Yw,https://api.mybihr.com/medias/800Wx800H-1147420-4.jpg?context=bWFzdGVyfHJvb3R8NjY1ODd8aW1hZ2UvanBlZ3xhR0k0TDJnMllpODRNemcwTlRBMU1UTTRNemd6T0M4NE1EQlhlRGd3TUVoZk1URTBOelF5TUMwMExtcHdad3w4ZDAxZmIwNmVmZmI4ZTI5ZTk2ODM2MTlhZjU1Mjg5ZTM4MjYyNGFkMDMxMDE0MTFmYTNkZDJiY2MyNjJiOTU1,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO_RACING-pictures.zip,https://api.mybihr.com/medias/Technical-Data-1147420.pdf?context=bWFzdGVyfHJvb3R8NDU3OTcyfGFwcGxpY2F0aW9uL3BkZnxhR1ZqTDJnek9DODRNams0T1Rnd05UUXpOamsxT0M5VVpXTm9ibWxqWVd3Z1JHRjBZU0F4TVRRM05ESXdMbkJrWmd8Zjc4Y2Q5ODZlNjA0YWE3ZWIyNjY2ZjkzMGExMTY3YTk2Mzk3YjY1ODg1NTU5OGJiMTRiNTExZWY2Mjg4NDY2YQ,Spain Warehouse (Parts)
1147203,,110E71150,BREMBO RACING,BREMB MASTER CYL CLUTCH-PR16 CORSA RR,Bomba de embrague BREMBO UPGRADE RCS Corsacorta RR,1071.01,885.13,619.59,8020584651407,0,8714101000,0,1,"<h2 data-mrgb=""10"">Bomba de embrague 110E71150 con un control insuperable</h2>
La ""RCS corsacorta RR"" - Race Replica, mecanizada CNC, representa la evolución más avanzada de la bomba de embrague radial y la versión más cercana a la utilizada en competición. El acabado negro obtenido mediante oxidación dura garantiza una resistencia al desgaste excepcional y un funcionamiento fluido de todos sus componentes, mientras que el flotador y las juntas son los mismos que se emplean en MotoGP.

<ul>
<li>Calidad Brembo</li>
<li>Seguridad</li>
<li>Rendimiento</li>
<li>Estilo exclusivo</li>
<li>Inspirado en las competiciones</li>
<li>Conducción deportiva</li>
</ul>
","Bomba de embrague 110E71150 con un control insuperable
La ""RCS corsacorta RR"" - Race Replica, mecanizada CNC, representa la evolución más avanzada de la bomba de embrague radial y la versión más cercana a la utilizada en competición. El acabado negro obtenido mediante oxidación dura garantiza una resistencia al desgaste excepcional y un funcionamiento fluido de todos sus componentes, mientras que el flotador y las juntas son los mismos que se emplean en MotoGP.


Calidad Brembo
Seguridad
Rendimiento
Estilo exclusivo
Inspirado en las competiciones
Conducción deportiva

",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,3878,618,269,155,93,,,Negro,,,,,,,,,,,,,,,Delantero,,,,,https://api.mybihr.com/medias/800Wx800H-1147203-1.jpg?context=bWFzdGVyfHJvb3R8MTkxMTB8aW1hZ2UvanBlZ3xhR1F3TDJneVl5ODRNelF4TURNeU5USXdPVEV4T0M4NE1EQlhlRGd3TUVoZk1URTBOekl3TXkweExtcHdad3w4ZjI4NTkzYWU3NGViOWIwNTllZTJiMWRlMzFmMjc4MmEwZTg1NTFlZmY2NGI3YTExM2IzMDZlNDVlODE0YjVk,https://api.mybihr.com/medias/800Wx800H-1147203-2.jpg?context=bWFzdGVyfHJvb3R8MjgzMTR8aW1hZ2UvanBlZ3xhREptTDJneFppODRNelF4TURNeU5UWXdNak16TkM4NE1EQlhlRGd3TUVoZk1URTBOekl3TXkweUxtcHdad3wyYmM3NjJlOTkzNmZkNDFlYzA1YjE4Y2YxMjc4OTM1ZDk0YjU1N2RkNWVjNTM2NjY2MWQ3NWJkZmRjNDE3ZWQw,https://api.mybihr.com/medias/800Wx800H-1147203-3.jpg?context=bWFzdGVyfHJvb3R8MzEzNTN8aW1hZ2UvanBlZ3xhR1l5TDJneE15ODRNelF4TURNeU5UazVOVFUxTUM4NE1EQlhlRGd3TUVoZk1URTBOekl3TXkwekxtcHdad3wwOTM4NjhkN2Y2MzhiNGY1MzU5OGQxNzg2MmZiOWQ5Y2UwMDI4Y2M2ZTVhYmViNDYwNjk5ZmI3YWIwNjIyZGQ0,,,,,https://static.bihr.pro/eBihr/Pictures/BREMBO_RACING-pictures.zip,https://api.mybihr.com/medias/Technical-Data-1147203.pdf?context=bWFzdGVyfHJvb3R8Mzg3NDkyfGFwcGxpY2F0aW9uL3BkZnxhRGhsTDJnMk9DODRNekl5TnpNMU9Ua3dNemMzTkM5VVpXTm9ibWxqWVd3Z1JHRjBZU0F4TVRRM01qQXpMbkJrWmd8YTMyNjkyYTBmMDE3NWU4MDU0ZWZkMjI3NmZmMGIzNGYzNmI1NWU1NmVmMjViMzNjYjBlZDZiYzY1N2ZkNTE3MQ,Spain Warehouse (Parts)
1153210,,220F08520,BREMBO RACING,BREMB GP4 MOTOGP BRAKE CALIPER,Pinzas de freno radiales BREMBO UPGRADE GP4 MOTO GP - pareja,6620.02,5471.09,3829.76,8020584654422,0,8714109090,0,1,"<p>Frenar en el momento adecuado es tan importante como ser el más rápido en la pista o en carretera. La pinza GP4 MotoGP te permite experimentar las mismas sensaciones que tu héroe de MotoGP, haciendo que tu experiencia de conducción sea única gracias a su potente frenado, precisión y control. Te ofrece la seguridad y la confianza necesarias para afrontar cualquier reto, ya sea en la pista o en carretera.</p>
<ul>
<li>Diseñada para las nuevas motos de carretera, ofrece una rigidez, durabilidad y rendimiento superiores.</li>
<li>Mecanizada CNC en aluminio, asegura fiabiliad y una mejor experiencia de conducción.</li>
<li>Esta pinza monobloque está mecanizada a partir de aluminio macizo, exactamente igual que en MotoGP, lo que le ofrece unas propiedades mecánicas y una resistencia superiores. Este método de fabricación mejora el rendimiento y la durabilidad, incluso en condiciones extremas.</li>
</ul>","
Frenar en el momento adecuado es tan importante como ser el más rápido en la pista o en carretera. La pinza GP4 MotoGP te permite experimentar las mismas sensaciones que tu héroe de MotoGP, haciendo que tu experiencia de conducción sea única gracias a su potente frenado, precisión y control. Te ofrece la seguridad y la confianza necesarias para afrontar cualquier reto, ya sea en la pista o en carretera.

Diseñada para las nuevas motos de carretera, ofrece una rigidez, durabilidad y rendimiento superiores.
Mecanizada CNC en aluminio, asegura fiabiliad y una mejor experiencia de conducción.
Esta pinza monobloque está mecanizada a partir de aluminio macizo, exactamente igual que en MotoGP, lo que le ofrece unas propiedades mecánicas y una resistencia superiores. Este método de fabricación mejora el rendimiento y la durabilidad, incluso en condiciones extremas.
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PARTS,1,1,10,10,10,,,Níquel,Aluminio,,,,,,,,,,,,,,Delantero,,,,,https://api.mybihr.com/medias/800Wx800H-1153210-1.jpg?context=bWFzdGVyfHJvb3R8MTQyNzQ3fGltYWdlL2pwZWd8YURNNUwyZ3laaTh4TURBek9EYzVNamM0TVRneU56QXZPREF3VjNnNE1EQklYekV4TlRNeU1UQXRNUzVxY0djfGVhZjE3NjIzNWY1NTkxNTBiYTZlZWFkZDY3ZjNmOTllOGQ2Y2QyOWJlNWMwY2E5NmI3ZWNkMjVkMWRmOWYzNWI,https://api.mybihr.com/medias/800Wx800H-1153210-2.jpg?context=bWFzdGVyfHJvb3R8MTczNjYyfGltYWdlL2pwZWd8YURFeUwyZ3lOaTh4TURBek9EYzVNamd5TVRFME9EWXZPREF3VjNnNE1EQklYekV4TlRNeU1UQXRNaTVxY0djfDM1MTM0NTA4ZWMwYzg3ZDI4ZmVjMjkxMzhjODE0N2YzYWFhZjcxYTk1YmE4YjQ0YTZlYTBlMGZjMGYxODY0M2Y,https://api.mybihr.com/medias/800Wx800H-1153210-3.jpg?context=bWFzdGVyfHJvb3R8MjE2MTQ2fGltYWdlL2pwZWd8YURsbUwyZ3pNeTh4TURBek9EYzVNamcyTURRM01ESXZPREF3VjNnNE1EQklYekV4TlRNeU1UQXRNeTVxY0djfGNiZDU5NjI3OWQ0ZDE3MjJmNzZkMzMyNGZjNTlhOWJiNDVlZGRmNjhkZWEyYTJjYjFkYmI0MDJjYjU4NTUyM2I,https://api.mybihr.com/medias/800Wx800H-1153210-4.jpg?context=bWFzdGVyfHJvb3R8MTMyMDY3fGltYWdlL2pwZWd8YUdSakwyZ3paUzh4TURBek9EYzVNamc1T1RjNU1UZ3ZPREF3VjNnNE1EQklYekV4TlRNeU1UQXROQzVxY0djfGNmZDU0ODA5MmI1ZWE1MGRhMDNlODY1OWFkNzA2NjViMjJkNDg4ZTY5NDk4YzkzMWM0YTA0ZjFhNjE1NTRiYzI,https://api.mybihr.com/medias/800Wx800H-1153210-5.jpg?context=bWFzdGVyfHJvb3R8MTMzNzc2fGltYWdlL2pwZWd8YURJNUwyZzVOQzh4TURBek9EYzVNamt6T1RFeE16UXZPREF3VjNnNE1EQklYekV4TlRNeU1UQXROUzVxY0djfDhmNzkzMDI3NDhkY2NmNDU5ZGVhZTM5NTQ4Y2E0MDc3Zjk4NzA1OWFmMjAwMDIyN2U1YjQ5NTZmZTVjMGVkNzM,https://api.mybihr.com/medias/800Wx800H-1153210-6.jpg?context=bWFzdGVyfHJvb3R8MTQwODgxfGltYWdlL2pwZWd8YUdJMkwyaGhNUzh4TURBek9EYzVNamszT0RRek5UQXZPREF3VjNnNE1EQklYekV4TlRNeU1UQXROaTVxY0djfGI2YjZjOTMyZWI5OTVhMTcxNTI5NTJmNzBmZDM2MTNiODM3MDc2YzMzY2NlNDFkMTdhN2NkNjUyNzVjYjJjMWU,https://api.mybihr.com/medias/800Wx800H-1153210-7.jpg?context=bWFzdGVyfHJvb3R8MTY4NDczfGltYWdlL2pwZWd8YURSaEwyZzFZaTh4TURBek9EYzVNekF4TnpjMU5qWXZPREF3VjNnNE1EQklYekV4TlRNeU1UQXROeTVxY0djfDdmNjJkZTEwNzUzNWVkMzU3Y2JjY2RmODY3M2VjY2Y5ZjczYTQ2Y2FmZDdmZDkxYWI1MTlhZTVhNjVhZGEyMWQ,https://static.bihr.pro/eBihr/Pictures/BREMBO_RACING-pictures.zip,,Spain Warehouse (Parts)
