PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Composición,Diámetro int/ext (mm/mm),Diámetro Ø (mm),Longitud (mm),Número de puntos,Tamaño de accionamiento cuadrado,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,AllPicturesZIP,Document1,Document2,DeliveryPlant
1061185,64100009,6537,LASER TOOLS,LASRT TRANSPORT FRONT BRAKE BLOCKER TOOL,Bloqueador de maneta de freno Laser Tools,12.86,10.63,8.50,6537,3,8205598000,0,1,<p>Diseñado para retener el freno delantero y evitar que la rueda gire al cargar la moto sobre un caballete trasero</p><p>También es útil para evitar que la moto se caiga del caballete mientras se trabaja sobre ella</p><p>Fácil de usar: desliza el manguito de plástico sobre la palanca de freno y fija el gancho al manillar</p><p>Apto para todas las motos</p>,"
Diseñado para retener el freno delantero y evitar que la rueda gire al cargar la moto sobre un caballete trasero
También es útil para evitar que la moto se caiga del caballete mientras se trabaja sobre ella
Fácil de usar: desliza el manguito de plástico sobre la palanca de freno y fija el gancho al manillar
Apto para todas las motos",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ACCESS.,360,25,124,58,50,,,,,,,https://api.mybihr.com/medias/1061185-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUxMTh8aW1hZ2UvanBlZ3xhR00yTDJoa05DODRPVGN6TVRZM09EVXpOVGs0THpFd05qRXhPRFV0TVY4NE1EQlhlRGd3TUVnfGVhMWQ3ZjMyNDZiNDNiMzEyMmM1MWUzOGY0Y2Q1ZTkzNGJhN2M5ZGU3ZWM2M2M3NjUwYTI2MzI0ZTYwNmM2MTc,https://api.mybihr.com/medias/1061185-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDUxMDh8aW1hZ2UvanBlZ3xhRFJoTDJnNE5pODRPVGN6TVRZNE1EVXdNakEyTHpFd05qRXhPRFV0TWw4NE1EQlhlRGd3TUVnfDM2M2RmNTI1OGU4YTNmODNmYjg3Zjc4MWRkMzU1YzU5YzM4MTY5M2EyOTYzMjdmMzZhOGIzN2U4MmFkZWRmYTk,https://api.mybihr.com/medias/1061185-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjMzMzB8aW1hZ2UvanBlZ3xhRGhrTDJnM1ppODRPVGN6TVRZNE1qUTJPREUwTHpFd05qRXhPRFV0TTE4NE1EQlhlRGd3TUVnfDczMzBjNmY5MTYwM2JhNjc3OTNmNTZiMDFiNWZiYzIxM2E3OGMwMjI0YTI1M2MwYTcxMzg1MTgzNGVmNDkxYTU,https://api.mybihr.com/medias/1061185-4-800Wx800H?context=bWFzdGVyfHJvb3R8MjU4MzF8aW1hZ2UvanBlZ3xhR0pqTDJnM09DODRPVGN6TVRZNE5EUXpOREl5THpFd05qRXhPRFV0TkY4NE1EQlhlRGd3TUVnfDdlZjdlMTdkNjFiYTljMjA3ZWNkZjlkYzRlN2YzMGFhNDUzNjkzZTk2YTQ5OTVmYWI2YTFjNWQ2NmE2MjZjOGY,https://api.mybihr.com/medias/1061185-5-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ2NjB8aW1hZ2UvanBlZ3xhR1ZqTDJnM01TODRPVGN6TVRZNE5qUXdNRE13THpFd05qRXhPRFV0TlY4NE1EQlhlRGd3TUVnfDA5N2ZhNjZiYTY3MjVhZGVlMDlmNjY0ZDc3ZDJjZjFjY2EyMDc1MzVmYzhiOWFjOTI2YWIyMzI4Y2UxOTE4ZmI,,,https://static.bihr.pro/eBihr/Pictures/LASER_TOOLS-pictures.zip,,,Spain Warehouse (Parts)
1149382,,G4125,LASER TOOLS,LASRT GASTESTER DIGITAL,Analizador de gases de escape digital LASER TOOLS,345.46,285.50,228.40,5018341741259,0,9027101000,0,1,"<p>Éste es un analizador digital de monóxido de carbono (CO) para gases de escape, equipado con bomba de impulsos, que mide con precisión los niveles de CO para la comprobación y ajuste de carburadores (gasolina con o sin plomo) y sistemas de inyección de gasolina en cualquier vehículo. Su pantalla digital indica de forma clara el porcentaje en volumen de CO, lo que permite ajustar el motor para obtener un rendimiento óptimo, con una combustión más limpia y eficiente. Es ideal para verificar los niveles de CO tras operaciones de mantenimiento en carburación, encendido y filtro de aire, así como para la puesta a punto de vehículos clásicos sin catalizador, motocicletas y motores monocilíndricos. Su manejo es sencillo: la sonda metálica de escape se fija mediante un par de muelles de retención y se conecta mediante un tubo flexible al analizador de gas. El kit incluye todo lo necesario para realizar mediciones precisas de CO e incorpora instrucciones completas.</p>
<ul>
	<li>Analizador digital de monóxido de carbono para comprobaciones rápidas y sencillas de niveles tras trabajos de mantenimiento y reglaje del motor. Se calibra en aire, no dispone de piezas móviles que se desgasten y no requiere sustitución de filtros.</li>
	<li>Proporciona mediciones de CO con una precisión de 0,5% en un rango de temperatura de 15 °C a 25 °C, con control de calibración ajustable para un reglaje exacto.</li>
	<li>Funciona con alimentación a batería de 12 V CC e incluye cable de dos hilos con pinzas para conexión directa a la batería del vehículo.</li>
	<li>Contenido del kit: Analizador de gases de escape digital con caja colectora y conjunto de bomba de impulsos/trampa de agua, sonda metálica de escape con muelles de retención, 3 tubos flexibles e instrucciones detalladas.</li>
	<li>Nota: este producto únicamente mide el nivel de CO en los gases de escape, por lo que no es apto para inspecciones ITV ni diagnósticos en vehículos con catalizador donde se requiera una precisión superior a ±0,5% de CO.</li>
</ul>","
Éste es un analizador digital de monóxido de carbono (CO) para gases de escape, equipado con bomba de impulsos, que mide con precisión los niveles de CO para la comprobación y ajuste de carburadores (gasolina con o sin plomo) y sistemas de inyección de gasolina en cualquier vehículo. Su pantalla digital indica de forma clara el porcentaje en volumen de CO, lo que permite ajustar el motor para obtener un rendimiento óptimo, con una combustión más limpia y eficiente. Es ideal para verificar los niveles de CO tras operaciones de mantenimiento en carburación, encendido y filtro de aire, así como para la puesta a punto de vehículos clásicos sin catalizador, motocicletas y motores monocilíndricos. Su manejo es sencillo: la sonda metálica de escape se fija mediante un par de muelles de retención y se conecta mediante un tubo flexible al analizador de gas. El kit incluye todo lo necesario para realizar mediciones precisas de CO e incorpora instrucciones completas.

	Analizador digital de monóxido de carbono para comprobaciones rápidas y sencillas de niveles tras trabajos de mantenimiento y reglaje del motor. Se calibra en aire, no dispone de piezas móviles que se desgasten y no requiere sustitución de filtros.
	Proporciona mediciones de CO con una precisión de 0,5% en un rango de temperatura de 15 °C a 25 °C, con control de calibración ajustable para un reglaje exacto.
	Funciona con alimentación a batería de 12 V CC e incluye cable de dos hilos con pinzas para conexión directa a la batería del vehículo.
	Contenido del kit: Analizador de gases de escape digital con caja colectora y conjunto de bomba de impulsos/trampa de agua, sonda metálica de escape con muelles de retención, 3 tubos flexibles e instrucciones detalladas.
	Nota: este producto únicamente mide el nivel de CO en los gases de escape, por lo que no es apto para inspecciones ITV ni diagnósticos en vehículos con catalizador donde se requiera una precisión superior a ±0,5% de CO.
",TOOLING & WS,WS,WS. EXH. GAS EXTR.,6362,893,247,188,137,,,,,,,https://api.mybihr.com/medias/800Wx800H-1149382-1.jpg?context=bWFzdGVyfHJvb3R8NDUzNzd8aW1hZ2UvanBlZ3xhR1EyTDJobE1pODROVE0xTURNMk9UYzROemt6TkM4NE1EQlhlRGd3TUVoZk1URTBPVE00TWkweExtcHdad3wwZWYzMGQ3YTFmNjVlZDQwZjcxZjNhMmU4OGE4MTIyNmRhZjhjY2Y5NzI3NGE2MDBiNDViYzNhMTFmNjEyMjU1,,,,,,,https://static.bihr.pro/eBihr/Pictures/LASER_TOOLS-pictures.zip,,,Spain Warehouse (Parts)
1093313,,6816,LASER TOOLS,LASRT HOSE REEL MODULABLE FUNNEL,Embudo flexible LASER TOOLS,62.68,51.80,41.44,5018341068165,0,4016999100,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <ul> <li>Size: 374mm x 170mm x 2.4mm.</li><li>For draining or refilling.</li><li>Manufactured from lightweight aluminium with rubber coating.</li><li>Hardness HV60 degree</li></ul> </body> </html>","        Size: 374mm x 170mm x 2.4mm.For draining or refilling.Manufactured from lightweight aluminium with rubber coating.Hardness HV60 degree  ",TOOLING & WS,WS,WS. FLUID DISTRIB.,799,259,177,376,12,,,,,,,https://api.mybihr.com/medias/1093313-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzgzODh8aW1hZ2UvanBlZ3xhR1l3TDJobE55ODRPVFEzTXpjME1ETXdPRGM0THpFd09UTXpNVE10TVY4NE1EQlhlRGd3TUVnfGZlZmU4YTA5NjY4YzRjYzMyZTgzMjA4YTk5ZjkyMjVhMTZhNjVmNWQ4NWY5MjA2MDg1MjJhMGI5M2EwZmI1ZWM,https://api.mybihr.com/medias/1093313-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTc4MDB8aW1hZ2UvanBlZ3xhRE16TDJobE1TODRPVFEzTXpjME1qSTNORGcyTHpFd09UTXpNVE10TWw4NE1EQlhlRGd3TUVnfGZlNjM2YzIwZmI3NTdiMDEwYTMyMTIzYTFlMjAyYjFkNGY0YTNkZjRlOGJjZDY5NzhkM2NiNjEwOWU2ODllODg,https://api.mybihr.com/medias/1093313-3-800Wx800H?context=bWFzdGVyfHJvb3R8NjkxMDZ8aW1hZ2UvanBlZ3xhRFl5TDJoa1lTODRPVFEzTXpjME5ESTBNRGswTHpFd09UTXpNVE10TTE4NE1EQlhlRGd3TUVnfGY1MzI5YzUyZGMyOTc3MmY3NzZhYzBmMTQ0YTRjNjFjMDQ4ZTdiNjI2Mjk4ZWYzNmFkNDQzYTBlNTFkNWY0ZGE,https://api.mybihr.com/medias/1093313-4-800Wx800H?context=bWFzdGVyfHJvb3R8MjYxMTF8aW1hZ2UvanBlZ3xhRGt5TDJoa015ODRPVFEzTXpjME5qSXdOekF5THpFd09UTXpNVE10TkY4NE1EQlhlRGd3TUVnfGJmODEzYzc4N2E3OWVmMzMxMjBjY2RlN2RlOGUwNWM4YmFjMDM2NzI1NDE4ZWI4MDM5Y2IyMWE0MjgzOTg5YzQ,https://api.mybihr.com/medias/1093313-5-800Wx800H?context=bWFzdGVyfHJvb3R8MzE4NDN8aW1hZ2UvanBlZ3xhR1ExTDJoall5ODRPVFEzTXpjME9ERTNNekV3THpFd09UTXpNVE10TlY4NE1EQlhlRGd3TUVnfGQ2MzAxNGVmNGY5NWY0MTMxYjYxZTllMTBjMWQ0YjgwNmZmNDE5OWVmYzUzOTBhNTM0MzJkMWU4MGU3NDE0MDM,https://api.mybihr.com/medias/1093313-6-800Wx800H?context=bWFzdGVyfHJvb3R8MTk2Mjl8aW1hZ2UvanBlZ3xhRFU1TDJnM1pTODRPVFEzTXpjMU1ERXpPVEU0THpFd09UTXpNVE10Tmw4NE1EQlhlRGd3TUVnfGY1MGUwNTU3MWY2MWYyMWZjZWUzZDlkYjM4Njg1MjJlNTY1ZGViMDg3NjUzNjVlYzdhNzBmODRjZTZlN2UxOGE,https://api.mybihr.com/medias/1093313-7-800Wx800H?context=bWFzdGVyfHJvb3R8NjI1MjJ8aW1hZ2UvanBlZ3xhRGc1TDJnM055ODRPVFEzTXpjMU1qRXdOVEkyTHpFd09UTXpNVE10TjE4NE1EQlhlRGd3TUVnfDk4MGE4MDlkNzQ2NmE1NTA4ZTU0OGEzODlmMTkyODM1ZWM4NmNiZTg2NjY3ZThlOWI4YWY2MWRkMDY1YTY2ODg,https://static.bihr.pro/eBihr/Pictures/LASER_TOOLS-pictures.zip,,,Spain Warehouse (Parts)
1123440,,7893,LASER TOOLS,LASRT SONIC BELT TENSION TESTER,Comprobador sónico de tensión de correas LASER TOOLS,192.09,158.75,127.00,5018341078935,0,9027809900,0,1,"<p>El comprobador sónico de tensión de correas mide la vibración de la correa para ayudar a la correcta instalación o puesta a punto de correas dentadas y en ""V"".</p>
<ul>
	<li>Adecuado para comprobar la tensión en todos los motores de transmisión por correa, incluidas las correas del árbol de levas y las correas auxiliares. Ideal tanto para correas síncronas como trapezoidales.</li>
	<li>Gama de frecuencias: 10 - 600Hz. Incluye 20 ajustes de memoria/almacenamiento de datos; se apaga automáticamente después de 5 minutos para conservar la batería. Requiere 2 pilas AAA (no incluidas).</li>
	<li>Fácilmente calibrable por el usuario mediante una aplicación de teléfono móvil.</li>
	<li>Consulta los datos del fabricante para conocer el valor de tensión correcto.</li>
</ul>
","
El comprobador sónico de tensión de correas mide la vibración de la correa para ayudar a la correcta instalación o puesta a punto de correas dentadas y en ""V"".

	Adecuado para comprobar la tensión en todos los motores de transmisión por correa, incluidas las correas del árbol de levas y las correas auxiliares. Ideal tanto para correas síncronas como trapezoidales.
	Gama de frecuencias: 10 - 600Hz. Incluye 20 ajustes de memoria/almacenamiento de datos; se apaga automáticamente después de 5 minutos para conservar la batería. Requiere 2 pilas AAA (no incluidas).
	Fácilmente calibrable por el usuario mediante una aplicación de teléfono móvil.
	Consulta los datos del fabricante para conocer el valor de tensión correcto.

",TOOLING & WS,WS,WS. DIAGNOSTICS,3245,654,256,195,65,,,,,,,https://api.mybihr.com/medias/800Wx800H-1123440-2.jpg?context=bWFzdGVyfHJvb3R8MjYxMTA4fGltYWdlL2pwZWd8YURWbUwyZ3pNeTgwTlRNM05EVTBNelV5TnprMk5pODRNREJYZURnd01FaGZNVEV5TXpRME1DMHlMbXB3Wnd8MmM1ZWQxMjhiYzE0ODEwNmQxMjZlY2UwNWRiMDI3ZTBlZTJlZjE1ODc5NTI5ZjdlMmE4OWNmNDAwZDhkNzMyOA,https://api.mybihr.com/medias/800Wx800H-1123440-3.jpg?context=bWFzdGVyfHJvb3R8MjYyMjgzfGltYWdlL2pwZWd8YUdGbEwyZzBNUzgwTlRNM05EVTBNems0TmpjeE9DODRNREJYZURnd01FaGZNVEV5TXpRME1DMHpMbXB3Wnd8OTI5N2E5NWRmZDM5NTUwYWZjMTk0NjhmYTVkZTNmYmE5ZWNmNzM0Njk1MDYzZjVmNjMyYWQzOWRkMjRmZmUzMw,https://api.mybihr.com/medias/800Wx800H-1123440-4.jpg?context=bWFzdGVyfHJvb3R8MjYwNDg2fGltYWdlL2pwZWd8YUdVM0wyZzVOaTgwTlRNM05EVTBORE0zT1Rrek5DODRNREJYZURnd01FaGZNVEV5TXpRME1DMDBMbXB3Wnd8ZjQ0MGEyNjU0ZDUwNzE2MmU2MzRiY2U0OGFiNjliMGRkZDQxZGE0OWU3NmJiNjYwNGRkNTg3ZjEyNjg3Y2NhNQ,https://api.mybihr.com/medias/800Wx800H-1123440-5.jpg?context=bWFzdGVyfHJvb3R8ODIxMzV8aW1hZ2UvanBlZ3xhR1F5TDJobVl5ODBOVE0zTkRVME5USXpNVGt3TWk4NE1EQlhlRGd3TUVoZk1URXlNelEwTUMwMUxtcHdad3w2ZTI4YzI5N2YyNGIxY2E2MjliMzdjYmU5NWJmYWU3OTlmMjExNDljODM5YjRjMmRhYmM4NjQ5YmI2MzkzN2Nm,https://api.mybihr.com/medias/800Wx800H-1123440-1.png?context=bWFzdGVyfHJvb3R8MTUxNjAyfGltYWdlL3BuZ3xhREEzTDJnelpDODBOVE0zTkRVME1qTTBPRE14T0M4NE1EQlhlRGd3TUVoZk1URXlNelEwTUMweExuQnVad3wxNjcxZTYzYWI2MzY0ODg0ZDQ5Mjk3MjRmYWIyNjk5MDU5NTQ5YTNhYTcyZDdlZmIzNDIwYTVkMGYyMDIyZjkw,,,https://static.bihr.pro/eBihr/Pictures/LASER_TOOLS-pictures.zip,,,Spain Warehouse (Parts)
1105663,,3272,LASER TOOLS,LASRT REFRACTOMETER,LASER TOOLS Refractometer,181.50,150.00,120.00,5018341032722,0,9027899000,1,1,"<p>The refractometer is a precision instrument which tests the freezing levels of Antifreeze and battery fluids and has an automatic temperature compensation facility.</p>
<ul>
	<li>Contents: refractometer, precision screwdriver for the calibration screw.</li>
	<li>Tests the freezing levels of antifreeze and battery fluids.</li>
	<li>Automatic temperature compensation.</li>
	<li>Includes dropper for collecting fluid and plastic storage case.</li>
	<li>Also works on modern long-life antifreeze (OAT) and Propylene Glycol.</li>
</ul>
","
The refractometer is a precision instrument which tests the freezing levels of Antifreeze and battery fluids and has an automatic temperature compensation facility.

	Contents: refractometer, precision screwdriver for the calibration screw.
	Tests the freezing levels of antifreeze and battery fluids.
	Automatic temperature compensation.
	Includes dropper for collecting fluid and plastic storage case.
	Also works on modern long-life antifreeze (OAT) and Propylene Glycol.

",TOOLING & WS,TOOLING,TOOLING GENERAL,1186,341,214,88,63,,,,,,,https://api.mybihr.com/medias/1105663-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc3OTh8aW1hZ2UvanBlZ3xhR1E0TDJnME15OHhNVEkyTWpNMU5UVXpOemsxTUM4eE1UQTFOall6TFRGZk9EQXdWM2c0TURCSXw4ZGFmN2VkMmJlNzhkYTJlNTkzOGRkODJiMTBjMzIzNDdkNjBiMGMyMjExNGYzNDM0MGYwNTlhOTM2NmY5NWU3,https://api.mybihr.com/medias/1105663-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzY1MDl8aW1hZ2UvanBlZ3xhRE0yTDJnek5pOHhNVEkyTWpNMU5Ua3pNVEUyTmk4eE1UQTFOall6TFRKZk9EQXdWM2c0TURCSXwxNjdkMGQ2NjBkMWI0NTliYTQ0Y2I5MDMxNzAwOTAyZDJhMDY5YjMyNDM0MTc5YWViZmRlZGNkNTcyZTZjMzEz,https://api.mybihr.com/medias/1105663-3-800Wx800H?context=bWFzdGVyfHJvb3R8NjA4NDJ8aW1hZ2UvanBlZ3xhREF4TDJneFppOHhNVEkyTWpNMU5qTXlORE00TWk4eE1UQTFOall6TFROZk9EQXdWM2c0TURCSXwyZDY2OTNlMDIwODA4NjJlM2ZjYzkwNmFmNTcxMTYyN2ViMzIxYzQwYjlhMTcyYWMxYzM4MjUzNzAxNzQxYmY0,,,,,https://static.bihr.pro/eBihr/Pictures/LASER_TOOLS-pictures.zip,https://api.mybihr.com/medias/Product-Information-EN.pdf?context=bWFzdGVyfHJvb3R8NDE0NzMzfGFwcGxpY2F0aW9uL3BkZnxhRFkwTDJoalppOHhNVEl3TVRRM05ETTJNelF5TWk5UWNtOWtkV04wWDBsdVptOXliV0YwYVc5dVgwVk9MbkJrWmd8YjRiNGVmZjQ3ZTJlYmYwNzFhNzNlZGIwMzc3ZDEyNjhiNGExYWM4NjJlY2U4YWM4ODA0ZTY1MDZhNzExN2E1Mw,https://api.mybihr.com/medias/Product-Information-FR.pdf?context=bWFzdGVyfHJvb3R8NDE0NzMzfGFwcGxpY2F0aW9uL3BkZnxhRFkzTDJoall5OHhNVEl3TVRRM05EUXlPRGsxT0M5UWNtOWtkV04wWDBsdVptOXliV0YwYVc5dVgwWlNMbkJrWmd8MjhhMjkwYTk1NzkzMjBiOWU3YzQ3YzM4ZmFhNmMzOWIzZTk3NWMyNzg4MTJjMWVmZjE1NGQ4MzNjMTQ1NDc0Yg,France Warehouse (Parts)
1051765,56000022,5466,LASER TOOLS,LASRT CHAIN ADJ PRIMARY CHAIN,Tensor de cadenas de distribución para Triumph clásicas,15.13,12.50,10.00,5018341054663,7,8205598000,0,1,<p>Para ajustar la cadena primaria en motores en los que la caja de cambios y el motor son una misma pieza</p><p>Herramienta de ajuste de la cadena primaria</p><p>Aplicaciones: Triumph vintage 500/650/750 cc T100/T120/TR6/T140/TR7De acero inoxidable</p><p>Una herramienta de mantenimiento esencial</p><p>Parte de la gama de motocicletas clásicas británicas.</p>,"
Para ajustar la cadena primaria en motores en los que la caja de cambios y el motor son una misma pieza
Herramienta de ajuste de la cadena primaria
Aplicaciones: Triumph vintage 500/650/750 cc T100/T120/TR6/T140/TR7De acero inoxidable
Una herramienta de mantenimiento esencial
Parte de la gama de motocicletas clásicas británicas.",TOOLING & WS,TOOLING,TOOLING ENGINE,150,40,147,73,14,,,,,,,https://api.mybihr.com/medias/1051765-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjU3ODV8aW1hZ2UvanBlZ3xhRGRpTDJobFlpODRPVFV6T1RFd01qazJOakEyTHpFd05URTNOalV0TVY4NE1EQlhlRGd3TUVnfGI2NGIzMTdiYmQ3NDJmMWYxNDFiNDE3YWIyODI4OGRiMjczYWRjZjMyZDEzZmMyZjk3MjlkODAzYzc0NzUzNzE,https://api.mybihr.com/medias/1051765-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzAzOTZ8aW1hZ2UvanBlZ3xhR0ZpTDJobE5DODRPVFV6T1RFd05Ea3pNakUwTHpFd05URTNOalV0TWw4NE1EQlhlRGd3TUVnfGUzZGM0Y2E0MWViZTBhYzk3NDJhN2QyZGMyNThjNzg0N2M3M2UxODFlMDBhM2MzOTk4NzVhZGQ2YTM5MjUzMzU,,,,,,https://static.bihr.pro/eBihr/Pictures/LASER_TOOLS-pictures.zip,,,Spain Warehouse (Parts)
1051788,56000046,G4171,LASER TOOLS,LASRT TESTER SET 12MM,Herramienta para ajuste de compresión del motor para bujías M12,101.34,83.75,67.00,5018341741716,0,9027899000,0,1,<p>Especialmente diseñado para motores de moto</p><p>Mantiene la relación de compresión del motor</p><p>Adecuado para bujías de 12 mm</p><p>Ahorra tiempo.</p>,"
Especialmente diseñado para motores de moto
Mantiene la relación de compresión del motor
Adecuado para bujías de 12 mm
Ahorra tiempo.",TOOLING & WS,TOOLING,TOOLING ENGINE,1238,149,260,119,40,,,,,,,https://api.mybihr.com/medias/1051788-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ0NjZ8aW1hZ2UvanBlZ3xhR0l3TDJnNE5pODRPVEkzTmpRNE1USXdPRFl5THpFd05URTNPRGd0TVY4NE1EQlhlRGd3TUVnfGYyMmE2ZjlmOGIzYzQ0YzEzZmY0N2UxYTdlMzExMDRlMWM4YmI3NGE5ZDk3MGNkMzM5NjBhYWI4ODBjZjJiNjc,,,,,,,https://static.bihr.pro/eBihr/Pictures/LASER_TOOLS-pictures.zip,,,Spain Warehouse (Parts)
1051789,56000047,G4172,LASER TOOLS,LASRT TESTER SET 10MM,Herramienta para ajuste de compresión del motor para bujías M10,98.31,81.25,65.00,5018341741723,0,9027899000,0,1,<ul>  <li>Especialmente diseñado para motores de moto   <li>Mantiene la relación de compresión del motor   <li>Adecuado para bujías de 10 mm   <li>Ahorra tiempo</li></ul>,"  Especialmente diseñado para motores de moto   Mantiene la relación de compresión del motor   Adecuado para bujías de 10 mm   Ahorra tiempo",TOOLING & WS,TOOLING,TOOLING ENGINE,1158,148,263,119,37,,,,,,,https://api.mybihr.com/medias/1051789-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjkyMTh8aW1hZ2UvanBlZ3xhRFZqTDJnM1pTODRPVE01TlRZM01EVTBPRGM0THpFd05URTNPRGt0TVY4NE1EQlhlRGd3TUVnfGI2NjgwNDkwMWJlYWRjYzk0OTk2ZWNhODBjZGRhNjlkMmU1NzFlOTU1N2Q5YTJlY2NhMmQ4YTdkYjdkMmJhYzg,,,,,,,https://static.bihr.pro/eBihr/Pictures/LASER_TOOLS-pictures.zip,,,Spain Warehouse (Parts)
1051781,56000039,6931,LASER TOOLS,LASRT HOOK WRENCH 120MM,Llave ajuste cadena 120mm para Ducati/Triumph,44.89,37.10,29.68,5018341069315,18,8204120000,0,1,<p>Llave de gancho de ajuste de la cadena: 120 mm</p><p>Aplicación: Ducati/Triumph (ver listado completo en la página web)</p><p>Equivalente a la referencia OEM 88713.1038.</p><p>Para OEM 88713.3211 (125 mm) ver ref. Bihr 56000038</p><p>Longitud total: 340 mm</p><p>Empuñadura suave.</p>,"
Llave de gancho de ajuste de la cadena: 120 mm
Aplicación: Ducati/Triumph (ver listado completo en la página web)
Equivalente a la referencia OEM 88713.1038.
Para OEM 88713.3211 (125 mm) ver ref. Bihr 56000038
Longitud total: 340 mm
Empuñadura suave.",TOOLING & WS,TOOLING,TOOLING ENGINE,864,348,342,101,25,,,,,,,https://api.mybihr.com/medias/1051781-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjE0NDR8aW1hZ2UvanBlZ3xhRFV6TDJneU1pODRPVE01TlRZMk5EWTFNRFUwTHpFd05URTNPREV0TVY4NE1EQlhlRGd3TUVnfGM1Zjc3MGQyMDBjYjRhYjdjZWYzNWI0Y2JkNzc3MDZlYzBkNjdkYjk1ODk2NTk1NGQ4NzYwYjY2NjY3ZmVkMDQ,https://api.mybihr.com/medias/1051781-2-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc3NDN8aW1hZ2UvanBlZ3xhREl6TDJneU9TODRPVE01TlRZMk5qWXhOall5THpFd05URTNPREV0TWw4NE1EQlhlRGd3TUVnfDViMzkzYWNkYmZlZjA5OWUzNjU4ZDdkZGYwZDAxOWFjMTU5Njc4MzQwODhlMThiODRhNjNiYTdmNTczODAzMzY,https://api.mybihr.com/medias/1051781-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjY4MDh8aW1hZ2UvanBlZ3xhR1V3TDJneVppODRPVE01TlRZMk9EVTRNamN3THpFd05URTNPREV0TTE4NE1EQlhlRGd3TUVnfDJiMjk1ZWVlMWE5OWJmZmY2MzQwOGNhYWQ5ZmY2ZTZkZmI2OTYzM2I4YWFjOWQzODJmNmUxMWYyMTkyZWVhOTY,,,,,https://static.bihr.pro/eBihr/Pictures/LASER_TOOLS-pictures.zip,,,Spain Warehouse (Parts)
