PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Alarma,Altura (cm),Anchura (cm),Capacidad de portaequipajes (L),Capacidad del casco,Capacidad/litros (L),Carga máxima (kg),Color,Componente,Composición,Diámetro de cable Ø (mm),Diámetro Ø (mm),Embalaje,Longitud (cm),Longitud de cable (mm),Posición,Profundidad (cm),Resistente a la intemperie,Tipo,Tipo de antirrobo,Tipo de funda de teléfono,Tipo de portaequipajes,Universal,Uso,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,Picture9,Picture10,Picture11,Picture12,Picture13,AllPicturesZIP,Document1,Document2,DeliveryPlant
8000916,X0SL01,X0SL01,SHAD,SHAD TOLL PASS POUCH SL01,Bolsa PEAJE SHAD SL01,12.00,9.92,6.94,8430358605619,2,4202929190,0,1,"<p justify>Estuche Tele-peaje</p><p justify>SHAD lanza al mercado su nueva línea de bolsas touring SL. De gran resistencia y calidad, la gama está fabricada según normativa RoHs y Reach.</p><p justify>Con un diseño atractivo,100% Barcelona Design. Cuenta además con elementos reflectantes de gran tamaño para una mayor seguridad.</p><p justify>Estuche con cremallera para guardar el dispositivo tele-peaje o el mando a distancia de puertas automáticas. Se ajusta a la muñeca o al manillar de la moto.</p><p justify>Características:</p><ul justify>  <li>Cierre de cremallera con tiradores para fácil manipulación con guantes.   <li>Sujeción con velcro a la muñeca o el manillar.   <li>Pantalla táctil que permite accionar mandos de puertas automáticas u otros   dispositivos.   <li>Elementos reflectantes para mayor seguridad.</li></ul><p justify>Especificaciones:</p><ul>  <li justify>Dimensión: 4 x 6 x 10 cm</li></ul><p><iframe height=315 src=https://www.youtube.com/embed/wqBAxBn9QQM frameborder=0 width=560 allow=autoplay encrypted-media allowfullscreen></iframe></p><p> </p><p></p>","
Estuche Tele-peaje
SHAD lanza al mercado su nueva línea de bolsas touring SL. De gran resistencia y calidad, la gama está fabricada según normativa RoHs y Reach.
Con un diseño atractivo,100% Barcelona Design. Cuenta además con elementos reflectantes de gran tamaño para una mayor seguridad.
Estuche con cremallera para guardar el dispositivo tele-peaje o el mando a distancia de puertas automáticas. Se ajusta a la muñeca o al manillar de la moto.
Características:  Cierre de cremallera con tiradores para fácil manipulación con guantes.   Sujeción con velcro a la muñeca o el manillar.   Pantalla táctil que permite accionar mandos de puertas automáticas u otros   dispositivos.   Elementos reflectantes para mayor seguridad.
Especificaciones:  Dimensión: 4 x 6 x 10 cm

 
",RIDER GEAR,BAGS & PACKS,BAG&PACK ACCESS.,846,45,128,116,57,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/8000916-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTI0MjUxfGltYWdlL2pwZWd8YURRM0wyaGtZUzh4TURrNU5ETTBOakV6TVRRNE5pODRNREF3T1RFMkxURmZPREF3VjNnNE1EQkl8OTgxYmFhMDE5YjQ5MjhhNWU5NDQ3YWU5YTgxYmE4MDk0M2RjNjJkYTE1NDQyZGQ1MmY3MTEwMmE4MTU3YmQ4Mw,https://api.mybihr.com/medias/8000916-2-800Wx800H?context=bWFzdGVyfHJvb3R8NzgxNDB8aW1hZ2UvanBlZ3xhRGc1TDJoa015OHhNRGs1TkRNME5qTXlPREE1TkM4NE1EQXdPVEUyTFRKZk9EQXdWM2c0TURCSXwyMGUxZDQ2YzMxZjJjNjExYzI3YjQ2NmI0OGNjNzRiMzY2ZTQ2MjEwMmZkZGFkN2YyNzU2ZTI4YWIyMGE3Mzlh,,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SHAD-pictures.zip,,,Spain Warehouse (Parts)
1062586,S0VS62SE,S0VS62SE,SHAD,SHAD FITTING KIT SIDE BAG HOLDER,Fijaciones para alforjas laterales semirígidas SHAD Suzuki VSTROM 650 '15,105.00,86.78,60.75,8430358594937,1,8302490099,0,1,"<p>Las bolsas laterales semi rígidas son una alternativa a las maletas rígidas, ideales para quien no suele realizar grandes viajes con la moto y busca el equilibrio entre funcionalidad y estética. Pero si lo que quieres es disfrutar con total garantía de este sistema de transporte de equipajes en tus desplazamientos fuera de la ciudad, lo mejor es asegurarlas con un sistema de fijación.</p>","
Las bolsas laterales semi rígidas son una alternativa a las maletas rígidas, ideales para quien no suele realizar grandes viajes con la moto y busca el equilibrio entre funcionalidad y estética. Pero si lo que quieres es disfrutar con total garantía de este sistema de transporte de equipajes en tus desplazamientos fuera de la ciudad, lo mejor es asegurarlas con un sistema de fijación.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. COMFORT&CONVEN.,28757,2441,296,759,128,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1062586-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjUzNzUwfGltYWdlL2pwZWd8YURnNEwyZzRPUzh4TURrNU1qWTFPRGcwTVRZek1DOHhNRFl5TlRnMkxURmZPREF3VjNnNE1EQkl8ODA1YWRmODZlNTFmOWMyODRlMjE3ZWE5YmM2NTcyODQ2MmRlMzhmNDllYzEyNzM5NDkzMzY2YTY4MGY1ZTQ3Yg,https://api.mybihr.com/medias/1062586-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjUwOTYwfGltYWdlL2pwZWd8YUdZeEwyaGtOeTh4TURrNU1qWTFPVEF6T0RJek9DOHhNRFl5TlRnMkxUSmZPREF3VjNnNE1EQkl8M2JiZWMzZGIxMzA3OGNlYzcxMjE3MjRkM2RhZDRmMjc3YTAyNThjZWRmOTg4Mzc2MTU0MGQ3OTc3ZWE2NGM5MA,https://api.mybihr.com/medias/1062586-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjI3MTIwfGltYWdlL2pwZWd8YUdNeEwyaGtaUzh4TURrNU1qWTFPVEl6TkRnME5pOHhNRFl5TlRnMkxUTmZPREF3VjNnNE1EQkl8M2QzNjA5MDA0MzVjZTg5MmVjMzUzOTIxMDJjZjcyZDcxOTg5YzM3OGEwZjgzOTIwMzEyOGExOTU1ZDIxYjE5MA,https://api.mybihr.com/medias/1062586-4-800Wx800H?context=bWFzdGVyfHJvb3R8MjQyNjUxfGltYWdlL2pwZWd8YURreUwyaGxOUzh4TURrNU1qWTFPVFF6TVRRMU5DOHhNRFl5TlRnMkxUUmZPREF3VjNnNE1EQkl8ODM5YmRkODI1ZGQ4NTIwMjE0N2I3YjRjYzcwODA4M2JiNWIzNGIzZThmN2E0YjEzMWM4MmViMTY3YjI1YjllMA,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SHAD-pictures.zip,,,Spain Warehouse (Parts)
1062585,S0VS62IF,S0VS62IF,SHAD,SHAD FITTING KIT 3P,Fijaciones SHAD 3P System Suzuki V-STROM 650,149.00,123.14,86.20,8430358584723,2,8302490099,0,1,"<p justify>Una de las innovaciones más importantes de SHAD. El nuevo sistema de fijación lateral 3P System se caracteriza por:<br><br>- Diseño integrado: La fijación lateral queda mejor integrada en la moto. <br>- Ligereza: Su menor peso hace que apenas se modifique el centro de gravedad de la moto, lo que mejora la seguridad. <br>- Fácil de montar.<br><br>*3P SYSTEM INCOMPATIBLE CON LAS MALETAS LATERALES SH23<br><br><iframe height=315 src=https://www.youtube.com/embed/sm1PJ7YV4lE frameborder=0 width=560 allowfullscreen=allowfullscreen></iframe></p>","
Una de las innovaciones más importantes de SHAD. El nuevo sistema de fijación lateral 3P System se caracteriza por:- Diseño integrado: La fijación lateral queda mejor integrada en la moto. - Ligereza: Su menor peso hace que apenas se modifique el centro de gravedad de la moto, lo que mejora la seguridad. - Fácil de montar.*3P SYSTEM INCOMPATIBLE CON LAS MALETAS LATERALES SH23",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. COMFORT&CONVEN.,30891,3000,299,771,134,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1062585-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM0NTg2fGltYWdlL2pwZWd8YUdSbEwyaGlaQzh4TURrNU1qWTFOVFUyTkRnek1DOHhNRFl5TlRnMUxURmZPREF3VjNnNE1EQkl8YmExOGQ2MjEwMGQ5NzA2YzgwZTdhNjJjMWU1MzM1YTdiMGExZTk5NTk1ZTdjMDkyNzI1MjIzZTE1NWFjZTExMw,https://api.mybihr.com/medias/1062585-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTk0NDkyfGltYWdlL2pwZWd8YURCa0wyaGlOeTh4TURrNU1qWTFOVGMyTVRRek9DOHhNRFl5TlRnMUxUSmZPREF3VjNnNE1EQkl8MzhkN2Q5Y2ZmZDU5YTU2NDcxMDEyMjFlODk5ODhmNDcyY2FmYjhjMjdmMzBlYjFhNzgwZDE4ODU3MGJlNjU3NA,https://api.mybihr.com/medias/1062585-3-800Wx800H?context=bWFzdGVyfHJvb3R8MjI4OTg0fGltYWdlL2pwZWd8YURVd0wyaGlNQzh4TURrNU1qWTFOVGsxT0RBME5pOHhNRFl5TlRnMUxUTmZPREF3VjNnNE1EQkl8OTZhZWVhYjc1YTMyMzJlYmMzOTdjNDhkODg0OTViZjJkYzgwMzM2ZDA5M2RiNzlmNjBkODhiMDZmZmQ4Mzk0MQ,https://api.mybihr.com/medias/1062585-4-800Wx800H?context=bWFzdGVyfHJvb3R8MjE3MDMyfGltYWdlL2pwZWd8YUdRMEwyZzJNUzh4TURrNU1qWTFOakUxTkRZMU5DOHhNRFl5TlRnMUxUUmZPREF3VjNnNE1EQkl8OGNkYmNiMDdlODVlN2RiM2M3ZGI3NDU2MTIzNGQ0ZjZiZGQyNjM4MjhhZDRmOGIyNDkzNTlhZDg0NjZjYmRmYw,https://api.mybihr.com/medias/1062585-5-800Wx800H?context=bWFzdGVyfHJvb3R8MjQyOTc3fGltYWdlL2pwZWd8YUdJNEwyZzRNaTh4TURrNU1qWTFPRFkwTlRBeU1pOHhNRFl5TlRnMUxUVmZPREF3VjNnNE1EQkl8N2U1OWIyMjRlODhiNjg1MjU1NjRhYTY3NWRiODdkMGQ3NGVmMzM1YjhkZjliMGJjNjVmN2I1OWQ3NjlhNDM3NA,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SHAD-pictures.zip,,,Spain Warehouse (Parts)
1062596,T0TG16IF,T0TG16IF,SHAD,SHAD FITTING KIT 3P,Fijaciones Shad 3P System Triumph Tiger S 1050'16,175.50,145.04,101.53,8430358651760,1,8302490099,0,1,"<p data-isautotranslation=""1""></p><p>Una de las innovaciones más importantes de SHAD. El nuevo kit lateral del sistema 3P ha sido creado específicamente para esta ocasión, y durante su desarrollo, no sólo se tuvo en cuenta la estética. El punto clave a considerar era la seguridad.</p>
<p>• Diseño Integrado: El kit 3P se integra mucho mejor con la moto. El típico marco rectangular se reduce a un único brazo que soporta los tres puntos (3P) necesarios para fijar la maleta lateral.</p>
<p>• Posición: Tanto el volumen de la maleta como el ángulo del Sistema 3P han sido diseñados para desplazar el peso del equipaje tanto como sea posible hacia el centro de gravedad de la moto. Esto concede mayor seguridad y estabilidad al conducir con carga completa.</p>
<p>• Aerodinámico: El uso de 3 puntos confiere firmeza y flexibilidad al mismo tiempo. Esto se refleja en un leve balanceo de la maleta, que permite que el aire fluya fácilmente alrededor de ella, evitando el efecto ""ancla"" de una maleta típica plana y rígida. Nuevamente, esto resulta en mejor seguridad y estabilidad en movimiento.</p>
<p>• Patentado: La singularidad e innovación del nuevo Sistema 3P nos permitió proceder con el registro de la patente. Esto nos convierte en el único fabricante que puede ofrecer este tipo de sistema de fijación.</p>","

Una de las innovaciones más importantes de SHAD. El nuevo kit lateral del sistema 3P ha sido creado específicamente para esta ocasión, y durante su desarrollo, no sólo se tuvo en cuenta la estética. El punto clave a considerar era la seguridad.

• Diseño Integrado: El kit 3P se integra mucho mejor con la moto. El típico marco rectangular se reduce a un único brazo que soporta los tres puntos (3P) necesarios para fijar la maleta lateral.

• Posición: Tanto el volumen de la maleta como el ángulo del Sistema 3P han sido diseñados para desplazar el peso del equipaje tanto como sea posible hacia el centro de gravedad de la moto. Esto concede mayor seguridad y estabilidad al conducir con carga completa.

• Aerodinámico: El uso de 3 puntos confiere firmeza y flexibilidad al mismo tiempo. Esto se refleja en un leve balanceo de la maleta, que permite que el aire fluya fácilmente alrededor de ella, evitando el efecto ""ancla"" de una maleta típica plana y rígida. Nuevamente, esto resulta en mejor seguridad y estabilidad en movimiento.

• Patentado: La singularidad e innovación del nuevo Sistema 3P nos permitió proceder con el registro de la patente. Esto nos convierte en el único fabricante que puede ofrecer este tipo de sistema de fijación.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. COMFORT&CONVEN.,51496,4909,418,573,215,,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1062596-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTg3ODQ5fGltYWdlL2pwZWd8YUdGbUwyZzBaaTh4TURrNU1qYzVOVGMwTmpNek5DOHhNRFl5TlRrMkxURmZPREF3VjNnNE1EQkl8ZGJhY2FiZjZhNmRkZjg0NTJjYzljMDBhN2M4OTZmMTIxNjA5NDFmMGU1ZmUzZWMyOTM0N2Q4OWI2NDQ0NWI5ZA,https://api.mybihr.com/medias/1062596-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTg0NTk2fGltYWdlL2pwZWd8YUdSbUwyZzBPQzh4TURrNU1qYzVOVGswTWprME1pOHhNRFl5TlRrMkxUSmZPREF3VjNnNE1EQkl8ZTE5ZTlmNTI1NzRiOTAxYWU3YTQzY2YzMWYzNDUxNjUyNjA0OGE1NDllNTdhZjExYzBjNTUxMmIyMTdkNjBlZQ,https://api.mybihr.com/medias/1062596-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTgwNTY1fGltYWdlL2pwZWd8YURnNUwyZ3dOUzh4TURrNU1qYzVOakV6T1RVMU1DOHhNRFl5TlRrMkxUTmZPREF3VjNnNE1EQkl8NTFmMzc3MTQ2ZjMzOGUwMmE3MjVhOTkyMjQ4ODkwNjExMWY0YzNkODFjNzVhODk2ODI5NDUzOTA0MzA1MGRjMg,https://api.mybihr.com/medias/1062596-4-800Wx800H?context=bWFzdGVyfHJvb3R8MTYyNjM0fGltYWdlL2pwZWd8YURaaEwyZ3daaTh4TURrNU1qYzVOalF3TVRZNU5DOHhNRFl5TlRrMkxUUmZPREF3VjNnNE1EQkl8YTE0ZDIyNDhiY2NiNTgzMDQ2NjIzMTZiOTdiZWNhYWYwMTE0NWU0YjM5NjMzNDE0ODhmMTI5MTQxYWE1YTJhNQ,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SHAD-pictures.zip,,,Spain Warehouse (Parts)
1062203,D0B39100,D0B39100,SHAD,SHAD TOP CASE SH39 BLACK,Baúl SHAD SH39 Negro Base,129.99,107.43,69.83,8430358548763,22,8517620000,0,1,"<h4 justify>Maleta con capacidad para un casco integral o dos cascos: integral y jet</h4><p justify>SHAD presenta una nueva maleta de gama media, que completa su ya extensa línea. La SH39 representa una nueva generación de maletas que evoluciona para ofrecer mejoras técnicas y detalles estéticos muy cuidados, de formas redondeadas y catadióptricas de diferentes materiales.<br><br>La SH39, deportiva, elegante y práctica, para los que buscan el máximo nivel de estilo y sofisticación. Ofrece la opción de tapa símil carbono, que le da una estética polivalente y aerodinámica. Está fabricada con materiales de máxima calidad para conseguir la mayor resistencia y exclusividad. Muy compacta y con el tamaño perfecto para moverse por la ciudad o en largos trayectos y se adapta perfectamente a las scooters y a las motos de media cilindrada.<br><br>La maleta más ligera de su categoría, ya que tanto la base como la tapa están diseñadas con un mínimo grosor de material, pero con la misma resistencia a los golpes y ralladas. El volumen interior, optimizado, consigue un máximo aprovechamiento del espacio y da una capacidad de 39 litros reales. Dispone de cierre a presión hermético y sencillo, incorpora la pletina y el kit de tornillería. Como accesorio, ofrece un kit de luz adaptable a la parte inferior de la platina, lo que supone una fácil y rápida instalación. Además de un respaldo que garantiza la ergonomía y el confort del pasajero y tapas de color.</p><p><img src=https://static.bihr.pro/bihrpublicmedia/es/Products/SH39.png></p>","Maleta con capacidad para un casco integral o dos cascos: integral y jet
SHAD presenta una nueva maleta de gama media, que completa su ya extensa línea. La SH39 representa una nueva generación de maletas que evoluciona para ofrecer mejoras técnicas y detalles estéticos muy cuidados, de formas redondeadas y catadióptricas de diferentes materiales.La SH39, deportiva, elegante y práctica, para los que buscan el máximo nivel de estilo y sofisticación. Ofrece la opción de tapa símil carbono, que le da una estética polivalente y aerodinámica. Está fabricada con materiales de máxima calidad para conseguir la mayor resistencia y exclusividad. Muy compacta y con el tamaño perfecto para moverse por la ciudad o en largos trayectos y se adapta perfectamente a las scooters y a las motos de media cilindrada.La maleta más ligera de su categoría, ya que tanto la base como la tapa están diseñadas con un mínimo grosor de material, pero con la misma resistencia a los golpes y ralladas. El volumen interior, optimizado, consigue un máximo aprovechamiento del espacio y da una capacidad de 39 litros reales. Dispone de cierre a presión hermético y sencillo, incorpora la pletina y el kit de tornillería. Como accesorio, ofrece un kit de luz adaptable a la parte inferior de la platina, lo que supone una fácil y rápida instalación. Además de un respaldo que garantiza la ergonomía y el confort del pasajero y tapas de color.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. COMFORT&CONVEN.,70176,4800,430,320,510,,,,,1,,,Negro,,HDPE,,,,,,,,Impermeable,,,,Duro,,,https://api.mybihr.com/medias/1062203-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzIyMTR8aW1hZ2UvanBlZ3xhRGcwTDJneE9DOHhNRGs1TVRjME5qUTBPVFF6T0M4eE1EWXlNakF6TFRGZk9EQXdWM2c0TURCSXw5YTE0ODMzZDY5MmUyNDVhYzdjZTk4NzkxZTM4ZTUxY2YzZTc3NjNhZGVjZDE1ODNlMjM5MWExZTg3YjQ0ODll,https://api.mybihr.com/medias/1062203-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ4NDA2fGltYWdlL2pwZWd8YURVMEwyZ3haaTh4TURrNU1UYzBOalkwTmpBME5pOHhNRFl5TWpBekxUSmZPREF3VjNnNE1EQkl8NzQ1MjYzNjM5MjM3OGZjY2EyOTc4OWNkYjEwYzllMjkxNzliMTg4NjY1N2UzMjI0MDE3NzMxMjcyYWE5MzcyMw,https://api.mybihr.com/medias/1062203-3-800Wx800H?context=bWFzdGVyfHJvb3R8NDIyOTJ8aW1hZ2UvanBlZ3xhREkwTDJneU5pOHhNRGs1TVRjME5qZzBNalkxTkM4eE1EWXlNakF6TFROZk9EQXdWM2c0TURCSXw1ODM2NjAzN2YyZWMzNzAwZWE4ZjgzMjdiZDhlZDQ1ODNiZmYzMTgwODU4OTk1ZjQ4YWEzNzlmYjgzMDkyMTli,https://api.mybihr.com/medias/1062203-4-800Wx800H?context=bWFzdGVyfHJvb3R8MTQzMDQwfGltYWdlL2pwZWd8YURoa0wyZzNOQzh4TURrNU1UYzBOekF6T1RJMk1pOHhNRFl5TWpBekxUUmZPREF3VjNnNE1EQkl8NTIwMTA3Y2ZjZGU1ZTAxN2UyNDY3N2ZjMmUxOWJkZDE4MmFlODY5MWQ3OWZhNTRmZmNlODFhOGM4YTQxZWFhYg,https://api.mybihr.com/medias/1062203-5-800Wx800H?context=bWFzdGVyfHJvb3R8ODQwODZ8aW1hZ2UvanBlZ3xhRFpsTDJnM1pTOHhNRGs1TVRjME56TXdNVFF3Tmk4eE1EWXlNakF6TFRWZk9EQXdWM2c0TURCSXw3NTU2MGM3MTcxYTlhMzk1MjcwM2U5MGEyYmJlNWVhNWIxYzcxZjY3MDA0M2U0OWNmN2UzZTIzMmEyNGIyMDQx,https://api.mybihr.com/medias/1062203-6-800Wx800H?context=bWFzdGVyfHJvb3R8MTA2NTUwfGltYWdlL2pwZWd8YUdSakwyZzRNaTh4TURrNU1UYzBOelE1T0RBeE5DOHhNRFl5TWpBekxUWmZPREF3VjNnNE1EQkl8ZjMwNWRmZDQzNjFiMTk3OTJhYzU4ODBkYjE4MDY0OGRiZmZmM2FlNjdkNzkyMTE1ZTc5ZDIwOGIxNzkwZTYzMw,https://api.mybihr.com/medias/1062203-7-800Wx800H?context=bWFzdGVyfHJvb3R8OTA2ODV8aW1hZ2UvanBlZ3xhR1k1TDJnMU9DODRPRFF6TURJMU5UUTNNamswTHpFd05qSXlNRE10TjE4NE1EQlhlRGd3TUVnfGQxZjc3ZGU5N2UzZWRhNWYxNDIwYTU5NjJhNWNmZTBkMjM4MmNlMWZkZjc5NWVhYzBmZWZiZWY4ZmNkYzZmYzI,,,,,,,https://static.bihr.pro/eBihr/Pictures/SHAD-pictures.zip,,,Spain Warehouse (Parts)
1062208,D0B45100,D0B45100,SHAD,SHAD TOP CASE SH45 BLACK,Baúl SHAD SH45 Negro/Negro,151.50,125.21,81.39,8430358507302,43,8517620000,0,1,"<p><strong>Maleta con capacidad para dos cascos (no incluye respaldo, ref. 1062227)</strong></p>
<p>La SH45 es una maleta robusta, compuesta de polipropileno reforzado de alta calidad. El baúl resiste temperaturas extremas y protege la carga interior de impactos y caídas . Con capacidad para dos cascos integrales y un diseño de formas curvas y catadióptricos ahumados, dispone del tamaño perfecto tanto para moverse por la ciudad como para trayectos más largos, lo que le permite adaptarse tanto a scooter como a motos de media y gran cilindrada.</p>
<p>La seguridad que proporciona el Handle Lock System permite contar con un doble cierre; por un lado, fija la maleta a la moto y, por otro lado, cierra el propio baúl. Dispone de un asa para que, una vez extraída, el transporte de la maleta sea fácil y sencillo. También dispone de tiras limitadoras internas que aseguran que no se mueva la carga interior.<br>
Como todos los Top Case de SHAD, se abre y cierra con una sola mano, sin necesidad de utilizar la llave para abrirlo. Únicamente la utilizaremos cuando queramos bloquearlo a la moto.<br>
Si eres de los que lleva el diseño un paso más allá, te gustará poder elegir entre los distintos colores de tapas, o la opción virgen para que la personalices a tu gusto.</p>
<p><strong>Como accesorios, disponemos del respaldo, la bolsa interna, la parrilla metálica superior y la luz de freno:</strong></p>
<p>El respaldo (<strong>D0RI60</strong>) proporciona un mayor confort para el pasajero además de darle un diseño totalmente único al conjunto. La bolsa interna (<strong>X0IB00</strong>), con apertura superior y bolsillo externo para una accesibilidad directa, está reforzada con una espuma interna para proteger el contenido de cualquier golpe y una cincha y asa para que sea más fácil transportarla. De esta manera la bolsa interna facilita el transporte de los enseres sin tener que extraer la maleta.&nbsp; Por último, la luz de freno (D0B40KL), es de leds de bajo consumo y es muy fácil de instalar, ya que se acopla en la parte inferior de la base de la maleta, incrementa la seguridad siendo la moto más visible desde una visión trasera.</p>
<p>Al igual que el resto de maletas de moto SHAD (a excepción de TR48/TR37), incorpora la platina y el kit de tornillería.</p>","
Maleta con capacidad para dos cascos (no incluye respaldo, ref. 1062227)

La SH45 es una maleta robusta, compuesta de polipropileno reforzado de alta calidad. El baúl resiste temperaturas extremas y protege la carga interior de impactos y caídas . Con capacidad para dos cascos integrales y un diseño de formas curvas y catadióptricos ahumados, dispone del tamaño perfecto tanto para moverse por la ciudad como para trayectos más largos, lo que le permite adaptarse tanto a scooter como a motos de media y gran cilindrada.

La seguridad que proporciona el Handle Lock System permite contar con un doble cierre; por un lado, fija la maleta a la moto y, por otro lado, cierra el propio baúl. Dispone de un asa para que, una vez extraída, el transporte de la maleta sea fácil y sencillo. También dispone de tiras limitadoras internas que aseguran que no se mueva la carga interior.
Como todos los Top Case de SHAD, se abre y cierra con una sola mano, sin necesidad de utilizar la llave para abrirlo. Únicamente la utilizaremos cuando queramos bloquearlo a la moto.
Si eres de los que lleva el diseño un paso más allá, te gustará poder elegir entre los distintos colores de tapas, o la opción virgen para que la personalices a tu gusto.

Como accesorios, disponemos del respaldo, la bolsa interna, la parrilla metálica superior y la luz de freno:

El respaldo (D0RI60) proporciona un mayor confort para el pasajero además de darle un diseño totalmente único al conjunto. La bolsa interna (X0IB00), con apertura superior y bolsillo externo para una accesibilidad directa, está reforzada con una espuma interna para proteger el contenido de cualquier golpe y una cincha y asa para que sea más fácil transportarla. De esta manera la bolsa interna facilita el transporte de los enseres sin tener que extraer la maleta.  Por último, la luz de freno (D0B40KL), es de leds de bajo consumo y es muy fácil de instalar, ya que se acopla en la parte inferior de la base de la maleta, incrementa la seguridad siendo la moto más visible desde una visión trasera.

Al igual que el resto de maletas de moto SHAD (a excepción de TR48/TR37), incorpora la platina y el kit de tornillería.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. COMFORT&CONVEN.,83617,5260,578,423,342,,,,,2,,,Negro,,HDPE,,,,,,,,Impermeable,,,,Duro,,,https://api.mybihr.com/medias/1062208-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTEzNTQ5fGltYWdlL2pwZWd8YURFekwyaGpPUzh4TURrNU1UYzFNakUxTVRBM01DOHhNRFl5TWpBNExURmZPREF3VjNnNE1EQkl8YmIyYWVhNTNhYjYxZWIzMWM3MTEzMDYyYmQzZjhkZTQxNDE2NTEzMzA4Zjg2MTlmYzBhNzBmZTZiMzhkOTc4Ng,https://api.mybihr.com/medias/1062208-2-800Wx800H?context=bWFzdGVyfHJvb3R8ODg2ODB8aW1hZ2UvanBlZ3xhRFUyTDJoak1pOHhNRGs1TVRjMU1qTTBOelkzT0M4eE1EWXlNakE0TFRKZk9EQXdWM2c0TURCSXw3NDA5YmRiZjczMGI1MjQ4NTk4YzRmYWQyZjdjMTgyN2VlNDBlYzYxOTM2OTc5ZDExNzY2OWRiODE4YTZkZDRm,https://api.mybihr.com/medias/1062208-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTExMTAyfGltYWdlL2pwZWd8YURnMkwyaGlZaTh4TURrNU1UYzFNalUwTkRJNE5pOHhNRFl5TWpBNExUTmZPREF3VjNnNE1EQkl8YzUzMDA0ODU3NjZjYzZmYWY1YTY3M2E1MTRlNTE3ZDEwMThiYjc5NTE4YzVkNTVmYzhkMDJmOWE1Y2RjZTRlNw,https://api.mybihr.com/medias/1062208-4-800Wx800H?context=bWFzdGVyfHJvb3R8MTc4NzIwfGltYWdlL2pwZWd8YUdJMkwyaGlOQzh4TURrNU1UYzFNamMwTURnNU5DOHhNRFl5TWpBNExUUmZPREF3VjNnNE1EQkl8YjRiZjcxZDQwYWVkMzlkZWZmZjUwNWE2MGFiYjU5NzhjNzBhYWY4MGQyYzAwOTFmYzBkZDhkMmZlYzM3NGY4ZQ,https://api.mybihr.com/medias/1062208-5-800Wx800H?context=bWFzdGVyfHJvb3R8MTg4ODA3fGltYWdlL2pwZWd8YUdZNEwyaGhaQzh4TURrNU1UYzFNamt6TnpVd01pOHhNRFl5TWpBNExUVmZPREF3VjNnNE1EQkl8NmE1NjIzODU2MmQ5ODRiOTQ5MWY0MzQzODQzMDFhZTAwYzg2Y2I2Mjk0ZmRmYTJjNjI3Y2Y0MjVmNThjOWEzNw,https://api.mybihr.com/medias/1062208-6-800Wx800H?context=bWFzdGVyfHJvb3R8MTY4MzIwfGltYWdlL2pwZWd8YUdObUwyZzFaUzh4TURrNU1UYzFNekU1T1RZME5pOHhNRFl5TWpBNExUWmZPREF3VjNnNE1EQkl8NTNmMGI3M2I2MWI4OTlmODhiMTI4MGUxOTJiYWViYWUxNWUwZTliYTE1MDQyZTg1ZjJkNDE0OWY3NDRhMjNiYg,,,,,,,,https://static.bihr.pro/eBihr/Pictures/SHAD-pictures.zip,,,Spain Warehouse (Parts)
