PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Talla,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Embalaje,Especificaciones,Talla,Tipo de bujía,Tipo de conexión,Unidades por caja,Uso,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,Document2,Document3,Document4,DeliveryPlant
1078376,SB10E,8803,NGK,NGK SPARK PLUG CAP SB10E,Pipa Bujía NGK SB10E,10.53,8.70,4.35,087295188033,0,8535900090,0,1,Para terminal extraíble.,Para terminal extraíble.,VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,72,28,111,27,24,Negro,,,,,Tuerca terminal,,,https://api.mybihr.com/medias/1078376-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM0NTd8aW1hZ2UvanBlZ3xhRFJrTDJnMk1DODRPVGMzTURnMU16azVNRGN3THpFd056Z3pOell0TVY4NE1EQlhlRGd3TUVnfGM4YmY3NzU4NDVkNTkyZTU0NjUyZjM3MWVmYmRmZTMyMDk3NDQwYzE4MmE1Y2UyN2M0N2E4NmEyMThiZmZkN2I,https://api.mybihr.com/medias/1078376-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTQwMzB8aW1hZ2UvanBlZ3xhREZrTDJnMk55ODRPVGMzTURnMU5UazFOamM0THpFd056Z3pOell0TWw4NE1EQlhlRGd3TUVnfDg4MTE5NTQwNTQ3Zjg0ZmNlOTBiNTJiYzU4ZGZiOTg2NDNlNzMzMGI1ZTc0OTFlM2RhMzBjNTc2ODU0YzllMTA,,,https://static.bihr.pro/eBihr/Pictures/NGK-pictures.zip,https://api.mybihr.com/medias/960-compressed.pdf?context=bWFzdGVyfGRvY3VtZW50c3w4NzA3NTJ8YXBwbGljYXRpb24vcGRmfGFESXlMMmhrWWk4NU1EUXpOVGcyT1RBNE1Ua3dMemsyTUY5amIyMXdjbVZ6YzJWa3wzNWJkMzkyMDZmZDEzMjMyYTY4ODEyNmIxYzBkMzczMjdlZTQ2YTA4ZTIzYTNiYzMzY2I5NTI5ZTNiY2I5MzIx,,,,Spain Warehouse (Parts)
1080236,LB05EMHR,8160,NGK,NGK SPARK PLUG CAP LB05EMH-R,Pipa Bujía NGK LB05EMHR,17.30,14.30,7.15,087295183380,23,8535900090,0,1,Para terminal extraíble.,Para terminal extraíble.,VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,50,13,59,45,19,Rojo,,,,,Tuerca terminal,,,https://api.mybihr.com/medias/800Wx800H-1080236-1.jpg?context=bWFzdGVyfHJvb3R8Mzc2NTh8aW1hZ2UvanBlZ3xhRE0yTDJoak1pODRNVEU1TURVM016RXhNek0zTkM4NE1EQlhlRGd3TUVoZk1UQTRNREl6TmkweExtcHdad3xmNmYzY2FmOTVmZmRhODYxZmY2MWM4MDY0M2NmMjMzOTQ4ZmVjZDQwY2ZlNjk3NmU0ZGI1YWRlMzAzMmJjOWYw,,,,https://static.bihr.pro/eBihr/Pictures/NGK-pictures.zip,https://api.mybihr.com/medias/960-compressed.pdf?context=bWFzdGVyfGRvY3VtZW50c3w4NzA3NTJ8YXBwbGljYXRpb24vcGRmfGFESXlMMmhrWWk4NU1EUXpOVGcyT1RBNE1Ua3dMemsyTUY5amIyMXdjbVZ6YzJWa3wzNWJkMzkyMDZmZDEzMjMyYTY4ODEyNmIxYzBkMzczMjdlZTQ2YTA4ZTIzYTNiYzMzY2I5NTI5ZTNiY2I5MzIx,,,,Spain Warehouse (Parts)
1080237,,8302,NGK,NGK SPARK PLUG CAP LBE,Pipa de bujía NGK - LBE,9.56,7.90,3.95,087295183021,1,8511100090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>NGK’s plug caps features :</p><p> </p><ul> <li>Optimal reduce of electromagnetic interference</li><li>Optimal electric insulation</li><li>Maximum protection against wet</li><li>Built to Withstand Extreme Heat and Vibration</li></ul> <p> </p></body> </html>","       NGK’s plug caps features :  Optimal reduce of electromagnetic interferenceOptimal electric insulationMaximum protection against wetBuilt to Withstand Extreme Heat and Vibration   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,51,30,60,45,19,Negro,,,,,Tuerca terminal,,,,,,,https://static.bihr.pro/eBihr/Pictures/NGK-pictures.zip,https://api.mybihr.com/medias/960-compressed.pdf?context=bWFzdGVyfGRvY3VtZW50c3w4NzA3NTJ8YXBwbGljYXRpb24vcGRmfGFESXlMMmhrWWk4NU1EUXpOVGcyT1RBNE1Ua3dMemsyTUY5amIyMXdjbVZ6YzJWa3wzNWJkMzkyMDZmZDEzMjMyYTY4ODEyNmIxYzBkMzczMjdlZTQ2YTA4ZTIzYTNiYzMzY2I5NTI5ZTNiY2I5MzIx,,,,Spain Warehouse (Parts)
1080238,,8308,NGK,NGK SPARK PLUG CAP LBER-B,Pipa de bujía NGK - LBER-B,27.59,22.80,11.40,087295183083,4,8535900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>NGK’s plug caps features :</p><p> </p><ul> <li>Optimal reduce of electromagnetic interference</li><li>Optimal electric insulation</li><li>Maximum protection against wet</li><li>Built to Withstand Extreme Heat and Vibration</li></ul> <p> </p></body> </html>","       NGK’s plug caps features :  Optimal reduce of electromagnetic interferenceOptimal electric insulationMaximum protection against wetBuilt to Withstand Extreme Heat and Vibration   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,64,30,61,48,22,Azul,,,,,Tuerca terminal,,,https://api.mybihr.com/medias/1080238-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzM2Mzh8aW1hZ2UvanBlZ3xhREJoTDJnNVlpODRPVGMzTWpNd05qSTJPRFEyTHpFd09EQXlNemd0TVY4NE1EQlhlRGd3TUVnfDhiNjk2ZmFlY2RhZDQyMTBlOGEyYWNkNzNiMGY1Njc5MDc3NmJlZTBjMmY1ZTZiZTUxYzVmNmI3YTZlOTUxMmY,https://api.mybihr.com/medias/1080238-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2NjJ8aW1hZ2UvanBlZ3xhR1JpTDJoaE1TODRPVGMzTWpNd09ESXpORFUwTHpFd09EQXlNemd0TWw4NE1EQlhlRGd3TUVnfDMwNjBkMTkzNzA4OTY2YjRhZDg1MTAwMGJiYjgxMTI3Y2ZjZjI4NGYwZWJjOGM0YzY0NjE3NWUxNjUxNDJmYzQ,,,https://static.bihr.pro/eBihr/Pictures/NGK-pictures.zip,https://api.mybihr.com/medias/960-compressed.pdf?context=bWFzdGVyfGRvY3VtZW50c3w4NzA3NTJ8YXBwbGljYXRpb24vcGRmfGFESXlMMmhrWWk4NU1EUXpOVGcyT1RBNE1Ua3dMemsyTUY5amIyMXdjbVZ6YzJWa3wzNWJkMzkyMDZmZDEzMjMyYTY4ODEyNmIxYzBkMzczMjdlZTQ2YTA4ZTIzYTNiYzMzY2I5NTI5ZTNiY2I5MzIx,,,,Spain Warehouse (Parts)
1080239,32LD05EH,92248,NGK,NGK SPARK PLUG CAP LD05EH,Pipa de bujía NGK LD05EH,16.09,13.30,6.65,087295922484,1,8535900090,0,1,<p>Caracter&iacute;sticas de las pipas de buj&iacute;a de NGK:</p><p>&nbsp;</p><ul><li>Reducci&oacute;n optimizada de las interferencias electromagn&eacute;ticas</li><li>Aislamiento</li></ul>,"
Características de las pipas de bujía de NGK:
 Reducción optimizada de las interferencias electromagnéticasAislamiento",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,65,24,62,48,22,Negro,,,,,Tuerca terminal,,,https://api.mybihr.com/medias/1080239-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjEwNjJ8aW1hZ2UvanBlZ3xhRFUzTDJobU1DODRPVGMzTWpNeE1ESXdNRFl5THpFd09EQXlNemt0TVY4NE1EQlhlRGd3TUVnfGJiYjVjYThlMzhhMjc5NTFmYTBmMzM2NTNjOTc4ODllYjNmNWNlYTQ4ZjAyNjE4NWViMDQzODAxMzRhOGNhMTQ,,,,https://static.bihr.pro/eBihr/Pictures/NGK-pictures.zip,https://api.mybihr.com/medias/Anti-parasites-et-faisceaux.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzMTQxODkzfGFwcGxpY2F0aW9uL3BkZnxhR0UwTDJobU1TODVNRFF6TnpNeE1UVXlPVEkyTDBGdWRHa3RjR0Z5WVhOcGRHVnpJR1YwSUdaaGFYTmpaV0YxZUF8Zjc4ZGMzZWIyYjQyMWZjM2I2NzJlNmFmZTA5ZTFhM2MyNDc3NjhkYjYxNTg2OWZkOGI0YzdkYjkxNDQyYmRiYQ,,,,Spain Warehouse (Parts)
1080241,SB10F,8387,NGK,NGK SPARK PLUG CAP SB10F,Pipa Bujía NGK SB10F,8.71,7.20,3.60,087295183878,0,8535900090,0,1,Para terminal de rosca fino.,Para terminal de rosca fino.,VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,68,30,108,25,25,Negro,,,,,Perno terminal roscado,,,https://api.mybihr.com/medias/1080241-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA5MDd8aW1hZ2UvanBlZ3xhR1UwTDJobVpDODRPVGMzTWpNeE5ERXpNamM0THpFd09EQXlOREV0TVY4NE1EQlhlRGd3TUVnfDIzN2ZiNTVlZTVlNmY3ODQxZWQyNWNkYjgwMjhmM2YxZTJlYzc3ZGU2MmI4M2M5MDZmODIxYjY1NjdkNDAyYzQ,https://api.mybihr.com/medias/1080241-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTQwMzB8aW1hZ2UvanBlZ3xhRFZsTDJobVlpODRPVGMzTWpNeE5qQTVPRGcyTHpFd09EQXlOREV0TWw4NE1EQlhlRGd3TUVnfDFkNzM4YzAxOTg4NjE4NDgyM2FmMjE5OWVkYTFmZTg0MjljMzdiNDFmMmQ3YmI5NjM1YzM4Y2U1MGZmMWQwYjM,,,https://static.bihr.pro/eBihr/Pictures/NGK-pictures.zip,https://api.mybihr.com/medias/960-compressed.pdf?context=bWFzdGVyfGRvY3VtZW50c3w4NzA3NTJ8YXBwbGljYXRpb24vcGRmfGFESXlMMmhrWWk4NU1EUXpOVGcyT1RBNE1Ua3dMemsyTUY5amIyMXdjbVZ6YzJWa3wzNWJkMzkyMDZmZDEzMjMyYTY4ODEyNmIxYzBkMzczMjdlZTQ2YTA4ZTIzYTNiYzMzY2I5NTI5ZTNiY2I5MzIx,,,,Spain Warehouse (Parts)
1080263,SY11,8539,NGK,NGK IGNITION WIRE SY11,Cable NGK SY11,20.09,16.60,8.30,087295085394,2,8544300089,0,1,<p>Altura: 77mm.</p><p>Resistencia: 5 K Ohms.</p><p>Ø Bujía: 10/12/mm. </p><p>Ø Capuchón: 18mm.</p><p>Longitud cable: 500mm.</p><p>Ø Cable: 7mm.</p><p>Material del capuchón: Resina fenólica.</p>,"
Altura: 77mm.
Resistencia: 5 K Ohms.
Ø Bujía: 10/12/mm. 
Ø Capuchón: 18mm.
Longitud cable: 500mm.
Ø Cable: 7mm.
Material del capuchón: Resina fenólica.",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,866,95,237,126,29,,,,,,Perno terminal roscado,,,https://api.mybihr.com/medias/1080263-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjMxOTF8aW1hZ2UvanBlZ3xhR1psTDJnNE15ODRPVGMzTWpNM05UQTRNVEkyTHpFd09EQXlOak10TVY4NE1EQlhlRGd3TUVnfDFmMDNmNDhkYmI0MjY0YzFlNWE2MzJmODBkMWRjZGE1MWU2NDMxODFiOTIyMjVmZWVjMzFhMjdlNWFmMWE0ZjQ,,,,https://static.bihr.pro/eBihr/Pictures/NGK-pictures.zip,,,,,Spain Warehouse (Parts)
1080242,SD05EG,5818,NGK,NGK SPARK PLUG CAP SD05EG,Pipa de bujía NGK SD05EG,22.63,18.70,9.35,087295158180,1,8511100090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>NGK’s plug caps features :</p><p> </p><ul> <li>Optimal reduce of electromagnetic interference</li><li>Optimal electric insulation</li><li>Maximum protection against wet</li><li>Built to Withstand Extreme Heat and Vibration</li></ul> <p> </p></body> </html>","       NGK’s plug caps features :  Optimal reduce of electromagnetic interferenceOptimal electric insulationMaximum protection against wetBuilt to Withstand Extreme Heat and Vibration   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,67,34,112,25,24,Negro,,,,,Tuerca terminal,,,https://api.mybihr.com/medias/1080242-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTQwMzB8aW1hZ2UvanBlZ3xhRGhrTDJobU5DODRPVGMzTWpNeE9EQTJORGswTHpFd09EQXlOREl0TVY4NE1EQlhlRGd3TUVnfDk0YmE1YTk5OTdkMTkxNWExNmIwMzMyZmQ1NjJiMTAxNzU3ZGMxMDIzMzVmYzEwMzA3OWNhNDZkM2IwNDAwOWQ,,,,https://static.bihr.pro/eBihr/Pictures/NGK-pictures.zip,https://api.mybihr.com/medias/960-compressed.pdf?context=bWFzdGVyfGRvY3VtZW50c3w4NzA3NTJ8YXBwbGljYXRpb24vcGRmfGFESXlMMmhrWWk4NU1EUXpOVGcyT1RBNE1Ua3dMemsyTUY5amIyMXdjbVZ6YzJWa3wzNWJkMzkyMDZmZDEzMjMyYTY4ODEyNmIxYzBkMzczMjdlZTQ2YTA4ZTIzYTNiYzMzY2I5NTI5ZTNiY2I5MzIx,,,,Spain Warehouse (Parts)
1080243,32SD05EM,92549,NGK,NGK SPARK PLUG CAP SD05EM,Pipa de bujía NGK SD05EM,28.92,23.90,11.95,087295925492,0,8535900090,0,1,<p>Caracter&iacute;sticas de las pipas de buj&iacute;a de NGK:</p><p>&nbsp;</p><ul><li>Reducci&oacute;n optimizada de las interferencias electromagn&eacute;ticas</li><li>Aislamiento</li></ul>,"
Características de las pipas de bujía de NGK:
 Reducción optimizada de las interferencias electromagnéticasAislamiento",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,295,44,121,58,42,Negro,,,,,Tuerca terminal,,,https://api.mybihr.com/medias/1080243-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTQ5MzN8aW1hZ2UvanBlZ3xhREV4TDJoaE5pODRPVGMzTWpNeU1EQXpNVEF5THpFd09EQXlORE10TVY4NE1EQlhlRGd3TUVnfGNmMDNiZDcwZjAzNzlhYjI0NWQzYWQwNzVkMDRiYmJjYWM1NTc4YmY2MzFkM2UyNGZlYzY3ZGE3MjQ3NWY2OTk,,,,https://static.bihr.pro/eBihr/Pictures/NGK-pictures.zip,https://api.mybihr.com/medias/Anti-parasites-et-faisceaux.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzMTQxODkzfGFwcGxpY2F0aW9uL3BkZnxhR0UwTDJobU1TODVNRFF6TnpNeE1UVXlPVEkyTDBGdWRHa3RjR0Z5WVhOcGRHVnpJR1YwSUdaaGFYTmpaV0YxZUF8Zjc4ZGMzZWIyYjQyMWZjM2I2NzJlNmFmZTA5ZTFhM2MyNDc3NjhkYjYxNTg2OWZkOGI0YzdkYjkxNDQyYmRiYQ,,,,Spain Warehouse (Parts)
1080246,32SF05EGK,95554,NGK,NGK SPARK PLUG CAP SF05EGK,Pipa de bujía NGK SF05EGK,22.26,18.40,9.20,087295955543,0,8535900090,0,1,<p>Caracter&iacute;sticas de las pipas de buj&iacute;a de NGK:</p><p>&nbsp;</p><ul><li>Reducci&oacute;n optimizada de las interferencias electromagn&eacute;ticas</li><li>Aislamiento</li></ul>,"
Características de las pipas de bujía de NGK:
 Reducción optimizada de las interferencias electromagnéticasAislamiento",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,307,51,126,58,42,Negro,,,,,Tuerca terminal,,,https://api.mybihr.com/medias/1080246-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTk0NTV8aW1hZ2UvanBlZ3xhREEwTDJnNU5DODRPVGMzTWpNeU5Ua3lPVEkyTHpFd09EQXlORFl0TVY4NE1EQlhlRGd3TUVnfGJlNjNhODA4MzA5OTQwNTI1OTcwZjM3NTllNzljMTk0NDNiM2FiNTBlN2Y2MjBlNDA3YWI1NTA0MmRhMTNlMWY,,,,https://static.bihr.pro/eBihr/Pictures/NGK-pictures.zip,https://api.mybihr.com/medias/Anti-parasites-et-faisceaux.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzMTQxODkzfGFwcGxpY2F0aW9uL3BkZnxhR0UwTDJobU1TODVNRFF6TnpNeE1UVXlPVEkyTDBGdWRHa3RjR0Z5WVhOcGRHVnpJR1YwSUdaaGFYTmpaV0YxZUF8Zjc4ZGMzZWIyYjQyMWZjM2I2NzJlNmFmZTA5ZTFhM2MyNDc3NjhkYjYxNTg2OWZkOGI0YzdkYjkxNDQyYmRiYQ,,,,Spain Warehouse (Parts)
1080250,TRS1233BY,8897,NGK,NGK SPARK PLUG CAP TRS1233B,Pipa de bujía NGK TRS1233B-Y,150.40,124.30,62.15,087295188972,1,8535900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>NGK’s plug caps features :</p><p> </p><ul> <li>Optimal reduce of electromagnetic interference</li><li>Optimal electric insulation</li><li>Maximum protection against wet</li><li>Built to Withstand Extreme Heat and Vibration</li></ul> <p> </p></body> </html>","       NGK’s plug caps features :  Optimal reduce of electromagnetic interferenceOptimal electric insulationMaximum protection against wetBuilt to Withstand Extreme Heat and Vibration   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,90,30,68,53,25,Amarillo,,,,,Tuerca terminal,,,https://api.mybihr.com/medias/1080250-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM1OTF8aW1hZ2UvanBlZ3xhRFprTDJneVlTODRPVGMzTWpNek5UYzFPVFkyTHpFd09EQXlOVEF0TVY4NE1EQlhlRGd3TUVnfDA5NmM4ODZjNzNiM2QzODA2YzkxODUxMWUxN2U0NzBhMmY3YzRhODE2Y2YzMmRmOTgxNDMzZDYzZDI5YmYyYzk,https://api.mybihr.com/medias/1080250-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTA2MzB8aW1hZ2UvanBlZ3xhRGxrTDJneU15ODRPVGMzTWpNek56Y3lOVGMwTHpFd09EQXlOVEF0TWw4NE1EQlhlRGd3TUVnfGU0ZTUyNzQ4Y2VhZTVjZmNhZjAwZmM1N2FmZWU5MTliNTM4MjZjYzU2MmQ2OGZmM2I2ZmQ3NTIzOTljMTNkNzM,https://api.mybihr.com/medias/1080250-3-800Wx800H?context=bWFzdGVyfHJvb3R8MzYxNjh8aW1hZ2UvanBlZ3xhR1JtTDJneFl5ODRPVGMzTWpNek9UWTVNVGd5THpFd09EQXlOVEF0TTE4NE1EQlhlRGd3TUVnfDU0MWY4YmY0OThiM2VkYjZmYmRmMWQ3MGRjOWI0MGJhYjAyZDI5ODI5N2VkNTdiNThmMjM4ZWFjZmQyYmY5NmI,,https://static.bihr.pro/eBihr/Pictures/NGK-pictures.zip,https://api.mybihr.com/medias/960-compressed.pdf?context=bWFzdGVyfGRvY3VtZW50c3w4NzA3NTJ8YXBwbGljYXRpb24vcGRmfGFESXlMMmhrWWk4NU1EUXpOVGcyT1RBNE1Ua3dMemsyTUY5amIyMXdjbVZ6YzJWa3wzNWJkMzkyMDZmZDEzMjMyYTY4ODEyNmIxYzBkMzczMjdlZTQ2YTA4ZTIzYTNiYzMzY2I5NTI5ZTNiY2I5MzIx,,,,Spain Warehouse (Parts)
1080252,VB05F,8032,NGK,NGK SPARK PLUG CAP VB05F,Pipa de bujía NGK VB05F,11.62,9.60,4.80,32VB05F,215,8535900090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>NGK’s plug caps features :</p><p> </p><ul> <li>Optimal reduce of electromagnetic interference</li><li>Optimal electric insulation</li><li>Maximum protection against wet</li><li>Built to Withstand Extreme Heat and Vibration</li></ul> <p> </p></body> </html>","       NGK’s plug caps features :  Optimal reduce of electromagnetic interferenceOptimal electric insulationMaximum protection against wetBuilt to Withstand Extreme Heat and Vibration   ",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,90,40,68,53,25,Negro,,,,,Perno terminal roscado,,,https://api.mybihr.com/medias/1080252-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTcwNjR8aW1hZ2UvanBlZ3xhREk1TDJnelppODRPVGMzTWpNME5UVTVNREEyTHpFd09EQXlOVEl0TVY4NE1EQlhlRGd3TUVnfGUyN2QxYWIxNzlkYmU1YWM4ZDFhYmZhMTg4OTc2MGQxMmUzZDZjMDNmODQ0NDQzZTBkNmY0ZmE5NTg2MDdkYjY,https://api.mybihr.com/medias/1080252-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDcyOTJ8aW1hZ2UvanBlZ3xhR1k1TDJnME5TODRPVGMzTWpNME56VTFOakUwTHpFd09EQXlOVEl0TWw4NE1EQlhlRGd3TUVnfGYzNzdlYTE3NGNkZmJjNzVkYTdmZmYxMTdmNDQ4NmNkN2IwMWMwMDcyMzU2MmEwMzRhODljYTI1ZmJlNGMxNzE,,,https://static.bihr.pro/eBihr/Pictures/NGK-pictures.zip,https://api.mybihr.com/medias/960-compressed.pdf?context=bWFzdGVyfGRvY3VtZW50c3w4NzA3NTJ8YXBwbGljYXRpb24vcGRmfGFESXlMMmhrWWk4NU1EUXpOVGcyT1RBNE1Ua3dMemsyTUY5amIyMXdjbVZ6YzJWa3wzNWJkMzkyMDZmZDEzMjMyYTY4ODEyNmIxYzBkMzczMjdlZTQ2YTA4ZTIzYTNiYzMzY2I5NTI5ZTNiY2I5MzIx,,,,Spain Warehouse (Parts)
1080261,,8048,NGK,NGK IGNITION WIRE CR2,Cable NGK CR2,41.38,34.20,17.10,087295080481,3,8511100090,0,1,90° elbow,90° elbow,VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,951,95,234,127,32,,,,,,Perno terminal roscado,,,https://api.mybihr.com/medias/1080261-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjM2MzF8aW1hZ2UvanBlZ3xhRGhqTDJnNU1TODRPVGMzTWpNM01URTBPVEV3THpFd09EQXlOakV0TVY4NE1EQlhlRGd3TUVnfGNmZTAzOTI5OWNjNDQxZjY2MzAzOGJkMWZmYjBlMzJlNzE3MzM2ZjFlNWYzN2ZkY2E4N2JmMTIzM2I0NTA3NTY,,,,https://static.bihr.pro/eBihr/Pictures/NGK-pictures.zip,,,,,Spain Warehouse (Parts)
1078349,LB05EP,8020,NGK,NGK SPARK PLUG CAP LB05EP,Pipa Bujía NGK LB05EP,8.59,7.10,3.55,087295180204,4,8535900090,0,1,Para terminal extraíble.,Para terminal extraíble.,VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. AUX COMPONENT,,63,20,60,48,22,Negro,,,,,Tuerca terminal,,,https://api.mybihr.com/medias/1078349-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjAxMTd8aW1hZ2UvanBlZ3xhR0l6TDJnMlppODRPVGMzTURjMU16Y3lNRFl5THpFd056Z3pORGt0TVY4NE1EQlhlRGd3TUVnfDFkOWVhZmFhMmNlNjk3Njk5MzllOWQzMDk2NjIzMDE3ZjcyYjllMjM2M2I3ZDVkZGZlZDBkOGE2MDRkNDZjYzY,https://api.mybihr.com/medias/1078349-2-800Wx800H?context=bWFzdGVyfHJvb3R8NTc4Nzd8aW1hZ2UvanBlZ3xhR1kyTDJnMk9DODRPVGMzTURjMU5UWTROamN3THpFd056Z3pORGt0TWw4NE1EQlhlRGd3TUVnfDc2ZmM3MzdlNmJkMDM1NzY2YjQ1YjZjZTI4YzcxMDJiYzI0YTc5ZDZlNDIyY2U0ZjJlMjhkNGIyMjc5NWJlMGQ,,,https://static.bihr.pro/eBihr/Pictures/NGK-pictures.zip,https://api.mybihr.com/medias/960-compressed.pdf?context=bWFzdGVyfGRvY3VtZW50c3w4NzA3NTJ8YXBwbGljYXRpb24vcGRmfGFESXlMMmhrWWk4NU1EUXpOVGcyT1RBNE1Ua3dMemsyTUY5amIyMXdjbVZ6YzJWa3wzNWJkMzkyMDZmZDEzMjMyYTY4ODEyNmIxYzBkMzczMjdlZTQ2YTA4ZTIzYTNiYzMzY2I5NTI5ZTNiY2I5MzIx,,,,Spain Warehouse (Parts)
