PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Color,V-Colores,V-Talla,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (mm),Anchura (mm),Anchura de la zona de sujeción (mm),Apertura (mm),Barra transversal,Bloqueo,Color,Color del protector del manillar,Composición,Compuesto del puño,Diámetro interior del manillar (mm),Diámetro Ø (mm),Elevación de manillar (mm),Embalaje,Gama,Género,Longitud (mm),Longitud de control (mm),Montaje de espejo retrovisor,Talla,Tipo,Tipo de puño,Uso,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,Document1,DeliveryPlant
1081115007,,H00TLG,ODI,"ODI GRIP TROY LEE DESIGNS, GRY",Puños ODI Troy Lee Designs MX Full Diamond,16.63,13.74,8.93,711484160479,1,8714109090,0,1,<p>Puños diseñado por <strong>Troy Lee Designs</strong>.</p><p>  <br></p><p>Dureza: ultra suave</p><p>Puños finos</p><p>Sin gofrado</p>,"
Puños diseñado por Troy Lee Designs.
  
Dureza: ultra suave
Puños finos
Sin gofrado",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Gris,,,1619,100,204,126,63,,,,,,,Gris,,,Mono compuesto,,,,,,,,,,,,Sin gofrado,,https://api.mybihr.com/medias/800Wx800H-1081115007-1.jpg?context=bWFzdGVyfHJvb3R8NjAyNTd8aW1hZ2UvanBlZ3xhR1pqTDJnNU1DODJPVGsyTmpVNE16UTVOamN6TkM4NE1EQlhlRGd3TUVoZk1UQTRNVEV4TlRBd055MHhMbXB3Wnd8MDZmZWM4NjNlNDA2ZmJmNWQ2ZjBiMjA1Zjg0ZDg5N2QxMDFjNGMzZmJkNjkwOTFlOWNiM2NmODdlMGRmNDA1ZQ,,,,,,https://static.bihr.pro/eBihr/Pictures/ODI-pictures.zip,,Spain Warehouse (Parts)
1081115008,,H00TLPR,ODI,"ODI GRIP TROY LEE DESIGNS, PPL",Puños ODI Troy Lee Designs MX Full Diamond,16.63,13.74,8.93,711484160431,0,8714109090,0,1,<p>Puños diseñado por <strong>Troy Lee Designs</strong>.</p><p>  <br></p><p>Dureza: ultra suave</p><p>Puños finos</p><p>Sin gofrado</p>,"
Puños diseñado por Troy Lee Designs.
  
Dureza: ultra suave
Puños finos
Sin gofrado",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Púrpura,,,1663,120,203,126,65,,,,,,,Morado,,,Mono compuesto,,,,,,,,,,,,Sin gofrado,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ODI-pictures.zip,,Spain Warehouse (Parts)
1081117001,OG3201,H01RFB,ODI,"ODI GRIP RUFFIAN HALF, BLK",Puños ODI Ruffian Half-Waffle,16.81,13.89,9.03,OG3201,0,8714109090,0,1,<p>Dureza: media</p><p>Puños finos</p><p>Recubrimiento reforzado</p><p>Gofrado en la mitad de ella</p>,"
Dureza: media
Puños finos
Recubrimiento reforzado
Gofrado en la mitad de ella",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Negro,,,1134,108,188,116,52,,,,,,,Negro,,,Mono compuesto,,,,,,,,,,,,Gofrado a la mitad,,https://api.mybihr.com/medias/1081117001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUwMDZ8aW1hZ2UvanBlZ3xhRGxqTDJneU9DODRPVGMzTXpVMk5EVTFPVFkyTHpFd09ERXhNVGN3TURFdE1WODRNREJYZURnd01FZ3w0YzJlZjVjMjNkY2Q2MmJhYWQ5ZWM5NDE2NzllYjJmNjRiMjYxMDdjYTEwMDNiZjhmYjY1NDdmZjI0ZDc0MGU3,,,,,,https://static.bihr.pro/eBihr/Pictures/ODI-pictures.zip,,Spain Warehouse (Parts)
1081117006,OG3203,H01RFU,ODI,"ODI GRIP RUFFIAN HALF, BLU",Puños ODI Ruffian Half-Waffle,16.81,13.89,9.03,711484104305,4,8714109090,0,1,<p>Dureza: media</p><p>Puños finos</p><p>Recubrimiento reforzado</p><p>Gofrado en la mitad de ella</p>,"
Dureza: media
Puños finos
Recubrimiento reforzado
Gofrado en la mitad de ella",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Azul,,,1014,102,186,116,47,,,,,,,Azul,,,Mono compuesto,,,,,,,,,,,,Gofrado a la mitad,,https://api.mybihr.com/medias/1081117006-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQzNDF8aW1hZ2UvanBlZ3xhRE5rTDJnellTODRPVGMzTXpVM01qUXlNems0THpFd09ERXhNVGN3TURZdE1WODRNREJYZURnd01FZ3w5ZDFkY2E3MzNlMDVjODNkYTIyYjYzOTljMDVlYjQ3YzE2MGY2MmM1NDVmMTUxOTEwZDcxZjZjNWE2OGQ0Mjhi,,,,,,https://static.bihr.pro/eBihr/Pictures/ODI-pictures.zip,,Spain Warehouse (Parts)
1081117003,OG3202,H01RFG,ODI,"ODI GRIP RUFFIAN HALF, GRY",Puños ODI Ruffian Half-Waffle,16.81,13.89,9.03,711484104268,1,8714109090,0,1,<p>Dureza: media</p><p>Puños finos</p><p>Recubrimiento reforzado</p><p>Gofrado en la mitad de ella</p>,"
Dureza: media
Puños finos
Recubrimiento reforzado
Gofrado en la mitad de ella",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Gris,,,1555,110,201,119,65,,,,,,,Gris,,,Mono compuesto,,,,,,,,,,,,Gofrado a la mitad,,https://api.mybihr.com/medias/1081117003-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQwMjd8aW1hZ2UvanBlZ3xhREJsTDJneFlpODRPVGMzTXpVMk9EUTVNVGd5THpFd09ERXhNVGN3TURNdE1WODRNREJYZURnd01FZ3w0OWVkYmMyZTcxMWM4ZjQ3ZWZkN2NmOGQ4ODM1ZWM1MDdhMTY0NzcwMzRkNDY1YzYyNjUxMmYxYzgzNDVjZThm,,,,,,https://static.bihr.pro/eBihr/Pictures/ODI-pictures.zip,,Spain Warehouse (Parts)
1081117002,OG3208,H01RFFY,ODI,"ODI GRIP RUFFIAN HALF, YEL",Puños ODI Ruffian Half-Waffle,16.81,13.89,9.03,711484190315,1,8714109090,0,1,<p>Dureza: media</p><p>Puños finos</p><p>Recubrimiento reforzado</p><p>Gofrado en la mitad de ella</p>,"
Dureza: media
Puños finos
Recubrimiento reforzado
Gofrado en la mitad de ella",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Amarillo,,,1697,100,202,120,70,,,,,,,Amarillo,,,Mono compuesto,,,,,,,,,,,,Gofrado a la mitad,,https://api.mybihr.com/medias/1081117002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ1MjZ8aW1hZ2UvanBlZ3xhR05qTDJneU1TODRPVGMzTXpVMk5qVXlOVGMwTHpFd09ERXhNVGN3TURJdE1WODRNREJYZURnd01FZ3wyNjQ2NzMwOWU4ODM2OTBjOTg1NDZhN2Q1OWQyNWZmZTdlZTU3YWJkNTNiYjQxYmNmYjhiZDQ4ODUzMTFlNmVl,,,,,,https://static.bihr.pro/eBihr/Pictures/ODI-pictures.zip,,Spain Warehouse (Parts)
1081117004,OG3205,H01RFP,ODI,"ODI GRIP RUFFIAN HALF, PNK",Puños ODI Ruffian Half-Waffle,16.81,13.89,9.03,OG3205,3,8714109090,0,1,<p>Dureza: media</p><p>Puños finos</p><p>Recubrimiento reforzado</p><p>Gofrado en la mitad de ella</p>,"
Dureza: media
Puños finos
Recubrimiento reforzado
Gofrado en la mitad de ella",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Rosa,,,1095,104,184,119,50,,,,,,,Rosa,,,Mono compuesto,,,,,,,,,,,,Gofrado a la mitad,,https://api.mybihr.com/medias/1081117004-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUxNTh8aW1hZ2UvanBlZ3xhR1UwTDJneU5DODRPVFkzTlRRMk1UYzFOVEU0THpFd09ERXhNVGN3TURRdE1WODRNREJYZURnd01FZ3xmM2UyMmRkZTYzODQyNTQxMGYyNjM1Zjc3OTViNjQ3NjRiZjAxNjBmNjdiMDVmZWNiNGFkYTljN2M3MTJmNDc0,,,,,,https://static.bihr.pro/eBihr/Pictures/ODI-pictures.zip,,Spain Warehouse (Parts)
1081117005,OG3204,H01RFR,ODI,"ODI GRIP RUFFIAN HALF, RED",Puños ODI Ruffian Half-Waffle,16.81,13.89,9.03,OG3204,193,8714109090,0,1,<p>Dureza: media</p><p>Puños finos</p><p>Recubrimiento reforzado</p><p>Gofrado en la mitad de ella</p>,"
Dureza: media
Puños finos
Recubrimiento reforzado
Gofrado en la mitad de ella",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Rojo,,,1109,101,187,114,52,,,,,,,Rojo,,,Mono compuesto,,,,,,,,,,,,Gofrado a la mitad,,https://api.mybihr.com/medias/1081117005-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzYyOTd8aW1hZ2UvanBlZ3xhRFpqTDJnek15ODRPVGMzTXpVM01EUTFOemt3THpFd09ERXhNVGN3TURVdE1WODRNREJYZURnd01FZ3w3MTNkZjM1NDdmNzg5Y2U3MDAyMDRhZjBlMzc4N2RhODc2YzJlN2QwMzg1OTQxZDQ2MDJiM2U5NzdiMzYzNzYz,,,,,,https://static.bihr.pro/eBihr/Pictures/ODI-pictures.zip,,Spain Warehouse (Parts)
1081117007,,H01RFFN,ODI,"ODI GRIP RUFFIAN HALF, GRN",Puños ODI Ruffian Half-Waffle,16.81,13.89,9.03,711484191725,2,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Constructed of the ODI propietary material compounds that they have spent over 25 years perfecting. These medium compound Half-Waffle grips provide an excellent combination of soft feel and lasting durability. </p><p></p><ul> <li>Hardness : medium </li><li>Durable compound material</li><li>Half-waffle pattern for improved control</li><li>Closed end</li></ul> </body> </html>","       Constructed of the ODI propietary material compounds that they have spent over 25 years perfecting. These medium compound Half-Waffle grips provide an excellent combination of soft feel and lasting durability.  Hardness : medium Durable compound materialHalf-waffle pattern for improved controlClosed end  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Verde,,,1591,120,204,120,65,,,,,,,Negro & Verde,,,Mono compuesto,,,,,,,,,,,,Gofrado a la mitad,,https://api.mybihr.com/medias/1081117007-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTM3NjR8aW1hZ2UvanBlZ3xhR1poTDJnME1DODRPVGMzTXpVM05ETTVNREEyTHpFd09ERXhNVGN3TURjdE1WODRNREJYZURnd01FZ3w4ZDdjYzI2MTk2YzVmMTg2NDg3N2VhZmFlMWZjZWJjMjQ5OGM4YjU2ZTNhMmJhZmVlODhiNGFkZWY4Y2ZjM2Qw,,,,,,https://static.bihr.pro/eBihr/Pictures/ODI-pictures.zip,,Spain Warehouse (Parts)
1081117008,,H01RFFO,ODI,"ODI GRIP RUFFIAN HALF, ORG",Puños ODI Ruffian Half-Waffle,16.81,13.89,9.03,711484191732,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Constructed of the ODI propietary material compounds that they have spent over 25 years perfecting. These medium compound Half-Waffle grips provide an excellent combination of soft feel and lasting durability. </p><p></p><ul> <li>Hardness : medium </li><li>Durable compound material</li><li>Half-waffle pattern for improved control</li><li>Closed end</li></ul> </body> </html>","       Constructed of the ODI propietary material compounds that they have spent over 25 years perfecting. These medium compound Half-Waffle grips provide an excellent combination of soft feel and lasting durability.  Hardness : medium Durable compound materialHalf-waffle pattern for improved controlClosed end  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Naranja,,,1591,120,204,120,65,,,,,,,Naranja,,,Mono compuesto,,,,,,,,,,,,Gofrado a la mitad,,https://api.mybihr.com/medias/1081117008-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTAwMTF8aW1hZ2UvanBlZ3xhR05oTDJnME55ODRPVGMzTXpVM05qTTFOakUwTHpFd09ERXhNVGN3TURndE1WODRNREJYZURnd01FZ3xiNzYwYWNhOWIzNjcxNjQ1NzgwODE2N2RjMjQ3ODQyZWJmYjdmMTBhMzdmZGFlZjcyZGIwZGMzMzEyMTY2MTVk,,,,,,https://static.bihr.pro/eBihr/Pictures/ODI-pictures.zip,,Spain Warehouse (Parts)
1081117009,,H01RFPR,ODI,"ODI GRIP RUFFIAN HALF, PPL",Puños ODI Ruffian Half-Waffle,16.81,13.89,9.03,711484196355,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Constructed of the ODI propietary material compounds that they have spent over 25 years perfecting. These medium compound Half-Waffle grips provide an excellent combination of soft feel and lasting durability. </p><p></p><ul> <li>Hardness : medium </li><li>Durable compound material</li><li>Half-waffle pattern for improved control</li><li>Closed end</li></ul> </body> </html>","       Constructed of the ODI propietary material compounds that they have spent over 25 years perfecting. These medium compound Half-Waffle grips provide an excellent combination of soft feel and lasting durability.  Hardness : medium Durable compound materialHalf-waffle pattern for improved controlClosed end  ",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,Púrpura,,,1581,120,204,125,62,,,,,,,Morado,,,Mono compuesto,,,,,,,,,,,,Gofrado a la mitad,,,,,,,,https://static.bihr.pro/eBihr/Pictures/ODI-pictures.zip,,Spain Warehouse (Parts)
1116569,,H726MXB,ODI,ODI MINI HANDLEBARS 7075 ALLOY,"Manillar ODI Podium 7/8"" - 726 KTM OE",121.00,100.00,65.00,711484191237,1,8714109090,0,1,"<p>Los manillares MX de ODI est&aacute;n construidos en aleaci&oacute;n 7075 templada al calor. La barra de 7/8"" est&aacute; dise&ntilde;ada para los pilotos que buscan un reemplazo o sensaci&oacute;n de stock. Disponible en m&uacute;ltiples opciones de curvatura, esta barra es ideal para corredores de MX, Off-Road, Mini-Bike, ATV o PWC.</p>
<p><strong>CARACTER&Iacute;STICAS DEL PRODUCTO:</strong></p>
<ul>
<li>Construida en aleaci&oacute;n 7075 templada al calor</li>
<li>Acabado granallado y anodizado duro para mejorar la resistencia</li>
<li>Di&aacute;metro de 7/8"" para trabajar en muchos di&aacute;metros de abrazaderas OEM de Dirt Bike, Mini MX, ATV y PWC Race</li>
<li>Barra transversal s&oacute;lida que mejora la resistencia</li>
<li>Gr&aacute;ficos ODI grabados con l&aacute;ser</li>
<li>El deslizamiento izquierdo moleteado ayuda a la adherencia de la barra de agarre</li>
<li>Incluye almohadilla de manillar ODI SX8 de 50mm de EVA</li>
<li>M&uacute;ltiples opciones de curvatura disponibles.</li>
</ul>","
Los manillares MX de ODI están construidos en aleación 7075 templada al calor. La barra de 7/8"" está diseñada para los pilotos que buscan un reemplazo o sensación de stock. Disponible en múltiples opciones de curvatura, esta barra es ideal para corredores de MX, Off-Road, Mini-Bike, ATV o PWC.

CARACTERÍSTICAS DEL PRODUCTO:

Construida en aleación 7075 templada al calor
Acabado granallado y anodizado duro para mejorar la resistencia
Diámetro de 7/8"" para trabajar en muchos diámetros de abrazaderas OEM de Dirt Bike, Mini MX, ATV y PWC Race
Barra transversal sólida que mejora la resistencia
Gráficos ODI grabados con láser
El deslizamiento izquierdo moleteado ayuda a la adherencia de la barra de agarre
Incluye almohadilla de manillar ODI SX8 de 50mm de EVA
Múltiples opciones de curvatura disponibles.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,10809,875,841,189,68,,,,,,,"Negro & ",,"Aluminio & ",,,,,,,,,,,,,,,https://api.mybihr.com/medias/1116569-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQwMTh8aW1hZ2UvanBlZ3xhRFJpTDJnME1DOHhOak0wTURFek1qSXpNekkwTmk4eE1URTJOVFk1TFRGZk9EQXdWM2c0TURCSXxmMmE5MzZlNWZmZTZiMGFlNDlhMmJmOTQ5MWQyNTM1MTI3MDM5YjUxOWM3OGY3ODI1MTY2MzUwNTk4YTk1MzE4,https://api.mybihr.com/medias/1116569-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjYyNTB8aW1hZ2UvanBlZ3xhRFkxTDJnek5TOHhOak0wTURFek1qVTVNelk1TkM4eE1URTJOVFk1TFRKZk9EQXdWM2c0TURCSXwwNmM2NmE0YmU5ZWZlNzkyNzk3MmY4MzNhNTU0ODU1YWNhYjVkNjM2ZjdlOWQ3MTE1YWQxMmM5NGUwMDBkZWEw,,,,,https://static.bihr.pro/eBihr/Pictures/ODI-pictures.zip,,Spain Warehouse (Parts)
1116574,,H727MXB,ODI,ODI MINI HANDLEBARS 7075 ALLOY,"Manillar ODI Podium 7/8"" - 727 KTM Super Mini",121.00,100.00,65.00,711484190933,1,8714109090,0,1,"<p>Los manillares MX de ODI est&aacute;n construidos en aleaci&oacute;n 7075 templada al calor. La barra de 7/8"" est&aacute; dise&ntilde;ada para los pilotos que buscan un reemplazo o sensaci&oacute;n de stock. Disponible en m&uacute;ltiples opciones de curvatura, esta barra es ideal para corredores de MX, Off-Road, Mini-Bike, ATV o PWC.</p>
<p><strong>CARACTER&Iacute;STICAS DEL PRODUCTO:</strong></p>
<ul>
<li>Construida en aleaci&oacute;n 7075 templada al calor</li>
<li>Acabado granallado y anodizado duro para mejorar la resistencia</li>
<li>Di&aacute;metro de 7/8"" para trabajar en muchos di&aacute;metros de abrazaderas OEM de Dirt Bike, Mini MX, ATV y PWC Race</li>
<li>Barra transversal s&oacute;lida que mejora la resistencia</li>
<li>Gr&aacute;ficos ODI grabados con l&aacute;ser</li>
<li>El deslizamiento izquierdo moleteado ayuda a la adherencia de la barra de agarre</li>
<li>Incluye almohadilla de manillar ODI SX8 de 50mm de EVA</li>
<li>M&uacute;ltiples opciones de curvatura disponibles.</li>
</ul>","
Los manillares MX de ODI están construidos en aleación 7075 templada al calor. La barra de 7/8"" está diseñada para los pilotos que buscan un reemplazo o sensación de stock. Disponible en múltiples opciones de curvatura, esta barra es ideal para corredores de MX, Off-Road, Mini-Bike, ATV o PWC.

CARACTERÍSTICAS DEL PRODUCTO:

Construida en aleación 7075 templada al calor
Acabado granallado y anodizado duro para mejorar la resistencia
Diámetro de 7/8"" para trabajar en muchos diámetros de abrazaderas OEM de Dirt Bike, Mini MX, ATV y PWC Race
Barra transversal sólida que mejora la resistencia
Gráficos ODI grabados con láser
El deslizamiento izquierdo moleteado ayuda a la adherencia de la barra de agarre
Incluye almohadilla de manillar ODI SX8 de 50mm de EVA
Múltiples opciones de curvatura disponibles.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,10162,847,859,169,70,,,,,,,"Negro & ",,"Aluminio & ",,,,,,,,,,,,,,,https://api.mybihr.com/medias/1116574-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjQwMTh8aW1hZ2UvanBlZ3xhRFk0TDJobFpTOHhOak0wTURFek5UZ3pOemN5Tmk4eE1URTJOVGMwTFRGZk9EQXdWM2c0TURCSXxmZGQzOGI3MTZmZjE0NDA5NzkyOTI2ZGMzZmFjZjcxNWIwNzA5ODdjNjNmMmU3OTM0OGZkMWVjZTJiNzhiYjEx,https://api.mybihr.com/medias/1116574-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjYyNTB8aW1hZ2UvanBlZ3xhR1ExTDJnNVlpOHhOak0wTURFek5qRTVPREUzTkM4eE1URTJOVGMwTFRKZk9EQXdWM2c0TURCSXxmMDFmOGE0MjdmMDQ3ZjFhM2MwZDdmZWNhMDYyZjE3YzdlOTk0Mjk0NWNlMjE3ZmI1MzZkZmQ3NDNkMmQ4NWVm,,,,,https://static.bihr.pro/eBihr/Pictures/ODI-pictures.zip,,Spain Warehouse (Parts)
1119310,,H73PWR,ODI,"ODI PEE-WEE BAR RISER KIT, 1.5","Elevadores de manillar ODI Pee-Wee - 1.5"" / 38mm",39.93,33.00,21.45,711484193736,0,8714109090,0,1,"<p><strong>Kit elevadores de manillar 1.5&quot; / 38mm</strong></p>
<p><strong>Parte del KIT DE MEJORA DEL MANILLAR PEE WEE PODIUM</strong></p>
<p>&nbsp;</p>
<p><strong>Dise&ntilde;ado espec&iacute;ficamente para la PW50 con manillares de 3/4&quot; (19mm) de di&aacute;metro.</strong></p>
<p>Incluye soportes de barra de aluminio billet,&nbsp;soporte de freno trasero de aluminio con fijaci&oacute;n giratoria y almohadilla de manillar de alta densidad SX8 EVA. Construido para PEEWEE 50&#39;s con manillar de &frac34;&quot; de di&aacute;metro. Dise&ntilde;ado espec&iacute;ficamente para los pilotos que buscan un manillar m&aacute;s alto y agresivo con una curvatura reducida para las carreras.</p>
<ul>
	<li>Di&aacute;metro de &frac34;&quot; (19mm) de PEE-WEE para coincidir con el tama&ntilde;o OEM</li>
	<li>Construido en aleaci&oacute;n duradera 7075 con tratamiento t&eacute;rmico</li>
	<li>Barra transversal ODI s&oacute;lida para mejorar la resistencia</li>
	<li>El lado izquierdo moleteado mejora la adherencia del pu&ntilde;o a la barra</li>
	<li>Gr&aacute;ficos ODI grabados con l&aacute;ser</li>
</ul>

<p><strong>El kit completo incluye:</strong></p>

<ul>
	<li>Manillar PEE WEE 19mm Race</li>
	<li>Dimensiones: L 620 / H 84 / Subida 65 / Pinza 145 / Barrido 65 / Controles 160</li>
	<li>Soportes de barra de aluminio 6061 billet</li>
	<li>Soporte de&nbsp;freno trasero de aluminio con&nbsp;fijaci&oacute;n&nbsp;giratoria (dise&ntilde;ada para usar con la maneta OEM)</li>
	<li>Almohadilla de manillar SX8 EVA de alta densidad</li>
</ul>
","
Kit elevadores de manillar 1.5"" / 38mm

Parte del KIT DE MEJORA DEL MANILLAR PEE WEE PODIUM

 

Diseñado específicamente para la PW50 con manillares de 3/4"" (19mm) de diámetro.

Incluye soportes de barra de aluminio billet, soporte de freno trasero de aluminio con fijación giratoria y almohadilla de manillar de alta densidad SX8 EVA. Construido para PEEWEE 50's con manillar de ¾"" de diámetro. Diseñado específicamente para los pilotos que buscan un manillar más alto y agresivo con una curvatura reducida para las carreras.

	Diámetro de ¾"" (19mm) de PEE-WEE para coincidir con el tamaño OEM
	Construido en aleación duradera 7075 con tratamiento térmico
	Barra transversal ODI sólida para mejorar la resistencia
	El lado izquierdo moleteado mejora la adherencia del puño a la barra
	Gráficos ODI grabados con láser



El kit completo incluye:


	Manillar PEE WEE 19mm Race
	Dimensiones: L 620 / H 84 / Subida 65 / Pinza 145 / Barrido 65 / Controles 160
	Soportes de barra de aluminio 6061 billet
	Soporte de freno trasero de aluminio con fijación giratoria (diseñada para usar con la maneta OEM)
	Almohadilla de manillar SX8 EVA de alta densidad

",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. DESIGN PARTS,,,,130,129,98,38,35,,,,,,,,,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1119310-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzc4MDB8aW1hZ2UvanBlZ3xhREE1TDJneE9TOHlPRGt3T1RBeU5qazJOelU0TWk4eE1URTVNekV3TFRGZk9EQXdWM2c0TURCSXw4NDljOTU2MzYwNzQ5OTM3YzAwNzlhM2U2MjM4NjljNTUwYTM0ZGFkMWZjNTc4Y2E4ODMyZjczZjQwMDJmZjcy,https://api.mybihr.com/medias/1119310-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjA3NzZ8aW1hZ2UvanBlZ3xhRGN5TDJnek5TOHlPRGt3T1RBeU56RTJOREU1TUM4eE1URTVNekV3TFRKZk9EQXdWM2c0TURCSXw1OTQ5YzA4Y2U1OWI2Y2ZmNTg4MDJiN2FiNTM0NWIwZWRkZjQxMGNhZDFhZmFlYmM2MzAzNTU0YjI1MWUzYTZm,,,,,https://static.bihr.pro/eBihr/Pictures/ODI-pictures.zip,,Spain Warehouse (Parts)
