PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Color,Composición,Embalaje,Espesor (mm),Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,Picture9,Picture10,Picture11,AllPicturesZIP,Document1,Document2,Document3,Document4,DeliveryPlant
1089841,,442-104,REKLUSE,REKLU PRESS SPRG 250 HEAVY GOLD,Muelle de plato de presión de embrague REKLUSE oro,14.62,12.08,8.46,442-104,0,8714109090,0,1,"<ul>
 <li>
  Spring for EXP, Core EXP and Core Manual clutches, hardness varies according to colour.
 </li>
 <li>
  From the weakest to the strongest: silver, red, blue, gold
 </li>
 <li>
  sold by unit.
 </li>
</ul>","
 
  Spring for EXP, Core EXP and Core Manual clutches, hardness varies according to colour.
 
 
  From the weakest to the strongest: silver, red, blue, gold
 
 
  sold by unit.
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,39,12,67,29,20,,,,,https://api.mybihr.com/medias/1089841-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTY1Mzd8aW1hZ2UvanBlZ3xhR1ZqTDJoaE1TODRPRGMzTURFMU16TTBPVFF5THpFd09EazROREV0TVY4NE1EQlhlRGd3TUVnfGU3NmFlODJmZWQ5OTY5OGRjYzI3ZDY4ZTIyNDBhY2Q1ODE5ZDVlNWQzNGVkZGIxMTI2MDdkZjkyNjI3OWQxMDY,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/REKLUSE-pictures.zip,,,,,Spain Warehouse (Parts)
1089970,,RMS-4115,REKLUSE,REKLU CLUTCH PTS BASKET CNC ALUMINIUM,Campana de embrague REKLUSE,364.21,301.00,172.00,610696012685,1,8714109090,0,1,"<ul>
 <li>
  Think of a clutch basket as the back-bone of your entire clutch system. Precision CNC machining combined with innovative world-class engineering allows Rekluse clutch baskets to safeguard your vital internal components, keeping you on the track or trail a lot longer.Features:
 </li>
 <li>
  Billet Aluminum Hard anodized construction
 </li>
 <li>
  Enhanced clutch modulation
 </li>
 <li>
  Extreme durability resists notching and extends clutch life
 </li>
 <li>
  Exclusive replaceable cushions protect your transmission even under the most extreme conditions
 </li>
 <li>
  Tightly controlled tolerances ensure smooth operation, less drag and reduced clutch noise
 </li>
</ul>","
 
  Think of a clutch basket as the back-bone of your entire clutch system. Precision CNC machining combined with innovative world-class engineering allows Rekluse clutch baskets to safeguard your vital internal components, keeping you on the track or trail a lot longer.Features:
 
 
  Billet Aluminum Hard anodized construction
 
 
  Enhanced clutch modulation
 
 
  Extreme durability resists notching and extends clutch life
 
 
  Exclusive replaceable cushions protect your transmission even under the most extreme conditions
 
 
  Tightly controlled tolerances ensure smooth operation, less drag and reduced clutch noise
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,3918,756,263,191,78,,,,,https://api.mybihr.com/medias/1089970-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjIzMDR8aW1hZ2UvanBlZ3xhRFJsTDJoaFl5ODRPRGMzTURJek56ZzVNRGcyTHpFd09EazVOekF0TVY4NE1EQlhlRGd3TUVnfGIyY2IyYmI1MTM4NzIzMmNiNDNlNmZiMWNiNTM2NmU4OGRiYzFkMGFkNjY5NmQ4YzU1MjcwMmIxYjM1YTNiYWI,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/REKLUSE-pictures.zip,https://api.mybihr.com/medias/1089970-Installation-Guide-RMS-4115-EN-?context=bWFzdGVyfGRvY3VtZW50c3wxMzYzMTQ0fGFwcGxpY2F0aW9uL3BkZnxhRFJoTDJneU9DOHpNVFUyTmpZeU5UZ3dNREl5TWk4eE1EZzVPVGN3SUMwZ1NXNXpkR0ZzYkdGMGFXOXVJRWQxYVdSbElGSk5VeTAwTVRFMUlDaEZUaWt8NjdjYjYxNGUzY2EyNWIwZGQ1Nzg2N2YxMWEwOTkzNDQxODdmNjUyODJjN2ZlNDRlYjkyMzM5MDQ1ZWM0MzRjZg,,,,France Warehouse (Parts)
1089845,,465-400,REKLUSE,REKLU PLATE DRIVE STACK UNIT,Separador de embrague REKLUSE,17.05,14.09,9.86,465-400,5,8714109090,0,1,"<ul>
 <li>
  Contain 1 Clutch plate
 </li>
</ul>","
 
  Contain 1 Clutch plate
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,238,46,130,122,15,,,por unidad,,https://api.mybihr.com/medias/1089845-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA5Njd8aW1hZ2UvanBlZ3xhR1l6TDJnNU1DODRPVEk1TkRneE9URTJORFEyTHpFd09EazRORFV0TVY4NE1EQlhlRGd3TUVnfGU5NzJmMmU5ODZlNzgxODAyODE3NjFjYjY3YWUwM2ZjZTc1MjNlZGI3N2Q4N2VhMTBkZmI0NGM3MzJmYzhiYjA,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/REKLUSE-pictures.zip,,,,,Spain Warehouse (Parts)
1089849,,465-480,REKLUSE,REKLU PLATE DRIVE STACK UNIT,Separador de embrague REKLUSE,17.05,14.09,9.86,12000384,0,8714109090,0,1,"<ul>
 <li>
  Contain 1 Clutch plate
 </li>
</ul>","
 
  Contain 1 Clutch plate
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,82,49,136,120,5,,,por unidad,,https://api.mybihr.com/medias/1089849-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjA5Njd8aW1hZ2UvanBlZ3xhRFEzTDJnNE1DODRPVFF4T1RBek1EZzFOVGs0THpFd09EazRORGt0TVY4NE1EQlhlRGd3TUVnfDJlODZhNjQzMjM4MzRkZTBmMzM1YWQ3YWU3Y2UwMGRiMzc2ODAwZjU2MWZiMWY4YWU1YTg3MDM3OTkyNzVmYmY,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/REKLUSE-pictures.zip,,,,,Spain Warehouse (Parts)
1089893,,RMS-2400002,REKLUSE,REKLU SLAVE CYLI HYDRAULIC CLUTCH ALUM,Receptor de embrague REKLUSE,266.71,220.42,154.29,680392601216,0,8714109090,0,1,"<ul>
 <li>
  The Rekluse billet aluminum manual slave cylinder is a direct bolt-on replacement product designed to improve the hydraulic system’s durability and increase the rider’s connection to the engine. Developed in partnership with Rockstar Energy Husqvarna Factory riders, it has been proven in the toughest riding environments at the highest levels of racing.
 </li>
 <li>
  Features and benefits
 </li>
 <li>
  Hard anodized billet aluminum housing and piston provide reliable performance and a more connected feel
 </li>
 <li>
  Race proven, durable piston and seal design
 </li>
 <li>
  Optimized return spring ensures lever consistency
 </li>
 <li>
  Improved clutch modulation
 </li>
 <li>
  Direct bolt-on OE replacement
 </li>
 <li>
  Designed for use with OE or aftermarket manual clutch systems
 </li>
</ul>","
 
  The Rekluse billet aluminum manual slave cylinder is a direct bolt-on replacement product designed to improve the hydraulic system’s durability and increase the rider’s connection to the engine. Developed in partnership with Rockstar Energy Husqvarna Factory riders, it has been proven in the toughest riding environments at the highest levels of racing.
 
 
  Features and benefits
 
 
  Hard anodized billet aluminum housing and piston provide reliable performance and a more connected feel
 
 
  Race proven, durable piston and seal design
 
 
  Optimized return spring ensures lever consistency
 
 
  Improved clutch modulation
 
 
  Direct bolt-on OE replacement
 
 
  Designed for use with OE or aftermarket manual clutch systems
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2204,546,175,221,57,,,,,https://api.mybihr.com/medias/1089893-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTExMDEwfGltYWdlL2pwZWd8YURRd0wyaGpZUzg0T1RBMU1URTRPVEE0TkRRMkx6RXdPRGs0T1RNdE1WODRNREJYZURnd01FZ3w4ZTJhZmFjM2M5NTQ2MzNlMGU0OGRlY2I5ZGI5OTVmM2EyNGUxZmQzMDAyODg2MzZmOTcxOWMzNzc5NTAwZDM1,https://api.mybihr.com/medias/1089893-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTEzMjcyfGltYWdlL2pwZWd8YUdNMEwyZzNZaTg0T1RBMU1URTVNVEExTURVMEx6RXdPRGs0T1RNdE1sODRNREJYZURnd01FZ3w0YWRlYzdkN2FlY2Y1MTRkMmMwMWQ1MzRjNjY4ZjQ2MGJlYWY2YmZiYWI5YzVlN2E1MmVhZjdkMDVhNjdiYmYz,https://api.mybihr.com/medias/1089893-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ0NzUzfGltYWdlL2pwZWd8YUdZMEwyZzNOQzg0T1RBMU1URTVNekF4TmpZeUx6RXdPRGs0T1RNdE0xODRNREJYZURnd01FZ3xhMWMzOTVkMTU0NmQ1Y2MzMjk0NThiYTI3OTEwYzI3YTJkMWFhNzQ0MDJkNGViZmZhNTU2MTc3MjMxYzkzMzc2,https://api.mybihr.com/medias/1089893-4-800Wx800H?context=bWFzdGVyfHJvb3R8MTU4Nzg3fGltYWdlL2pwZWd8YURnMkwyZzNNQzg0T1RBMU1URTVORGs0TWpjd0x6RXdPRGs0T1RNdE5GODRNREJYZURnd01FZ3xhZDIxMDk5YzA4OGYzMTNkMzEwZGUwMWM1YmQ2N2RjNmI2NTNhNjg2YTU0MDI4NzQyMjMyNDhiZTIwYzY3NWUz,,,,,,,,https://static.bihr.pro/eBihr/Pictures/REKLUSE-pictures.zip,https://api.mybihr.com/medias/1089893-Installation-Guide-RMS-2400002-EN-?context=bWFzdGVyfGRvY3VtZW50c3wxMTczOTI5fGFwcGxpY2F0aW9uL3BkZnxhREppTDJnNE9TOHpNVFUyTmpNMU5qTXhOakU1TUM4eE1EZzVPRGt6SUMwZ1NXNXpkR0ZzYkdGMGFXOXVJRWQxYVdSbElGSk5VeTB5TkRBd01EQXlJQ2hGVGlrfGIzYmI1MzI3MDcxOTYxZjA0ZmIzZTk0NTNlNWIwZTgxZTI0MmViYWE5NGU1YWQyNDQzOWVhMTdjNjc3YWI3ZGE,,,,Spain Warehouse (Parts)
1089894,,RMS-2400007,REKLUSE,REKLU SLAVE CYLI HYDRAULIC CLUTCH ALUM,Receptor de embrague REKLUSE,266.71,220.42,154.29,12000133,0,8714109090,0,1,"<ul>
 <li>
  The Rekluse billet aluminum manual slave cylinder is a direct bolt-on replacement product designed to improve the hydraulic system’s durability and increase the rider’s connection to the engine. Developed in partnership with Rockstar Energy Husqvarna Factory riders, it has been proven in the toughest riding environments at the highest levels of racing.
 </li>
 <li>
  Features and benefits
 </li>
 <li>
  Hard anodized billet aluminum housing and piston provide reliable performance and a more connected feel
 </li>
 <li>
  Race proven, durable piston and seal design
 </li>
 <li>
  Optimized return spring ensures lever consistency
 </li>
 <li>
  Improved clutch modulation
 </li>
 <li>
  Direct bolt-on OE replacement
 </li>
 <li>
  Designed for use with OE or aftermarket manual clutch systems
 </li>
</ul>","
 
  The Rekluse billet aluminum manual slave cylinder is a direct bolt-on replacement product designed to improve the hydraulic system’s durability and increase the rider’s connection to the engine. Developed in partnership with Rockstar Energy Husqvarna Factory riders, it has been proven in the toughest riding environments at the highest levels of racing.
 
 
  Features and benefits
 
 
  Hard anodized billet aluminum housing and piston provide reliable performance and a more connected feel
 
 
  Race proven, durable piston and seal design
 
 
  Optimized return spring ensures lever consistency
 
 
  Improved clutch modulation
 
 
  Direct bolt-on OE replacement
 
 
  Designed for use with OE or aftermarket manual clutch systems
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,1,1,10,10,10,,,,,https://api.mybihr.com/medias/1089894-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTExMDEwfGltYWdlL2pwZWd8YURWakwyZ3pNaTg0T1RJNU5EZ3pORGc1TXpFd0x6RXdPRGs0T1RRdE1WODRNREJYZURnd01FZ3wyY2RmMjc2NWNlMjVkNWM0N2RjODFiMjUzY2IwYWNiMTRhYWIxMjIxNmM4MWRiMTI5N2VhOTU5NThjMzI2ODRi,https://api.mybihr.com/medias/1089894-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTEzMjcyfGltYWdlL2pwZWd8YURKakwyZ3pPUzg0T1RJNU5EZ3pOamcxT1RFNEx6RXdPRGs0T1RRdE1sODRNREJYZURnd01FZ3w2MTRkN2UxODdlNTk4MTI0OTkxZDdjYjczNWY0MDY1YWJlNjBjOGM0NWZkYzExNGQ1ZDRhYmJlYjZiNmVhNzg1,https://api.mybihr.com/medias/1089894-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTQ0NzUzfGltYWdlL2pwZWd8YUdaa0wyZ3paaTg0T1RJNU5EZ3pPRGd5TlRJMkx6RXdPRGs0T1RRdE0xODRNREJYZURnd01FZ3wwYWRkZWE0OTEwNjg5Yjc1ZGI2MDdkMGNjMmY4NzFiNTYxYmUxMTc1MDFiYmRjMmMyOWI0ZDcwM2I2OWFiOGE4,https://api.mybihr.com/medias/1089894-4-800Wx800H?context=bWFzdGVyfHJvb3R8MTU4Nzg3fGltYWdlL2pwZWd8YURZMkwyZzRaUzg0T1RJNU5EZzBNRGM1TVRNMEx6RXdPRGs0T1RRdE5GODRNREJYZURnd01FZ3w3MWJkYjQwZmEwODQ1NDIxZmU2MmFjMDMwNDJjMzFhYTM4Y2ZiOTc4MGI2MWZkYjc3ZWJhZDlkZmI5ZjIzODc2,,,,,,,,https://static.bihr.pro/eBihr/Pictures/REKLUSE-pictures.zip,https://api.mybihr.com/medias/1089894-Installation-Guide-RMS-2400007-EN-?context=bWFzdGVyfGRvY3VtZW50c3wxMTczOTI5fGFwcGxpY2F0aW9uL3BkZnxhR0l4TDJnek15OHpNVFUyTmpNME5UQTNOamMyTmk4eE1EZzVPRGswSUMwZ1NXNXpkR0ZzYkdGMGFXOXVJRWQxYVdSbElGSk5VeTB5TkRBd01EQTNJQ2hGVGlrfDM3NzY3ODRhOTAwMGQ1YzAyMzkxOWM3OWYwZDUyNWRiNzhjMzI5MzkzOTU5MDkwZTEwNGQwMzVmYTBkMTM2YTQ,,,,Spain Warehouse (Parts)
1089873,,471-300,REKLUSE,REKLU SPARE PART BELL PROTEC. INSERT HD,Guías de protección REKLUSE para campana de embrague - H1.63 - 4S,6.09,5.03,3.52,471-300,22,8714109090,0,1,"<ul>
 <li>
  Clutch Bell protection insert
 </li>
 <li>
  Stainless steel
 </li>
 <li>
  Sold individually.
 </li>
</ul>","
 
  Clutch Bell protection insert
 
 
  Stainless steel
 
 
  Sold individually.
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,11,3,33,26,13,,,,,https://api.mybihr.com/medias/1089873-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzAwODR8aW1hZ2UvanBlZ3xhREZoTDJneVpTODRPVEk1TkRneU56QXlPRGM0THpFd09EazROek10TVY4NE1EQlhlRGd3TUVnfGFlZmVlMGM2NjA4ZjljZGYyNjNmY2QxZGQ0NzNkZmZkNWNlYmMzMTcyMzUwYzg3MzU5YjUyNTM4ZGFlOTVhM2E,,,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/REKLUSE-pictures.zip,,,,,Spain Warehouse (Parts)
1090053,,RMS-6308001,REKLUSE,REKLU CLUTCH SYS RADIUSX,Embrague completo REKLUSE RadiusX,1095.05,905.00,541.00,680392601438,1,8714109090,0,1,"<ul>
 <li>
  Radius X
 </li>
 <li>
  RadiusX: un embrague automático de alto rendimiento está a sólo un cambio de paquete de embrague. RadiusX combina la tecnología de discos de fricción TorqDrive con nuestro innovador disco EXP (embrague automático). TorqDrive proporciona más discos de embrague en menos espacio, proporcionando una función automática de alto rendimiento dentro del marco del embrague de serie.
 </li>
 <li>
  TECNOLOGÍA DESTACADA
 </li>
 <li>
  CARACTERÍSTICAS Y VENTAJAS
 </li>
 <li>
  EXP
 </li>
 <li>
  TORQDRIVE®
 </li>
 <li>
  Evita que el motor se cale, céntrate en tu trazada y no en el embrague
 </li>
 <li>
  Mayor transferencia de potencia que el OEM
 </li>
 <li>
  Ajuste externo sobre la marcha
 </li>
 <li>
  El paquete de embrague TorqDrive proporciona una mayor vida útil del embrague con menos ajustes a lo largo del tiempo
 </li>
 <li>
  Función de palanca de embrague estándar con anulación total
 </li>
 <li>
  Los manguitos de cesta Rekluse eliminan el desgaste y las muescas de la cesta - Nota: las motos equipadas con una cesta de acero OEM no necesitan manguitos de cesta
 </li>
</ul>","
 
  Radius X
 
 
  RadiusX: un embrague automático de alto rendimiento está a sólo un cambio de paquete de embrague. RadiusX combina la tecnología de discos de fricción TorqDrive con nuestro innovador disco EXP (embrague automático). TorqDrive proporciona más discos de embrague en menos espacio, proporcionando una función automática de alto rendimiento dentro del marco del embrague de serie.
 
 
  TECNOLOGÍA DESTACADA
 
 
  CARACTERÍSTICAS Y VENTAJAS
 
 
  EXP
 
 
  TORQDRIVE®
 
 
  Evita que el motor se cale, céntrate en tu trazada y no en el embrague
 
 
  Mayor transferencia de potencia que el OEM
 
 
  Ajuste externo sobre la marcha
 
 
  El paquete de embrague TorqDrive proporciona una mayor vida útil del embrague con menos ajustes a lo largo del tiempo
 
 
  Función de palanca de embrague estándar con anulación total
 
 
  Los manguitos de cesta Rekluse eliminan el desgaste y las muescas de la cesta - Nota: las motos equipadas con una cesta de acero OEM no necesitan manguitos de cesta
 
",VEHICLE PARTS & ACCESSORIES,ENGINE PARTS,ENG. CLUTCH,2694,1409,218,206,60,,,,,https://api.mybihr.com/medias/800Wx800H-1090053-1.jpg?context=bWFzdGVyfHJvb3R8MzY5MjV8aW1hZ2UvanBlZ3xhR013TDJoaU1DODBOakE1T1RJME5EVXhOVE0xT0M4NE1EQlhlRGd3TUVoZk1UQTVNREExTXkweExtcHdad3w3NDQxODQzMzhjNjMyMDNjNGFmZjBkNGFjMTliOGZjMWYxYWVhZjJiZjA5YjRmNDY2OTA1MmU5OGJjYjY0YTNl,https://api.mybihr.com/medias/800Wx800H-1090053-2.jpg?context=bWFzdGVyfHJvb3R8NDk5MDN8aW1hZ2UvanBlZ3xhRFJsTDJoaVpTODBOakE1T1RJME5Ea3dPRFUzTkM4NE1EQlhlRGd3TUVoZk1UQTVNREExTXkweUxtcHdad3w1YTQ0OWE5NmJkM2JjNzQ3OTljYzk0NDA2OTgxOWFkZWViMTkyMDM3ZjM5MmI0NWU4MGE5MjIyMjY0YjlkOGQ2,https://api.mybihr.com/medias/800Wx800H-1090053-3.jpg?context=bWFzdGVyfHJvb3R8NzI0Mzh8aW1hZ2UvanBlZ3xhRFkxTDJobFl5ODBOakE1T1RJME5UTXdNVGM1TUM4NE1EQlhlRGd3TUVoZk1UQTVNREExTXkwekxtcHdad3w1YTZiMmNjMmM1ODYxMWU1MDc1NmU0OGE0MzUzYzE4NTA0YTBkOGUzNmQ4MmEyYjRlYjg4ZGJmN2RmMGI1M2Yw,https://api.mybihr.com/medias/800Wx800H-1090053-4.jpg?context=bWFzdGVyfHJvb3R8NjgxNzZ8aW1hZ2UvanBlZ3xhREkzTDJobE1TODBOakE1T1RJME5UWTVOVEF3Tmk4NE1EQlhlRGd3TUVoZk1UQTVNREExTXkwMExtcHdad3xhYThhODJmMmVkMTAyODI1ZTYzMmQ4ODdjMjI2YTRjZGEwN2M2OTcwMmQ2ZjQ4ODc3ZDM5MTQ5YjkzZTRjZGM5,https://api.mybihr.com/medias/800Wx800H-1090053-5.jpg?context=bWFzdGVyfHJvb3R8NzE0Nzl8aW1hZ2UvanBlZ3xhREF5TDJoak1DODBOakE1T0RNd09UUTRNRFEzT0M4NE1EQlhlRGd3TUVoZk1UQTVNREExTXkwMUxtcHdad3w1MDk5NTYzOWU3OTEzYzQyOTE4NWE1ZTQ0MmM5YWZkOGQxZDMwMTcxYzI2Y2Y2ZjY0MWQwNWRjOTg2ZjJjNmVm,https://api.mybihr.com/medias/800Wx800H-1090053-6.jpg?context=bWFzdGVyfHJvb3R8OTYyNjl8aW1hZ2UvanBlZ3xhRGt3TDJoalpDODBOakE1T0RNd09UZzNNelk1TkM4NE1EQlhlRGd3TUVoZk1UQTVNREExTXkwMkxtcHdad3w5NThkMThhZGI5NWVmNGRiMjEzMzhlYWQxZjI2ZjJjZjExMjQ5ZDE4ZmVhZmEyMmI2NGY4YjkxZjA1MDAwYWUw,,,,,,https://static.bihr.pro/eBihr/Pictures/REKLUSE-pictures.zip,https://api.mybihr.com/medias/1090053-Installation-and-Users-Guide-RMS-6308001-EN-?context=bWFzdGVyfGRvY3VtZW50c3wzNjk0OTU2fGFwcGxpY2F0aW9uL3BkZnxhR1EwTDJnNVl5OHpNVFUyTmpZek9UYzVNakUxT0M4eE1Ea3dNRFV6SUMwZ1NXNXpkR0ZzYkdGMGFXOXVJR0Z1WkNCVmMyVnljeUJIZFdsa1pTQlNUVk10TmpNd09EQXdNU0FvUlU0cHxlZmViODc2Y2ZmZjE2OTA3MzY1MDY1NDE3NmE3Nzk3OWFkNTM5YTk1Y2UwZGUwOWE5ZGE4ZTJmODEwYzEwMmUy,,,,France Warehouse (Parts)
