PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),[Pastillas de freno] Altura 2 (mm),[Pastillas de freno] Anchura 2 (mm),[Pastillas de freno] Espesor 2 (mm),Altura (mm),Anchura (mm),Composición,Espesor (mm),Homologación,Marcas compatibles,Modelo de freno,Tipo de pastilla de freno,Uso,Uso recomendado,Picture1,Picture2,Picture3,Picture4,Picture5,AllPicturesZIP,Document1,DeliveryPlant
1035099,3020SC,3020SC,CL BRAKES,CLBRA BRAKE PADS 3020SC SINTER METAL,Juego de pastillas sinterizadas CL Brakes (3020SC),24.94,20.61,5.50,8430525134089,18,8714949090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>SC Range</p><p> </p><p>No fading, high efficiency in wet weather. Very good quality/price ratio. Remarkable lifetime. Low wear of disc. </p></body> </html>","       SC Range No fading, high efficiency in wet weather. Very good quality/price ratio. Remarkable lifetime. Low wear of disc.  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,289,194,215,112,12,,,,,,Sinterizado,,,,,Recambio,Scooter,,https://api.mybihr.com/medias/1035099-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAzODc3fGltYWdlL2pwZWd8YURBM0wyaGhaQzg0T1RBNE1Ea3hOVEl6TVRBeUx6RXdNelV3T1RrdE1WODRNREJYZURnd01FZ3xkY2U0MzUxYWQ1ZDc0ZjgzN2RkOTU2ZTQwYzNhZmJiNmQ0YWQxNjNhOWYwZTIxMmQwMWQ2ZGVkYWRkYTE5NTYw,https://api.mybihr.com/medias/1035099-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTAzNDk1fGltYWdlL2pwZWd8YURSaUwyaGhOaTg0T1RBNE1Ea3hOekU1TnpFd0x6RXdNelV3T1RrdE1sODRNREJYZURnd01FZ3xkYjI0YTNkMzcyM2QxZGExNzU0OGUwMjg3ZjlkMTE0Y2I3MTUyMDE3MzRkNjNhMTg3NTFjMWMxZTcxMDNiMzE4,https://api.mybihr.com/medias/1035099-3-800Wx800H?context=bWFzdGVyfHJvb3R8OTI2MTd8aW1hZ2UvanBlZ3xhRGRoTDJnNVppODRPVEE0TURreE9URTJNekU0THpFd016VXdPVGt0TTE4NE1EQlhlRGd3TUVnfGFlOWVhY2RmNjA2OGMzNmFiNWE5ZTA4ZmRjNjA1YzNkZTBkZDdhMDcyNjNhYWE5ZmRjMTg4NWY1ZGQ0NjI1Y2U,https://api.mybihr.com/medias/1035099-4-800Wx800H?context=bWFzdGVyfHJvb3R8NDk2MTl8aW1hZ2UvanBlZ3xhR1ptTDJnMU1DODRPVEE0TURreU1URXlPVEkyTHpFd016VXdPVGt0TkY4NE1EQlhlRGd3TUVnfDU1MDQ2ZjhiZjkzNDU2NzMyZWU0MzYxM2MzYjkwOWM2ZjYyODQzYmRlYmNmMDZjOWE1ZmUzYTZlYmVlYjcwMGE,,https://static.bihr.pro/eBihr/Pictures/CL_BRAKES-pictures.zip,https://api.mybihr.com/medias/6365889-FLERTEX-SINTER-ISO9001V2015-V1.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzNTM2NzJ8YXBwbGljYXRpb24vcGRmfGFEZGlMMmd3WXk4NU1EUXpOamN6T0RReE5qazBMell6TmpVNE9Ea3RSa3hGVWxSRldDQlRTVTVVUlZJdFNWTlBPVEF3TVZZeU1ERTFMVll4fDFlMDg3ZjljMzkxMjViMTU0M2E0MmVkYjk2Njg4MGZjYzE4ODhhMTQ3YTNiYzg1ZWVjOWZjODBmYzRjZDliMmU,Spain Warehouse (Parts)
1034686,1102X55,1102X59,CL BRAKES,CLBRA BRAKE PADS 1102X59 SINTER METAL,Juego de pastillas sinterizadas CL BRAKES (1102X59),36.87,30.47,18.28,8430525135765,5,8714949090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>X59 Range</p><p> </p><p>Excellent proportion between pulling effort and braking. Very good durability in presence of mud or sand.</p></body> </html>","       X59 Range Excellent proportion between pulling effort and braking. Very good durability in presence of mud or sand. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,168,200,200,120,7,,,,,,Sinterizado,,,,,Recambio,Off-road - Especificaciones traseras,,https://api.mybihr.com/medias/1034686-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTEwNDR8aW1hZ2UvanBlZ3xhREJsTDJnME55ODRPVEkwTWpNek5ETXpNVEU0THpFd016UTJPRFl0TVY4NE1EQlhlRGd3TUVnfDBkZTExZjgxZWQ4MGRhODM4NzQ1MWZmODI5MWI5MjY3MGY4ZjMzZDdmNTllODZiOTI4ZDUxZWQ3YzQyN2M5YTU,https://api.mybihr.com/medias/1034686-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTAzNDk1fGltYWdlL2pwZWd8YUdOaUwyZzBaQzg0T1RJME1qTXpOakk1TnpJMkx6RXdNelEyT0RZdE1sODRNREJYZURnd01FZ3xhNDliZmFmMDE2MzVjMGI1Mjk4MTZiZjBkZGYyMGQ4YjM4ZDU4YWM1ZjAyMTZhY2JlNjI1NzIxM2ZjZDY5Y2Ex,https://api.mybihr.com/medias/1034686-3-800Wx800H?context=bWFzdGVyfHJvb3R8ODgxODB8aW1hZ2UvanBlZ3xhRGxpTDJnMU5DODRPVEkwTWpNek9ESTJNek0wTHpFd016UTJPRFl0TTE4NE1EQlhlRGd3TUVnfDllNDNkYjkxMzg5ZDU2Y2M5NGJmZDhkMmEyY2M5YzQ4OWNjYTYxOTUwNGUwYWQzMzJiOGJiYmM1YWE4ZTU4NTk,https://api.mybihr.com/medias/1034686-4-800Wx800H?context=bWFzdGVyfHJvb3R8NDk2MTl8aW1hZ2UvanBlZ3xhREUzTDJoaE15ODRPVEkwTWpNME1ESXlPVFF5THpFd016UTJPRFl0TkY4NE1EQlhlRGd3TUVnfGExYzdkNGQ1ZTVhYjM1YTE4ZWU4Y2Q5ZjE1YTQ4Y2NkNWZmZjJlODQ5ZWQ4MzVlNDIyNjliNzE3ZDRkYTQ3NjU,https://api.mybihr.com/medias/1034686-5-800Wx800H?context=bWFzdGVyfHJvb3R8ODMzNzZ8aW1hZ2UvanBlZ3xhR1EwTDJoaE9TODRPVEkwTWpNME1qRTVOVFV3THpFd016UTJPRFl0TlY4NE1EQlhlRGd3TUVnfGIxZTI4ZmVlNzEyZmM4Yjg3ODBmMDQxYzg5MTc0NTMxMjU1YzI2Yjg1MjIxNjk1ODgyMDI5N2NmODdmZTBiOTM,https://static.bihr.pro/eBihr/Pictures/CL_BRAKES-pictures.zip,https://api.mybihr.com/medias/6365889-FLERTEX-SINTER-ISO9001V2015-V1.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzNTM2NzJ8YXBwbGljYXRpb24vcGRmfGFEZGlMMmd3WXk4NU1EUXpOamN6T0RReE5qazBMell6TmpVNE9Ea3RSa3hGVWxSRldDQlRTVTVVUlZJdFNWTlBPVEF3TVZZeU1ERTFMVll4fDFlMDg3ZjljMzkxMjViMTU0M2E0MmVkYjk2Njg4MGZjYzE4ODhhMTQ3YTNiYzg1ZWVjOWZjODBmYzRjZDliMmU,Spain Warehouse (Parts)
1034689,1108RX3,1108RX3,CL BRAKES,CLBRA BRAKE PADS 1108RX3 SINTER METAL,Juego de pastillas sinterizadas CL BRAKES (1108RX3),52.49,43.38,26.03,8430525130722,6,8714949090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>RX3 Range</p><p> </p><p>Excellent proportion between pulling effort and braking. Very low wear rate of disc and pads.</p><p> </p></body> </html>","       RX3 Range Excellent proportion between pulling effort and braking. Very low wear rate of disc and pads.  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,419,154,216,114,17,,,,,,Sinterizado,,,,,Recambio,Pastillas de freno traseras para motos street,,https://api.mybihr.com/medias/1034689-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTAyNjU5fGltYWdlL2pwZWd8YUdZNEwyZ3hOQzg0T1RJMk5qRTFNek01TURNNEx6RXdNelEyT0RrdE1WODRNREJYZURnd01FZ3wwMDIxMjVhMDY5NGNlYjJkMmEwM2RkOTNkMGRkODhjZjdiZmEwNTY5MDc1Y2M1YTE0MzFmOTY0NzYzZGQ1MzVl,https://api.mybihr.com/medias/1034689-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTAzNDk1fGltYWdlL2pwZWd8YURJNEwyZ3daUzg0T1RJMk5qRTFOVE0xTmpRMkx6RXdNelEyT0RrdE1sODRNREJYZURnd01FZ3xkZjU2ZGM0Yzc2OWE3YjkxM2YyYWFhOWFkMzVkNWM0MWM3NDk3ZGU3MjUzYTJlOTNlNjBiMDRmMjNhMzMxZWJk,https://api.mybihr.com/medias/1034689-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTAyNzY0fGltYWdlL2pwZWd8YURVNEwyZ3dOeTg0T1RJMk5qRTFOek15TWpVMEx6RXdNelEyT0RrdE0xODRNREJYZURnd01FZ3wyZjYwZTA0NmFjZGZkM2U4NjFhMzE5MzEyNzU1OWIwOTA5MGI3OGY2YWUxNDM0NjQ4NTBiZGY2YTNiZGUyYTIw,https://api.mybihr.com/medias/1034689-4-800Wx800H?context=bWFzdGVyfHJvb3R8MTA2Njk2fGltYWdlL2pwZWd8YURsaUwyZ3dNQzg0T1RJMk5qRTFPVEk0T0RZeUx6RXdNelEyT0RrdE5GODRNREJYZURnd01FZ3xjMTIwM2Y5NWU0ODhmY2I4YjU5ZjZhMDllN2QwN2JlMTBlNDRjYzg3ZjkwZjNhNzM5ODY4ZDY1MDUxNjQwODI5,https://api.mybihr.com/medias/1034689-5-800Wx800H?context=bWFzdGVyfHJvb3R8NDk2MTl8aW1hZ2UvanBlZ3xhR1V3TDJnMFpDODRPVEkyTmpFMk1USTFORGN3THpFd016UTJPRGt0TlY4NE1EQlhlRGd3TUVnfGRlY2ZlZDRiNGU5MTBkMzk1YWQ3YjU3NGFkMjljNDY1NGNiMWI4MTNlMzRjZjllYWNkM2Y3YjdhODhlYWRkYWE,https://static.bihr.pro/eBihr/Pictures/CL_BRAKES-pictures.zip,https://api.mybihr.com/medias/6365889-FLERTEX-SINTER-ISO9001V2015-V1.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzNTM2NzJ8YXBwbGljYXRpb24vcGRmfGFEZGlMMmd3WXk4NU1EUXpOamN6T0RReE5qazBMell6TmpVNE9Ea3RSa3hGVWxSRldDQlRTVTVVUlZJdFNWTlBPVEF3TVZZeU1ERTFMVll4fDFlMDg3ZjljMzkxMjViMTU0M2E0MmVkYjk2Njg4MGZjYzE4ODhhMTQ3YTNiYzg1ZWVjOWZjODBmYzRjZDliMmU,Spain Warehouse (Parts)
1048263,,1147X59,CL BRAKES,CLBRA BRAKE PADS 1147X59 SINTER METAL,Juego de pastillas sinterizadas CL BRAKES (1147X59),42.04,34.74,20.84,841754013997,2,8714949090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>X59 Range</p><p> </p><p>Excellent proportion between pulling effort and braking. Very good durability in presence of mud or sand.</p></body> </html>","       X59 Range Excellent proportion between pulling effort and braking. Very good durability in presence of mud or sand. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,340,208,213,114,14,,,,,,Sinterizado,,,,,Recambio,Off-road - Especificaciones traseras,,https://api.mybihr.com/medias/1048263-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTE2MTd8aW1hZ2UvanBlZ3xhRGc1TDJnMU55ODRPVEkzTlRZME5UazFNak13THpFd05EZ3lOak10TVY4NE1EQlhlRGd3TUVnfGQ4N2JhMzEwYzEwMTZiOGQwNTAzMDJmNmRlNDI5NjA3YTdkYzE4ZGVkNjRkZTk2Y2I3MmY2OTE1NDk0ZWQwYjg,https://api.mybihr.com/medias/1048263-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTAzNDk1fGltYWdlL2pwZWd8YURVNUwyZzFaUzg0T1RJM05UWTBOemt4T0RNNEx6RXdORGd5TmpNdE1sODRNREJYZURnd01FZ3xmYzM4MDU0ZGY1OWU0YTE4ZTA3YjY2ZWEzZTI4NDIwNTQyMDVlY2RjZWE5ZGMzNmNiYzU2MzRkNjQ1N2NjZjY1,https://api.mybihr.com/medias/1048263-3-800Wx800H?context=bWFzdGVyfHJvb3R8NDk2MTl8aW1hZ2UvanBlZ3xhREUzTDJnMk5TODRPVEkzTlRZME9UZzRORFEyTHpFd05EZ3lOak10TTE4NE1EQlhlRGd3TUVnfGUxM2IzY2QxYWZlZGI5M2MwYzJjMDQ1NmI0NmU5OGNiMzExMTRiNzZlZDI5MTFlOGYzYjA4ZWVkMzU2MmIwZDY,https://api.mybihr.com/medias/1048263-4-800Wx800H?context=bWFzdGVyfHJvb3R8ODgxODB8aW1hZ2UvanBlZ3xhRGt6TDJoaU15ODRPVEkzTlRZMU1UZzFNRFUwTHpFd05EZ3lOak10TkY4NE1EQlhlRGd3TUVnfDI5Yjc1NGIyZTIwNTgwZTBhZTg2N2NlYWJjZjJmNWFlYTRjNGM1NWYwOGYyNjMxMWIwMGJhYzlkYTFhOTQ4MGI,https://api.mybihr.com/medias/1048263-5-800Wx800H?context=bWFzdGVyfHJvb3R8OTQwNTZ8aW1hZ2UvanBlZ3xhRFl6TDJoaVlTODRPVEkzTlRZMU16Z3hOall5THpFd05EZ3lOak10TlY4NE1EQlhlRGd3TUVnfDZkZmUzYWMwOTEwOWVlYjVkMjJmNjg2YmY4MWU2NmYyNWUwYmU3MWFlYjdmMDAxNDBjYTYxYzg2NDJiNDA5ZWQ,https://static.bihr.pro/eBihr/Pictures/CL_BRAKES-pictures.zip,https://api.mybihr.com/medias/6365889-FLERTEX-SINTER-ISO9001V2015-V1.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzNTM2NzJ8YXBwbGljYXRpb24vcGRmfGFEZGlMMmd3WXk4NU1EUXpOamN6T0RReE5qazBMell6TmpVNE9Ea3RSa3hGVWxSRldDQlRTVTVVUlZJdFNWTlBPVEF3TVZZeU1ERTFMVll4fDFlMDg3ZjljMzkxMjViMTU0M2E0MmVkYjk2Njg4MGZjYzE4ODhhMTQ3YTNiYzg1ZWVjOWZjODBmYzRjZDliMmU,Spain Warehouse (Parts)
1048258,,1083C60,CL BRAKES,CLBRA BRAKE PADS 1083C60 SINTER METAL,Juego de pastillas sinterizadas CL BRAKES (1083C60),113.43,93.74,56.24,841754014536,0,8714949090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>C60 Range, for racing use only</p><p> </p><p>Very good grip, extremely reactive braking. High performances at low and high temperature. Excellent wear of the disc. Developed with top riders.</p></body> </html>","       C60 Range, for racing use only Very good grip, extremely reactive braking. High performances at low and high temperature. Excellent wear of the disc. Developed with top riders. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,713,200,220,120,27,,,,,,Sinterizado,,Solo para uso en circuito,,,Recambio,Racing,,https://api.mybihr.com/medias/1048258-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA3NzA1fGltYWdlL2pwZWd8YURKbEwyZzBNUzg0T0RjME1qazFOVGt3T1RReUx6RXdORGd5TlRndE1WODRNREJYZURnd01FZ3wyYTgwNmZjYjRlY2I2ZjI1MzUxMDdmNTNjNTg1ZmFhMjYxMTQyNTg4NzEyNjg2YWEzMGMwMDQyZjEzMTFmYWZl,https://api.mybihr.com/medias/1048258-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTA1MjY2fGltYWdlL2pwZWd8YURjeEwyZ3pZUzg0T0RjME1qazFOemczTlRVd0x6RXdORGd5TlRndE1sODRNREJYZURnd01FZ3xmYzljNDA5OWU5NzY1M2FmZDViMTNkMDcwY2YzZmYxYzg1YzNkNzg0ZGQ0Njk2ZGVhYzllY2FlZDhhNjM3M2Mx,https://api.mybihr.com/medias/1048258-3-800Wx800H?context=bWFzdGVyfHJvb3R8NDk2MTl8aW1hZ2UvanBlZ3xhR0V3TDJnek15ODRPRGMwTWprMU9UZzBNVFU0THpFd05EZ3lOVGd0TTE4NE1EQlhlRGd3TUVnfGVmODhlNjBmYmExMmZiZmZlNjc5MjFhOTAxNjA4N2JiYjY5MmQzYTIyYWFkMDM1OTJhMzEwZmI0ZThhYjNmYWU,https://api.mybihr.com/medias/1048258-4-800Wx800H?context=bWFzdGVyfHJvb3R8MTAzNDk1fGltYWdlL2pwZWd8YUdSaEwyZ3hZUzg0T0RjME1qazJNVGd3TnpZMkx6RXdORGd5TlRndE5GODRNREJYZURnd01FZ3wxOWNjODZkOTJkZGM0NTExMDNlYjc4NGIwYjQwZDVjMzc3NTI1NjVkODZhYTgxMDRkMDQyZjI3NTk2ZjlmODRl,,https://static.bihr.pro/eBihr/Pictures/CL_BRAKES-pictures.zip,https://api.mybihr.com/medias/6365889-FLERTEX-SINTER-ISO9001V2015-V1.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzNTM2NzJ8YXBwbGljYXRpb24vcGRmfGFEZGlMMmd3WXk4NU1EUXpOamN6T0RReE5qazBMell6TmpVNE9Ea3RSa3hGVWxSRldDQlRTVTVVUlZJdFNWTlBPVEF3TVZZeU1ERTFMVll4fDFlMDg3ZjljMzkxMjViMTU0M2E0MmVkYjk2Njg4MGZjYzE4ODhhMTQ3YTNiYzg1ZWVjOWZjODBmYzRjZDliMmU,Spain Warehouse (Parts)
1048323,,2469X59,CL BRAKES,CLBRA BRAKE PADS 2469X59 SINTER METAL,Juego de pastillas sinterizadas CL BRAKES (2469X59),42.04,34.74,20.84,841754014321,0,8714949090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>X59 Range</p><p> </p><p>Excellent proportion between pulling effort and braking. Very good durability in presence of mud or sand.</p></body> </html>","       X59 Range Excellent proportion between pulling effort and braking. Very good durability in presence of mud or sand. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,340,147,213,114,14,,,,,,Sinterizado,,,,,Recambio,Off-road - Especificaciones traseras,,https://api.mybihr.com/medias/1048323-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODEyMzN8aW1hZ2UvanBlZ3xhRE0xTDJnellpODRPVE01TkRrM01ESTVOall5THpFd05EZ3pNak10TVY4NE1EQlhlRGd3TUVnfDNiMDc0MGY5ZjU1MzBmMmFjY2JjYzQ2ZmFmYmY1N2FmZDU1YmQzMmRiMTJmMzcwMjMyYzdmNGVlYTUzYTA0NTY,https://api.mybihr.com/medias/1048323-2-800Wx800H?context=bWFzdGVyfHJvb3R8NjE4NDh8aW1hZ2UvanBlZ3xhRFkwTDJnek5DODRPVE01TkRrM01qSTJNamN3THpFd05EZ3pNak10TWw4NE1EQlhlRGd3TUVnfGViZTIwZjc0YzI3ODE3NWVhOTAyYTIyNjBlZTVjNTgyMGMxYjY0MDYyOTQxZjc1MGYwNTUyNTYwYzIzMTg5OWE,https://api.mybihr.com/medias/1048323-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTAzNDk1fGltYWdlL2pwZWd8YURrMUwyZ3laQzg0T1RNNU5EazNOREl5T0RjNEx6RXdORGd6TWpNdE0xODRNREJYZURnd01FZ3wzZjkzMWU0M2QwY2Q2NTUzMWMzODNmMDg0ZmM4NjhkNjg0MzdmZmQwYjczZmFlN2I1N2FkNTYwOTdkMGJkODVj,https://api.mybihr.com/medias/1048323-4-800Wx800H?context=bWFzdGVyfHJvb3R8ODgxODB8aW1hZ2UvanBlZ3xhR1EzTDJneU5pODRPVE01TkRrM05qRTVORGcyTHpFd05EZ3pNak10TkY4NE1EQlhlRGd3TUVnfDYxMDMyOTUxYjcxMTE2ODA5MTUzZDY3MmYxYjEwMTdiMjU4NWI2YWQ1YTg5YWY5MGU5N2Q2NmVlYTRiMDBkY2E,https://api.mybihr.com/medias/1048323-5-800Wx800H?context=bWFzdGVyfHJvb3R8NDk2MTl8aW1hZ2UvanBlZ3xhREEzTDJneU1DODRPVE01TkRrM09ERTJNRGswTHpFd05EZ3pNak10TlY4NE1EQlhlRGd3TUVnfDNjYWFhMzk3MDExNWMwMmZlYWNlNjQyMDE4MGYzMGQ0ZTlmNGNkODk4YjcyY2Q0NWUyNjAzMGY4Y2Y2MGI4MWI,https://static.bihr.pro/eBihr/Pictures/CL_BRAKES-pictures.zip,https://api.mybihr.com/medias/6365889-FLERTEX-SINTER-ISO9001V2015-V1.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzNTM2NzJ8YXBwbGljYXRpb24vcGRmfGFEZGlMMmd3WXk4NU1EUXpOamN6T0RReE5qazBMell6TmpVNE9Ea3RSa3hGVWxSRldDQlRTVTVVUlZJdFNWTlBPVEF3TVZZeU1ERTFMVll4fDFlMDg3ZjljMzkxMjViMTU0M2E0MmVkYjk2Njg4MGZjYzE4ODhhMTQ3YTNiYzg1ZWVjOWZjODBmYzRjZDliMmU,Spain Warehouse (Parts)
1048309,,2332C60,CL BRAKES,CLBRA BRAKE PADS 2332C60 SINTER METAL,Juego de pastillas sinterizadas CL BRAKES (2332C60),113.43,93.74,56.24,841754015380,0,8714949090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>C60 Range, for racing use only</p><p> </p><p>Very good grip, extremely reactive braking. High performances at low and high temperature. Excellent wear of the disc. Developed with top riders.</p></body> </html>","       C60 Range, for racing use only Very good grip, extremely reactive braking. High performances at low and high temperature. Excellent wear of the disc. Developed with top riders. ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. BRAKE PADS,659,267,214,114,27,,,,,,Sinterizado,,Solo para uso en circuito,,,Recambio,Racing,,https://api.mybihr.com/medias/1048309-1-800Wx800H?context=bWFzdGVyfHJvb3R8OTk3Nzh8aW1hZ2UvanBlZ3xhRFEwTDJnMk5pODRPVFV6T0RBek5qQXpPVGs0THpFd05EZ3pNRGt0TVY4NE1EQlhlRGd3TUVnfDk1ZWJlMjNiZGM1YmUzYjVjYjg2MzAyNjFkZGZjMDMyZWUyYmJjOGMzZWEyOTA5ZGIxOGRhM2RjODYxODgxMTI,https://api.mybihr.com/medias/1048309-2-800Wx800H?context=bWFzdGVyfHJvb3R8MTAzNDk1fGltYWdlL2pwZWd8YURFMUwyZzJaQzg0T1RVek9EQXpPREF3TmpBMkx6RXdORGd6TURrdE1sODRNREJYZURnd01FZ3xjYWI3MmZiMDdmYWRhMWVkZTkwMmU2Y2NjZWNiMDAyODBmZmVhYWNhMWQ4OGZiYTdjYWM1ZGI3YWQyZDRiYjk0,https://api.mybihr.com/medias/1048309-3-800Wx800H?context=bWFzdGVyfHJvb3R8MTA1MjY2fGltYWdlL2pwZWd8YURnekwyZzNNUzg0T1RVek9EQXpPVGszTWpFMEx6RXdORGd6TURrdE0xODRNREJYZURnd01FZ3wzOTBlZTQzNTczOGFmYjFjYzBiMjBlMjhlNTJjMzExMjYxYWI4ZGU3YzMzZGVmMjY1ODZhODNlN2EyYTU2N2Ri,https://api.mybihr.com/medias/1048309-4-800Wx800H?context=bWFzdGVyfHJvb3R8NDk2MTl8aW1hZ2UvanBlZ3xhR1psTDJoaVppODRPVFV6T0RBME1Ua3pPREl5THpFd05EZ3pNRGt0TkY4NE1EQlhlRGd3TUVnfGIyMDIwNTNjNmJlZGY4Y2UyMDRjMTRhZDBlYmI3ZDA4NmQ0NmQyZmQ5Y2QyZGJjOTgxNzIzMjI2ZDkyMWE5OWY,,https://static.bihr.pro/eBihr/Pictures/CL_BRAKES-pictures.zip,https://api.mybihr.com/medias/6365889-FLERTEX-SINTER-ISO9001V2015-V1.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzNTM2NzJ8YXBwbGljYXRpb24vcGRmfGFEZGlMMmd3WXk4NU1EUXpOamN6T0RReE5qazBMell6TmpVNE9Ea3RSa3hGVWxSRldDQlRTVTVVUlZJdFNWTlBPVEF3TVZZeU1ERTFMVll4fDFlMDg3ZjljMzkxMjViMTU0M2E0MmVkYjk2Njg4MGZjYzE4ODhhMTQ3YTNiYzg1ZWVjOWZjODBmYzRjZDliMmU,Spain Warehouse (Parts)
