PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Talla,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (mm),Anchura (mm),Capacidad (Ah),CCA (A),Colección,Color,Con electrolito,Función de reacondicionamiento,Longitud (mm),Peso (g),Talla,Tensión de la batería,Tipo de batería,Unidades por caja,Voltaje,Picture1,Picture2,Picture3,AllPicturesZIP,Document1,Document2,Document3,Document4,Document5,Document6,DeliveryPlant
1079108,30200009,HBC-LF0202,SKYRICH,SKYRI CHARGER,Cargador Skyrich inteligente para baterias de litio 12V / 2A,83.49,69.00,41.40,6971475470442,44,8504405590,0,1,"<p>Cargador ideal para baterías de iones de litio</p><p><br></p><p>Cargador automático de 12V/2Ah</p><p>Adecuado para baterías clásicas (Ácido, Gel, Plomo)</p><p>Función de mantenimiento</p><p>Protección contra la inversión de la polaridad y el cortocircuito</p><p>Estado de carga LED</p><p>Entregado con conectores : Eyelet con fusible + pinza de cocodrilo</p>","
Cargador ideal para baterías de iones de litio

Cargador automático de 12V/2Ah
Adecuado para baterías clásicas (Ácido, Gel, Plomo)
Función de mantenimiento
Protección contra la inversión de la polaridad y el cortocircuito
Estado de carga LED
Entregado con conectores : Eyelet con fusible + pinza de cocodrilo",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. CHARGE,,2158,513,218,101,98,,,,,,,,,,,,,,,,https://api.mybihr.com/medias/1079108-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODIyNjF8aW1hZ2UvanBlZ3xhREV4TDJneU15ODRPVGMzTVRJek5UUXhNREl5THpFd056a3hNRGd0TVY4NE1EQlhlRGd3TUVnfGFjNGQyYTE1Y2RjZGI2NDZjYmNlNjc5YzM0ZDk5ODZiYTA2OTQ0MjM0YjUwNGQ5OWQ4ZjM3ZDYwZWUzMjY5ZDE,,,https://static.bihr.pro/eBihr/Pictures/SKYRICH-pictures.zip,https://api.mybihr.com/medias/HBC-LF0202.pdf?context=bWFzdGVyfGRvY3VtZW50c3w4MTUxMXxhcHBsaWNhdGlvbi9wZGZ8YURkbUwyZ3lZeTg1TURRek9EZ3hNall6TVRNMEwwaENReTFNUmpBeU1ESXxlMWMzNzk2ODA0ZWY2MGFmZWMwODVhOGI4ZGMwNDkyMGE3NjIxNDNiM2M3MmNhOGRjM2M3Y2Y1OWNkZTIwMjIy,,,,,,Spain Warehouse (Parts)
1079096,327103,HJTZ10S-FP,SKYRICH,SKYRI BATTERY LTZ10S LITHIUM,Batería de litio Skyrich LITZ10S (Con indicador de carga),139.92,115.64,69.38,6971475470022,0,8507600090,0,1,"<p><em><strong>IMPORTANTE:&nbsp;Para veh&iacute;culos que en su versi&oacute;n OEM no montan bater&iacute;as de litio, y aunque se incluyan en la lista de veh&iacute;culos compatibles, es responsabilidad del cliente asegurarse de acondicionar la instalaci&oacute;n el&eacute;ctrica del veh&iacute;culo para su correcto funcionamiento antes de conectar la bater&iacute;a de litio.&nbsp;En caso contrario, Bihr no se har&aacute; responsable de posibles da&ntilde;os en la bater&iacute;a y/o en el veh&iacute;culo.</strong></em></p>
<p>Las bater&iacute;as de iones de litio de Skyrich son un excelente recambio para las bater&iacute;as cl&aacute;sicas. Respondemos por nuestras bater&iacute;as todas ellas pasan por un proceso estricto de control de calidad. Al comprar una bater&iacute;a Skyrich te llevas una bater&iacute;a deportiva de calidad avanzada y elevadas prestaciones a un precio asequible.</p>
<p><strong>Reemplaza a los siguientes modelos convencionales:</strong></p>
<ul>
<li>YTZ10S</li>
</ul>
<p><strong>Ventajas de las bater&iacute;as de iones de litio:</strong>&nbsp;</p>
<ul>
<li>Menos volumen y peso: 1/3 de una bater&iacute;a de plomo-&aacute;cido est&aacute;ndar.</li>
<li>Recarga r&aacute;pida: se recarga al 90 % en 6 minutos</li>
<li>Vida &uacute;til excepcional: m&aacute;s de 2.000 ciclos seg&uacute;n la normativa industrial japonesa (JIS), mientras que las bater&iacute;a de plomo-&aacute;cido solo llegan a entre 150 y 300 ciclos.</li>
<li>Sin derrames: sin &aacute;cido en el interior, adi&oacute;s a los problemas de fugas</li>
<li>No contamina: no contiene &aacute;cidos ni metales pesados como plomo, cadmio o mercurio.</li>
</ul>","
IMPORTANTE: Para vehículos que en su versión OEM no montan baterías de litio, y aunque se incluyan en la lista de vehículos compatibles, es responsabilidad del cliente asegurarse de acondicionar la instalación eléctrica del vehículo para su correcto funcionamiento antes de conectar la batería de litio. En caso contrario, Bihr no se hará responsable de posibles daños en la batería y/o en el vehículo.

Las baterías de iones de litio de Skyrich son un excelente recambio para las baterías clásicas. Respondemos por nuestras baterías todas ellas pasan por un proceso estricto de control de calidad. Al comprar una batería Skyrich te llevas una batería deportiva de calidad avanzada y elevadas prestaciones a un precio asequible.

Reemplaza a los siguientes modelos convencionales:

YTZ10S


Ventajas de las baterías de iones de litio: 

Menos volumen y peso: 1/3 de una batería de plomo-ácido estándar.
Recarga rápida: se recarga al 90 % en 6 minutos
Vida útil excepcional: más de 2.000 ciclos según la normativa industrial japonesa (JIS), mientras que las batería de plomo-ácido solo llegan a entre 150 y 300 ciclos.
Sin derrames: sin ácido en el interior, adiós a los problemas de fugas
No contamina: no contiene ácidos ni metales pesados como plomo, cadmio o mercurio.
",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. BATTERY,,1533,935,160,103,93,,,,,,,No,,,,,,Litio,,12V,https://api.mybihr.com/medias/800Wx800H-1079096-1.jpg?context=bWFzdGVyfHJvb3R8MTAxOTI1fGltYWdlL2pwZWd8YURnMkwyZzNOUzg1T1RFME56RTROall6TkRjNE1pODRNREJYZURnd01FaGZNVEEzT1RBNU5pMHhMbXB3Wnd8YWJhZmI3ZjAyZTNiNGNiYTFjMjMwNjcwMWQ2NzNjNWQzNzY4MDdjNzllMzE3OWZmNTc4Y2U4Y2IyNzcxNTMyOQ,https://api.mybihr.com/medias/800Wx800H-1079096-2.jpg?context=bWFzdGVyfHJvb3R8MTE3MDY3fGltYWdlL2pwZWd8YUdJMEwyZzNOaTg1T1RFME56RTVNakF3T0Rjek5DODRNREJYZURnd01FaGZNVEEzT1RBNU5pMHlMbXB3Wnd8MzRkNWRmZTRkN2M3NzQ3ZjJiMTM3Nzc4MzZlYzQzODY4Mjg0MjI5OGNjYzQ4OTM3NTQ5Yjg5MWNkZDE5ZGQzOA,https://api.mybihr.com/medias/800Wx800H-1079096-3.jpg?context=bWFzdGVyfHJvb3R8Njc5MzF8aW1hZ2UvanBlZ3xhR1UwTDJnMlppODVPVEUwTnpFNU1qSXdOVE0wTWk4NE1EQlhlRGd3TUVoZk1UQTNPVEE1TmkwekxtcHdad3w4YWQwYjA2MWIwODAxOWVhN2YyOTc2M2Y3YjJmNWExNTQ1ZWE5ZDBjMzI5YTU2YjliMzM5NmUyZTViODA1Y2Q1,https://static.bihr.pro/eBihr/Pictures/SKYRICH-pictures.zip,https://api.mybihr.com/medias/HJTZ10S-FP-4-0Ah.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyOTU2NTR8YXBwbGljYXRpb24vcGRmfGFHTXhMMmhtT0M4NU1EUXpPRGd6TkRreE16VTRMMGhLVkZveE1GTXRSbEF0TkY4d1FXZ3w4Yjg2NzNhNGFmMzRiNWM5MDZhZTMyYjQ1YzAzOGNkZGI4OTU2Y2Q3N2Q1Nzg2ODEyODFmZjgyNjhjMDYyNzYy,https://api.mybihr.com/medias/MSDS-48Wh-HJTZ10S-FP-2015-10-05-EN.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzMTU3ODR8YXBwbGljYXRpb24vcGRmfGFEUXdMMmd3WVM4NU1EVXdPVFUxTURJeU16WTJMMDFUUkZOZk5EaFhhRjlJU2xSYU1UQlRMVVpRWHpJd01UVmZNVEJmTURWZlJVNHwwYzg1NDJjOGVlYzYyYmQxYWI0MjFkMmE5NmI2OTZhZTJmN2M0NTUwZDM3NmZjOTUwMjBmYjY2YjQwY2UxZDE2,https://api.mybihr.com/medias/MSDS-Skyrich-Link-LITHIUM-DE.pdf?context=bWFzdGVyfHJvb3R8NTIyODkyfGFwcGxpY2F0aW9uL3BkZnxhRGswTDJnMllpODJOakl4T0RFME9ESXdNRFEzT0M5TlUwUlRMVk5yZVhKcFkyZ3RUR2x1YXlCTVNWUklTVlZOSUNBZ1JFVXVjR1JtfDg3NjY4ZjZlODZlNmUzZDgxMTc1YmQ3ZjA4YTY3Mjc1YTgzMzc0Yjk3YWEyMmU4ZWY4Zjg2OWJiYWNhMzBkN2M,https://api.mybihr.com/medias/MSDS-Skyrich-Link-LITHIUM-EN.pdf?context=bWFzdGVyfHJvb3R8NDMxNTQ0fGFwcGxpY2F0aW9uL3BkZnxhR0UxTDJnMlpTODJOakl4T0RFME9ERXpORGswTWk5TlUwUlRMVk5yZVhKcFkyZ3RUR2x1YXlCTVNWUklTVlZOSUNBZ1JVNHVjR1JtfGYyNTdlYmM5M2YxODU2MGVkOWMzNDgwZWJlODIwYjBmMzYyOGIyMjUzNjA3MWYyZjBhM2Q2M2FmYWQwMGI2NWQ,https://api.mybihr.com/medias/MSDS-Skyrich-Link-LITHIUM-FR.pdf?context=bWFzdGVyfHJvb3R8NjUyMjc1fGFwcGxpY2F0aW9uL3BkZnxhR0kyTDJnM01TODJOakl4T0RFME9EQTJPVFF3Tmk5TlUwUlRMVk5yZVhKcFkyZ3RUR2x1YXlCTVNWUklTVlZOSUVaU0xuQmtaZ3wyOWE4MTg0YWMyODdkOGU2NmRlODkzY2JkMmY0ZThiMGI2ODI5OGNiNzJlYTA3ZThlM2VjYzc3NmQ5OTIyN2Vk,,Spain Warehouse (Parts)
1079097,327104,HJTX9-FP,SKYRICH,SKYRI BATTERY LTX9-BS LITHIUM,Batería de litio Skyrich LTX9-BS(Con indicador de carga),95.41,78.85,47.31,6971475470084,120,8507600090,0,1,"<p><em><strong>IMPORTANTE:&nbsp;Para veh&iacute;culos que en su versi&oacute;n OEM no montan bater&iacute;as de litio, y aunque se incluyan en la lista de veh&iacute;culos compatibles, es responsabilidad del cliente asegurarse de acondicionar la instalaci&oacute;n el&eacute;ctrica del veh&iacute;culo para su correcto funcionamiento antes de conectar la bater&iacute;a de litio.&nbsp;En caso contrario, Bihr no se har&aacute; responsable de posibles da&ntilde;os en la bater&iacute;a y/o en el veh&iacute;culo.</strong></em></p>
<p>Las bater&iacute;as de iones de litio de Skyrich son un excelente recambio para las bater&iacute;as cl&aacute;sicas. Respondemos por nuestras bater&iacute;as todas ellas pasan por un proceso estricto de control de calidad. Al comprar una bater&iacute;a Skyrich te llevas una bater&iacute;a deportiva de calidad avanzada y elevadas prestaciones a un precio asequible.</p>
<p><strong>Reemplaza a los siguientes modelos convencionales:</strong></p>
<ul>
<li>YTX9-BS / YTR9-BS</li>
</ul>
<p><strong>Ventajas de las bater&iacute;as de iones de litio:</strong>&nbsp;</p>
<ul>
<li>Menos volumen y peso: 1/3 de una bater&iacute;a de plomo-&aacute;cido est&aacute;ndar.</li>
<li>Recarga r&aacute;pida: se recarga al 90 % en 6 minutos</li>
<li>Vida &uacute;til excepcional: m&aacute;s de 2.000 ciclos seg&uacute;n la normativa industrial japonesa (JIS), mientras que las bater&iacute;a de plomo-&aacute;cido solo llegan a entre 150 y 300 ciclos.</li>
<li>Sin derrames: sin &aacute;cido en el interior, adi&oacute;s a los problemas de fugas</li>
<li>No contamina: no contiene &aacute;cidos ni metales pesados como plomo, cadmio o mercurio.</li>
</ul>
<p><strong>Apta para BMW S1000XR con llave convencional (sin Keyless).</strong></p>
<p><strong>No Apta para BMW S1000XR con llave inteligente (con Keyless), para este sistema se recomienda bater&iacute;a YTX12-BS.</strong></p>","
IMPORTANTE: Para vehículos que en su versión OEM no montan baterías de litio, y aunque se incluyan en la lista de vehículos compatibles, es responsabilidad del cliente asegurarse de acondicionar la instalación eléctrica del vehículo para su correcto funcionamiento antes de conectar la batería de litio. En caso contrario, Bihr no se hará responsable de posibles daños en la batería y/o en el vehículo.

Las baterías de iones de litio de Skyrich son un excelente recambio para las baterías clásicas. Respondemos por nuestras baterías todas ellas pasan por un proceso estricto de control de calidad. Al comprar una batería Skyrich te llevas una batería deportiva de calidad avanzada y elevadas prestaciones a un precio asequible.

Reemplaza a los siguientes modelos convencionales:

YTX9-BS / YTR9-BS


Ventajas de las baterías de iones de litio: 

Menos volumen y peso: 1/3 de una batería de plomo-ácido estándar.
Recarga rápida: se recarga al 90 % en 6 minutos
Vida útil excepcional: más de 2.000 ciclos según la normativa industrial japonesa (JIS), mientras que las batería de plomo-ácido solo llegan a entre 150 y 300 ciclos.
Sin derrames: sin ácido en el interior, adiós a los problemas de fugas
No contamina: no contiene ácidos ni metales pesados como plomo, cadmio o mercurio.


Apta para BMW S1000XR con llave convencional (sin Keyless).

No Apta para BMW S1000XR con llave inteligente (con Keyless), para este sistema se recomienda batería YTX12-BS.",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. BATTERY,,1793,860,161,96,116,,,,,,,No,,,,,,Litio,,12V,https://api.mybihr.com/medias/800Wx800H-1079097-1.jpg?context=bWFzdGVyfHJvb3R8MTA1MzUyfGltYWdlL2pwZWd8YURFMEwyZzJPUzg1T1RFME56RTVNalF3TVRrMU1DODRNREJYZURnd01FaGZNVEEzT1RBNU55MHhMbXB3Wnd8NmYwMDc2ZDE2YTM0ZDAwZTgzYWYzZTFjZTBhYjEzYmYyYTZlMzlkZDFkMDk5OTlkMDdkOTAzNWIyODk5YjgyOQ,https://api.mybihr.com/medias/800Wx800H-1079097-2.jpg?context=bWFzdGVyfHJvb3R8MTIxNTg2fGltYWdlL2pwZWd8YUdFMkwyZzJOQzg1T1RFME56RTVNalU1T0RVMU9DODRNREJYZURnd01FaGZNVEEzT1RBNU55MHlMbXB3Wnd8YjQ3ZmU1MTk3ZjljMmQ2MTU3NzEyMjc0NGY2NWJhOTgyOTIwMTY3NjAyYjFkMWUyZDJmYTEwNTdlNGRlYjM1Ng,https://api.mybihr.com/medias/800Wx800H-1079097-3.jpg?context=bWFzdGVyfHJvb3R8NjkwMTl8aW1hZ2UvanBlZ3xhR1ExTDJnMVpDODVPVEUwTnpFNU1qYzVOVEUyTmk4NE1EQlhlRGd3TUVoZk1UQTNPVEE1TnkwekxtcHdad3w4OGE5MDZmN2YzZDY3YWM1YzgyMzM5NjkwYzVhMDA4MDc1ZjBlM2ExOTM4NWYyMGNlZmUwODkyZWUwMTYwYmNh,https://static.bihr.pro/eBihr/Pictures/SKYRICH-pictures.zip,https://api.mybihr.com/medias/HJTX9-FP-3-0Ah.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyOTcyMTN8YXBwbGljYXRpb24vcGRmfGFHVmhMMmhtWXk4NU1EUXpPRGd6TXpJM05URTRMMGhLVkZnNUxVWlFMVE5mTUVGb3xjMzExNzAxMzBlYmU3N2QxNjNlMjI5MGVjMGI1MzI0YzQxMzJkMmYyMTRmZWRhZWIyNWQ4NTdjM2Q1MDJhMGM4,https://api.mybihr.com/medias/MSDS-36WH-2015-10-05-EN.pdf?context=bWFzdGVyfGRvY3VtZW50c3wyMDg4OTZ8YXBwbGljYXRpb24vcGRmfGFERTNMMmd3TWk4NU1EVXdPVEU0TkRVek1qYzRMMDFUUkZOZk16WlhTRjh5TURFMVh6RXdYekExWDBWT3xjNjJhNWRlNWQ2Yzc5NjVkMzY1ZWFiMjUyMzdmMjc1Y2U0YjQ4Y2Q2YmI5YzQzNjQ5Yjg0MzZkZDExNDQ1Njc1,https://api.mybihr.com/medias/MSDS-Skyrich-Link-LITHIUM-DE.pdf?context=bWFzdGVyfHJvb3R8NTIyODkyfGFwcGxpY2F0aW9uL3BkZnxhRGswTDJnMllpODJOakl4T0RFME9ESXdNRFEzT0M5TlUwUlRMVk5yZVhKcFkyZ3RUR2x1YXlCTVNWUklTVlZOSUNBZ1JFVXVjR1JtfDg3NjY4ZjZlODZlNmUzZDgxMTc1YmQ3ZjA4YTY3Mjc1YTgzMzc0Yjk3YWEyMmU4ZWY4Zjg2OWJiYWNhMzBkN2M,https://api.mybihr.com/medias/MSDS-Skyrich-Link-LITHIUM-EN.pdf?context=bWFzdGVyfHJvb3R8NDMxNTQ0fGFwcGxpY2F0aW9uL3BkZnxhR0UxTDJnMlpTODJOakl4T0RFME9ERXpORGswTWk5TlUwUlRMVk5yZVhKcFkyZ3RUR2x1YXlCTVNWUklTVlZOSUNBZ1JVNHVjR1JtfGYyNTdlYmM5M2YxODU2MGVkOWMzNDgwZWJlODIwYjBmMzYyOGIyMjUzNjA3MWYyZjBhM2Q2M2FmYWQwMGI2NWQ,https://api.mybihr.com/medias/MSDS-Skyrich-Link-LITHIUM-FR.pdf?context=bWFzdGVyfHJvb3R8NjUyMjc1fGFwcGxpY2F0aW9uL3BkZnxhR0kyTDJnM01TODJOakl4T0RFME9EQTJPVFF3Tmk5TlUwUlRMVk5yZVhKcFkyZ3RUR2x1YXlCTVNWUklTVlZOSUVaU0xuQmtaZ3wyOWE4MTg0YWMyODdkOGU2NmRlODkzY2JkMmY0ZThiMGI2ODI5OGNiNzJlYTA3ZThlM2VjYzc3NmQ5OTIyN2Vk,,Spain Warehouse (Parts)
1079098,327105,HJTX14H-FP,SKYRICH,SKYRI BATTERY LTX14-BS LITHIUM,Batería de litio Skyrich HJTX14H-FP (Con indicador de carga),135.69,112.14,67.28,6971475470091,60,8507600090,0,1,"<p><em><strong>IMPORTANTE:&nbsp;Para veh&iacute;culos que en su versi&oacute;n OEM no montan bater&iacute;as de litio, y aunque se incluyan en la lista de veh&iacute;culos compatibles, es responsabilidad del cliente asegurarse de acondicionar la instalaci&oacute;n el&eacute;ctrica del veh&iacute;culo para su correcto funcionamiento antes de conectar la bater&iacute;a de litio.&nbsp;En caso contrario, Bihr no se har&aacute; responsable de posibles da&ntilde;os en la bater&iacute;a y/o en el veh&iacute;culo.</strong></em></p>
<p>Las bater&iacute;as de iones de litio de Skyrich son un excelente recambio para las bater&iacute;as cl&aacute;sicas. Respondemos por nuestras bater&iacute;as todas ellas pasan por un proceso estricto de control de calidad. Al comprar una bater&iacute;a Skyrich te llevas una bater&iacute;a deportiva de calidad avanzada y elevadas prestaciones a un precio asequible.</p>
<p><strong>Reemplaza a los siguientes modelos convencionales:</strong></p>
<ul>
<li>YTX14H-BS / KMX14-BS / YTX14-BS / YTX12-BS / YTX12A-BS / YB12B-B2</li>
</ul>
<p><strong>Ventajas de las bater&iacute;as de iones de litio:</strong>&nbsp;</p>
<ul>
<li>Menos volumen y peso: 1/3 de una bater&iacute;a de plomo-&aacute;cido est&aacute;ndar.</li>
<li>Recarga r&aacute;pida: se recarga al 90 % en 6 minutos</li>
<li>Vida &uacute;til excepcional: m&aacute;s de 2.000 ciclos seg&uacute;n la normativa industrial japonesa (JIS), mientras que las bater&iacute;a de plomo-&aacute;cido solo llegan a entre 150 y 300 ciclos.</li>
<li>Sin derrames: sin &aacute;cido en el interior, adi&oacute;s a los problemas de fugas</li>
<li>No contamina: no contiene &aacute;cidos ni metales pesados como plomo, cadmio o mercurio.</li>
</ul>","
IMPORTANTE: Para vehículos que en su versión OEM no montan baterías de litio, y aunque se incluyan en la lista de vehículos compatibles, es responsabilidad del cliente asegurarse de acondicionar la instalación eléctrica del vehículo para su correcto funcionamiento antes de conectar la batería de litio. En caso contrario, Bihr no se hará responsable de posibles daños en la batería y/o en el vehículo.

Las baterías de iones de litio de Skyrich son un excelente recambio para las baterías clásicas. Respondemos por nuestras baterías todas ellas pasan por un proceso estricto de control de calidad. Al comprar una batería Skyrich te llevas una batería deportiva de calidad avanzada y elevadas prestaciones a un precio asequible.

Reemplaza a los siguientes modelos convencionales:

YTX14H-BS / KMX14-BS / YTX14-BS / YTX12-BS / YTX12A-BS / YB12B-B2


Ventajas de las baterías de iones de litio: 

Menos volumen y peso: 1/3 de una batería de plomo-ácido estándar.
Recarga rápida: se recarga al 90 % en 6 minutos
Vida útil excepcional: más de 2.000 ciclos según la normativa industrial japonesa (JIS), mientras que las batería de plomo-ácido solo llegan a entre 150 y 300 ciclos.
Sin derrames: sin ácido en el interior, adiós a los problemas de fugas
No contamina: no contiene ácidos ni metales pesados como plomo, cadmio o mercurio.
",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. BATTERY,,1838,990,94,159,123,,,,,,,No,,,,,,Litio,,12V,https://api.mybihr.com/medias/800Wx800H-1079098-1.jpg?context=bWFzdGVyfHJvb3R8MTAyOTYyfGltYWdlL2pwZWd8YURVMkwyZzNZeTg1T1RFME56RTROamd6TVRNNU1DODRNREJYZURnd01FaGZNVEEzT1RBNU9DMHhMbXB3Wnd8ZTk4YmQ5ZDA4ZjMzZDNjNWFjOWU4MGNlODNjNzc1ODQ5OTQ4MDY3YWYwNjM3Y2I5NmU1Y2Y1MzRiNjFmZmMxNQ,https://api.mybihr.com/medias/800Wx800H-1079098-2.jpg?context=bWFzdGVyfHJvb3R8MTE3OTQ0fGltYWdlL2pwZWd8YURBMkwyZzFOeTg1T1RFME56RTVNams1TVRjM05DODRNREJYZURnd01FaGZNVEEzT1RBNU9DMHlMbXB3Wnd8NjE5OTgwY2RhMDNlMjM1YjEyNWM0MTFhNTI1MmQ4MjM4N2U4MjRkODdiYWQzMDc4ZGY2YjEyOGZkYWZlMDAwOA,https://api.mybihr.com/medias/800Wx800H-1079098-3.jpg?context=bWFzdGVyfHJvb3R8NjgzNjV8aW1hZ2UvanBlZ3xhR0psTDJoallTODVPVEUwTnpFNE56QXlOems1T0M4NE1EQlhlRGd3TUVoZk1UQTNPVEE1T0MwekxtcHdad3wxOTU5M2E3YTM2ZjY3NjAyNDJiMGY0ODAzY2I5NTRiYWY1ZmI2Yzg1MWU5Y2U0Zjc4NjU4NWRlY2MzOTAyZjE2,https://static.bihr.pro/eBihr/Pictures/SKYRICH-pictures.zip,https://api.mybihr.com/medias/HJTX14H-FP-4-0Ah.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzMDE5Njl8YXBwbGljYXRpb24vcGRmfGFEZGxMMmc1T1M4NU1EUXpPRGd5TXpRME5EYzRMMGhLVkZneE5FZ3RSbEF0TkY4d1FXZ3xlZDJhYjliNTQwZWRlY2E3MGM3Y2UyYzQ3MWE1ZmUzZTU5MzJkMjY3NDkzYzhjYjc4NDFhZGJjY2ZiMzI5YzBh,https://api.mybihr.com/medias/MSDS-48Wh-HJTX14H-FP-2015-10-05-EN.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzMTUzMTZ8YXBwbGljYXRpb24vcGRmfGFEWTFMMmcxT0M4NU1EVXdPVFUwT0RVNE5USTJMMDFUUkZOZk5EaFhhRjlJU2xSWU1UUklMVVpRWHpJd01UVmZNVEJmTURWZlJVNHw2ODU0ZWE1ZjJmN2RjNDRjYmEzZGViNWMwMzQ5MDJkZDUwMzVlMGFjODk5NjRkYWYwOTQ0MGQ5NDE0OTAyYjlk,https://api.mybihr.com/medias/MSDS-Skyrich-Link-LITHIUM-DE.pdf?context=bWFzdGVyfHJvb3R8NTIyODkyfGFwcGxpY2F0aW9uL3BkZnxhRGswTDJnMllpODJOakl4T0RFME9ESXdNRFEzT0M5TlUwUlRMVk5yZVhKcFkyZ3RUR2x1YXlCTVNWUklTVlZOSUNBZ1JFVXVjR1JtfDg3NjY4ZjZlODZlNmUzZDgxMTc1YmQ3ZjA4YTY3Mjc1YTgzMzc0Yjk3YWEyMmU4ZWY4Zjg2OWJiYWNhMzBkN2M,https://api.mybihr.com/medias/MSDS-Skyrich-Link-LITHIUM-EN.pdf?context=bWFzdGVyfHJvb3R8NDMxNTQ0fGFwcGxpY2F0aW9uL3BkZnxhR0UxTDJnMlpTODJOakl4T0RFME9ERXpORGswTWk5TlUwUlRMVk5yZVhKcFkyZ3RUR2x1YXlCTVNWUklTVlZOSUNBZ1JVNHVjR1JtfGYyNTdlYmM5M2YxODU2MGVkOWMzNDgwZWJlODIwYjBmMzYyOGIyMjUzNjA3MWYyZjBhM2Q2M2FmYWQwMGI2NWQ,https://api.mybihr.com/medias/MSDS-Skyrich-Link-LITHIUM-FR.pdf?context=bWFzdGVyfHJvb3R8NjUyMjc1fGFwcGxpY2F0aW9uL3BkZnxhR0kyTDJnM01TODJOakl4T0RFME9EQTJPVFF3Tmk5TlUwUlRMVk5yZVhKcFkyZ3RUR2x1YXlCTVNWUklTVlZOSUVaU0xuQmtaZ3wyOWE4MTg0YWMyODdkOGU2NmRlODkzY2JkMmY0ZThiMGI2ODI5OGNiNzJlYTA3ZThlM2VjYzc3NmQ5OTIyN2Vk,,Spain Warehouse (Parts)
