PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Picture1,AllPicturesZIP,DeliveryPlant
1048090,,02935000-025,ALGI,ALGI SPAREPARTS ADJUST SCREW,Tornillo tensor de cable ALGI - M6x100 - 25 unidades,62.41,51.58,30.95,3284660136584,1,8714999089,0,1,"<p>ALGI is a French company specialising in the production of high-quality greasing, lubrication and servicing parts for mopeds and scooters.</p><ul><li>Tension adjustment screw</li><li>Diameter: M6x 1.00</li><li>With calliper and hexagon al nut</li><li>Made of cut/stamped steel</li><li>Specifically for Peugeot</li><li>Supplied in packs of 25<br></li></ul>","
ALGI is a French company specialising in the production of high-quality greasing, lubrication and servicing parts for mopeds and scooters.Tension adjustment screwDiameter: M6x 1.00With calliper and hexagon al nutMade of cut/stamped steelSpecifically for PeugeotSupplied in packs of 25",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,614,671,181,106,32,https://api.mybihr.com/medias/1048090-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjMwMDd8aW1hZ2UvanBlZ3xhR0UzTDJneU55ODRPVGN4TURZM05UZzROak00THpFd05EZ3dPVEF0TVY4NE1EQlhlRGd3TUVnfDM3M2ZhMTJiOGFlODQ3YTg3YjVmZDkzZDY4ZjEyNWQ0NzFhMTI4OTlhNDllMTBjY2JiODE1ZWJmNTliMzkxNWY,https://static.bihr.pro/eBihr/Pictures/ALGI-pictures.zip,Spain Warehouse (Parts)
1048091,,02936000-025,ALGI,ALGI SPAREPARTS ADJUST SCREW,Tornillo tensor de cable ALGI - M6x100 - 25 unidades,54.35,44.92,26.95,3284660136607,1,8714999089,0,1,"<p>ALGI is a French company specialising in the production of high-quality greasing, lubrication and servicing parts for mopeds and scooters.</p><ul><li>Tension adjustment screw</li><li>Diameter: M6x 1.00</li><li>With double nut</li><li>Made of cut/stamped steel</li><li>Specifically for Peugeot</li><li>Supplied in packs of 25<br></li></ul>","
ALGI is a French company specialising in the production of high-quality greasing, lubrication and servicing parts for mopeds and scooters.Tension adjustment screwDiameter: M6x 1.00With double nutMade of cut/stamped steelSpecifically for PeugeotSupplied in packs of 25",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. MAN-MACHINE,420,571,151,103,27,https://api.mybihr.com/medias/1048091-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjEyMjR8aW1hZ2UvanBlZ3xhREJtTDJoa055ODVNREV5TXpjNE9Ua3lOamN3THpFd05EZ3dPVEV0TVY4NE1EQlhlRGd3TUVnfDk5Njg2ZWE5NjU3YjYxNDNlNTdlNGFlMjUyMGJjZDFhZTYyOGNkOGRmYWFjN2FmYjA5NjVkN2IwMTRiNWY0MGI,https://static.bihr.pro/eBihr/Pictures/ALGI-pictures.zip,Spain Warehouse (Parts)
