PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Uso recomendado,Picture1,Picture2,AllPicturesZIP,DeliveryPlant
1104914,35432,BRI5 BLACK-GREY,ECHOWELL,ECHOW BRI5 WIRED CYCLE COMPUTER,Ciclocomputador ECHOWELL NEW BRI5 5 funciones con cable,17.50,14.46,5.99,8430525354326,252,9029100090,0,1,<p>Ciclo-computador Echowell BRI5. Con cable y adaptadores para manillar y/o potencia. </p><p><br><strong>Medidas:</strong> 37 x 46 x H10 mm</p><p><strong>5 funciones:<br></strong>1. Velocidad a tiempo real<br>2. Distancia de viaje<br>3. Cuentakil�metros (Od�metro)<br>4. Reloj 12/24H<br>5. Auto Scan</p>,"
Ciclo-computador Echowell BRI5. Con cable y adaptadores para manillar y/o potencia. 
Medidas: 37 x 46 x H10 mm
5 funciones:1. Velocidad a tiempo real2. Distancia de viaje3. Cuentakil�metros (Od�metro)4. Reloj 12/24H5. Auto Scan",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,505,94,123,76,54,Todos,https://api.mybihr.com/medias/1104914-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzI5NjI3fGltYWdlL3BuZ3xhRGhoTDJoak9DOHhNRGswT1RjM09ESTNOak00TWk4eE1UQTBPVEUwTFRGZk9EQXdWM2c0TURCSXw3MDU4ZGU1YjE1ZmU0Mjc0NzhiMmE4YzIwMTJmMDNmYzhlYmFkZjliNzc0NDFjYTJiMzRkZjUwNGVlNjQxYjU4,,https://static.bihr.pro/eBihr/Pictures/ECHOWELL-pictures.zip,Spain Warehouse (Parts)
1104425,12029,BRI-8,ECHOWELL,ECHOW BR-8 WIRED CYCLE COMPUTER,Ciclo Computador ECHOWELL 8F. Blanco,19.00,15.70,5.00,8430525120297,251,9029100090,0,1,Ciclo-computador ECHOWELL.<br>8 Funciones con cable.<br>Presentaci�n: Caja ECHOWELL<br>- Velocidad a tiempo real<br>- Velocidad Media<br>- Velocidad M�xima<br>- Tiempo transcurrido<br>- Distancia Total<br>- Secuencia<br>- Od�metro Dual<br>- Reloj,Ciclo-computador ECHOWELL.8 Funciones con cable.Presentaci�n: Caja ECHOWELL- Velocidad a tiempo real- Velocidad Media- Velocidad M�xima- Tiempo transcurrido- Distancia Total- Secuencia- Od�metro Dual- Reloj,VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,462,94,124,73,51,Todos,https://api.mybihr.com/medias/1104425-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzA1NzY4fGltYWdlL3BuZ3xhR0kyTDJoa055OHhNams1TnpFM01qZ3lNakEwTmk4eE1UQTBOREkxTFRGZk9EQXdWM2c0TURCSXwwNDNiMDBlYTQzNmFkMjBlZWYwMzE1OGM0Mzg3ZDBlODhiYTc5Y2JkNDU4MDYyODlkYmIwMjc2ODQxMzg5OGY1,https://api.mybihr.com/medias/1104425-2-800Wx800H?context=bWFzdGVyfHJvb3R8MzMyMTk3fGltYWdlL3BuZ3xhRGhqTDJnNE9DOHhNams1TnpFM016QTROREU1TUM4eE1UQTBOREkxTFRKZk9EQXdWM2c0TURCSXw2MmM5MGY2NDBkOTQwOTAzNzliZTEyOTIwNjQ5NDVhMDA2ODRlYWU3NmE4YjRjOGQ4ZmNjMzE2Y2QxMTdmNjZj,https://static.bihr.pro/eBihr/Pictures/ECHOWELL-pictures.zip,Spain Warehouse (Parts)
1104915,35433,BRI9W BLACK-GREY,ECHOWELL,ECHOW BRI9W WIRELESS CYCLE COMPUTER,Ciclocomputador ECHOWELL NEW BRI9W 9 funciones sin cable,39.00,32.23,12.96,8430525354333,42,9029100090,0,1,<p>Ciclo-computador Echowell BRI9W. Inal�mbrico. Incluye adaptadores para manillar y/o potencia.</p><p><br><strong>Medidas:</strong> 37 x 46 x H10 mm.<br><strong>9 funciones:<br></strong>1. Velocidad a tiempo real<br>2. Velocidad media<br>3. Velocidad m�xima<br>4. Distancia de viaje<br>5. Cuentakil�metros (Od�metro)<br>6. Reloj 12/24H<br>7. Auto Scan<br>8. Tiempo rodando (en movimiento)<br>9. Consumo de calor�as</p>,"
Ciclo-computador Echowell BRI9W. Inal�mbrico. Incluye adaptadores para manillar y/o potencia.
Medidas: 37 x 46 x H10 mm.9 funciones:1. Velocidad a tiempo real2. Velocidad media3. Velocidad m�xima4. Distancia de viaje5. Cuentakil�metros (Od�metro)6. Reloj 12/24H7. Auto Scan8. Tiempo rodando (en movimiento)9. Consumo de calor�as",VEHICLE PARTS & ACCESSORIES,BICYCLE PARTS & ACCESSORIES,BICYCLE PARTS,436,79,122,70,51,Todos,https://api.mybihr.com/medias/1104915-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzEzMjY1fGltYWdlL3BuZ3xhREF5TDJnMk5TOHhNRGswT1RjM056UXlORFF4TkM4eE1UQTBPVEUxTFRGZk9EQXdWM2c0TURCSXwxNGFiZmRmMTA2YjE0Y2FlYzcyYTMzZGNlODA2ZjM0YmM1OTgxNDMyZTViNTJiOGEzN2E4M2FkN2RhZjIwZWM4,,https://static.bihr.pro/eBihr/Pictures/ECHOWELL-pictures.zip,Spain Warehouse (Parts)
