PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Ajustes de amortiguación,Altura (mm),Color,Diámetro del eje (mm),Diámetro del pistón (mm),Diámetro Ø (mm),Embalaje,Homologación,Longitud (mm),Spring Rate,Picture1,Picture2,Picture3,Picture4,AllPicturesZIP,Document1,Document2,DeliveryPlant
1037417,7700548,5962N48S270A5X,YSS,YSS SHOCK SPRING 270MM 48NM RED,Muelle de amortiguador trasero YSS lineal rojo 59-62-48-270,107.69,89.00,53.40,8859253939429,1,8714109090,0,1,"<html>	<head>		<meta http-equiv=Content-Type content=text/html charset=utf-8""""""""""""""""><title>		</title>		<style type=text/css>.cs4FC7BF42{text-align:leftmargin:0pt 0pt 0pt 0ptlist-style-type:disccolor:#000background-color:transparentfont-weight:normalfont-style:normal}.csA7555675{color:#000""""background-color:transparentfont-weight:normalfont-style:normal}</style>	</head>	<body>		<ul>			<li>Diámetro interno superior: 59 mm </li><li>Diámetro interno inferior:62 mm</li><li>Peso del piloto: 55-65 / 65-75 / 75-85 kg</li></ul>	</body></html>""""""""""""""""""","														Diámetro interno superior: 59 mm Diámetro interno inferior:62 mmPeso del piloto: 55-65 / 65-75 / 75-85 kg	""""""""""""""""""",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,4031,1892,314,131,98,,,,,,,,,,,https://api.mybihr.com/medias/1037417-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQwOTc1fGltYWdlL2pwZWd8YURrd0wyZzVOaTg0T1RZNU56TXhNalEwTURZeUx6RXdNemMwTVRjdE1WODRNREJYZURnd01FZ3xlYjRlN2QzZTZlODU1NDgwYmEyY2NjYjFmMDU2YmI2Y2UyZmY2MDkxYTQ2YzE5MmIzNzcwNzAyYTM3ZDJkNzhi,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1037418,7700550,5962N50S270A5X,YSS,YSS SHOCK SPRING 270MM 50NM RED,Muelle de amortiguador trasero YSS lineal rojo 59-62-50-270,107.69,89.00,53.40,8859253939443,0,8714109090,0,1,"<html>	<head>		<meta http-equiv=Content-Type content=text/html charset=utf-8""""""""""""""""><title>		</title>		<style type=text/css>.cs4FC7BF42{text-align:leftmargin:0pt 0pt 0pt 0ptlist-style-type:disccolor:#000background-color:transparentfont-weight:normalfont-style:normal}.csA7555675{color:#000""""background-color:transparentfont-weight:normalfont-style:normal}</style>	</head>	<body>		<ul>			<li>Diámetro interno superior: 59 mm </li><li>Diámetro interno inferior:62 mm</li><li>Peso del piloto: 55-65 / 65-75 / 75-85 / 85-95 kg</li></ul>	</body></html>""""""""""""""""""","														Diámetro interno superior: 59 mm Diámetro interno inferior:62 mmPeso del piloto: 55-65 / 65-75 / 75-85 / 85-95 kg	""""""""""""""""""",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,3609,1892,121,314,95,,,,,,,,,,,https://api.mybihr.com/medias/1037418-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQwOTc1fGltYWdlL2pwZWd8YUdNd0wyZzRaaTg0T1RZNU56TXhORFF3Tmpjd0x6RXdNemMwTVRndE1WODRNREJYZURnd01FZ3xkOGRkMjZlYWU4ZGI3MTAzOWVkY2I3M2VhNjk4ZGZhNzQyYWY1YzJhNzJlNmRkZTJkZmNmYjIyOWY0Njc3NTUw,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1037419,7700552,5962N52S270A5X,YSS,YSS SHOCK SPRING 270MM 52NM RED,Muelle de amortiguador trasero YSS lineal rojo 59-62-52-270,97.50,80.58,48.35,8859253939467,0,8714109090,0,1,"<html>	<head>		<meta http-equiv=Content-Type content=text/html charset=utf-8""""""""""""""""><title>		</title>		<style type=text/css>.cs4FC7BF42{text-align:leftmargin:0pt 0pt 0pt 0ptlist-style-type:disccolor:#000background-color:transparentfont-weight:normalfont-style:normal}.csA7555675{color:#000""""background-color:transparentfont-weight:normalfont-style:normal}</style>	</head>	<body>		<ul>			<li>Diámetro interno superior: 59 mm </li><li>Diámetro interno inferior:62 mm</li><li>Peso del piloto: 65-75 / 75-85 / 85-95 / 95-105 kg</li></ul>	</body></html>""""""""""""""""""","														Diámetro interno superior: 59 mm Diámetro interno inferior:62 mmPeso del piloto: 65-75 / 75-85 / 85-95 / 95-105 kg	""""""""""""""""""",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,4031,1892,314,131,98,,,,,,,,,,,https://api.mybihr.com/medias/1037419-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQwOTc1fGltYWdlL2pwZWd8YURBekwyZzRPUzg0T1RZNU56TXhOak0zTWpjNEx6RXdNemMwTVRrdE1WODRNREJYZURnd01FZ3xmMTM3YTRjZjRhZWI3NTdmZTNjNTNlNWViNGUzMWVkMmM3NTU0ZTBjNDFhOWZhODNiYzJkYWU3ODYzYTI4Yzgy,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1037420,7700554,5962N54S270A5X,YSS,YSS SHOCK SPRING 270MM 54NM RED,Muelle de amortiguador trasero YSS lineal rojo 59-62-54-270,107.69,89.00,53.40,8859253939481,0,8714109090,0,1,"<html>	<head>		<meta http-equiv=Content-Type content=text/html charset=utf-8""""""""""""""""><title>		</title>		<style type=text/css>.cs4FC7BF42{text-align:leftmargin:0pt 0pt 0pt 0ptlist-style-type:disccolor:#000background-color:transparentfont-weight:normalfont-style:normal}.csA7555675{color:#000""""background-color:transparentfont-weight:normalfont-style:normal}</style>	</head>	<body>		<ul>			<li>Diámetro interno superior: 59 mm </li><li>Diámetro interno inferior:62 mm</li><li>Peso del piloto: 75-85 / 85-95 / 95-105 kg</li></ul>	</body></html>""""""""""""""""""","														Diámetro interno superior: 59 mm Diámetro interno inferior:62 mmPeso del piloto: 75-85 / 85-95 / 95-105 kg	""""""""""""""""""",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,4031,1892,314,131,98,,,,,,,,,,,https://api.mybihr.com/medias/1037420-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTQwOTc1fGltYWdlL2pwZWd8YURNekwyZzRNaTg0T1RZNU56TXhPRE16T0RnMkx6RXdNemMwTWpBdE1WODRNREJYZURnd01FZ3w2ZGMzZGE3NDQ0OTJlZTQ3YTY5MzJmMTE0MzgwODEyYzU1OTcwOTljNTI3ZmVjMTViYTdlZjE1MTU5ZDEzYWFk,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1037423,7700968,6466N52S240A5X,YSS,YSS SHOCK SPRING 65-75KG,Muelle de amortiguador trasero YSS lineal rojo 64-66-52-240,107.69,89.00,53.40,8859253953579,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,4110,1679,313,134,98,,,,,,,,,,,https://api.mybihr.com/medias/1037423-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjY3MTh8aW1hZ2UvanBlZ3xhREk1TDJneU5pODRPVFk1TnpNeU5ESXpOekV3THpFd016YzBNak10TVY4NE1EQlhlRGd3TUVnfGE2ODBkNDIyNWVhOTBjODUyODQxYmJjNWE4Yzk0ZTQzNGI0Y2Q1YWYwMzhkMmE3NjI0ZmYzMjQyNDBkOWUxMjA,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1037464,42300151,2C42-032-01,YSS,"YSS O-RING 30X3,5",O-Ring 30X3.5 YSS,0.54,0.45,0.27,2C42-032-01,13,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,144,28,80,90,20,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1037464-1.jpg?context=bWFzdGVyfHJvb3R8NjMwNTh8aW1hZ2UvanBlZ3xhRE0yTDJnNVlpOHpNekV6TVRVM016STBPREF6TUM4NE1EQlhlRGd3TUVoZk1UQXpOelEyTkMweExtcHdad3xjMGM5YWNjNWE1OTVmODNlY2FjY2NmMjYxYjY4ZWM5ZDY1M2VhN2MwY2M5OGRkOTkzNWE4ODVhOTZhZTI0YjFl,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1037465,42300149,2C42-025-01,YSS,YSS O-RING 4X2,O-Ring 4X2 YSS,0.54,0.45,0.27,2C42-025-01,13,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,162,6,90,90,20,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1037465-1.jpg?context=bWFzdGVyfHJvb3R8NjU5MDd8aW1hZ2UvanBlZ3xhRGsxTDJoaFl5OHpNekV6TVRVM016YzNNak14T0M4NE1EQlhlRGd3TUVoZk1UQXpOelEyTlMweExtcHdad3xjYzA4NDI0MDlhMzMwODY5ZGRkYTc0NTBmMTdiN2QwMDlmN2UwMTAzM2NjNTdmYWI1NWM0MjdjMzQ0YTExODRm,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1037466,42300150,2C42-027-01,YSS,YSS O-RING 18X4,O-Ring ojo cojinete YSS 18x4mm NBR,0.54,0.45,0.27,2C42-027-01,13,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,216,24,80,90,30,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1037466-1.jpg?context=bWFzdGVyfHJvb3R8NjQ3OTR8aW1hZ2UvanBlZ3xhREZtTDJobVlpOHpNekV6TVRVM05ESXpNVEEzTUM4NE1EQlhlRGd3TUVoZk1UQXpOelEyTmkweExtcHdad3wwOGE4ZDQ5ZjdhMTA4ODMyNjdhNDZjNmRmNGZkNGE0ZGRkOTZhNTJhYjlhODQwZmMyY2VmYTIwZjEyMzkzNzcw,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1037467,42300153,2C43-083-01,YSS,YSS BUMPER SHOCK ABSORBER,PARACHOQUES ELASTOMERO AMORTIGUADOR YSS,6.50,5.37,3.22,2C43-083-01,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,80,10,50,80,20,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1037467-1.jpg?context=bWFzdGVyfHJvb3R8OTU3MzF8aW1hZ2UvanBlZ3xhRGt5TDJobFpDOHpNekV6TVRVM05EWXlOREk0Tmk4NE1EQlhlRGd3TUVoZk1UQXpOelEyTnkweExtcHdad3wyNjk0MTc4ZTJlZDMwNjMxZTVkNjRlNjBhODZjODcxOTMyNjA3OGYwMDFmYmU1Y2NlNjI5NTljM2YyZjI4ZWEz,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1037367,40075,RD222-300P-18-18,YSS,YSS REAR SHOCK ECOLINE,Amortiguadores traseros YSS Hidráulicos cámara dual,199.65,165.00,99.00,8858803419640,1,8714109090,0,1,"<p>YSS suspension units are one of the most efficient alternatives to the original equipment when replacing shock absorbers. </p><ul><li>TOP line G-Series range twin shock absorber</li><li>Efficiently absorbs linear shocks</li><li>Hydraulic shock absorber</li><li>Preload, compression and rebound damping adjustment: numerous adjustment options to meet the requirements of the motorcycle</li><li>Specific base and spring setting specific to each application</li><li>Direct replacement for OE</li><li>YSS GP Shock range-topping spring <br></li></ul>","
YSS suspension units are one of the most efficient alternatives to the original equipment when replacing shock absorbers. TOP line G-Series range twin shock absorberEfficiently absorbs linear shocksHydraulic shock absorberPreload, compression and rebound damping adjustment: numerous adjustment options to meet the requirements of the motorcycleSpecific base and spring setting specific to each applicationDirect replacement for OEYSS GP Shock range-topping spring ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,4167,2775,391,73,146,,,,,,,,Homologación TüV,,,https://api.mybihr.com/medias/1037367-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTY4Mzd8aW1hZ2UvanBlZ3xhRFUzTDJobFlpODRPVFk1TnpJeU56VTNNVFV3THpFd016Y3pOamN0TVY4NE1EQlhlRGd3TUVnfDU2N2FhZjYwYWZiODMxZGEwZjg0MTAyZjA0YmQ5NDI0YWZhZDBjMDM2MDJhYmRlYTJiZGY4ZWQzNGUxY2VjOTc,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,https://api.mybihr.com/medias/ABE-SHOCK-ABSORBER-SERIES-222.pdf?context=bWFzdGVyfHJvb3R8MjU4OTExNXxhcHBsaWNhdGlvbi9wZGZ8YURVNUwyZ3lZUzh5TnpNM09Ua3pORFE1TkRjMU1DOUJRa1V0VTBoUFEwc3RRVUpUVDFKQ1JWSXRVMFZTU1VWVExUSXlNaTV3WkdZfGU2ZTI5N2M5OGFlYmYyMTY1NTZmNWVmZTczMTRiODFjNTA0ODRlZDI4ZmVjZGU2ODU1ZGU2MzA4NWI4ZTk3MmE,,Spain Warehouse (Parts)
1037376,40609,RZ362-320TRL-13-88,YSS,YSS REAR SHOCK TOPLINE Z362,Amortiguadores traseros YSS Gas,647.35,535.00,321.00,8858803446127,2,8714109090,0,1,"<p>Get the best for your Modern or Retro-Bike with the YSS Z-Series. Developed for optimum performance and a sporty image. </p> <ul> <li>Self Adjusting Emulsion Gas Shock</li> <li>Z-Series uses a reservoir with a bladder for smoother linear movement and better cooling</li> <li>Better precision : calibrated Teflon coated DU Bushes and heat treated hard chrome shafts</li> <li>To replace any shocks</li> <li>Pre-Load Adjustment                   </li> <li>Rebound Adjustment </li> <li>Heat Treated Hard Chrome Low Friction Shaft</li> <li>Long Life Seal Block, Bearing and Bushes<br></li></ul>","
Get the best for your Modern or Retro-Bike with the YSS Z-Series. Developed for optimum performance and a sporty image.   Self Adjusting Emulsion Gas Shock Z-Series uses a reservoir with a bladder for smoother linear movement and better cooling Better precision : calibrated Teflon coated DU Bushes and heat treated hard chrome shafts To replace any shocks Pre-Load Adjustment                    Rebound Adjustment  Heat Treated Hard Chrome Low Friction Shaft Long Life Seal Block, Bearing and Bushes",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,5309,3593,410,83,156,,,,,,,,Homologación TüV,,,https://api.mybihr.com/medias/1037376-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzI5MjB8aW1hZ2UvanBlZ3xhR1UyTDJneFpTODRPVFk1TnpJME5USTJOakl5THpFd016Y3pOell0TVY4NE1EQlhlRGd3TUVnfDJiY2JkMjBmNTEyM2Q4MGYyYjIwYzQ0Nzk1OTBlNTE1NTQ4MjQ5ODU1MWNkZjgwZjM1MjQ1ZTc1NjM4ZDFkYjk,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,https://api.mybihr.com/medias/ABE-SHOCK-ABSORBER-SERIES-362.pdf?context=bWFzdGVyfHJvb3R8MjM5NzU5OHxhcHBsaWNhdGlvbi9wZGZ8YURJd0wyZ3lNQzh5TnpNM09Ua3pOREU1T1Rnek9DOUJRa1V0VTBoUFEwc3RRVUpUVDFKQ1JWSXRVMFZTU1VWVExUTTJNaTV3WkdZfGYzNDg3MTdkMDE4YzM1YjVlMDJmNjBmYjFkM2I4N2FjYTA1NDQ2NjcwMmIxOGQyNjYxYzUzODY0YTFhYTUxZDc,,Spain Warehouse (Parts)
1037431,7701646,LO435A046S465A0X,YSS,"YSS FRK SPRING 455MM-4,6NM","Muelles de horquilla YSS Off Road 455mm-4,6Nm",99.99,82.64,49.58,7701646,4,8714109090,0,1,"<ul>
	<li>Diámetro interno superior:43.5 mm</li>
	<li>Diámetro interno inferior:43.5 mm</li>
	<li>Peso del piloto: 75-85 kg</li>
</ul>

<p>Contenido del envío: 1 par</p>","
	Diámetro interno superior:43.5 mm
	Diámetro interno inferior:43.5 mm
	Peso del piloto: 75-85 kg



Contenido del envío: 1 par",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,3650,1,100,730,50,,,,,,,"por pareja & ",,,,https://api.mybihr.com/medias/800Wx800H-1037431-1.jpg?context=bWFzdGVyfHJvb3R8ODM4ODV8aW1hZ2UvanBlZ3xhR1kzTDJobVlTODROalE1T0RFek5qZzRNekl6TUM4NE1EQlhlRGd3TUVoZk1UQXpOelF6TVMweExtcHdad3wzZGQ0NDc0MzQxYTZhNGM3OWY5YmM0NWE5NzlmNDM3YjI2ODYyNWNjMDY1MjA4MjE5YjE3ZDUyZjJhZTBjMmQ2,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1037432,7701146,LO435A046S455X,YSS,"YSS FRK SPRING 455MM-4,6NM",Muelles de horquilla YSS Off Road 455mm - 4.6Nm,131.89,109.00,65.40,8859253932963,0,8714109090,0,1,"<ul>
	<li>Diámetro interno superior: 43.5 mm</li>
	<li>Diámetro interno inferior:43.5 mm</li>
	<li>Peso del piloto: 65-75 / 75-85 / 85-95 / 95-105 kg</li>
</ul>

<p>Contenido del envío: 1 par</p>

<p>&nbsp;</p>","
	Diámetro interno superior: 43.5 mm
	Diámetro interno inferior:43.5 mm
	Peso del piloto: 65-75 / 75-85 / 85-95 / 95-105 kg



Contenido del envío: 1 par


 ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,4214,980,732,101,57,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1037432-1.jpg?context=bWFzdGVyfHJvb3R8ODM4ODV8aW1hZ2UvanBlZ3xhR0V3TDJoaU5pODROalE1T0RFek56QTNPVGd6T0M4NE1EQlhlRGd3TUVoZk1UQXpOelF6TWkweExtcHdad3xlZTliMjk0ZWUwNWVjZTY3ZWE1YjM2NDNjODMzODJlNDRjN2ViOGQ5NzZmZDIwMGZhMTc4ZTQ5MjY2MWM5MmRj,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1037435,7701540,LO435A040S465X,YSS,"YSS FRK SPRING 465MM-4,0NM",Muelles de horquilla YSS Off Road 465mm - 4.0Nm,131.89,109.00,65.40,8859253940319,2,8714109090,0,1,"<html>	<head>		<meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title>		</title>		<style type=""text/css"">.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}</style>	</head>	<body>		<ul>			<li>Diámetro interno superior: 43.5 mm </li><li>Diámetro interno inferior:43.5 mm</li><li>Peso del piloto: 55-65 / 65-75 kg</li></ul>		<p> </p></body></html><p>Contenido del envío: 1 par</p>","														Diámetro interno superior: 43.5 mm Diámetro interno inferior:43.5 mmPeso del piloto: 55-65 / 65-75 kg		 
Contenido del envío: 1 par",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,4214,980,732,101,57,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1037435-1.jpg?context=bWFzdGVyfHJvb3R8ODM4ODV8aW1hZ2UvanBlZ3xhRFF5TDJoaE1pODROalE1T0RFek56WTJPVFkyTWk4NE1EQlhlRGd3TUVoZk1UQXpOelF6TlMweExtcHdad3wxM2RjMmU2MmU2MTM0YmEwMTcxYzBmYTZmYjc2NTBmZjVhOWFmYzM2ZDkzMmNkZDJmZjZmNGIzZmFlNGFhYzM4,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1037441,7701440,LO435A040S485X,YSS,"YSS FRK SPRING 485MM-4,0NM",Muelles de horquilla YSS Off Road 485mm - 4.0Nm,119.79,99.00,59.40,8859253933298,2,8714109090,0,1,"<html>	<head>		<meta http-equiv=Content-Type content=text/html charset=utf-8""""""""""""""""><title>		</title>		<style type=text/css>.cs4FC7BF42{text-align:leftmargin:0pt 0pt 0pt 0ptlist-style-type:disccolor:#000background-color:transparentfont-weight:normalfont-style:normal}.csA7555675{color:#000""""background-color:transparentfont-weight:normalfont-style:normal}.cs95E872D0{text-align:leftmargin:0pt 0pt 0pt 0pt}</style>	</head>	<body>		<ul>			<li>Diámetro interno superior: 43.5 mm </li><li>Diámetro interno inferior:43.5 mm</li><li>Peso del piloto: 55-65 / 65-75 kg</li></ul><p>Contenido del envío: 1 par</p></body></html>",														Diámetro interno superior: 43.5 mm Diámetro interno inferior:43.5 mmPeso del piloto: 55-65 / 65-75 kgContenido del envío: 1 par,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,4214,980,732,101,57,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1037441-1.jpg?context=bWFzdGVyfHJvb3R8ODM4ODV8aW1hZ2UvanBlZ3xhR1JoTDJnek1TODROalE1T0RFek9EZzBPVE14TUM4NE1EQlhlRGd3TUVoZk1UQXpOelEwTVMweExtcHdad3wwNjczOTc2YjEyMWJlZmNkZTBhY2YyYjc3MzdmMjI2OWYxMTU1ODFiNmI0NWFhOGU1MjA0MTY1NWU4YzFjNzY4,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,,,Spain Warehouse (Parts)
1037381,42300023,TB220-330P-06-85,YSS,YSS REAR SHOCK G-SPORT RED,Amortiguadores traseros YSS Gas DTG,131.89,109.00,65.40,TB220-330P-06,43,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p><a id=""_dx_frag_StartFragment""></a>Get the best for your Modern or Retro-Bike. Developed for optimum performance and a sporty image.</p><p> </p><ul> <li>Reservoir with a bladder for smoother linear movement and better cooling</li><li>Better precision: calibrated Teflon coated DU Bushes and heat treated hard chrome shafts</li><li>Heat Treated Hard Chrome Low Friction Shaft</li><li>Long Life Seal Block, Bearing and Bushes</li></ul> <p> </p><p>Specifications</p><p> </p><ul> <li>Shock type: gaz emulsion</li><li>Settings options: preload, rebound</li></ul> </body> </html>","       Get the best for your Modern or Retro-Bike. Developed for optimum performance and a sporty image.  Reservoir with a bladder for smoother linear movement and better coolingBetter precision: calibrated Teflon coated DU Bushes and heat treated hard chrome shaftsHeat Treated Hard Chrome Low Friction ShaftLong Life Seal Block, Bearing and Bushes  Specifications  Shock type: gaz emulsionSettings options: preload, rebound  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,4925,3021,410,154,78,,,,,,,,,,,https://api.mybihr.com/medias/800Wx800H-1037381-1.jpg?context=bWFzdGVyfHJvb3R8ODU0NDN8aW1hZ2UvanBlZ3xhR1l4TDJnNFpDOHpNekV6TVRVM01EZ3lNekU1T0M4NE1EQlhlRGd3TUVoZk1UQXpOek00TVMweExtcHdad3w5Mzk3NWEzYWZhYThhMjc0MGU4YzQzODI2ZjAzNjc3NjAzZmI0MDE2YzMwZWM4YjMzZTE2ZTU0OWY0NmUxMmQy,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,https://api.mybihr.com/medias/ABE-SHOCK-ABSORBER-SERIES-220.pdf?context=bWFzdGVyfHJvb3R8MjU4OTExNXxhcHBsaWNhdGlvbi9wZGZ8YURrNEwyZ3lPUzh5TnpNM09Ua3pORFF5T1RJeE5DOUJRa1V0VTBoUFEwc3RRVUpUVDFKQ1JWSXRVMFZTU1VWVExUSXlNQzV3WkdZfDUwMzNhMDM2ZjBiNjNlODM5OTk0MTBiOGY3MjkwODU0ZGRhNmQ2YTRlMjU0YjM4YTZmODE3MGU0ZDQwYmY4YWU,,Spain Warehouse (Parts)
1037385,40130,TE302-415T-01AL-38,YSS,YSS REAR SHOCK ECOLINE TE302,Amortiguadores traseros YSS Gas Eco Line,240.79,199.00,119.40,8858803400280,1,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>Get the best for your Modern or Retro-Bike with the YSS ECO Line. Developed for high performance and for better precision, YSS selected calibrated Sinter Seal Block and 12 mm hard chrome shafts. Replace any of your shocks with the YSS ECO Line.</p><p> </p><ul> <li>Self Adjusting Emulsion Twin Gas Shock</li><li>Pre-Load Adjustment</li><li>Eyelets and Spring rates model specific or customized</li><li>For a safe and economic replacement</li></ul> </body> </html>","       Get the best for your Modern or Retro-Bike with the YSS ECO Line. Developed for high performance and for better precision, YSS selected calibrated Sinter Seal Block and 12 mm hard chrome shafts. Replace any of your shocks with the YSS ECO Line.  Self Adjusting Emulsion Twin Gas ShockPre-Load AdjustmentEyelets and Spring rates model specific or customizedFor a safe and economic replacement  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,9496,3586,563,167,101,,,,,,,,Homologación TüV,,,https://api.mybihr.com/medias/800Wx800H-1037385-1.jpg?context=bWFzdGVyfHJvb3R8NDI4Mjl8aW1hZ2UvanBlZ3xhRFJtTDJoak1DODRNVEF6TVRZeU9UUXpPVEF3Tmk4NE1EQlhlRGd3TUVoZk1UQXpOek00TlMweExtcHdad3w4ZWM2MTYzZWVhOWUzMzVhODA1ZWI2ZWU0ZGJkZjdlYTRiN2FmNTdiZjc0MjExYzA3ZDQ3NDI3ZDQzZDNlMzRm,,,,https://static.bihr.pro/eBihr/Pictures/YSS-pictures.zip,https://api.mybihr.com/medias/ABE-SHOCK-ABSORBER-SERIES-302.pdf?context=bWFzdGVyfHJvb3R8MjczMzQzNXxhcHBsaWNhdGlvbi9wZGZ8YURjekwyZ3haaTh5TnpNM09Ua3pOREV6TkRNd01pOUJRa1V0VTBoUFEwc3RRVUpUVDFKQ1JWSXRVMFZTU1VWVExUTXdNaTV3WkdZfGU3OTlkZTg1ZTdmZDhmMDdlM2Y3MDZjZWFmNjY5YjQ0NGM1ZjBmNzUzNjZhZjY1ZjQ2ODRjZDUyYzYzM2M0YmQ,,Spain Warehouse (Parts)
