PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Cantidad de dientes,V-Cantidad de eslabones,V-Color,V-Colores,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (mm),Anchura (mm),Anchura de la zona de sujeción (mm),Apertura (mm),Barra transversal,Bloqueo,Calidad,Color,Color de la cadena,Color del protector del manillar,Composición,Compuesto del puño,Desplazamiento (mm),Diámetro exterior del tubo de la horquilla (mm),Diámetro Ø (mm),Elevación de manillar (mm),Eslabón de conexión,Eslabones de cadena,Gama,Homologación,Inclinación,Longitud (mm),Longitud de control (mm),Material de la corona,Número de dientes de la corona,Número de dientes del piñón,Paso de cadena,Retenes,Tipo,Tipo de cadena RENTHAL,Tipo de corona,Tipo de piñón,Tipo de puño,Tipo de retén,Uso,Versión de corona,Versión de piñón,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,AllPicturesZIP,Document1,DeliveryPlant
1075619016,491292,150U-520-50GBBU,RENTHAL,"RENTH RR SPROC 520 UL SC 150U, 50, BLU",Corona RENTHAL aluminio ultraligera autolimpiable 150U - Paso 520,87.50,72.31,47.00,5026190079294,0,8714109090,0,1,"<ul>
 <li>
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 </li>
 <li>
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 </li>
 <li>
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 </li>
 <li>
  Machined with great precision in a light and durable 7075 T6 aluminum.
 </li>
 <li>
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 </li>
</ul>","
 
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 
 
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 
 
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 
 
  Machined with great precision in a light and durable 7075 T6 aluminum.
 
 
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,50 dientes,,Azul,,1030,445,355,10,290,,,,,,,,Azul,,,Aluminio,,,,,,,,,,,,,,50,,520,,,,,,,,,Autolimpiable,,https://api.mybihr.com/medias/1075619016-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDU2ODN8aW1hZ2UvanBlZ3xhR1UyTDJoa1lTODRPVE0xTmpFNU5Ua3lNakl5THpFd056VTJNVGt3TVRZdE1WODRNREJYZURnd01FZ3w1MGRlYTRiZGZkYjliMTkxODViODE0NjlkMGRmZGE2MWNkMWJjYWFlYjQ1NTI4NjUwNWY0MGI2YTljNjdjMTBk,,,,,,,https://static.bihr.pro/eBihr/Pictures/RENTHAL-pictures.zip,,Spain Warehouse (Parts)
1075619009,491213,150U-520-52GBSI,RENTHAL,"RENTH RR SPROC 520 UL SC 150U, 52, SIL",Corona RENTHAL aluminio ultraligera autolimpiable 150U - Paso 520,74.10,61.24,39.81,5026190031322,0,8714109090,0,1,"<ul>
 <li>
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 </li>
 <li>
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 </li>
 <li>
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 </li>
 <li>
  Machined with great precision in a light and durable 7075 T6 aluminum.
 </li>
 <li>
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 </li>
</ul>","
 
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 
 
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 
 
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 
 
  Machined with great precision in a light and durable 7075 T6 aluminum.
 
 
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,52 dientes,,Plata,,1090,491,309,294,12,,,,,,,,Plata,,,Aluminio,,,,,,,,,,,,,,52,,520,,,,,,,,,Autolimpiable,,https://api.mybihr.com/medias/1075619009-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQwMjR8aW1hZ2UvanBlZ3xhRE5pTDJoaVlTODRPRGMxTlRrNU1UWTNOVEU0THpFd056VTJNVGt3TURrdE1WODRNREJYZURnd01FZ3wzY2Y3ZDdlMjI4ZTVjN2Q5ZjRjYzE4OGEyY2ZlMzUzMGJmZWVmYzBhOWU3Nzg4NGMzNGI2MGY4ZDRiNzAyMTQ1,,,,,,,https://static.bihr.pro/eBihr/Pictures/RENTHAL-pictures.zip,,Spain Warehouse (Parts)
1075619015,491290,150U-520-49GBBU,RENTHAL,"RENTH RR SPROC 520 UL SC 150U, 49, BLU",Corona RENTHAL aluminio ultraligera autolimpiable 150U - Paso 520,87.50,72.31,47.00,5026190067031,1,8714109090,0,1,"<ul>
 <li>
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 </li>
 <li>
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 </li>
 <li>
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 </li>
 <li>
  Machined with great precision in a light and durable 7075 T6 aluminum.
 </li>
 <li>
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 </li>
</ul>","
 
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 
 
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 
 
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 
 
  Machined with great precision in a light and durable 7075 T6 aluminum.
 
 
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,49 dientes,,Azul,,823,451,294,311,9,,,,,,,,Azul,,,Aluminio,,,,,,,,,,,,,,49,,520,,,,,,,,,Autolimpiable,,https://api.mybihr.com/medias/1075619015-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDU2ODN8aW1hZ2UvanBlZ3xhR1ZrTDJobVlpODRPVEk0TkRNd05qVXpORGN3THpFd056VTJNVGt3TVRVdE1WODRNREJYZURnd01FZ3xmMjhmOWY5ODk2ZGUxNzE4MzFjYzU3NmQ4MTExMmY3ZmQzZDgyMDIzNGViMDhjMzZiYzE4MTdjYmU1OTUzMjI1,,,,,,,https://static.bihr.pro/eBihr/Pictures/RENTHAL-pictures.zip,,Spain Warehouse (Parts)
1075619011,491289,150U-520-49GBBK,RENTHAL,"RENTH RR SPROC 520 UL SC 150U, 49, BLK",Corona RENTHAL aluminio ultraligera autolimpiable 150U - Paso 520,87.50,72.31,47.00,5026190066690,1,8714109090,0,1,"<ul>
 <li>
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 </li>
 <li>
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 </li>
 <li>
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 </li>
 <li>
  Machined with great precision in a light and durable 7075 T6 aluminum.
 </li>
 <li>
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 </li>
</ul>","
 
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 
 
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 
 
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 
 
  Machined with great precision in a light and durable 7075 T6 aluminum.
 
 
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,49 dientes,,Negro,,1030,435,355,10,290,,,,,,,,Negro,,,Aluminio,,,,,,,,,,,,,,49,,520,,,,,,,,,Autolimpiable,,https://api.mybihr.com/medias/1075619011-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzkxMzR8aW1hZ2UvanBlZ3xhR1l5TDJoa05TODRPVFUwT0RBMU9EYzRPREUwTHpFd056VTJNVGt3TVRFdE1WODRNREJYZURnd01FZ3w3YzNjNTE2ZGFlMDcwOTQxMjUxMDJkNDNiNmY4ZTlhMDkzZjQ5MGNhNjhiZjM3NTllYTNjYTRkMTI3NGQ0ZmYx,,,,,,,https://static.bihr.pro/eBihr/Pictures/RENTHAL-pictures.zip,,Spain Warehouse (Parts)
1075619014,491288,150U-520-48GBBU,RENTHAL,"RENTH RR SPROC 520 UL SC 150U, 48, BLU",Corona RENTHAL aluminio ultraligera autolimpiable 150U - Paso 520,87.50,72.31,47.00,5026190067024,1,8714109090,0,1,"<ul>
 <li>
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 </li>
 <li>
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 </li>
 <li>
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 </li>
 <li>
  Machined with great precision in a light and durable 7075 T6 aluminum.
 </li>
 <li>
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 </li>
</ul>","
 
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 
 
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 
 
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 
 
  Machined with great precision in a light and durable 7075 T6 aluminum.
 
 
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,48 dientes,,Azul,,1030,420,355,290,10,,,,,,,,Azul,,,Aluminio,,,,,,,,,,,,,,48,,520,,,,,,,,,Autolimpiable,,https://api.mybihr.com/medias/1075619014-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDU2ODN8aW1hZ2UvanBlZ3xhR1ZpTDJnMU55ODRPVFE1TnpVNE5qZzVNekV3THpFd056VTJNVGt3TVRRdE1WODRNREJYZURnd01FZ3xjODgxNGFjZDNhYjc2ZWUwNjRjZDdkMGRlMWU0OThiYWZiMWZjMzI2MzhmNzFhMzE2Njk5ODY1YWQxODJlNDgz,,,,,,,https://static.bihr.pro/eBihr/Pictures/RENTHAL-pictures.zip,,Spain Warehouse (Parts)
1075619006,491210,150U-520-49GBSI,RENTHAL,"RENTH RR SPROC 520 UL SC 150U, 49, SIL",Corona RENTHAL aluminio ultraligera autolimpiable 150U - Paso 520,80.99,66.93,43.50,5026190018187,2,8714109090,0,1,"<ul>
 <li>
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 </li>
 <li>
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 </li>
 <li>
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 </li>
 <li>
  Machined with great precision in a light and durable 7075 T6 aluminum.
 </li>
 <li>
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 </li>
</ul>","
 
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 
 
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 
 
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 
 
  Machined with great precision in a light and durable 7075 T6 aluminum.
 
 
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,49 dientes,,Plata,,1030,445,355,10,290,,,,,,,,Plata,,,Aluminio,,,,,,,,,,,,,,49,,520,,,,,,,,,Autolimpiable,,https://api.mybihr.com/medias/1075619006-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQwMjR8aW1hZ2UvanBlZ3xhRFF6TDJobVlTODRPVEk0TkRNd016a3hNekkyTHpFd056VTJNVGt3TURZdE1WODRNREJYZURnd01FZ3w3MGJjMTBkODg3N2I2MzY5ODI3NDkzNjA0OWMwZDFhYjVmMjVhM2E0ZWM0YzY3YjIzODRkNjI3NzhhNzRiNmFm,,,,,,,https://static.bihr.pro/eBihr/Pictures/RENTHAL-pictures.zip,,Spain Warehouse (Parts)
1075619001,491285,150U-520-47GBBK,RENTHAL,"RENTH RR SPROC 520 UL SC 150U, 47, BLK",Corona RENTHAL aluminio ultraligera autolimpiable 150U - Paso 520,74.10,61.24,39.81,5026190071236,0,8714109090,0,1,"<ul>
 <li>
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 </li>
 <li>
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 </li>
 <li>
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 </li>
 <li>
  Machined with great precision in a light and durable 7075 T6 aluminum.
 </li>
 <li>
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 </li>
</ul>","
 
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 
 
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 
 
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 
 
  Machined with great precision in a light and durable 7075 T6 aluminum.
 
 
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,47 dientes,,Negro,,1030,460,355,10,290,,,,,,,,Negro,,,Aluminio,,,,,,,,,,,,,,47,,520,,,,,,,,,Autolimpiable,,https://api.mybihr.com/medias/1075619001-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzkxMzR8aW1hZ2UvanBlZ3xhRGN6TDJobU15ODRPVEk0TkRNd01UazBOekU0THpFd056VTJNVGt3TURFdE1WODRNREJYZURnd01FZ3w5Nzk1ODYyMmYwYjY3MWJkYTliYTcxMDVlZWU3ODIwMzg4ODMyOTc0MjExMzMyN2EyNjg5ZGQ0NWQ5YWFmODM0,,,,,,,https://static.bihr.pro/eBihr/Pictures/RENTHAL-pictures.zip,,Spain Warehouse (Parts)
1075619002,491324,150U-520-42GBSI,RENTHAL,"RENTH RR SPROC 520 UL SC 150U, 42, SIL",Corona RENTHAL aluminio ultraligera autolimpiable 150U - Paso 520,77.98,64.45,41.89,5026190083130,1,8714109090,0,1,"<ul>
 <li>
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 </li>
 <li>
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 </li>
 <li>
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 </li>
 <li>
  Machined with great precision in a light and durable 7075 T6 aluminum.
 </li>
 <li>
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 </li>
</ul>","
 
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 
 
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 
 
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 
 
  Machined with great precision in a light and durable 7075 T6 aluminum.
 
 
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,42 dientes,,Plata,,1030,360,355,10,290,,,,,,,,Plata,,,Aluminio,,,,,,,,,,,,,,42,,520,,,,,,,,,Autolimpiable,,https://api.mybihr.com/medias/1075619002-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQwMjR8aW1hZ2UvanBlZ3xhRE14TDJnMlppODRPVEF6TXpneE5EZ3pOVFV3THpFd056VTJNVGt3TURJdE1WODRNREJYZURnd01FZ3w1MTk3NmMxNjNkOWFhNzM1OGI4MzUzNzc2YTM0YzY3OTNmZmFiMGJmMmIzNWZiMDI5ZDc1MjFlMjY2ZDFkZGQ5,,,,,,,https://static.bihr.pro/eBihr/Pictures/RENTHAL-pictures.zip,,Spain Warehouse (Parts)
1075619008,491212,150U-520-51GBSI,RENTHAL,"RENTH RR SPROC 520 UL SC 150U, 51, SIL",Corona RENTHAL aluminio ultraligera autolimpiable 150U - Paso 520,68.90,56.94,37.01,5026190030301,0,8714109090,0,1,"<ul>
 <li>
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 </li>
 <li>
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 </li>
 <li>
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 </li>
 <li>
  Machined with great precision in a light and durable 7075 T6 aluminum.
 </li>
 <li>
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 </li>
</ul>","
 
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 
 
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 
 
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 
 
  Machined with great precision in a light and durable 7075 T6 aluminum.
 
 
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,51 dientes,,Plata,,957,460,330,290,10,,,,,,,,Plata,,,Aluminio,,,,,,,,,,,,,,51,,520,,,,,,,,,Autolimpiable,,https://api.mybihr.com/medias/1075619008-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQwMjR8aW1hZ2UvanBlZ3xhRGM0TDJnMk5TODRPVFE1TnpVNE1qazJNRGswTHpFd056VTJNVGt3TURndE1WODRNREJYZURnd01FZ3w4NGM3ZmQ0MzJkNTg5NTliNDllYzQxYTEzMzYyZDBmMGJmYTg3Yzk1MjlmM2IzY2EyZDg5NzM5OTEzNjA5ZTM3,,,,,,,https://static.bihr.pro/eBihr/Pictures/RENTHAL-pictures.zip,,Spain Warehouse (Parts)
1075619019,,150U-520-49GBPE,RENTHAL,"RENTH RR SPROC 520 UL SC 150U, PPL, 49",Corona RENTHAL aluminio ultraligera autolimpiable 150U - Paso 520,72.55,59.96,38.97,5026190165003,0,8714109090,0,1,"<ul>
 <li>
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 </li>
 <li>
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 </li>
 <li>
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 </li>
 <li>
  Machined with great precision in a light and durable 7075 T6 aluminum.
 </li>
 <li>
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 </li>
</ul>","
 
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 
 
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 
 
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 
 
  Machined with great precision in a light and durable 7075 T6 aluminum.
 
 
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,49 dientes,,Púrpura,,1193,449,286,278,15,,,,,,,,Morado,,,Aluminio,,,,,,,,,,,,,,49,,520,,,,,,,,,Autolimpiable ultraligero,,https://api.mybihr.com/medias/800Wx800H-1075619019-1.jpg?context=bWFzdGVyfHJvb3R8MzA5ODgyfGltYWdlL2pwZWd8YUROakwyZ3pOQzh4TURBM09ERTVPRGd4TlRFek1qWXZPREF3VjNnNE1EQklYekV3TnpVMk1Ua3dNVGt0TVM1cWNHY3xjM2Q5NmE4ZDg2YmUyMTdjYmI2MTdiMjc1OTA4YTE4Y2ViY2JkNTIyMGE5MTM1MGQ1MWEyNTdjYmNiNDA5NDhm,https://api.mybihr.com/medias/800Wx800H-1075619019-2.jpg?context=bWFzdGVyfHJvb3R8NDM3MjQ3fGltYWdlL2pwZWd8YURnd0wyZ3laQzh4TURBM09ERTVPRGd6TkRjNU16UXZPREF3VjNnNE1EQklYekV3TnpVMk1Ua3dNVGt0TWk1cWNHY3w4MzI1NDAxZmJkNTE1NDc5ZDI0MDdlMjE5MWE5YWIwZTIzNWQ4ODcxY2QyOWExNzM0NzQ4NmQwODg3ZTJiN2Rk,,,,,,https://static.bihr.pro/eBihr/Pictures/RENTHAL-pictures.zip,,Spain Warehouse (Parts)
1075619018,,150U-520-48GBPE,RENTHAL,"RENTH RR SPROC 520 UL SC 150U, PPL, 48",Corona RENTHAL aluminio ultraligera autolimpiable 150U - Paso 520,72.55,59.96,38.97,5026190164990,0,8714109090,0,1,"<ul>
 <li>
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 </li>
 <li>
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 </li>
 <li>
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 </li>
 <li>
  Machined with great precision in a light and durable 7075 T6 aluminum.
 </li>
 <li>
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 </li>
</ul>","
 
  Renthal Ultralight™ Self-Cleaning Rear Sprocket
 
 
  Anodizing hardens the surface material and improves aesthetics. Bores are made on the sprocket at strategic locations to lighten the piece without reducing resistance.
 
 
  This rear sprocket will bring you a gain in weight, power, resistance and longevity. An asset for the MX, SX or enduro.
 
 
  Machined with great precision in a light and durable 7075 T6 aluminum.
 
 
  A profile designed for the teeth that facilitates the evacuation of the mud and minimizes power losses due to friction between the chain and the rear sprocket
 
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SPROCKET,48 dientes,,Púrpura,,1266,428,293,288,15,,,,,,,,Morado,,,Aluminio,,,,,,,,,,,,,,48,,520,,,,,,,,,Autolimpiable ultraligero,,https://api.mybihr.com/medias/800Wx800H-1075619018-1.jpg?context=bWFzdGVyfHJvb3R8MzA5ODgyfGltYWdlL2pwZWd8YURnNEwyZzRPUzh4TURBM09ERTVPRGMzTlRneE1UQXZPREF3VjNnNE1EQklYekV3TnpVMk1Ua3dNVGd0TVM1cWNHY3w2MGJjNDdjM2I0MjViYTI3ZGVkZDBmZDZiZDEyZjZmZjEzMjI1NTAxZmU0YWJkMWNkMGUwMDQ0OGEyNDY5NDhl,https://api.mybihr.com/medias/800Wx800H-1075619018-2.jpg?context=bWFzdGVyfHJvb3R8NDM3MjQ3fGltYWdlL2pwZWd8YUdJNUwyZzRNaTh4TURBM09ERTVPRGM1TlRRM01UZ3ZPREF3VjNnNE1EQklYekV3TnpVMk1Ua3dNVGd0TWk1cWNHY3xmMGVjMWM5NjVjZGUxMjMyYzRhYjkyZTJkOTI4MmU2OTQ3MjFjMWU2ODUwZWJkNTE1ZTVjNjNmYjIzYjBlMTBk,,,,,,https://static.bihr.pro/eBihr/Pictures/RENTHAL-pictures.zip,,Spain Warehouse (Parts)
