PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura del neumático (perfil),Anchura,Anchura del neumático,Aro,Carcasa,Categoría de neumático,Color,Compuesto de neumático,Diámetro de la llanta,Espesor (mm),Estructura de neumático,Familia de neumáticos,Homologación,Índice de carga del neumático (IC),Índice de velocidad (CV),Longitud de Válvula,Marcajes,Modelo,Montaje,Peso (g),Posición,Sin cámara o tipo de cámara,Tecnología,Tierra,Tipo de cámara de aire,Tipo de válvula,Unidades por caja,Uso,Uso recomendado,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,Picture7,Picture8,Picture9,AllPicturesZIP,Document1,Document2,Document3,DeliveryPlant
9000412,82824,854437,MICHELIN,MICHE TIRE PILOT POWER 2CT 120/65ZR17,Neumático MICHELIN PILOT POWER 2CT 120/65 ZR 17 M/C (56W) TL,162.02,133.90,93.73,3528708544376,1,4011400000,0,1,"<p><strong>El neumático sport bi goma que ofrece una conducción deportiva, y que combina adherencia en seco y mojado con la potencia en curva.</strong></p><p>  <br></p><p>- Responde a las exigencias de los motoristas al combinar un excelente agarre en mojado y seco, y una vida útil optimizada.</p><p>- Se beneficia de la tecnología MICHELIN bi-goma 2CT.</p>","
El neumático sport bi goma que ofrece una conducción deportiva, y que combina adherencia en seco y mojado con la potencia en curva.
  
- Responde a las exigencias de los motoristas al combinar un excelente agarre en mojado y seco, y una vida útil optimizada.
- Se beneficia de la tecnología MICHELIN bi-goma 2CT.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE HYPERSPORT,41772,2080,590,590,120,65,,120,,,Hypersport,,,17,,Radial,Neumáticos de motocicleta y scooter,,56,(W) > 270 km/h,,,PILOT POWER 2CT,,,Delantero,TL - Tubeless,,,,,,,,https://api.mybihr.com/medias/9000412-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA3ODUwfGltYWdlL2pwZWd8YURjMEwyZ3dPQzg0T1RZd01qSXlNVFkzTURjd0x6a3dNREEwTVRJdE1WODRNREJYZURnd01FZ3w0ZTAyNTcxYzQxZmEwZGUxYmY5ZDFmN2U2NjBlMGJkYWU3MTg2NzcwNTU5MTg0ZDhjMmJkNmJmNmEwOWExYjM4,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/MICHELIN-pictures.zip,,,,Spain Warehouse (Tires)
9000388,90000494,307640,MICHELIN,MICHE TIRE POWER 5 190/50ZR17,Neumático MICHELIN POWER 5 190/50 ZR 17 M/C (73W) TL,265.84,219.70,153.79,3528703076407,1,4011400000,0,1,"<p><strong>MICHELIN POWER EXPERIENCE</strong></p><p><em>¿Qué piloto será hoy?</em></p><p>Disfrutar del pilotaje por carreteras abiertas, salir de viaje y quedadas con amigos o tandas en circuito</p><p>  <br></p><p>- Un comportamiento irreprochable.</p><p>- Diseño deportivo y diferenciador. Diseño coherente para cada utilización manteniendo la misma firma visual MICHELIN.</p><p>- Máxima adherencia.</p><p>- Mayor visibilidad de la marca y modelo con la introducción de la tecnología de marcado de los flancos con textura aterciopelada.</p><p>- Máximo disfrute en seco y seguridad en mojado, gracias a una tasa de dibujo del 11% y compuestos con sílice de última generación.</p><p>- Neumáticos 100% de carretera.</p><p>- Distribución óptima del bi-compuesto de goma para una máxima diversión en carretera.</p>","
MICHELIN POWER EXPERIENCE
¿Qué piloto será hoy?
Disfrutar del pilotaje por carreteras abiertas, salir de viaje y quedadas con amigos o tandas en circuito
  
- Un comportamiento irreprochable.
- Diseño deportivo y diferenciador. Diseño coherente para cada utilización manteniendo la misma firma visual MICHELIN.
- Máxima adherencia.
- Mayor visibilidad de la marca y modelo con la introducción de la tecnología de marcado de los flancos con textura aterciopelada.
- Máximo disfrute en seco y seguridad en mojado, gracias a una tasa de dibujo del 11% y compuestos con sílice de última generación.
- Neumáticos 100% de carretera.
- Distribución óptima del bi-compuesto de goma para una máxima diversión en carretera.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE HYPERSPORT,87120,5480,660,660,200,50,,190,,,Hypersport,,,17,,Radial,Neumáticos de motocicleta y scooter,,73,(W) > 270 km/h,,,POWER 5,,,Trasero,TL - Tubeless,,,,,,,,https://api.mybihr.com/medias/9000388-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA1OTQ2fGltYWdlL2pwZWd8YUdOaEwyaGxOaTg0T0Rnd05qY3lPVGszTkRBMkx6a3dNREF6T0RndE1WODRNREJYZURnd01FZ3xlMWIyMDI0NTQ4ODJiYTQ0MmEyYzU0M2JlNmNhMmYxZjAyYmFkYTE5MzhiYzVhYmQwZDY0Y2EwNGRlNmQ0YTEx,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/MICHELIN-pictures.zip,https://api.mybihr.com/medias/EN-Power-Experience.pdf?context=bWFzdGVyfGRvY3VtZW50c3w2MzA5NDc3fGFwcGxpY2F0aW9uL3BkZnxhRGxtTDJoaE55ODVNRFF6T0RBNE9EYzROakl5TDBWT1gxQnZkMlZ5TFVWNGNHVnlhV1Z1WTJVfDIyMTdiOTJjZTkxMDA3NDJlYTc5YWRhMWM0NWZlYThiZDFmYmZhMGJkNjY5MGQ5MDhiMTA4OTRkMjM1MTMxN2I,https://api.mybihr.com/medias/FR-Power-Experience.pdf?context=bWFzdGVyfGRvY3VtZW50c3w0NzQ0NjV8YXBwbGljYXRpb24vcGRmfGFHSXdMMmhsWlM4NU1EUXpPREV5TkRVd016TTBMMFpTWDFCdmQyVnlMVVY0Y0dWeWFXVnVZMlV8NzFhMGU4NjQ0ZTIwZTE1MDM3YzZmYmE5MjEyZTc4N2MyZDZlZDcwMGE5ZGU2ZWVlMTA1NDU3ZTIzYWI3ZmQzOA,,Spain Warehouse (Tires)
9000399,90000499,528570,MICHELIN,MICHE TIRE POWER CUP 2 180/55ZR17,Neumático MICHELIN POWER CUP 2 180/55 ZR 17 M/C (73W) TL,342.91,283.40,198.38,3528705285708,0,4011400000,0,1,"<p><strong>MICHELIN POWER EXPERIENCE</strong></p><p><em>¿Qué piloto será hoy?</em></p><p>Disfrutar del pilotaje por carreteras abiertas, salir de viaje y quedadas con amigos o tandas en circuito</p><p>  <br></p><p>- Un comportamiento irreprochable.</p><p>- Diseño deportivo y diferenciador. Diseño coherente para cada utilización manteniendo la misma firma visual MICHELIN.</p><p>- Máxima adherencia.</p><p>- Mayor visibilidad de la marca y modelo con la introducción de la tecnología de marcado de los flancos con textura aterciopelada.</p><p>- Máximo disfrute en seco y seguridad en mojado, gracias a una tasa de dibujo del 11% y compuestos con sílice de última generación.</p><p>- Neumáticos 100% de carretera.</p><p>- Distribución óptima del bi-compuesto de goma para una máxima diversión en carretera.</p>","
MICHELIN POWER EXPERIENCE
¿Qué piloto será hoy?
Disfrutar del pilotaje por carreteras abiertas, salir de viaje y quedadas con amigos o tandas en circuito
  
- Un comportamiento irreprochable.
- Diseño deportivo y diferenciador. Diseño coherente para cada utilización manteniendo la misma firma visual MICHELIN.
- Máxima adherencia.
- Mayor visibilidad de la marca y modelo con la introducción de la tecnología de marcado de los flancos con textura aterciopelada.
- Máximo disfrute en seco y seguridad en mojado, gracias a una tasa de dibujo del 11% y compuestos con sílice de última generación.
- Neumáticos 100% de carretera.
- Distribución óptima del bi-compuesto de goma para una máxima diversión en carretera.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE HYPERSPORT,65348,5340,620,620,170,55,,180,,,Dibujo de carreras (homologado carretera),,,17,,Radial,Neumáticos de motocicleta y scooter,,73,(W) > 270 km/h,,,POWER CUP 2,,,Trasero,TL - Tubeless,,,,,,,,https://api.mybihr.com/medias/9000399-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODY0Mzl8aW1hZ2UvanBlZ3xhR1k1TDJnNFl5ODRPVE0wTkRRMU9EUXlORFl5THprd01EQXpPVGt0TVY4NE1EQlhlRGd3TUVnfGU4NTczYmZlMWQxMmMzYTdjMGUyMjE5ZTAwNzc4NzcyYjU2MzNkNWIxM2JkYzc1YTkwNDY3MjA1Y2JjMWIyNjM,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/MICHELIN-pictures.zip,https://api.mybihr.com/medias/EN-Power-Experience.pdf?context=bWFzdGVyfGRvY3VtZW50c3w2MzA5NDc3fGFwcGxpY2F0aW9uL3BkZnxhRGxtTDJoaE55ODVNRFF6T0RBNE9EYzROakl5TDBWT1gxQnZkMlZ5TFVWNGNHVnlhV1Z1WTJVfDIyMTdiOTJjZTkxMDA3NDJlYTc5YWRhMWM0NWZlYThiZDFmYmZhMGJkNjY5MGQ5MDhiMTA4OTRkMjM1MTMxN2I,https://api.mybihr.com/medias/FR-Power-Experience.pdf?context=bWFzdGVyfGRvY3VtZW50c3w0NzQ0NjV8YXBwbGljYXRpb24vcGRmfGFHSXdMMmhsWlM4NU1EUXpPREV5TkRVd016TTBMMFpTWDFCdmQyVnlMVVY0Y0dWeWFXVnVZMlV8NzFhMGU4NjQ0ZTIwZTE1MDM3YzZmYmE5MjEyZTc4N2MyZDZlZDcwMGE5ZGU2ZWVlMTA1NDU3ZTIzYWI3ZmQzOA,,Spain Warehouse (Tires)
9000383,90000497,159578,MICHELIN,MICHE TIRE POWER CUP 2 190/55ZR17,Neumático MICHELIN POWER CUP 2 190/55 ZR 17 M/C (75W) TL,367.36,303.60,212.52,3528701595788,0,4011400000,0,1,"<p><strong>MICHELIN POWER EXPERIENCE</strong></p><p><em>¿Qué piloto será hoy?</em></p><p>Disfrutar del pilotaje por carreteras abiertas, salir de viaje y quedadas con amigos o tandas en circuito</p><p>  <br></p><p>- Un comportamiento irreprochable.</p><p>- Diseño deportivo y diferenciador. Diseño coherente para cada utilización manteniendo la misma firma visual MICHELIN.</p><p>- Máxima adherencia.</p><p>- Mayor visibilidad de la marca y modelo con la introducción de la tecnología de marcado de los flancos con textura aterciopelada.</p><p>- Máximo disfrute en seco y seguridad en mojado, gracias a una tasa de dibujo del 11% y compuestos con sílice de última generación.</p><p>- Neumáticos 100% de carretera.</p><p>- Distribución óptima del bi-compuesto de goma para una máxima diversión en carretera.</p>","
MICHELIN POWER EXPERIENCE
¿Qué piloto será hoy?
Disfrutar del pilotaje por carreteras abiertas, salir de viaje y quedadas con amigos o tandas en circuito
  
- Un comportamiento irreprochable.
- Diseño deportivo y diferenciador. Diseño coherente para cada utilización manteniendo la misma firma visual MICHELIN.
- Máxima adherencia.
- Mayor visibilidad de la marca y modelo con la introducción de la tecnología de marcado de los flancos con textura aterciopelada.
- Máximo disfrute en seco y seguridad en mojado, gracias a una tasa de dibujo del 11% y compuestos con sílice de última generación.
- Neumáticos 100% de carretera.
- Distribución óptima del bi-compuesto de goma para una máxima diversión en carretera.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE HYPERSPORT,71825,5680,650,650,170,55,,190,,,Dibujo de carreras (homologado carretera),,,17,,Radial,Neumáticos de motocicleta y scooter,,75,(W) > 270 km/h,,,POWER CUP 2,,,Trasero,TL - Tubeless,,,,,,,,https://api.mybihr.com/medias/9000383-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODY0Mzl8aW1hZ2UvanBlZ3xhRFV5TDJnMVlTODRPVFl3TWpJeE16Z3dOak00THprd01EQXpPRE10TVY4NE1EQlhlRGd3TUVnfDBlNDJlOTllMmM3MDYzZDBhMGM2MDBhZWM5ODhjZWFkMGJhMzc4ODY0YzdlOGJkNTRlOGJkM2Y1YTc2ZGIwYTY,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/MICHELIN-pictures.zip,https://api.mybihr.com/medias/EN-Power-Experience.pdf?context=bWFzdGVyfGRvY3VtZW50c3w2MzA5NDc3fGFwcGxpY2F0aW9uL3BkZnxhRGxtTDJoaE55ODVNRFF6T0RBNE9EYzROakl5TDBWT1gxQnZkMlZ5TFVWNGNHVnlhV1Z1WTJVfDIyMTdiOTJjZTkxMDA3NDJlYTc5YWRhMWM0NWZlYThiZDFmYmZhMGJkNjY5MGQ5MDhiMTA4OTRkMjM1MTMxN2I,https://api.mybihr.com/medias/FR-Power-Experience.pdf?context=bWFzdGVyfGRvY3VtZW50c3w0NzQ0NjV8YXBwbGljYXRpb24vcGRmfGFHSXdMMmhsWlM4NU1EUXpPREV5TkRVd016TTBMMFpTWDFCdmQyVnlMVVY0Y0dWeWFXVnVZMlV8NzFhMGU4NjQ0ZTIwZTE1MDM3YzZmYmE5MjEyZTc4N2MyZDZlZDcwMGE5ZGU2ZWVlMTA1NDU3ZTIzYWI3ZmQzOA,,Spain Warehouse (Tires)
9000404,90000493,636793,MICHELIN,MICHE TIRE POWER 5 200/55ZR17,Neumático MICHELIN POWER 5 200/55 ZR 17 M/C (78W) TL,293.06,242.20,169.54,3528706367939,2,4011400000,0,1,"<p><strong>MICHELIN POWER EXPERIENCE</strong></p><p><em>¿Qué piloto será hoy?</em></p><p>Disfrutar del pilotaje por carreteras abiertas, salir de viaje y quedadas con amigos o tandas en circuito</p><p>  <br></p><p>- Un comportamiento irreprochable.</p><p>- Diseño deportivo y diferenciador. Diseño coherente para cada utilización manteniendo la misma firma visual MICHELIN.</p><p>- Máxima adherencia.</p><p>- Mayor visibilidad de la marca y modelo con la introducción de la tecnología de marcado de los flancos con textura aterciopelada.</p><p>- Máximo disfrute en seco y seguridad en mojado, gracias a una tasa de dibujo del 11% y compuestos con sílice de última generación.</p><p>- Neumáticos 100% de carretera.</p><p>- Distribución óptima del bi-compuesto de goma para una máxima diversión en carretera.</p>","
MICHELIN POWER EXPERIENCE
¿Qué piloto será hoy?
Disfrutar del pilotaje por carreteras abiertas, salir de viaje y quedadas con amigos o tandas en circuito
  
- Un comportamiento irreprochable.
- Diseño deportivo y diferenciador. Diseño coherente para cada utilización manteniendo la misma firma visual MICHELIN.
- Máxima adherencia.
- Mayor visibilidad de la marca y modelo con la introducción de la tecnología de marcado de los flancos con textura aterciopelada.
- Máximo disfrute en seco y seguridad en mojado, gracias a una tasa de dibujo del 11% y compuestos con sílice de última generación.
- Neumáticos 100% de carretera.
- Distribución óptima del bi-compuesto de goma para una máxima diversión en carretera.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE HYPERSPORT,76313,6004,670,670,170,55,,200,,,Hypersport,,,17,,Radial,Neumáticos de motocicleta y scooter,,78,(W) > 270 km/h,,,POWER 5,,,Trasero,TL - Tubeless,,,,,,,,https://api.mybihr.com/medias/9000404-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTA1OTQ2fGltYWdlL2pwZWd8YUdNd0wyZ3pOeTg0T1RNME5EUTJNak0xTmpjNEx6a3dNREEwTURRdE1WODRNREJYZURnd01FZ3w3ZTg5ZmY5YThlMmIxYTI0ZDE1NTE5OTMyYWNmZTM1YjllOWQ4NGZmMDE2YjEzZGFlZDMwOGIzNmRmNTYzMTQ4,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/MICHELIN-pictures.zip,https://api.mybihr.com/medias/EN-Power-Experience.pdf?context=bWFzdGVyfGRvY3VtZW50c3w2MzA5NDc3fGFwcGxpY2F0aW9uL3BkZnxhRGxtTDJoaE55ODVNRFF6T0RBNE9EYzROakl5TDBWT1gxQnZkMlZ5TFVWNGNHVnlhV1Z1WTJVfDIyMTdiOTJjZTkxMDA3NDJlYTc5YWRhMWM0NWZlYThiZDFmYmZhMGJkNjY5MGQ5MDhiMTA4OTRkMjM1MTMxN2I,https://api.mybihr.com/medias/FR-Power-Experience.pdf?context=bWFzdGVyfGRvY3VtZW50c3w0NzQ0NjV8YXBwbGljYXRpb24vcGRmfGFHSXdMMmhsWlM4NU1EUXpPREV5TkRVd016TTBMMFpTWDFCdmQyVnlMVVY0Y0dWeWFXVnVZMlV8NzFhMGU4NjQ0ZTIwZTE1MDM3YzZmYmE5MjEyZTc4N2MyZDZlZDcwMGE5ZGU2ZWVlMTA1NDU3ZTIzYWI3ZmQzOA,,Spain Warehouse (Tires)
9000380,82704,149126,MICHELIN,MICHE TIRE POWER CUP EVO 120/70ZR17,Neumático MICHELIN POWER CUP EVO 120/70 ZR 17 M/C (58W) TL,270.19,223.30,72.90,3528701491264,4,4011400000,0,1,<p><strong>NEUMÁTICO FÁCIL DE CONDUCIR Y POLIVALENTE</strong></p><p>  <br></p><p>- El neumático MICHELIN Power Cup Evo es la versión con dibujo y homologado para carretera del neumático MICHELIN Power Slick Evo.</p><p>- Un solo compuesto polivalente por dimensión.</p>,"
NEUMÁTICO FÁCIL DE CONDUCIR Y POLIVALENTE
  
- El neumático MICHELIN Power Cup Evo es la versión con dibujo y homologado para carretera del neumático MICHELIN Power Slick Evo.
- Un solo compuesto polivalente por dimensión.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE HYPERSPORT,44652,2250,610,610,120,70,,120,,,Dibujo de carreras (homologado carretera),,,17,,Radial,Neumáticos de motocicleta y scooter,,58,(W) > 270 km/h,,,POWER CUP EVO,,,Delantero,TL - Tubeless,,,,,,,,https://api.mybihr.com/medias/9000380-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTc3MDJ8aW1hZ2UvanBlZ3xhRGxtTDJoa05TODRPVEEzT1RjNE9UWTFNREl5THprd01EQXpPREF0TVY4NE1EQlhlRGd3TUVnfDBmZjI3MTA0ZTMzZmM0ZDQ4MzllMDRiNWFhOTAwODM3MWM4NGEyYzgwZDYwNjhmOWZiOWRhYjU1NmY1MmU4YzY,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/MICHELIN-pictures.zip,https://api.mybihr.com/medias/Michelin-Pression-competition.pdf?context=bWFzdGVyfGRvY3VtZW50c3wzNTkzMzl8YXBwbGljYXRpb24vcGRmfGFHTTVMMmd3TVM4NU1EVXdPVE01TURrM01URTRMMDFwWTJobGJHbHVJRkJ5WlhOemFXOXVJR052YlhCbGRHbDBhVzl1fDJhYWJmYzA2ZmZjOTQ0OGIyYTBmNThlMzg4YzU0NjIyYmU4ZWFhOTc1NmFkODI0YzliNDQ3MDU0NTBhMDE3NTU,,,Spain Warehouse (Tires)
9000381,90000492,149276,MICHELIN,MICHE TIRE POWER CUP 2 200/55ZR17,Neumático MICHELIN POWER CUP 2 200/55 ZR 17 M/C (78W) TL,391.92,323.90,226.73,3528701492766,1,4011400000,0,1,"<p><strong>MICHELIN POWER EXPERIENCE</strong></p><p><em>¿Qué piloto será hoy?</em></p><p>Disfrutar del pilotaje por carreteras abiertas, salir de viaje y quedadas con amigos o tandas en circuito</p><p>  <br></p><p>- Un comportamiento irreprochable.</p><p>- Diseño deportivo y diferenciador. Diseño coherente para cada utilización manteniendo la misma firma visual MICHELIN.</p><p>- Máxima adherencia.</p><p>- Mayor visibilidad de la marca y modelo con la introducción de la tecnología de marcado de los flancos con textura aterciopelada.</p><p>- Máximo disfrute en seco y seguridad en mojado, gracias a una tasa de dibujo del 11% y compuestos con sílice de última generación.</p><p>- Neumáticos 100% de carretera.</p><p>- Distribución óptima del bi-compuesto de goma para una máxima diversión en carretera.</p>","
MICHELIN POWER EXPERIENCE
¿Qué piloto será hoy?
Disfrutar del pilotaje por carreteras abiertas, salir de viaje y quedadas con amigos o tandas en circuito
  
- Un comportamiento irreprochable.
- Diseño deportivo y diferenciador. Diseño coherente para cada utilización manteniendo la misma firma visual MICHELIN.
- Máxima adherencia.
- Mayor visibilidad de la marca y modelo con la introducción de la tecnología de marcado de los flancos con textura aterciopelada.
- Máximo disfrute en seco y seguridad en mojado, gracias a una tasa de dibujo del 11% y compuestos con sílice de última generación.
- Neumáticos 100% de carretera.
- Distribución óptima del bi-compuesto de goma para una máxima diversión en carretera.",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE HYPERSPORT,78608,6002,680,680,170,55,,200,,,Dibujo de carreras (homologado carretera),,,17,,Radial,Neumáticos de motocicleta y scooter,,78,(W) > 270 km/h,,,POWER CUP 2,,,Trasero,TL - Tubeless,,,,,,,,https://api.mybihr.com/medias/9000381-1-800Wx800H?context=bWFzdGVyfHJvb3R8ODY0Mzl8aW1hZ2UvanBlZ3xhREl6TDJnNE55ODRPVEEzT1RjNU1UWXhOak13THprd01EQXpPREV0TVY4NE1EQlhlRGd3TUVnfGU3ZjNkYjk4ZWFlMzZkZjNlNWFhYmJmZWJiZjNiNjViMGI3NDUxZmViYzllMmUyNGFkZGMzMjE2OTgxNmQ1YWE,,,,,,,,,https://static.bihr.pro/eBihr/Pictures/MICHELIN-pictures.zip,https://api.mybihr.com/medias/EN-Power-Experience.pdf?context=bWFzdGVyfGRvY3VtZW50c3w2MzA5NDc3fGFwcGxpY2F0aW9uL3BkZnxhRGxtTDJoaE55ODVNRFF6T0RBNE9EYzROakl5TDBWT1gxQnZkMlZ5TFVWNGNHVnlhV1Z1WTJVfDIyMTdiOTJjZTkxMDA3NDJlYTc5YWRhMWM0NWZlYThiZDFmYmZhMGJkNjY5MGQ5MDhiMTA4OTRkMjM1MTMxN2I,https://api.mybihr.com/medias/FR-Power-Experience.pdf?context=bWFzdGVyfGRvY3VtZW50c3w0NzQ0NjV8YXBwbGljYXRpb24vcGRmfGFHSXdMMmhsWlM4NU1EUXpPREV5TkRVd016TTBMMFpTWDFCdmQyVnlMVVY0Y0dWeWFXVnVZMlV8NzFhMGU4NjQ0ZTIwZTE1MDM3YzZmYmE5MjEyZTc4N2MyZDZlZDcwMGE5ZGU2ZWVlMTA1NDU3ZTIzYWI3ZmQzOA,,Spain Warehouse (Tires)
9007085,,508330,MICHELIN,MICHE TIRE POWER 6 240/45ZR17,Neumático MICHELIN POWER 6 240/45 ZR 17 M/C (82W) TL,378.85,313.10,219.17,3528705083304,1,4011400000,0,1,"<p><strong>APROVECHA AL M&Aacute;XIMO TU CONDUCCI&Oacute;N DEPORTIVA</strong></p>
<p><strong>Experimenta la emoci&oacute;n de unos neum&aacute;ticos dise&ntilde;ados para una conducci&oacute;n precisa y sin concesiones.</strong></p>
<ul>
<li>Agarre m&aacute;ximo para un control &oacute;ptimo gracias a la Tecnolog&iacute;a MICHELIN 100% S&iacute;lice y a la Tecnolog&iacute;a MICHELIN 2CT+ en los neum&aacute;ticos delanteros y traseros</li>
<li>Agarre &oacute;ptimo en seco y mojado</li>
<li>Conducci&oacute;n deportiva y agilidad</li>
<li>Inspirado en la experiencia de Michelin en deportes de motor</li>
</ul>","
APROVECHA AL MÁXIMO TU CONDUCCIÓN DEPORTIVA

Experimenta la emoción de unos neumáticos diseñados para una conducción precisa y sin concesiones.

Agarre máximo para un control óptimo gracias a la Tecnología MICHELIN 100% Sílice y a la Tecnología MICHELIN 2CT+ en los neumáticos delanteros y traseros
Agarre óptimo en seco y mojado
Conducción deportiva y agilidad
Inspirado en la experiencia de Michelin en deportes de motor
",TIRES & ACCESSORIES,MOTORCYCLE,MC TIRE HYPERSPORT,104544,7700,660,660,240,45,,240,,,Hypersport,,,17,,Radial,Neumáticos de motocicleta y scooter,,82,(W) > 270 km/h,,,POWER 6,,,Trasero,TL - Tubeless,,,,,,,,https://api.mybihr.com/medias/800Wx800H-9007085-1.jpg?context=bWFzdGVyfHJvb3R8ODM3MTJ8aW1hZ2UvanBlZ3xhREl5TDJneE1TODFNakkwTXpJMU56Y3lNRGcyTWk4NE1EQlhlRGd3TUVoZk9UQXdOekE0TlMweExtcHdad3xjNGFjYTA0Y2EwMmQ5NjllMzBlZDhmYjI1MzcwOGI3YTY5OTkwYWQwYmM1ZWY1M2YwNDY3NGJlY2UxYjI2ZjI1,https://api.mybihr.com/medias/800Wx800H-9007085-2.jpg?context=bWFzdGVyfHJvb3R8MTE4MDI5fGltYWdlL2pwZWd8YURFMkwyZzBOQzgxTWpJME16STFPREV4TkRBM09DODRNREJYZURnd01FaGZPVEF3TnpBNE5TMHlMbXB3Wnd8MWUwNWM3NmU5Njc4NTQ5YTJlMWMyNmZhMGExYzdjMTlhZWYwMGZiZjkzODlhNTA1N2IwNDc1MGQ2ZjM3MWViMg,https://api.mybihr.com/medias/800Wx800H-9007085-3.jpg?context=bWFzdGVyfHJvb3R8Mzg0MjJ8aW1hZ2UvanBlZ3xhR0UwTDJnMU1TODFNakkwTXpJMU9EVXdOekk1TkM4NE1EQlhlRGd3TUVoZk9UQXdOekE0TlMwekxtcHdad3xmZDRhZGI5OGNiZTAxMDRiMGQwMWMzMDBiN2M5YjhiMzY3YmFjMmYxYjkwOWZjZjBkYjBlMjI3YTRkM2Y1MGZm,https://api.mybihr.com/medias/800Wx800H-9007085-4.jpg?context=bWFzdGVyfHJvb3R8MTI1MjUwfGltYWdlL2pwZWd8YURRMEwyZzFaaTgxTWpJME16STFPRGt3TURVeE1DODRNREJYZURnd01FaGZPVEF3TnpBNE5TMDBMbXB3Wnd8MWU4NDliOGJlZDY2NzdlOTAwNGI3ZjNmNzMzYjI5NzIyYTgxYmE1OTJkNmE2NWFjZWYzZmZiNjU5OGMzODMzZQ,,,,,,https://static.bihr.pro/eBihr/Pictures/MICHELIN-pictures.zip,,,,Spain Warehouse (Tires)
