PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Acabado,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Acabado de la tapa del silenciador,Acabado del silenciador de escape,Acabado del tubo,Gas Emissions Approval,Homologación,Homologación de emisiones acústicas,Peso (kg),Posición,Picture1,Picture2,Picture3,AllPicturesZIP,DeliveryPlant
1121940003,,APTUSPS350S-AB,HP CORSE,"HPCOR SLIP ON SPS CARB, BSS/CAR",Silenciador Slip-On HP CORSE SPS Carbon,822.80,680.00,448.80,8000000796011,5,8714109090,0,1,"<p>El SPS CARBON incorpora un tap&oacute;n de fibra de carbono que rodea la boquilla interior mediante tecnolog&iacute;a de hidroformado. Dise&ntilde;ado para adaptarse a las &uacute;ltimas motos Maxi Enduro, Sport Touring/Adventure y Crossover, el SPS CARBON est&aacute; hecho para pilotar y explorar, pase lo que pase. Probado durante m&aacute;s de un a&ntilde;o y puesto a prueba en las pistas m&aacute;s exigentes, el SPS CARBON da lo mejor de s&iacute; mismo en t&eacute;rminos de durabilidad y rendimiento de gama baja a media.</p>
<ul>
<li>Tapa de fibra de carbono</li>
<li>Doble salida de escape</li>
<li>Cuerpo octogonal</li>
<li>Material insonorizante de alta calidad</li>
<li>DB Killer extra&iacute;ble (s&oacute;lo l&iacute;nea Racing)</li>
<li>Escudo t&eacute;rmico de fibra de carbono</li>
<li>Remaches impermeables</li>
<li>Logo grabado con l&aacute;ser</li>
<li>Peso 2400 gr (sin db-killers y tubo de enlace)</li>
</ul>","
El SPS CARBON incorpora un tapón de fibra de carbono que rodea la boquilla interior mediante tecnología de hidroformado. Diseñado para adaptarse a las últimas motos Maxi Enduro, Sport Touring/Adventure y Crossover, el SPS CARBON está hecho para pilotar y explorar, pase lo que pase. Probado durante más de un año y puesto a prueba en las pistas más exigentes, el SPS CARBON da lo mejor de sí mismo en términos de durabilidad y rendimiento de gama baja a media.

Tapa de fibra de carbono
Doble salida de escape
Cuerpo octogonal
Material insonorizante de alta calidad
DB Killer extraíble (sólo línea Racing)
Escudo térmico de fibra de carbono
Remaches impermeables
Logo grabado con láser
Peso 2400 gr (sin db-killers y tubo de enlace)
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,Acero inox. pulido / Carbono,52080,5000,800,310,210,Carbono,Acero inoxidable satinado,,ECE approved (Euro 5),Homologación CE,,,Derecho,https://api.mybihr.com/medias/800Wx800H-1121940003-2.jpeg?context=bWFzdGVyfHJvb3R8NDg4Nzl8aW1hZ2UvanBlZ3xhRGRrTDJnM1pTODBOVEEyT0Rnd05USXhNREUwTWk4NE1EQlhlRGd3TUVoZk1URXlNVGswTURBd015MHlMbXB3WldjfDBlOTA0ZDgyMzJjMzA2MGY5MzdlMWE2MzkzYmZjZmU1OWFiNTEzYzA0M2JhMGExMmZmODVmOTNjZThhODU4Mzc,https://api.mybihr.com/medias/800Wx800H-1121940003-1.jpeg?context=bWFzdGVyfHJvb3R8NDUyODd8aW1hZ2UvanBlZ3xhRFJsTDJnNE5TODBOVEEyT0Rnd05UQXhNelV6TkM4NE1EQlhlRGd3TUVoZk1URXlNVGswTURBd015MHhMbXB3WldjfDIzOWU3YTExY2QxOWZmYTc0NzFlYjcyMGI0YWFmY2EwYjlkMWMxMzQxYWFhYmFlZTNjYmI3ZGQyNjJiNmU3MmQ,https://api.mybihr.com/medias/800Wx800H-1121940003-3.jpeg?context=bWFzdGVyfHJvb3R8MjI3NTJ8aW1hZ2UvanBlZ3xhR013TDJnM055ODBOVEEyT0Rnd05UUXdOamMxTUM4NE1EQlhlRGd3TUVoZk1URXlNVGswTURBd015MHpMbXB3WldjfDUyYjJiNjI3ZGUyNmM5YWMwM2I2ZDE0YmYwODYwMTczZTkyMzA5ZTliODVhYzAwMWFkYjM1YTk2MTQzM2M5NTY,https://static.bihr.pro/eBihr/Pictures/HP_CORSE-pictures.zip,France Warehouse (Parts)
1121940002,,APTUSPS350C-AB,HP CORSE,"HPCOR SLIP ON SPS CARB, SBL/CAR",Silenciador Slip-On HP CORSE SPS Carbon,871.20,720.00,475.20,8000000795700,5,8714109090,0,1,"<p>El SPS CARBON incorpora un tap&oacute;n de fibra de carbono que rodea la boquilla interior mediante tecnolog&iacute;a de hidroformado. Dise&ntilde;ado para adaptarse a las &uacute;ltimas motos Maxi Enduro, Sport Touring/Adventure y Crossover, el SPS CARBON est&aacute; hecho para pilotar y explorar, pase lo que pase. Probado durante m&aacute;s de un a&ntilde;o y puesto a prueba en las pistas m&aacute;s exigentes, el SPS CARBON da lo mejor de s&iacute; mismo en t&eacute;rminos de durabilidad y rendimiento de gama baja a media.</p>
<ul>
<li>Tapa de fibra de carbono</li>
<li>Doble salida de escape</li>
<li>Cuerpo octogonal</li>
<li>Material insonorizante de alta calidad</li>
<li>DB Killer extra&iacute;ble (s&oacute;lo l&iacute;nea Racing)</li>
<li>Escudo t&eacute;rmico de fibra de carbono</li>
<li>Remaches impermeables</li>
<li>Logo grabado con l&aacute;ser</li>
<li>Peso 2400 gr (sin db-killers y tubo de enlace)</li>
</ul>","
El SPS CARBON incorpora un tapón de fibra de carbono que rodea la boquilla interior mediante tecnología de hidroformado. Diseñado para adaptarse a las últimas motos Maxi Enduro, Sport Touring/Adventure y Crossover, el SPS CARBON está hecho para pilotar y explorar, pase lo que pase. Probado durante más de un año y puesto a prueba en las pistas más exigentes, el SPS CARBON da lo mejor de sí mismo en términos de durabilidad y rendimiento de gama baja a media.

Tapa de fibra de carbono
Doble salida de escape
Cuerpo octogonal
Material insonorizante de alta calidad
DB Killer extraíble (sólo línea Racing)
Escudo térmico de fibra de carbono
Remaches impermeables
Logo grabado con láser
Peso 2400 gr (sin db-killers y tubo de enlace)
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,Acero inox. negro / Carbono,52080,5000,800,310,210,Carbono,Revestimiento cerámico negro,,ECE approved (Euro 5),Homologación CE,,,Derecho,https://api.mybihr.com/medias/800Wx800H-1121940002-1.jpeg?context=bWFzdGVyfHJvb3R8NDUwOTJ8aW1hZ2UvanBlZ3xhRFUzTDJobE1TODBOVEEyT0Rnd05EUXlNemN4TUM4NE1EQlhlRGd3TUVoZk1URXlNVGswTURBd01pMHhMbXB3WldjfGQ4OGFlNzljYTdjNzU3NDE3OTZiMDJlMTc4NTEwYmQzOTlkOTM3MTIzNzcxYzk1MmFkZTM1MDZjNzczYTk0NDc,https://api.mybihr.com/medias/800Wx800H-1121940002-3.jpeg?context=bWFzdGVyfHJvb3R8MjM3MjJ8aW1hZ2UvanBlZ3xhR05oTDJoa015ODBOVEEyT0Rnd05EZ3hOamt5Tmk4NE1EQlhlRGd3TUVoZk1URXlNVGswTURBd01pMHpMbXB3WldjfGIxZTYwYjRjOWNjYzkwNjVmYmFkYTVhYTUzNDIyNGVhNjBiNzZiYTVlOTAwMWIzMDk3Y2M2MDAyZDMzMTQxOGM,https://api.mybihr.com/medias/800Wx800H-1121940002-2.jpeg?context=bWFzdGVyfHJvb3R8NDg3OTB8aW1hZ2UvanBlZ3xhRGczTDJoa1lTODBOVEEyT0Rnd05EWXlNRE14T0M4NE1EQlhlRGd3TUVoZk1URXlNVGswTURBd01pMHlMbXB3WldjfDE1NjQ2NWEwZDA0NWY3OGEyZWRhN2VkNjdkODk0ODI0MWY0OGI5NjFjMGFjYjdjNjkwMTI3Yzc2YTc1MDA4NDQ,https://static.bihr.pro/eBihr/Pictures/HP_CORSE-pictures.zip,France Warehouse (Parts)
1121862001,,KT4TR1022C-AB,HP CORSE,"HPCOR SLIP ON 4-TRACK, SBL/SST",Silenciador Slip-On HP CORSE 4-Track,889.35,735.00,441.00,8000000690005,4,8714109090,0,1,"<p>El 4-TRACK est&aacute; dedicado a las Maxi Enduro, Sport Touring / Adventure y Crossover de &uacute;ltima generaci&oacute;n. Probado durante m&aacute;s de un a&ntilde;o en el banco de pruebas y en las carreteras m&aacute;s exigentes, el nuevo escape HP CORSE garantiza una fiabilidad y unas prestaciones superiores a las de todos los silenciosos originales a los que sustituye, especialmente a bajo y medio r&eacute;gimen.</p>
<ul>
<li>Silenciador Hp Corse&nbsp;4 Track</li>
<li>Tecnolog&iacute;a de hidroformado</li>
<li>Escudo t&eacute;rmico de fibra de carbono</li>
<li>Logotipo grabado con l&aacute;ser</li>
</ul>","
El 4-TRACK está dedicado a las Maxi Enduro, Sport Touring / Adventure y Crossover de última generación. Probado durante más de un año en el banco de pruebas y en las carreteras más exigentes, el nuevo escape HP CORSE garantiza una fiabilidad y unas prestaciones superiores a las de todos los silenciosos originales a los que sustituye, especialmente a bajo y medio régimen.

Silenciador Hp Corse 4 Track
Tecnología de hidroformado
Escudo térmico de fibra de carbono
Logotipo grabado con láser
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,Acero inox. negro / Acero inox.,52080,5000,800,310,210,Acero inoxidable,Revestimiento cerámico negro,Acero inoxidable,ECE approved (Euro 4),Homologación CE,,,Derecho,https://api.mybihr.com/medias/800Wx800H-1121862001-3.JPG?context=bWFzdGVyfHJvb3R8MzM3OTB8aW1hZ2UvanBlZ3xhRGN3TDJoalpDODBOVEEyT0RVME1ERXhOekF5TWk4NE1EQlhlRGd3TUVoZk1URXlNVGcyTWpBd01TMHpMa3BRUnd8YWNiMDBiNGNiYmU4NWMzNjA3ZGVjMDgyNjhmOTkwYTI0MzNiNTkzMDQ4YjgyYmFmMmIzNzk3MzIzZWZkZmNkZg,https://api.mybihr.com/medias/800Wx800H-1121862001-1.JPG?context=bWFzdGVyfHJvb3R8NjI4MjR8aW1hZ2UvanBlZ3xhREF5TDJneU1pODBOVEEyT0RVek9UTXpNRFU1TUM4NE1EQlhlRGd3TUVoZk1URXlNVGcyTWpBd01TMHhMa3BRUnd8NTM1NTQ1MjdjMDYwZTQxOWQ4MDgyMzhhYjFiNGJmODBlNDM5NWI1OWEwNTBkODRkODAzMmIwMzZhY2Q1MWUyYw,https://api.mybihr.com/medias/800Wx800H-1121862001-2.JPG?context=bWFzdGVyfHJvb3R8Nzk2MDR8aW1hZ2UvanBlZ3xhRGt3TDJneVppODBOVEEyT0RVek9UY3lNemd3Tmk4NE1EQlhlRGd3TUVoZk1URXlNVGcyTWpBd01TMHlMa3BRUnd8ODU4Nzk1ZWFkODFmNWY5NTQxYjBhZGJiYWFjMjlkOGM3Y2M3NmRiZTM3OTViZDBlNDY2M2YyNWY3Y2UwNTNmNA,https://static.bihr.pro/eBihr/Pictures/HP_CORSE-pictures.zip,France Warehouse (Parts)
1121862002,,KT4TR1022S-AB,HP CORSE,"HPCOR SLIP ON 4-TRACK, BSS/SST",Silenciador Slip-On HP CORSE 4-Track,774.40,640.00,384.00,8000000689979,1,8714109090,0,1,"<p>El 4-TRACK est&aacute; dedicado a las Maxi Enduro, Sport Touring / Adventure y Crossover de &uacute;ltima generaci&oacute;n. Probado durante m&aacute;s de un a&ntilde;o en el banco de pruebas y en las carreteras m&aacute;s exigentes, el nuevo escape HP CORSE garantiza una fiabilidad y unas prestaciones superiores a las de todos los silenciosos originales a los que sustituye, especialmente a bajo y medio r&eacute;gimen.</p>
<ul>
<li>Silenciador Hp Corse&nbsp;4 Track</li>
<li>Tecnolog&iacute;a de hidroformado</li>
<li>Escudo t&eacute;rmico de fibra de carbono</li>
<li>Logotipo grabado con l&aacute;ser</li>
</ul>","
El 4-TRACK está dedicado a las Maxi Enduro, Sport Touring / Adventure y Crossover de última generación. Probado durante más de un año en el banco de pruebas y en las carreteras más exigentes, el nuevo escape HP CORSE garantiza una fiabilidad y unas prestaciones superiores a las de todos los silenciosos originales a los que sustituye, especialmente a bajo y medio régimen.

Silenciador Hp Corse 4 Track
Tecnología de hidroformado
Escudo térmico de fibra de carbono
Logotipo grabado con láser
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,Acero inox. pulido / Acero inox.,52080,5000,800,310,210,Acero inoxidable,Acero inoxidable satinado,Acero inoxidable,ECE approved (Euro 4),Homologación CE,,,Derecho,https://api.mybihr.com/medias/800Wx800H-1121862002-2.JPG?context=bWFzdGVyfHJvb3R8NzkyMTB8aW1hZ2UvanBlZ3xhRFF5TDJoaU1pODBOVEEyT0RVME1Ea3dNelExTkM4NE1EQlhlRGd3TUVoZk1URXlNVGcyTWpBd01pMHlMa3BRUnd8Yjg5OTFjYmRkNjk4NjQ3YzdjZTMzZWQyOTY2MDllZmQ5ZjBmN2QzMTkzMDg3NTljYmI4Yzc3ZjcwNGM5ZmE4Yw,https://api.mybihr.com/medias/800Wx800H-1121862002-3.JPG?context=bWFzdGVyfHJvb3R8MzUxNDV8aW1hZ2UvanBlZ3xhRFU1TDJnMVppODBOVEEyT0RVME1USTVOalkzTUM4NE1EQlhlRGd3TUVoZk1URXlNVGcyTWpBd01pMHpMa3BRUnd8N2YzMmNjNTg4MmFjYmRmZjliMzVkY2NjMTdmZDllNmE2NDU0MjhiZGJiMzIyYWFhN2Q1ZGQyM2UxMThiYjFmNA,https://api.mybihr.com/medias/800Wx800H-1121862002-1.JPG?context=bWFzdGVyfHJvb3R8NjI0NzF8aW1hZ2UvanBlZ3xhR1F3TDJoaVppODBOVEEyT0RVME1EVXhNREl6T0M4NE1EQlhlRGd3TUVoZk1URXlNVGcyTWpBd01pMHhMa3BRUnd8ZGEzZjA1ZTc1ZjYzYzljMTg0ODEyOGU0YmQ0MzlkNjlmNzg1NzBlMWJkNzM3YTJiNzdmNDRlYjhlM2ZjMzZjYQ,https://static.bihr.pro/eBihr/Pictures/HP_CORSE-pictures.zip,Spain Warehouse (Parts)
1121923002,,TRSPS900350S-AB,HP CORSE,"HPCOR SLIP ON SPS CARB, BSS/CAR",Silenciador Slip-On HP CORSE SPS Carbon,828.85,685.00,452.10,8000000770820,2,8714109090,0,1,"<p>El SPS CARBON incorpora un tap&oacute;n de fibra de carbono que rodea la boquilla interior mediante tecnolog&iacute;a de hidroformado. Dise&ntilde;ado para adaptarse a las &uacute;ltimas motos Maxi Enduro, Sport Touring/Adventure y Crossover, el SPS CARBON est&aacute; hecho para pilotar y explorar, pase lo que pase. Probado durante m&aacute;s de un a&ntilde;o y puesto a prueba en las pistas m&aacute;s exigentes, el SPS CARBON da lo mejor de s&iacute; mismo en t&eacute;rminos de durabilidad y rendimiento de gama baja a media.</p>
<ul>
<li>Tapa de fibra de carbono</li>
<li>Doble salida de escape</li>
<li>Cuerpo octogonal</li>
<li>Material insonorizante de alta calidad</li>
<li>DB Killer extra&iacute;ble (s&oacute;lo l&iacute;nea Racing)</li>
<li>Escudo t&eacute;rmico de fibra de carbono</li>
<li>Remaches impermeables</li>
<li>Logo grabado con l&aacute;ser</li>
<li>Peso 2400 gr (sin db-killers y tubo de enlace)</li>
</ul>","
El SPS CARBON incorpora un tapón de fibra de carbono que rodea la boquilla interior mediante tecnología de hidroformado. Diseñado para adaptarse a las últimas motos Maxi Enduro, Sport Touring/Adventure y Crossover, el SPS CARBON está hecho para pilotar y explorar, pase lo que pase. Probado durante más de un año y puesto a prueba en las pistas más exigentes, el SPS CARBON da lo mejor de sí mismo en términos de durabilidad y rendimiento de gama baja a media.

Tapa de fibra de carbono
Doble salida de escape
Cuerpo octogonal
Material insonorizante de alta calidad
DB Killer extraíble (sólo línea Racing)
Escudo térmico de fibra de carbono
Remaches impermeables
Logo grabado con láser
Peso 2400 gr (sin db-killers y tubo de enlace)
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,Acero inox. pulido / Carbono,52080,5000,800,310,210,Carbono,Acero inoxidable satinado,,ECE approved (Euro 5),Homologación CE,,,Derecho,https://api.mybihr.com/medias/800Wx800H-1121923002-2.jpeg?context=bWFzdGVyfHJvb3R8ODE1MDJ8aW1hZ2UvanBlZ3xhRFJoTDJoaFlpODBOVEEyT0RVME5UWXlNakEwTmk4NE1EQlhlRGd3TUVoZk1URXlNVGt5TXpBd01pMHlMbXB3WldjfGRjN2JkYWQ1NjIzZjdjYTljMjcxZmRlNjM5MWZiNjVjNzdiYjkyMGJmM2ZmOWI4YzMxMzJjMmFiYzExZGQyNTk,https://api.mybihr.com/medias/800Wx800H-1121923002-1.jpeg?context=bWFzdGVyfHJvb3R8NjAzNTN8aW1hZ2UvanBlZ3xhR1ZpTDJoaU9DODBOVEEyT0RVME5USXlPRGd6TUM4NE1EQlhlRGd3TUVoZk1URXlNVGt5TXpBd01pMHhMbXB3WldjfGFmNjJiMWU1NDY0ODJhMTY2ZDQyNjY1NDBjNTBlYWNjOTMxZDU5MmVjMTU4NzM3ZTMxZTE2YmNjODliOTk1Mjc,https://api.mybihr.com/medias/800Wx800H-1121923002-3.jpeg?context=bWFzdGVyfHJvb3R8MzE3NTJ8aW1hZ2UvanBlZ3xhREV4TDJnMU5pODBOVEEyT0RVME5qQXhOVEkyTWk4NE1EQlhlRGd3TUVoZk1URXlNVGt5TXpBd01pMHpMbXB3WldjfDJhYmU0MzkxNzY4YmZhNTgxZmFjNTY3OGI4MWJlMzBjNzUxMTY3MzVmNjUyM2YwNDg5YzkxMWU3NmQ4NGI0OWY,https://static.bihr.pro/eBihr/Pictures/HP_CORSE-pictures.zip,France Warehouse (Parts)
1121923003,,TRSPS900350C-AB,HP CORSE,"HPCOR SLIP ON SPS CARB, SBL/CAR",Silenciador Slip-On HP CORSE SPS Carbon,925.65,765.00,504.90,8000000770981,3,8714109090,0,1,"<p>El SPS CARBON incorpora un tap&oacute;n de fibra de carbono que rodea la boquilla interior mediante tecnolog&iacute;a de hidroformado. Dise&ntilde;ado para adaptarse a las &uacute;ltimas motos Maxi Enduro, Sport Touring/Adventure y Crossover, el SPS CARBON est&aacute; hecho para pilotar y explorar, pase lo que pase. Probado durante m&aacute;s de un a&ntilde;o y puesto a prueba en las pistas m&aacute;s exigentes, el SPS CARBON da lo mejor de s&iacute; mismo en t&eacute;rminos de durabilidad y rendimiento de gama baja a media.</p>
<ul>
<li>Tapa de fibra de carbono</li>
<li>Doble salida de escape</li>
<li>Cuerpo octogonal</li>
<li>Material insonorizante de alta calidad</li>
<li>DB Killer extra&iacute;ble (s&oacute;lo l&iacute;nea Racing)</li>
<li>Escudo t&eacute;rmico de fibra de carbono</li>
<li>Remaches impermeables</li>
<li>Logo grabado con l&aacute;ser</li>
<li>Peso 2400 gr (sin db-killers y tubo de enlace)</li>
</ul>","
El SPS CARBON incorpora un tapón de fibra de carbono que rodea la boquilla interior mediante tecnología de hidroformado. Diseñado para adaptarse a las últimas motos Maxi Enduro, Sport Touring/Adventure y Crossover, el SPS CARBON está hecho para pilotar y explorar, pase lo que pase. Probado durante más de un año y puesto a prueba en las pistas más exigentes, el SPS CARBON da lo mejor de sí mismo en términos de durabilidad y rendimiento de gama baja a media.

Tapa de fibra de carbono
Doble salida de escape
Cuerpo octogonal
Material insonorizante de alta calidad
DB Killer extraíble (sólo línea Racing)
Escudo térmico de fibra de carbono
Remaches impermeables
Logo grabado con láser
Peso 2400 gr (sin db-killers y tubo de enlace)
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,Acero inox. negro / Carbono,52080,5200,800,310,210,Carbono,Revestimiento cerámico negro,,ECE approved (Euro 5),Homologación CE,,,Derecho,https://api.mybihr.com/medias/800Wx800H-1121923003-1.jpeg?context=bWFzdGVyfHJvb3R8NTk5NjZ8aW1hZ2UvanBlZ3xhRGd6TDJnME9DODBOVEEyT0RVME5qUXdPRFEzT0M4NE1EQlhlRGd3TUVoZk1URXlNVGt5TXpBd015MHhMbXB3WldjfDA5ZDNlNmNkMjE3ZTRjOWQwMTEyNDk2NDI2MmVmMDUxODA4MWRlMzMxMjcwMmQ4NWE0OTBmZWY2M2JiYWM1M2U,https://api.mybihr.com/medias/800Wx800H-1121923003-2.jpeg?context=bWFzdGVyfHJvb3R8NjcyNjB8aW1hZ2UvanBlZ3xhRGMxTDJnME55ODBOVEEyT0RjNU5UYzNNamsxT0M4NE1EQlhlRGd3TUVoZk1URXlNVGt5TXpBd015MHlMbXB3WldjfDNhOTA4NTUxNjMwNTcwMDlmMzg0ZDk4MGNlZDZiZGVlYTU5OGE0OTgzZjJmYTVjZDE0NTU1NzA5Zjg1OWVlZDc,https://api.mybihr.com/medias/800Wx800H-1121923003-3.jpeg?context=bWFzdGVyfHJvb3R8Mjc3NTV8aW1hZ2UvanBlZ3xhR0k0TDJnME1DODBOVEEyT0RjNU5UazJPVFUyTmk4NE1EQlhlRGd3TUVoZk1URXlNVGt5TXpBd015MHpMbXB3WldjfGRiODc0MDYwZDJiN2ZkNDNlYTMwMzBkNjk2NTYyNTNjMzgxZmZlYzU3ZGVmNDY1NDY5YzIzNWE3MGYzN2YxY2Q,https://static.bihr.pro/eBihr/Pictures/HP_CORSE-pictures.zip,France Warehouse (Parts)
1121923001,,TRSPS900350T-AB,HP CORSE,"HPCOR SLIP ON SPS CARB, TIT/CAR",Silenciador Slip-On HP CORSE SPS Carbon,980.10,810.00,534.60,8000000771261,3,8714109090,0,1,"<p>El SPS CARBON incorpora un tap&oacute;n de fibra de carbono que rodea la boquilla interior mediante tecnolog&iacute;a de hidroformado. Dise&ntilde;ado para adaptarse a las &uacute;ltimas motos Maxi Enduro, Sport Touring/Adventure y Crossover, el SPS CARBON est&aacute; hecho para pilotar y explorar, pase lo que pase. Probado durante m&aacute;s de un a&ntilde;o y puesto a prueba en las pistas m&aacute;s exigentes, el SPS CARBON da lo mejor de s&iacute; mismo en t&eacute;rminos de durabilidad y rendimiento de gama baja a media.</p>
<ul>
<li>Tapa de fibra de carbono</li>
<li>Doble salida de escape</li>
<li>Cuerpo octogonal</li>
<li>Material insonorizante de alta calidad</li>
<li>DB Killer extra&iacute;ble (s&oacute;lo l&iacute;nea Racing)</li>
<li>Escudo t&eacute;rmico de fibra de carbono</li>
<li>Remaches impermeables</li>
<li>Logo grabado con l&aacute;ser</li>
<li>Peso 2400 gr (sin db-killers y tubo de enlace)</li>
</ul>","
El SPS CARBON incorpora un tapón de fibra de carbono que rodea la boquilla interior mediante tecnología de hidroformado. Diseñado para adaptarse a las últimas motos Maxi Enduro, Sport Touring/Adventure y Crossover, el SPS CARBON está hecho para pilotar y explorar, pase lo que pase. Probado durante más de un año y puesto a prueba en las pistas más exigentes, el SPS CARBON da lo mejor de sí mismo en términos de durabilidad y rendimiento de gama baja a media.

Tapa de fibra de carbono
Doble salida de escape
Cuerpo octogonal
Material insonorizante de alta calidad
DB Killer extraíble (sólo línea Racing)
Escudo térmico de fibra de carbono
Remaches impermeables
Logo grabado con láser
Peso 2400 gr (sin db-killers y tubo de enlace)
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. EXHAUST,Titanio / Carbono,52080,4620,800,310,210,Carbono,Titanio,,ECE approved (Euro 5),,,,Derecho,https://api.mybihr.com/medias/800Wx800H-1121923001-1.jpeg?context=bWFzdGVyfHJvb3R8NjAzMjV8aW1hZ2UvanBlZ3xhR0ZrTDJoa05pODBOVEEyT0RVME5EQTBPVEU0TWk4NE1EQlhlRGd3TUVoZk1URXlNVGt5TXpBd01TMHhMbXB3WldjfGMyNGI1OWVhNDczYmYzZTk0M2EyZmFlMTc0ZjA2MTdiMzJkYzk1Yzk5Zjc0NGNjZDk4YTFhNzBkNTEzMWY4ZWM,https://api.mybihr.com/medias/800Wx800H-1121923001-3.jpeg?context=bWFzdGVyfHJvb3R8MzIyNDJ8aW1hZ2UvanBlZ3xhR1JpTDJobU1TODBOVEEyT0RVME5EZ3pOVFl4TkM4NE1EQlhlRGd3TUVoZk1URXlNVGt5TXpBd01TMHpMbXB3WldjfDE0MWU0MThhNTg4ZDA1MDFjNWNlNzc0YzM2ZmE3ZTM1MWNhMjQ0ZDEyNzc0NGFmZGViNmU0NjM4MWJlYmFmYTc,https://api.mybihr.com/medias/800Wx800H-1121923001-2.jpeg?context=bWFzdGVyfHJvb3R8ODE1ODZ8aW1hZ2UvanBlZ3xhRFJsTDJobE5DODBOVEEyT0RVME5EUTBNak01T0M4NE1EQlhlRGd3TUVoZk1URXlNVGt5TXpBd01TMHlMbXB3WldjfGZkMDEzN2JhMzg1NDFjYzY3ZGJkNmJmNDIwZjkxOWVkNzQyMDZmOWViYTEyZTdlOTUyM2YxOTJiNjBjMWQ1OTk,https://static.bihr.pro/eBihr/Pictures/HP_CORSE-pictures.zip,France Warehouse (Parts)
