PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,V-Tamaño,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Talla,Uso recomendado,Picture1,Picture2,Picture3,Picture4,Picture5,Picture6,AllPicturesZIP,DeliveryPlant
8007471005,,CIC004878 XS,MOBEL SPORT,"MOBEL CYCLING VEST, XS",Chaleco cortavientos BIHR Rider MOBEL serie Beta XS,68.99,57.02,25.00,8007471005,9,6203399000,0,1,"<p>Chaleco cortavientos hidrorepelente, ligero y vers&aacute;til. Dise&ntilde;o exclusivo BIHR Rider.</p>
<p>La serie BETA est&aacute; indicada para una pr&aacute;ctica m&aacute;s avanzada del ciclismo. Patrones evolucionados con tejidos t&eacute;cnicos y componentes que garantizan una mayor transpiraci&oacute;n, expulsi&oacute;n de la humedad y confort del ciclista. Totalmente plegable.</p>
<p><strong>NOTA IMPORTANTE:</strong> Se recomienda usar una talla inferior a la habitual, para un ajuste perfecto y evitar el efecto vela / bolsa en bajadas o llanos con viento de cara.</p>
<p><strong>TEJIDO</strong></p>
<p>WINDSHELL es un tejido t&eacute;cnico antiviento e hidrorepelente, adem&aacute;s de una buena transpirabilidad del interior hacia fuera.&nbsp;Protecci&oacute;n troncal ideal para las rutas fr&iacute;as y uso en caso de emergencia en condiciones adversas. Se pliega hasta quedarse en un volumen m&iacute;nimo y tiene un peso muy ligero de tan solo 62 gr.</p>
<p>Dise&ntilde;ado para un amplio abanico de actividades al aire libre cuando las condiciones climatol&oacute;gicas se complican.&nbsp;La prenda m&aacute;s resultona e imprescindible para el ciclista.</p>
<p><strong>CARACTER&Iacute;STICAS T&Eacute;CNICAS</strong></p>
<ul>
<li>Dise&ntilde;o: Sublimado</li>
<li>Tejido W&Iacute;NDSHELL en parte delantera (antiviento e hidrorepelente)</li>
<li>Tejido de rejilla MESH en parte trasera</li>
<li>Cuello redondo</li>
<li>Ribete el&aacute;stico en sisas</li>
<li>Cremallera completa invertida con funci&oacute;n ON-LOCK</li>
<li>Goma de silicona en cintura</li>
<li>Aberturas traseras para acceder a los bolsillos del maillot</li>
<li>Dise&ntilde;o y fabricaci&oacute;n 100% personalizada, 100% Made in Spain.</li>
</ul>","
Chaleco cortavientos hidrorepelente, ligero y versátil. Diseño exclusivo BIHR Rider.

La serie BETA está indicada para una práctica más avanzada del ciclismo. Patrones evolucionados con tejidos técnicos y componentes que garantizan una mayor transpiración, expulsión de la humedad y confort del ciclista. Totalmente plegable.

NOTA IMPORTANTE: Se recomienda usar una talla inferior a la habitual, para un ajuste perfecto y evitar el efecto vela / bolsa en bajadas o llanos con viento de cara.

TEJIDO

WINDSHELL es un tejido técnico antiviento e hidrorepelente, además de una buena transpirabilidad del interior hacia fuera. Protección troncal ideal para las rutas frías y uso en caso de emergencia en condiciones adversas. Se pliega hasta quedarse en un volumen mínimo y tiene un peso muy ligero de tan solo 62 gr.

Diseñado para un amplio abanico de actividades al aire libre cuando las condiciones climatológicas se complican. La prenda más resultona e imprescindible para el ciclista.

CARACTERÍSTICAS TÉCNICAS

Diseño: Sublimado
Tejido WÍNDSHELL en parte delantera (antiviento e hidrorepelente)
Tejido de rejilla MESH en parte trasera
Cuello redondo
Ribete elástico en sisas
Cremallera completa invertida con función ON-LOCK
Goma de silicona en cintura
Aberturas traseras para acceder a los bolsillos del maillot
Diseño y fabricación 100% personalizada, 100% Made in Spain.
",RIDER GEAR,BICYCLE,BICYCLE CLOTHES,XS,4246,74,337,280,45,XS,Carretera & Ciclocross & E-Bike & Gravel & MTB,https://api.mybihr.com/medias/800Wx800H-8007471005-1.jpg?context=bWFzdGVyfHJvb3R8Njc2MjB8aW1hZ2UvanBlZ3xhRE0wTDJnMk15ODJNamMxTURjd09EazRPVGs0TWk4NE1EQlhlRGd3TUVoZk9EQXdOelEzTVRBd05TMHhMbXB3Wnd8NWVhZjZiOTE3ZTQxZjQ4NmNhZjNhYWY0OWFhMzljY2NhYjNlMTBjNGY2Y2U4OTQxYjQ0MGRiMjY2ZDkxMjZhMw,https://api.mybihr.com/medias/800Wx800H-8007471005-2.jpg?context=bWFzdGVyfHJvb3R8NjU0Mjd8aW1hZ2UvanBlZ3xhR1UzTDJnd1pDODJNamMxTURjd09UTTRNekU1T0M4NE1EQlhlRGd3TUVoZk9EQXdOelEzTVRBd05TMHlMbXB3Wnd8ZDFjMjZjYTRjYmZhNGMxNzY1YjVkYTMyMDE5MmI3ZTY0YTcxNTQ4MGI1MzBiNjg4MGMwODQ0MzgxODBmN2ViZQ,https://api.mybihr.com/medias/800Wx800H-8007471005-3.jpg?context=bWFzdGVyfHJvb3R8OTQwNDN8aW1hZ2UvanBlZ3xhRFZoTDJnd01DODJNamMxTURjd09UYzNOalF4TkM4NE1EQlhlRGd3TUVoZk9EQXdOelEzTVRBd05TMHpMbXB3Wnd8MjM2ZTA0OThmZDk0NWY2NTA1MDg5ZmM0YmYzMjAzMWI5NGRmN2MzYTFhZWQ3NzIyYTU4OGZiNWI3NGZhNGEwOA,https://api.mybihr.com/medias/800Wx800H-8007471005-4.jpg?context=bWFzdGVyfHJvb3R8OTU5NzZ8aW1hZ2UvanBlZ3xhRFZpTDJobVpDODJNamMxTURjeE1ERTJPVFl6TUM4NE1EQlhlRGd3TUVoZk9EQXdOelEzTVRBd05TMDBMbXB3Wnd8ZTZjNzhiZjhkNWM1Y2YxNmM0YTYyMmIyNDQyOGZjNjM4OWU1MzE2OTE5YjdiMzAxNDA2ZTVjYTZiZjJlZjk4OQ,https://api.mybihr.com/medias/800Wx800H-8007471005-5.jpg?context=bWFzdGVyfHJvb3R8NDk2NzR8aW1hZ2UvanBlZ3xhR0ppTDJobFppODJNamMxTURjeE1EVTJNamcwTmk4NE1EQlhlRGd3TUVoZk9EQXdOelEzTVRBd05TMDFMbXB3Wnd8M2VlNTJkZDZjMzUwYjA0NDk4ZmIxOGI4ZTQ5Mjk1MzE3YWQ0NmRkYjkwODE2MTcwZWU0Nzg4NDIxZTMyOTMyZQ,https://api.mybihr.com/medias/800Wx800H-8007471005-6.jpg?context=bWFzdGVyfHJvb3R8NDk3OTB8aW1hZ2UvanBlZ3xhREprTDJobE1pODJNamMxTURjeE1EazFOakEyTWk4NE1EQlhlRGd3TUVoZk9EQXdOelEzTVRBd05TMDJMbXB3Wnd8ZjNiMjgwNTEwOTI2MzhhMzUzYTMzOTRhNWNiM2ZmNjg3MDI3MjEwZTI1NjIwNjk3Yjc0YjE4NjY2YTZiMTRhZg,https://static.bihr.pro/eBihr/Pictures/MOBEL_SPORT-pictures.zip,Spain Warehouse (Parts)
