PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Altura (mm),Anchura (mm),Capacidad (Ah),CCA (A),Con electrolito,Longitud (mm),Peso (g),Tipo de batería,Unidades por caja,Voltaje,Picture1,Picture2,AllPicturesZIP,Document1,Document2,Document3,Document4,DeliveryPlant
1080835,61345,YB3L-A,YUASA,YUASA BATTERY YB3L-A CONV W/O ACID,Batería YUASA YB3L-A Dry charged (sin electrolito),33.00,27.27,17.73,5050694007316,3,8507108090,0,1,<p>ATENCI&Oacute;N: Uso exclusivo para profesionales seg&uacute;n norma EU 20197/1148. Producto prohibido para venta a particulares. La bater&iacute;a debe ser activada por un profesional y el &aacute;cido no puede ser entregado al consumidor final por ser un precursor de explosivos.</p><p>Reemplaza a los siguientes modelos convencionales:</p><ul><li>YB3L-A</li></ul>,"
ATENCIÓN: Uso exclusivo para profesionales según norma EU 20197/1148. Producto prohibido para venta a particulares. La batería debe ser activada por un profesional y el ácido no puede ser entregado al consumidor final por ser un precursor de explosivos.
Reemplaza a los siguientes modelos convencionales:YB3L-A",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. BATTERY,1015,1022,124,66,124,,,,,No,,,Convencional,,12V,https://api.mybihr.com/medias/1080835-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjcwNTl8aW1hZ2UvanBlZ3xhRGhqTDJnNU9DODRPVEF6T0RFeE9ESTFOamswTHpFd09EQTRNelV0TVY4NE1EQlhlRGd3TUVnfDcwNGEyYTFjYTY5ZjU5OGY2MTllMjhiNjZhMmE0YzQxNmJjNzQzMTBiNDM5ZjY3Yzg3MTQxZjMyYmM1NzgyNWQ,https://api.mybihr.com/medias/1080835-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjM0NTl8aW1hZ2UvanBlZ3xhREE0TDJobE55ODRPVEF6T0RFeU1ESXlNekF5THpFd09EQTRNelV0TWw4NE1EQlhlRGd3TUVnfDQ3MGUzNWU0NmViNDAyMzc3NzllZGU3NGM3MTAzNjJkMTliZDllZjRiZTE1MTQwYzYwYzIyMzRjMTFkZTIxYmM,https://static.bihr.pro/eBihr/Pictures/YUASA-pictures.zip,https://api.mybihr.com/medias/MSDS-EU-AUTOMOTIVE-MOTORCYCLE-DRY-CHARGED-LEAD-BATTERY-NO-ACID-FR-FR-v1.0.pdf?context=bWFzdGVyfHJvb3R8MzA2ODA4fGFwcGxpY2F0aW9uL3BkZnxhRE5sTDJoa05TODJOakl4T0RFME56SXhOelF6T0M5TlUwUlRMVVZWTFVGVlZFOU5UMVJKVmtVdFRVOVVUMUpEV1VOTVJTMUVVbGt0UTBoQlVrZEZSQzFNUlVGRUxVSkJWRlJGVWxrdFRrOHRRVU5KUkY5R1VsOUdVbDkyTVM0d0xuQmtaZ3xlNmI2NWFiM2MzNzAyOWMxNTRiMDk4NjAyNzEyM2RjMWU5ZWUxZjljMjdmNDZkYzVjZDNkZDBjM2U1MDVkNmE1,https://api.mybihr.com/medias/MSDS-GB-AUTOMOTIVE-MOTORCYCLE-DRY-CHARGED-LEAD-BATTERY-NO-ACID-GB-EN-v1.0-2.pdf?context=bWFzdGVyfHJvb3R8MjUwNTU5fGFwcGxpY2F0aW9uL3BkZnxhRGRrTDJoa05DODJOakl4T0RFME56STRNamszTkM5TlUwUlRMVWRDTFVGVlZFOU5UMVJKVmtVdFRVOVVUMUpEV1VOTVJTMUVVbGt0UTBoQlVrZEZSQzFNUlVGRUxVSkJWRlJGVWxrdFRrOHRRVU5KUkY5SFFsOUZUbDkyTVM0d0xUSXVjR1JtfDE3ZTJmOGY4MzcxMTZjMzczNWZlZWQ1ZmUwYzEzNTVhYmVjN2NjNTI1MmZmYzA3ZjM1MTM4ZjgxYzE2MDkzODM,,,Spain Warehouse (Parts)
1080847,61350,YT14B-BS,YUASA,YUASA BATTERY YT14B-BS MF W/ ACID,Batería YUASA YT14B-BS Combipack (con electrolito),131.82,108.94,70.81,5050694010606,0,8507108090,0,0,<p>ATENCI&Oacute;N: Uso exclusivo para profesionales seg&uacute;n norma EU 20197/1148. Producto prohibido para venta a particulares. La bater&iacute;a debe ser activada por un profesional y el &aacute;cido no puede ser entregado al consumidor final por ser un precursor de explosivos.</p><p>Reemplaza a los siguientes modelos convencionales:</p><ul><li>YB10L-B</li></ul>,"
ATENCIÓN: Uso exclusivo para profesionales según norma EU 20197/1148. Producto prohibido para venta a particulares. La batería debe ser activada por un profesional y el ácido no puede ser entregado al consumidor final por ser un precursor de explosivos.
Reemplaza a los siguientes modelos convencionales:YB10L-B",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. BATTERY,4607,4780,195,175,135,,,,,Sí,,,Sin mantenimiento - AGM,,12V,https://api.mybihr.com/medias/1080847-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzY1MzZ8aW1hZ2UvanBlZ3xhR1E1TDJnMk9TODRPVE0xTnpneE56WXhNRFUwTHpFd09EQTRORGN0TVY4NE1EQlhlRGd3TUVnfGExNThmNjBmNmM5MWNhODAzZGYxZGU1YTc4NWJjYWI4ZmZkY2Y5ZDIzZmFmYjBjZGUyOWQ5ZjBkNzZkMTIwZWQ,https://api.mybihr.com/medias/1080847-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ4Mzd8aW1hZ2UvanBlZ3xhRGsyTDJnM01DODRPVE0xTnpneE9UVTNOall5THpFd09EQTRORGN0TWw4NE1EQlhlRGd3TUVnfGUzMTAwNmVhMWMwNmU0Y2FmMDU2ZGQ4OWMwMGEzOGQ4NWFkOTFlZDcwMjA3YjYwYWYwNjNlMjkxMzI2NmQ2OGM,https://static.bihr.pro/eBihr/Pictures/YUASA-pictures.zip,https://api.mybihr.com/medias/MSDS-BATTERY-FLUID-SULPHURIC-ACID-37-41-GB-EN-v1.2.pdf?context=bWFzdGVyfHJvb3R8Mjc3MDA3fGFwcGxpY2F0aW9uL3BkZnxhRE5qTDJoa09DODJOakl4T0RFME56RTFNVGt3TWk5TlUwUlRMVUpCVkZSRlVsa3RSa3hWU1VRdFUxVk1VRWhWVWtsRExVRkRTVVF0TXpjdE5ERmZSMEpmUlU1ZmRqRXVNaTV3WkdZfDdjMDBiNzY4M2FmNjdmZTMxOTJjOTgwMDc4MDE2MzQzOWFiODFjMTAxZDAyNmVlYmZkN2EzYmJlMmE0ZGU2ZGI,https://api.mybihr.com/medias/MSDS-EU-BATTERY-FLUID-SULPHURIC-ACID-37-41-FR-French-v1.2.pdf?context=bWFzdGVyfHJvb3R8MjkwNTk4fGFwcGxpY2F0aW9uL3BkZnxhRFJrTDJoa1lpODJOakl4T0RFME56QTROak0yTmk5TlUwUlRMVVZWTFVKQlZGUkZVbGt0Umt4VlNVUXRVMVZNVUVoVlVrbERMVUZEU1VRdE16Y3ROREZmUmxKZlJuSmxibU5vWDNZeExqSXVjR1JtfDRjZTgyNGJhNmQ5ODQwZjE5MmI5ZTU2MjU1MDAyZjAxMTQ4ZDRjNTZmZGMyOTJhNTk5NzMzNzM1ZTI2NTA3MzQ,https://api.mybihr.com/medias/YT14B-BS.pdf?context=bWFzdGVyfGRvY3VtZW50c3w0ODIzNTV8YXBwbGljYXRpb24vcGRmfGFEQmlMMmhpTlM4NU5qUTBNall6TXpBNU16UXlMMWxVTVRSQ0xVSlR8ZjlhNzM5NzRiZGI5MTc3ZDk2N2FmNWU1YjA2MjAyNmZiOGFlNmM0OWNiNDEzMjJlN2NlMzU3MGMwNDU1Y2U3Mw,,Spain Warehouse (Parts)
1080859,61347,YTX20-BS,YUASA,YUASA BATTERY YTX20-BS MF W/ ACID,Batería YUASA YTX20-BS Combipack (con electrolito),152.64,126.15,82.00,5050694004544,18,8507108090,0,0,<p>ATENCI&Oacute;N: Uso exclusivo para profesionales seg&uacute;n norma EU 20197/1148. Producto prohibido para venta a particulares. La bater&iacute;a debe ser activada por un profesional y el &aacute;cido no puede ser entregado al consumidor final por ser un precursor de explosivos.</p><p>Reemplaza a los siguientes modelos convencionales:</p><ul><li>YTX20-BS</li></ul>,"
ATENCIÓN: Uso exclusivo para profesionales según norma EU 20197/1148. Producto prohibido para venta a particulares. La batería debe ser activada por un profesional y el ácido no puede ser entregado al consumidor final por ser un precursor de explosivos.
Reemplaza a los siguientes modelos convencionales:YTX20-BS",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. BATTERY,28600,7000,520,250,220,,,,,Sí,,,Sin mantenimiento - AGM,,12V,https://api.mybihr.com/medias/800Wx800H-1080859-1.jpg?context=bWFzdGVyfHJvb3R8NDA3MDd8aW1hZ2UvanBlZ3xhR1UxTDJoa05pODJPVE0wTXpBeE5qZzBOVE0wTWk4NE1EQlhlRGd3TUVoZk1UQTRNRGcxT1MweExtcHdad3w4ZThmOTU0ZTAxMDcxZTQ4ZjFjNTM1ZmEzMTg2MjIyMDkzMWVkMTVhMDVlZDQ2NjI0MWEyNDU0ZjAwOWQwYTc2,https://api.mybihr.com/medias/1080859-2-800Wx800H?context=bWFzdGVyfHJvb3R8NDA2NTV8aW1hZ2UvanBlZ3xhR05sTDJnM05pODRPVFE1T1RJNE5qSTBNVFU0THpFd09EQTROVGt0TWw4NE1EQlhlRGd3TUVnfDk5OGQzMGI3MjY5MjkwN2EzNGNjNGU1ZjFmYmEyMDdiMWJlMmVmZGRkMjU4MzNlMmQ2NjA3NGQzMzFlZGFhNDE,https://static.bihr.pro/eBihr/Pictures/YUASA-pictures.zip,https://api.mybihr.com/medias/MSDS-BATTERY-FLUID-SULPHURIC-ACID-37-41-GB-EN-v1.2.pdf?context=bWFzdGVyfHJvb3R8Mjc3MDA3fGFwcGxpY2F0aW9uL3BkZnxhRE5qTDJoa09DODJOakl4T0RFME56RTFNVGt3TWk5TlUwUlRMVUpCVkZSRlVsa3RSa3hWU1VRdFUxVk1VRWhWVWtsRExVRkRTVVF0TXpjdE5ERmZSMEpmUlU1ZmRqRXVNaTV3WkdZfDdjMDBiNzY4M2FmNjdmZTMxOTJjOTgwMDc4MDE2MzQzOWFiODFjMTAxZDAyNmVlYmZkN2EzYmJlMmE0ZGU2ZGI,https://api.mybihr.com/medias/MSDS-EU-BATTERY-FLUID-SULPHURIC-ACID-37-41-FR-French-v1.2.pdf?context=bWFzdGVyfHJvb3R8MjkwNTk4fGFwcGxpY2F0aW9uL3BkZnxhRFJrTDJoa1lpODJOakl4T0RFME56QTROak0yTmk5TlUwUlRMVVZWTFVKQlZGUkZVbGt0Umt4VlNVUXRVMVZNVUVoVlVrbERMVUZEU1VRdE16Y3ROREZmUmxKZlJuSmxibU5vWDNZeExqSXVjR1JtfDRjZTgyNGJhNmQ5ODQwZjE5MmI5ZTU2MjU1MDAyZjAxMTQ4ZDRjNTZmZGMyOTJhNTk5NzMzNzM1ZTI2NTA3MzQ,https://api.mybihr.com/medias/T-SDS-09-Yuasa-FDS-Moto-Charge-es-Se-ches-19-03-2019-FR-1.pdf?context=bWFzdGVyfHJvb3R8MzU3NTM0fGFwcGxpY2F0aW9uL3BkZnxhRGt6TDJnNE9DOHhNRGswT1RJNU5Ua3pNVFF5TWk5VUxWTkVVeTB3T1MxWmRXRnpZUzFHUkZNdFRXOTBieTFEYUdGeVoyWE1nV1Z6TFZObHpJQmphR1Z6TFRFNUxUQXpMVEl3TVRsZlJsSXRNUzV3WkdZfGE0Mzc1MzViNGFjZTk0NWYzYTY4MzI4YjM0NDQzMjY1YWE0OTdhODljYzI3MGI0MDM1MmI3NDZhMGZmMDQ4YWY,https://api.mybihr.com/medias/T-SDS-09-Yuasa-SDS-Motorcycle-Dry-Charged-19-03-2019-Issue-2.pdf?context=bWFzdGVyfHJvb3R8MzQ3OTQ4fGFwcGxpY2F0aW9uL3BkZnxhRGd5TDJnMllTOHhNRGswT0RZME1UUTRPRGt5Tmk5VUxWTkVVeTB3T1NCWmRXRnpZU0JUUkZNZ1RXOTBiM0pqZVdOc1pTQkVjbmtnUTJoaGNtZGxaQ0F4T1Mwd015MHlNREU1SUVsemMzVmxJREl1Y0dSbXwwYTA4YWE1NGIzNzI4MmYzY2UxYTNiMmEwN2QxYmI3ZmRkYmQ2NzUzODI0N2IwZDdhYTk4Mzk5NWYwNzJkYmRk,Spain Warehouse (Parts)
1080802,61367,6N6-3B,YUASA,YUASA BATTERY 6N6-3B CONV W/O ACID,Batería YUASA 6N6-3B Dry charged (sin electrolito),28.85,23.84,15.50,5050694007156,6,8507108090,0,1,<p>ATENCI&Oacute;N: Uso exclusivo para profesionales seg&uacute;n norma EU 20197/1148. Producto prohibido para venta a particulares. La bater&iacute;a debe ser activada por un profesional y el &aacute;cido no puede ser entregado al consumidor final por ser un precursor de explosivos.</p><p>Reemplaza a los siguientes modelos convencionales:</p><ul><li>YB14A-A2</li></ul>,"
ATENCIÓN: Uso exclusivo para profesionales según norma EU 20197/1148. Producto prohibido para venta a particulares. La batería debe ser activada por un profesional y el ácido no puede ser entregado al consumidor final por ser un precursor de explosivos.
Reemplaza a los siguientes modelos convencionales:YB14A-A2",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. BATTERY,1002,940,115,66,132,,,,,No,,,Convencional,,6V,https://api.mybihr.com/medias/1080802-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mjc0MzV8aW1hZ2UvanBlZ3xhR013TDJoaVl5ODRPVFE1T1RJMk9EVTBOamcyTHpFd09EQTRNREl0TVY4NE1EQlhlRGd3TUVnfDkyYTVlNWFmZDIyMWIzMDg4MjI4M2RiZmMzOWQ0ZjU2NmUwMTZiYTNhZGI4MmQ1N2UxYzBiMjFlOTMwZTJhZWY,https://api.mybihr.com/medias/1080802-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjMwOTd8aW1hZ2UvanBlZ3xhR016TDJobU5DODRPVFE1T1RJM01EVXhNamswTHpFd09EQTRNREl0TWw4NE1EQlhlRGd3TUVnfDE2ZDU0NThhY2Q5NzY4OWRkNjEwYjg2NDU4MWQ1NmZhYjM5OTk2MjExYjE0ZTI2MGI3MWIwZjRhYzVmYTk4MmM,https://static.bihr.pro/eBihr/Pictures/YUASA-pictures.zip,https://api.mybihr.com/medias/6N6-3B.pdf?context=bWFzdGVyfGRvY3VtZW50c3w0NDg5MTJ8YXBwbGljYXRpb24vcGRmfGFHRXhMMmhqWkM4NU1EUXpOVGs1TVRZek5ESXlMelpPTmkwelFnfDU5MWU1NjM4ZDBkMDJjNGIyMTUzYTNjMzdhYTJjYTkxMGM3ODYxZjhhYTU4MmQ1YTYxMDRjZWFhNDIyMTlkZmM,https://api.mybihr.com/medias/MSDS-EU-AUTOMOTIVE-MOTORCYCLE-DRY-CHARGED-LEAD-BATTERY-NO-ACID-FR-FR-v1.0.pdf?context=bWFzdGVyfHJvb3R8MzA2ODA4fGFwcGxpY2F0aW9uL3BkZnxhRE5sTDJoa05TODJOakl4T0RFME56SXhOelF6T0M5TlUwUlRMVVZWTFVGVlZFOU5UMVJKVmtVdFRVOVVUMUpEV1VOTVJTMUVVbGt0UTBoQlVrZEZSQzFNUlVGRUxVSkJWRlJGVWxrdFRrOHRRVU5KUkY5R1VsOUdVbDkyTVM0d0xuQmtaZ3xlNmI2NWFiM2MzNzAyOWMxNTRiMDk4NjAyNzEyM2RjMWU5ZWUxZjljMjdmNDZkYzVjZDNkZDBjM2U1MDVkNmE1,https://api.mybihr.com/medias/MSDS-GB-AUTOMOTIVE-MOTORCYCLE-DRY-CHARGED-LEAD-BATTERY-NO-ACID-GB-EN-v1.0-2.pdf?context=bWFzdGVyfHJvb3R8MjUwNTU5fGFwcGxpY2F0aW9uL3BkZnxhRGRrTDJoa05DODJOakl4T0RFME56STRNamszTkM5TlUwUlRMVWRDTFVGVlZFOU5UMVJKVmtVdFRVOVVUMUpEV1VOTVJTMUVVbGt0UTBoQlVrZEZSQzFNUlVGRUxVSkJWRlJGVWxrdFRrOHRRVU5KUkY5SFFsOUZUbDkyTVM0d0xUSXVjR1JtfDE3ZTJmOGY4MzcxMTZjMzczNWZlZWQ1ZmUwYzEzNTVhYmVjN2NjNTI1MmZmYzA3ZjM1MTM4ZjgxYzE2MDkzODM,,Spain Warehouse (Parts)
1080846,61320,YT12B-BS,YUASA,YUASA BATTERY YT12B-BS MF W/ ACID,Batería YUASA YT12B-BS Combipack (con electrolito),99.78,82.46,53.60,5050694004582,86,8507108090,0,0,<p>ATENCI&Oacute;N: Uso exclusivo para profesionales seg&uacute;n norma EU 20197/1148. Producto prohibido para venta a particulares. La bater&iacute;a debe ser activada por un profesional y el &aacute;cido no puede ser entregado al consumidor final por ser un precursor de explosivos.</p><p>Reemplaza a los siguientes modelos convencionales:</p><ul><li>YT12B-BS</li></ul>,"
ATENCIÓN: Uso exclusivo para profesionales según norma EU 20197/1148. Producto prohibido para venta a particulares. La batería debe ser activada por un profesional y el ácido no puede ser entregado al consumidor final por ser un precursor de explosivos.
Reemplaza a los siguientes modelos convencionales:YT12B-BS",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. BATTERY,5002,4178,176,140,203,,,,,Sí,,,Sin mantenimiento - AGM,,12V,https://api.mybihr.com/medias/1080846-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzg5MTh8aW1hZ2UvanBlZ3xhRE13TDJoalpTODRPVEV5TkRBNE1EZzBOVEV3THpFd09EQTRORFl0TVY4NE1EQlhlRGd3TUVnfDlkYTFlNzZkMTM3Nzg2NjJhMTI0NzQ2YzBkOTFlNWQ4MGI0M2ZlZTMyMTJiY2U5YWM3MGU3YmJkODg3MmU1MzQ,https://api.mybihr.com/medias/1080846-2-800Wx800H?context=bWFzdGVyfHJvb3R8MjQ5NjF8aW1hZ2UvanBlZ3xhRFl3TDJoak55ODRPVEV5TkRBNE1qZ3hNVEU0THpFd09EQTRORFl0TWw4NE1EQlhlRGd3TUVnfGM5NzQ4ZDBkNTljZmE3OGY0ZTc2MTU1YzVjYjk5MTMwNzI0NWQzNmQ2MTBhZmVhYzE0NmUyMTFmYTEwNTZhZTc,https://static.bihr.pro/eBihr/Pictures/YUASA-pictures.zip,https://api.mybihr.com/medias/MSDS-BATTERY-FLUID-SULPHURIC-ACID-37-41-GB-EN-v1.2.pdf?context=bWFzdGVyfHJvb3R8Mjc3MDA3fGFwcGxpY2F0aW9uL3BkZnxhRE5qTDJoa09DODJOakl4T0RFME56RTFNVGt3TWk5TlUwUlRMVUpCVkZSRlVsa3RSa3hWU1VRdFUxVk1VRWhWVWtsRExVRkRTVVF0TXpjdE5ERmZSMEpmUlU1ZmRqRXVNaTV3WkdZfDdjMDBiNzY4M2FmNjdmZTMxOTJjOTgwMDc4MDE2MzQzOWFiODFjMTAxZDAyNmVlYmZkN2EzYmJlMmE0ZGU2ZGI,https://api.mybihr.com/medias/MSDS-EU-BATTERY-FLUID-SULPHURIC-ACID-37-41-FR-French-v1.2.pdf?context=bWFzdGVyfHJvb3R8MjkwNTk4fGFwcGxpY2F0aW9uL3BkZnxhRFJrTDJoa1lpODJOakl4T0RFME56QTROak0yTmk5TlUwUlRMVVZWTFVKQlZGUkZVbGt0Umt4VlNVUXRVMVZNVUVoVlVrbERMVUZEU1VRdE16Y3ROREZmUmxKZlJuSmxibU5vWDNZeExqSXVjR1JtfDRjZTgyNGJhNmQ5ODQwZjE5MmI5ZTU2MjU1MDAyZjAxMTQ4ZDRjNTZmZGMyOTJhNTk5NzMzNzM1ZTI2NTA3MzQ,https://api.mybihr.com/medias/YT12B-BS.pdf?context=bWFzdGVyfGRvY3VtZW50c3w0OTY0OTl8YXBwbGljYXRpb24vcGRmfGFHRTFMMmhoWlM4NU5qUTBNall6TVRRMU5UQXlMMWxVTVRKQ0xVSlR8M2Q1NmMzY2Y5NmNlNzUwNGM4Y2ViOTZkYmU3NDBhOTg3OWMyMzg0OTE5OTA5NjdiNTY0MGFhMGNkZjA1OWZjYw,,Spain Warehouse (Parts)
1080848,87596,YT19BL-BS,YUASA,YUASA BATTERY YT19BL-BS MF W/ ACID,Batería YUASA YT19BL-BS Combipack (con electrolito),136.00,112.40,73.06,5050694031946,64,8507102090,0,0,"<p>ATENCI&Oacute;N: Uso exclusivo para profesionales seg&uacute;n norma EU 20197/1148. Producto prohibido para venta a particulares. La bater&iacute;a debe ser activada por un profesional y el &aacute;cido no puede ser entregado al consumidor final por ser un precursor de explosivos.</p><p>La YT19BL-BS, siendo del tipo de batería VRLA con tecnología AGM cuenta con la mayor potencia de arranque y la mayor densidad energética que exige el equipo original en marcas como BMW.</p><p>Totalmente compatible con modelos K1600GT, R1200 (RT, LT, GT, RS, S) del fabricante BMW, válida tanto para modelos con o sin sistema ABS.</p><p>En contra a otros modelos del mercado la YT19BL-BS de Yuasa, al suministrarse sin ser activadas de fábrica, pueden permanecer almacenadas en stock durante largos periodos de tiempo.</p><p>Con calidad OEM es totalmente compatible con las especificaciones que exige el fabricante de motocicletas.</p><p><br></p><p><u>Características YT19BL-BS</u></p><p>-Tensión: 12V</p><p>-Capacity (10-hour): 17.7Ah</p><p>-Capacidad (20 horas): 19Ah</p><p>-CCA @ -18°C: 170ª</p><p>-Dimensiones (±2mm): 186mm X 82mm X 171mm</p><p>-El diseño a prueba de derrames significa que no hay posibilidad de fugas.</p><p>-La avanzada tecnología de plomo-calcio AGM aumenta la potencia de arranque.</p><p>-El retardante de sulfatación reduce notablemente la sulfatación de las placas que acortan la vida útil de las baterías.</p><p>-Calidad OEM</p>","
ATENCIÓN: Uso exclusivo para profesionales según norma EU 20197/1148. Producto prohibido para venta a particulares. La batería debe ser activada por un profesional y el ácido no puede ser entregado al consumidor final por ser un precursor de explosivos.
La YT19BL-BS, siendo del tipo de batería VRLA con tecnología AGM cuenta con la mayor potencia de arranque y la mayor densidad energética que exige el equipo original en marcas como BMW.
Totalmente compatible con modelos K1600GT, R1200 (RT, LT, GT, RS, S) del fabricante BMW, válida tanto para modelos con o sin sistema ABS.
En contra a otros modelos del mercado la YT19BL-BS de Yuasa, al suministrarse sin ser activadas de fábrica, pueden permanecer almacenadas en stock durante largos periodos de tiempo.
Con calidad OEM es totalmente compatible con las especificaciones que exige el fabricante de motocicletas.

Características YT19BL-BS
-Tensión: 12V
-Capacity (10-hour): 17.7Ah
-Capacidad (20 horas): 19Ah
-CCA @ -18°C: 170ª
-Dimensiones (±2mm): 186mm X 82mm X 171mm
-El diseño a prueba de derrames significa que no hay posibilidad de fugas.
-La avanzada tecnología de plomo-calcio AGM aumenta la potencia de arranque.
-El retardante de sulfatación reduce notablemente la sulfatación de las placas que acortan la vida útil de las baterías.
-Calidad OEM",VEHICLE PARTS & ACCESSORIES,ELECTRICAL PARTS,ELECT. BATTERY,7558,6060,235,213,151,,,,,Sí,,,Sin mantenimiento - AGM,,12V,https://api.mybihr.com/medias/1080848-1-800Wx800H?context=bWFzdGVyfHJvb3R8Mzg4NTl8aW1hZ2UvanBlZ3xhRGRqTDJnNU55ODRPVFEyTnpjek1EazROVEkyTHpFd09EQTRORGd0TVY4NE1EQlhlRGd3TUVnfDY1NjRlODYxZTk3NDhkMTdlOGEyOGVhMTFmOTliMDU3ZmJmYmM3ZDVlOGExNDhhZjdlMDQzMTY2MTYwNzc0ODQ,,https://static.bihr.pro/eBihr/Pictures/YUASA-pictures.zip,https://api.mybihr.com/medias/MSDS-BATTERY-FLUID-SULPHURIC-ACID-37-41-GB-EN-v1.2.pdf?context=bWFzdGVyfHJvb3R8Mjc3MDA3fGFwcGxpY2F0aW9uL3BkZnxhRE5qTDJoa09DODJOakl4T0RFME56RTFNVGt3TWk5TlUwUlRMVUpCVkZSRlVsa3RSa3hWU1VRdFUxVk1VRWhWVWtsRExVRkRTVVF0TXpjdE5ERmZSMEpmUlU1ZmRqRXVNaTV3WkdZfDdjMDBiNzY4M2FmNjdmZTMxOTJjOTgwMDc4MDE2MzQzOWFiODFjMTAxZDAyNmVlYmZkN2EzYmJlMmE0ZGU2ZGI,https://api.mybihr.com/medias/MSDS-EU-BATTERY-FLUID-SULPHURIC-ACID-37-41-FR-French-v1.2.pdf?context=bWFzdGVyfHJvb3R8MjkwNTk4fGFwcGxpY2F0aW9uL3BkZnxhRFJrTDJoa1lpODJOakl4T0RFME56QTROak0yTmk5TlUwUlRMVVZWTFVKQlZGUkZVbGt0Umt4VlNVUXRVMVZNVUVoVlVrbERMVUZEU1VRdE16Y3ROREZmUmxKZlJuSmxibU5vWDNZeExqSXVjR1JtfDRjZTgyNGJhNmQ5ODQwZjE5MmI5ZTU2MjU1MDAyZjAxMTQ4ZDRjNTZmZGMyOTJhNTk5NzMzNzM1ZTI2NTA3MzQ,https://api.mybihr.com/medias/YT19BL-BS.pdf?context=bWFzdGVyfGRvY3VtZW50c3w1MDIzMDh8YXBwbGljYXRpb24vcGRmfGFHUmtMMmhpT0M4NU5qUTBNall6TkRRd05ERTBMMWxVTVRsQ1RDMUNVd3xiMzU3Yjk3MWJkNjUxY2RmZGQ4MGYxMGZlM2YwOTY0ODgxZTRiZjg4YTQzZGJjYmMwOGNiY2Y5NTdmZTJiMDRk,,Spain Warehouse (Parts)
