PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Picture1,AllPicturesZIP,DeliveryPlant
1047408,,PWFFK-H11-521,PIVOT WORKS,PWORK REPAIR KIT FORK,Kit de reparación de horquillas  PIVOT WORKS  Honda CRF250R,123.01,101.66,61.00,PWFFK-H11-521,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs2654AE3A{text-align:left;margin:0pt 0pt 0pt 0pt;}.csE8AC24F0{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.cs342AB064{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.cs37063928{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The Pivot Works shock rebuild kit is perfect to restore your shock.</p><p> </p><p>Kit includes:</p><ul start=""1""> <li>OE replacement complete assemblies (Aluminum body, oil seal, dust seal, busing, internal guide bushing, O-ring, bumper).</li><li>Bladder</li><li>Bumper</li><li>Shaft nut</li><li>Piston ring and O-ring</li></ul> </body> </html>","       The Pivot Works shock rebuild kit is perfect to restore your shock. Kit includes: OE replacement complete assemblies (Aluminum body, oil seal, dust seal, busing, internal guide bushing, O-ring, bumper).BladderBumperShaft nutPiston ring and O-ring  ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1062,282,291,152,24,https://api.mybihr.com/medias/1047408-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUyOTF8aW1hZ2UvanBlZ3xhRFF5TDJnNU1TODRPVGN3T1RRek9ESXpPVEF5THpFd05EYzBNRGd0TVY4NE1EQlhlRGd3TUVnfDI2OGVjNTc5MmFhYjMxNjFkZjhmNGRjM2QzNzgxMWVhMDNiNTAzYmMxYWYzYzUwYzUzMDc2ZTQ2YjdiOTQxNTE,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047419,,PWFFK-K11-021,PIVOT WORKS,PWORK REPAIR KIT CROSS FORK,Kit de reparación de horquillas  PIVOT WORKS KX450F 09-11,120.21,99.35,59.61,PWFFK-K11-021,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,970,262,290,152,22,https://api.mybihr.com/medias/1047419-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ0NjJ8aW1hZ2UvanBlZ3xhR0V3TDJneVpDODRPVGN3T1RRMU1qQXdNVFU0THpFd05EYzBNVGt0TVY4NE1EQlhlRGd3TUVnfGZhNTk1ODkyYTI4Mzk0ZDI5NjEyY2I0YTVjNzEwZGNhYWEyNGZmZDIwODc3MWFiMWIzOWE5ZWYwYmY0Nzc5NmI,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047205,,PWSHK-H24-008,PIVOT WORKS,PWORK BEARING KIT SHOCK ABSORBER,Kit de Cojinetes de Amtortiguador PIVOT WORKS HONDA CR80R 1996-02 ET CR85R 2003-07,67.59,55.86,33.52,PWSHK-H24-008,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1390,150,213,145,45,https://api.mybihr.com/medias/1047205-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjEzNDcwfGltYWdlL2pwZWd8YURobUwyaG1OUzg0T1Rjd09UQTFOREU1T0RBMkx6RXdORGN5TURVdE1WODRNREJYZURnd01FZ3xjOTJlYjZiNDBlNTBiYmNkNDE3Y2IxMjUyOTQzMWQ3ZTZhNmY0ZGFhNWQ4NzlmODFjOTQ2ZTY2MzJlZGIwZTAx,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047209,,PWSHKH19006,PIVOT WORKS,PWORK BEARING KIT SHOCK ABSORBER,Kit de Cojinetes de Amtortiguador PIVOT WORKS HONDA XR400R 1996-97,85.27,70.47,42.28,PWSHKH19006,0,8714109090,0,1,Bearings and seals.,Bearings and seals.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1390,160,213,145,45,https://api.mybihr.com/medias/1047209-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTkyNTJ8aW1hZ2UvanBlZ3xhRFkzTDJoaFpTODRPVGN3T1RBMk1EQTVOak13THpFd05EY3lNRGt0TVY4NE1EQlhlRGd3TUVnfGIxMDYzOTY0ZjhjODBhZmMzMmIyYjhjZTUxOWRlMDg3YmM3NjBkZjEwZjllMTYwMjY0NGVjMDFmNWE2Yzc2ODE,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047213,,PWSHK-K08-020,PIVOT WORKS,PWORK BEARING KIT SHOCK ABSORBER,Kit de Cojinetes de Amtortiguador PIVOT WORKS KAWASAKI KDX200 / 220 1989-06 ET KLX300R 1997-06,67.59,55.86,33.52,PWSHK-K08-020,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1390,140,213,145,45,https://api.mybihr.com/medias/1047213-1-800Wx800H?context=bWFzdGVyfHJvb3R8MTk5NzUyfGltYWdlL2pwZWd8YURnNEwyZzVOUzg0T1Rjd09UQTJOemsyTURZeUx6RXdORGN5TVRNdE1WODRNREJYZURnd01FZ3xjNjI5YzhjMTk5NDBmZmQ5NjM4NmM0OGRkNjljOWU1MGE3NjAyYWEzZGE0ODE5NmJhOWZmY2FlY2M4ZGYzYzQy,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047215,,PWSHK-K07-521,PIVOT WORKS,PWORK BEARING KIT SHOCK ABSORBER,Kit de Cojinetes de Amtortiguador PIVOT WORKS KAWASAKI KX125 / 250 1989-97 ET KX500 1989-00,64.70,53.47,32.08,PWSHK-K07-521,0,8714109090,0,1,Bearings and seals.,Bearings and seals.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1390,130,213,145,45,https://api.mybihr.com/medias/1047215-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDg3MzB8aW1hZ2UvanBlZ3xhREprTDJnellTODRPVGN3T1RBM016SXdNelV3THpFd05EY3lNVFV0TVY4NE1EQlhlRGd3TUVnfDhmMzUxYmZhNTgxOTBjM2FhYWRkZDEyYjhhMGM3MDc5NDAzZmE1MGJjZGY5YTMwOGJlZDQ0ZTU4ODgxMTE1OTA,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047216,,PWSHK-K10-006,PIVOT WORKS,PWORK BEARING KIT SHOCK ABSORBER,Kit de cojinetes de amortiguador PIVOT WORKS KAWASAKI KX65 2001-07,42.63,35.23,21.14,PWSHK-K10-006,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1390,140,213,145,45,https://api.mybihr.com/medias/800Wx800H-1047216-1.jpg?context=bWFzdGVyfHJvb3R8MzI2NDV8aW1hZ2UvanBlZ3xhRGRsTDJneFlTODVOamcyTnpZM05UQTBOVGt4T0M4NE1EQlhlRGd3TUVoZk1UQTBOekl4TmkweExtcHdad3w2YTIyYmEwNGEwOWNmOTE4Y2RlZGQ5MDExNTRjYzMwYzdmNmU2MDI5MTY2OGU0MzVkZmY5MWVmMTE5ZmEwOWQz,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047217,,PWSHK-K11-021,PIVOT WORKS,PWORK BEARING KIT SHOCK ABSORBER,"Kit de Cojinetes de Amtortiguador PIVOT WORKS KAWASAKI KX80-85-100 98-12, KX125-250 98-09, KXF250 04-12, KXF450 2006-12",64.70,53.47,32.08,PWSHK-K11-021,0,8714109090,0,1,"<p>kit supplied with bearings, lip seals and bushes.</p>
<p>&nbsp;</p>
<p><strong>Kit Contents </strong></p>
<p>Description QTY per Kit</p>
<ul>
<li>Seal 4</li>
<li>Miscellaneous Part 1</li>
<li>Needle Bearing Shaft 3</li>
<li>Needle Bearing 2</li>
<li>Seal 4</li>
<li>Miscellaneous Part 1</li>
<li>Needle Bearing Shaft 3</li>
<li>Needle Bearing 2</li>
<li>Seal 4</li>
<li>Miscellaneous Part 1</li>
<li>Needle Bearing Shaft 3</li>
<li>Needle Bearing 2</li>
<li>Seal 4</li>
<li>Miscellaneous Part 1</li>
<li>Needle Bearing Shaft 3</li>
<li>Needle Bearing 2</li>
<li>Seal 4</li>
<li>Miscellaneous Part 1</li>
<li>Needle Bearing Shaft 3</li>
<li>Needle Bearing 2</li>
</ul>","
kit supplied with bearings, lip seals and bushes.

 

Kit Contents 

Description QTY per Kit

Seal 4
Miscellaneous Part 1
Needle Bearing Shaft 3
Needle Bearing 2
Seal 4
Miscellaneous Part 1
Needle Bearing Shaft 3
Needle Bearing 2
Seal 4
Miscellaneous Part 1
Needle Bearing Shaft 3
Needle Bearing 2
Seal 4
Miscellaneous Part 1
Needle Bearing Shaft 3
Needle Bearing 2
Seal 4
Miscellaneous Part 1
Needle Bearing Shaft 3
Needle Bearing 2
",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,853,118,168,127,40,https://api.mybihr.com/medias/800Wx800H-1047217-1.jpg?context=bWFzdGVyfHJvb3R8NjU5NjR8aW1hZ2UvanBlZ3xhRFkxTDJneU1DODJORGcwT0RBNE5ERTBNREEyTWk4NE1EQlhlRGd3TUVoZk1UQTBOekl4TnkweExtcHdad3xmN2JmMWRlYTQyZDYwNzhmNDUxYTk1OWIyZGNiZDU4ZDE4MTIyOWY1ZmUwNzAxNWRmYzQwMzA4NGVkMmQ0ODhh,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047201,,PWSHK-H16-521,PIVOT WORKS,PWORK BEARING KIT SHOCK ABSORBER,Kit de Cojinetes de Amtortiguador PIVOT WORKS HONDA CR125 / 250 / 500 1996,67.59,55.86,33.52,PWSHK-H16-521,0,8714109090,0,1,Bearings and seals.,Bearings and seals.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1390,150,213,145,45,https://api.mybihr.com/medias/1047201-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTc4NjB8aW1hZ2UvanBlZ3xhR000TDJnNU1pODRPVGN3T1RBME5qTXpNemMwTHpFd05EY3lNREV0TVY4NE1EQlhlRGd3TUVnfDY1ODMxMzRjNTAwY2VjMmMwNTVlYjVjNzc3NmIwMDVmOTY1YjRhNjNmMGM3YjM5YmE0NGQ4N2QyNjVmNDQxMDA,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047202,,PWSHK-H13-020,PIVOT WORKS,PWORK BEARING KIT SHOCK ABSORBER,Kit de Cojinetes de Amtortiguador PIVOT WORKS HONDA CR250 1994,67.59,55.86,33.52,PWSHK-H13-020,0,8714109090,0,1,Bearings and seals.,Bearings and seals.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1390,120,213,145,45,https://api.mybihr.com/medias/1047202-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjgyMzl8aW1hZ2UvanBlZ3xhRGcxTDJnNU9TODRPVGN3T1RBME9ESTVPVGd5THpFd05EY3lNREl0TVY4NE1EQlhlRGd3TUVnfDBmYjEwNGRmZmYzNGZiNzE5ODQ2MTRhNTc4NzY3MDQ5NDVlZTlmMjczN2M1NzgwMmI4NzA5YzcxMzc4NWZjNDA,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047227,,PWSHK-S07-021,PIVOT WORKS,PWORK BEARING KIT SHOCK ABSORBER,Kit de Cojinetes de Amtortiguador PIVOT WORKS SUZUKI RM125 / 250 1992-95,67.59,55.86,33.52,PWSHK-S07-021,0,8714109090,0,1,Bearings and seals.,Bearings and seals.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1390,160,213,145,45,https://api.mybihr.com/medias/1047227-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjIyNjB8aW1hZ2UvanBlZ3xhR013TDJnNU9TODRPVGN3T1RBNU16VXhPVFkyTHpFd05EY3lNamN0TVY4NE1EQlhlRGd3TUVnfGI3NzdmMGMwMDIwYWEyMDljNzljZjZlZjBlN2ZkNTRkNWRkNzVhYTE2ZDUyZTNhMTM5MjBjMGY2MDY5M2M4NzU,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047214,,PWSHK-S24-400,PIVOT WORKS,PWORK BEARING KIT SHOCK ABSORBER,Kit de Cojinetes de Amtortiguador PIVOT WORKS KAWASAKI KFX400 2003 ET SUZUKI LTZ400 2002-07,39.97,33.03,19.82,PWSHK-S24-400,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1390,100,213,145,45,https://api.mybihr.com/medias/1047214-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjU5OTF8aW1hZ2UvanBlZ3xhR0k1TDJnNFpTODRPVGN3T1RBMk9Ua3lOamN3THpFd05EY3lNVFF0TVY4NE1EQlhlRGd3TUVnfDkyZmUzMGRhZmJlODI2MTA5ZDY2ZDY0NzdhMmY3ZTMzYmM0ZmNlMjJlM2ZhY2Y2ZWRhOTM2OTc1M2JlOTUxMDI,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047407,,PWFFK-H15-000,PIVOT WORKS,PWORK REPAIR KIT FORK,Kit de reparación de horquillas  PIVOT WORKS  Honda CRF250R,121.39,100.32,60.19,PWFFK-H15-000,0,8714109090,0,1,"<html> <head> <meta http-equiv=""Content-Type"" content=""text/html; charset=utf-8""><title> </title> <style type=""text/css"">.cs95E872D0{text-align:left;margin:0pt 0pt 0pt 0pt;}.csA7555675{color:#000;background-color:transparent;font-weight:normal;font-style:normal;}.csC57700C4{color:#000;background-color:transparent;font-weight:bold;font-style:normal;}.cs4FC7BF42{text-align:left;margin:0pt 0pt 0pt 0pt;list-style-type:disc;color:#000;background-color:transparent;font-weight:normal;font-style:normal;}</style> </head> <body> <p>The Pivot Works shock rebuild kit is perfect to restore your shock.</p><p> </p><p>Kit includes:</p><ul start=""1""> <li>OE replacement complete assemblies (Aluminum body, oil seal, dust seal, busing, internal guide bushing, O-ring, bumper).</li><li>Bladder</li><li>Bumper</li><li>Shaft nut</li><li>Piston ring and O-ring</li></ul> <p> </p></body> </html>","       The Pivot Works shock rebuild kit is perfect to restore your shock. Kit includes: OE replacement complete assemblies (Aluminum body, oil seal, dust seal, busing, internal guide bushing, O-ring, bumper).BladderBumperShaft nutPiston ring and O-ring   ",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1433,296,191,121,62,https://api.mybihr.com/medias/1047407-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzUyOTF8aW1hZ2UvanBlZ3xhREV5TDJnNU9DODRPVGN3T1RRek5qSTNNamswTHpFd05EYzBNRGN0TVY4NE1EQlhlRGd3TUVnfDM2OWJjMTUyZmY0NzBlYmVkNDFlMDNiMGVkMTAwZWVjMWE4OTg2N2I0MjkxZTUzOTQ0MzMxZDQzNmY4Njg0NDk,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047423,,PWFFK-T02-531,PIVOT WORKS,PWORK REPAIR KIT CROSS FORK,Kit de reacondicionamiento PIVOR WORKS  SX125 / 200 / 250 / 300 / 380 / 400 / 520 2002,136.62,112.91,67.75,PWFFK-T02-531,0,8714109090,0,1,"Includes fork oil seals, dust covers, friction rings and clips.","Includes fork oil seals, dust covers, friction rings and clips.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1431,302,53,150,180,https://api.mybihr.com/medias/1047423-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ0NjJ8aW1hZ2UvanBlZ3xhRFppTDJnME5pODRPVGN3T1RRMU9UZzJOVGt3THpFd05EYzBNak10TVY4NE1EQlhlRGd3TUVnfGJjNGY3Yzg1MzM3MzczYzFiNWQxNDVjM2I3OGJiMGJmMjY1OTg2ZDNkMTYxZmZlZTU5OWE1Yjc3ODc2OTcxYTU,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047203,,PWSHK-H08-520,PIVOT WORKS,PWORK BEARING KIT SHOCK ABSORBER,Kit de Cojinetes de Amtortiguador PIVOT WORKS HONDA CR250 / 500 1989-90,68.26,56.41,33.85,PWSHK-H08-520,0,8714109090,0,1,Bearings and seals.,Bearings and seals.,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,745,130,126,116,51,https://api.mybihr.com/medias/1047203-1-800Wx800H?context=bWFzdGVyfHJvb3R8NTUwMzV8aW1hZ2UvanBlZ3xhREF4TDJobE9DODRPVGN3T1RBMU1ESTJOVGt3THpFd05EY3lNRE10TVY4NE1EQlhlRGd3TUVnfGRjNjA3Zjc3ODcyNTkxOTEzYzQxNjM1YjkyNDg3ZTZkYjcyNzlhNWZlYmZhZWE5OWY5MTliNGQ5OTAzZjU1NjM,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047266,,PWAAK-S08-400L,PIVOT WORKS,PWORK BEARING KIT A ARM LOW,Kit rodamientos horquilla inferior LT-R450 2006-07,153.61,126.95,76.17,PWAAK-S08-400,0,8714109090,0,1,,,VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1135,523,288,146,27,https://api.mybihr.com/medias/1047266-1-800Wx800H?context=bWFzdGVyfHJvb3R8Njc0NDl8aW1hZ2UvanBlZ3xhRFpoTDJoaFlTODVNREV5TXpjeU9EWTFNRFUwTHpFd05EY3lOall0TVY4NE1EQlhlRGd3TUVnfDAwZTRmMGM4MGFkYjY1YjU3ZmM2ZjIyNzA3MDU4MTE3YzcwOTU1NzhiODA2YTJiOTQyNTIzNDIxY2FiZDNhMmM,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047303,,PWFFK-S03-021,PIVOT WORKS,PWORK REPAIR KIT CROSS FORK,Kit de Reacondicionamiento de Horquilla PIVOT WORKS RM125 / 250 1997,112.06,92.61,55.57,PWFFK-S03-021,1,8714109090,0,1,"Includes fork oil seals, dust covers, friction rings and clips.","Includes fork oil seals, dust covers, friction rings and clips.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1301,285,289,150,30,https://api.mybihr.com/medias/1047303-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ0NjJ8aW1hZ2UvanBlZ3xhRGRoTDJnek55ODRPVGN3T1RJek5qTTRPREUwTHpFd05EY3pNRE10TVY4NE1EQlhlRGd3TUVnfDNhODhhNzk2OTczYmE4MzI4MWQ4ODg4ODkyOGQ2ZTU0M2MwY2I4M2QzZWYxOGRiMjQzYTIzZjRkOWRmNGQzYjk,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047290,,PWFFK-T04-531,PIVOT WORKS,PWORK REPAIR KIT CROSS FORK,"Kit de Reacondicionamiento de Horquilla PIVOT WORKS EXC,SX125 / 200 / 250 / 300 / 450 / 525 2003-05",124.61,102.98,61.79,PWFFK-T04-531,0,8714109090,0,1,"Includes fork oil seals, dust covers, friction rings and clips.","Includes fork oil seals, dust covers, friction rings and clips.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1729,300,51,150,226,https://api.mybihr.com/medias/1047290-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ0NjJ8aW1hZ2UvanBlZ3xhR1poTDJobE1DODRPVGN3T1RJeE1EZ3lPVEV3THpFd05EY3lPVEF0TVY4NE1EQlhlRGd3TUVnfDA1MDIyYzcyZGNjYTAyMDE3ODdlZTM1MWFlNGUxMGJhMDVlZDYxYWQ0MDA0ZmU5NzZlODBiODdkYjZhZGMzNTA,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047293,,PWFFK-T06-531,PIVOT WORKS,PWORK REPAIR KIT CROSS FORK,"Kit de Reacondicionamiento de Horquilla PIVOT WORKS KTM SX / EXC125, 250, 450, 505, 530 '08-09",134.69,111.31,66.79,PWFFK-T06-531,0,8714109090,0,1,"Includes fork oil seals, dust covers, friction rings and clips.","Includes fork oil seals, dust covers, friction rings and clips.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1513,305,197,128,60,https://api.mybihr.com/medias/1047293-1-800Wx800H?context=bWFzdGVyfHJvb3R8MzQ0NjJ8aW1hZ2UvanBlZ3xhRFUzTDJobU5TODRPVGN3T1RJeE5qY3lOek0wTHpFd05EY3lPVE10TVY4NE1EQlhlRGd3TUVnfDI3ZDBlZGQ4ZmE4ODY2ZTIyNTdkYjEzNTA0NWIwOWQzNGM0NmE3MWVjYmNlYTRkMDEwMTNlYjRiZTEwYzNjYTk,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047366,,PWLK-S30-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit Suzuki RM125 / 250,148.06,122.36,73.42,PWLK-S30-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1062,526,291,152,24,https://api.mybihr.com/medias/1047366-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhRFkzTDJnNFpDODRPVGN3T1RNMU9ESTROVEV3THpFd05EY3pOall0TVY4NE1EQlhlRGd3TUVnfDg2OGRlNTQ2ZGQ3OWU2ZTJlZGNkYmMwMGQ3NGEyOGNmZjFlYWNmZjJjMWRjMmZlY2UzNTZiODBkNmMzYzRhMjI,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047372,,PWLK-S37-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit Suzuki RM80 / 85,146.66,121.21,72.73,PWLK-S37-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,989,374,292,154,22,https://api.mybihr.com/medias/1047372-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhR0ZoTDJneVlTODRPVGN3T1RNM01EQTRNVFU0THpFd05EY3pOekl0TVY4NE1EQlhlRGd3TUVnfDhlYTY2YTkyMDNhMjU5MzUwMDFiMDBkMGFmMmMxM2MzNTM0MzFlOWMzNGEzMjk4M2MxNTZhNzI3M2IzYzQ3ODU,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047374,,PWLK-S49-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit Suzuki RM-Z250 / 450 / RMX450Z,139.00,114.88,68.93,PWLK-S49-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,970,493,290,152,22,https://api.mybihr.com/medias/1047374-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhRFJpTDJnek9DODRPVGN3T1RNM05EQXhNemMwTHpFd05EY3pOelF0TVY4NE1EQlhlRGd3TUVnfDllZTU3OWY0NzVkZDc2MjRjZDUzZWMxZDVlZDNiN2RiZmQzNTNjODMwNDFiN2VjODhhZWFiNGRjMjJhYmI0Nzc,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047376,,PWLK-Y19-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit Yamaha,140.34,115.98,69.59,PWLK-Y19-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,1163,505,162,126,57,https://api.mybihr.com/medias/1047376-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhRGc0TDJnME15ODRPVGN3T1RNM056azBOVGt3THpFd05EY3pOell0TVY4NE1EQlhlRGd3TUVnfDJlNDMzMjg3ZTU3ZmVlZmM0ZDA2MTlkN2U1NjQxOTQ4NDhiYzFjMzJmOTQwYTU5Y2ZmZWYxNjUzZmUzMzFlOTM,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
1047384,,PWLK-Y28-000,PIVOT WORKS,PWORK REPAIR KIT SUSPENSION LINKAGE,Kit de reparación de biela PIVOT WORKS Kit Yamaha YFZ450 / R,140.34,115.98,69.59,PWLK-Y28-000,0,8714109090,0,1,"<p></p>
<p>The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.</p>","


The PIVOT WORKS kit includes all necessary components for reconditioning suspension linkages. Parts from this manufacturer are renowned for their quality and reliability.",VEHICLE PARTS & ACCESSORIES,CHASSIS PARTS,CHAS. SHOCK&FORK,993,427,293,154,22,https://api.mybihr.com/medias/1047384-1-800Wx800H?context=bWFzdGVyfHJvb3R8NjMwMDV8aW1hZ2UvanBlZ3xhR1EyTDJobU5pODRPVGN3T1RNNU16WTNORFUwTHpFd05EY3pPRFF0TVY4NE1EQlhlRGd3TUVnfGI2MmI4OTEwZjhlZWIxZDZmNDcwZDI2ODAwMTU1MzYzMWNiZGUyYzgxY2JhMzQ4NDIyMmZhMTdiN2QxYjJiNTU,https://static.bihr.pro/eBihr/Pictures/PIVOT_WORKS-pictures.zip,Spain Warehouse (Parts)
