PartNumber,OldPartNumber,SupplierProductCode,Brand,ProductName,Designation,RetailPriceIncludingTax,RetailPriceExcludingTax,BaseDealerPriceExcludingTax,BarCode,StockValue,CommodityCode,OnDemand,DropShipping,HtmlDescription,Description,Category1,Category2,Category3,Volume (cm³),Weight (g),Length (mm),Width (mm),Height (mm),Picture1,AllPicturesZIP,DeliveryPlant
1061237,63000176,QI-REC-MICRO-A,SO EASY RIDER,SOEAS CHARGER M-USB INDUCTION PATCH,Sistema de carga invertido por inducción SO EASY RIDER Micro USB,10.20,8.43,3.74,QI-REC-MICRO-A,5,3926909790,0,1,"<p>Cargador de inducción, que permite cargar un teléfono sin inducción dentro de una funda SO EASY RIDER.</p><p><br></p>","
Cargador de inducción, que permite cargar un teléfono sin inducción dentro de una funda SO EASY RIDER.
",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRONIC,777,22,166,260,18,https://api.mybihr.com/medias/1061237-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzE0OTN8aW1hZ2UvanBlZ3xhR1F4TDJoaE9DODRPVGN6TVRneU16WTVPREl5THpFd05qRXlNemN0TVY4NE1EQlhlRGd3TUVnfDAzMDk5MmQ2Mjk4YjRiZjc0ZDAyMzMxZWI4ODQ0YmFlOTU1ZDQ3NWQ1MWQ3ZWQwYjA2YjI0MTdjYWU3ZDc2YTY,https://static.bihr.pro/eBihr/Pictures/SO_EASY_RIDER-pictures.zip,Spain Warehouse (Parts)
1061268,63000063,RC-ACC,SO EASY RIDER,SOEAS PHONE COV RAIN,Funda impermeable So Easy Rider,10.20,8.43,3.57,0714270965500,1,3926909790,0,1,<p>100% resistente al agua y al barro </p><p>  <br></p><p>Esta protección contra la lluvia se utiliza generalmente durante las lluvias muy intensas o durante los paseos en quads en el barro y el polvo.</p>,"
100% resistente al agua y al barro 
  
Esta protección contra la lluvia se utiliza generalmente durante las lluvias muy intensas o durante los paseos en quads en el barro y el polvo.",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRONIC,541,24,164,103,32,https://api.mybihr.com/medias/1061268-1-800Wx800H?context=bWFzdGVyfHJvb3R8NzYzMzR8aW1hZ2UvanBlZ3xhR0ppTDJnMFpDODRPVGN6TWpBek1ERXpOall5THpFd05qRXlOamd0TVY4NE1EQlhlRGd3TUVnfGM3MzQ4MjA4OGQ5NzhlMGEwYzUwZjBhZWEzYTNiY2M1ZDc2MjkwY2VhMTZhY2ZlMGFmMmI1YTU3MjI5M2JmZDc,https://static.bihr.pro/eBihr/Pictures/SO_EASY_RIDER-pictures.zip,Spain Warehouse (Parts)
1061229,63000051,GPA-ACC,SO EASY RIDER,SOEAS ADAPTER GO PRO,Adaptador So Easy Rider para GoPro,10.20,8.43,3.12,714270965340,71,3926909790,0,1,<p>Compatible con todos los productos GoPro</p>,"
Compatible con todos los productos GoPro",VEHICLE PARTS & ACCESSORIES,ACCESSORIES,ACC. ELECTRONIC,162,17,81,69,29,https://api.mybihr.com/medias/1061229-1-800Wx800H?context=bWFzdGVyfHJvb3R8NDEwMDd8aW1hZ2UvanBlZ3xhREkwTDJoalpTODRPVGN6TVRjNU9ERXpPVEU0THpFd05qRXlNamt0TVY4NE1EQlhlRGd3TUVnfDA2NzgyMjlmOWExYTIyYWZjN2UyOTEwYWMzNDhmZDA1MDM0Mjc2ZDMzOGRlM2MwMGE4ODNhMzRhY2NmN2I2YTM,https://static.bihr.pro/eBihr/Pictures/SO_EASY_RIDER-pictures.zip,Spain Warehouse (Parts)
