sku,idx,url,sizes_faltantes
1077578021,0,https://api.mybihr.com/medias/1077578021-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhRGM1TDJnMVlpODRPVGMyT0RVeE16QTBORGM0THpFd056YzFOemd3TWpFdE1WODRNREJYZURnd01FZ3w2NDgzZWZlODhhNmIyMmU5MTlhNjkzYmMxMDIwZjc1ZjRhOTk1NjRlNzYzMzJkN2NiMDVhMThlYTQ1OGUyNTg3,800
1077578007,0,https://api.mybihr.com/medias/1077578007-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhRGc1TDJnek9DODRPVGMyT0RRNE56UTROVGMwTHpFd056YzFOemd3TURjdE1WODRNREJYZURnd01FZ3xjNzFiYTE0ODFmN2NlMTlkMWUwY2RiZDRlNGUyOGQ1MDM4MjY3MjdiMDU5NTQ4M2I2NWE0NWVjNmQ4ODM2MDZl,800
1077578018,0,https://api.mybihr.com/medias/1077578018-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhRGd5TDJoaU55ODRPVGMyT0RVd056RTBOalUwTHpFd056YzFOemd3TVRndE1WODRNREJYZURnd01FZ3w1MjRlNDFlMDgxNGI5ZDkxZjliOTc2MGFlNWU4MzMzM2E5MDczZjhkNTdlOGFhZGQ0YTZmYmU0YzIwNzFmZDRm,800
1077578025,0,https://api.mybihr.com/medias/1077578025-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhREV3TDJnd05TODRPVGMyT0RVeU1Ea3dPVEV3THpFd056YzFOemd3TWpVdE1WODRNREJYZURnd01FZ3xiNTMyNGJjMGVhOTVkNTJjZTQ1YWZiNjAxYTdmZTM3NjBmYmEzYjMyNDllNTBmMDlmMDkxMmJiMzRiYjRiM2Iw,800
1077578010,0,https://api.mybihr.com/medias/1077578010-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhRGd3TDJneU15ODRPVGMyT0RRNU16TTRNems0THpFd056YzFOemd3TVRBdE1WODRNREJYZURnd01FZ3wxYWUyMDI4NGY3MTc0YjkwNTk4YjFhNGM3MzFiOGRkMmU1N2E2MjdkYjFjMTg4MWE0ZmVhN2YwMzZiMGE2N2M2,800
1077578036,0,https://api.mybihr.com/medias/1077578036-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhR0ZqTDJnek15ODRPVFkzTlRJMU9Ea3lNVEkyTHpFd056YzFOemd3TXpZdE1WODRNREJYZURnd01FZ3wxNTg3OWRiMWQ3YWMwMDk1NzcwY2M1NzNkY2JlNzFkY2Y2ZWVlMjNlNGIwYmFkZjYwZmJlNzdkODVmZmIzMDk0,800
1077578020,0,https://api.mybihr.com/medias/1077578020-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhRFE1TDJnMk1pODRPVGMyT0RVeE1UQTNPRGN3THpFd056YzFOemd3TWpBdE1WODRNREJYZURnd01FZ3xmODRjZTU1Zjg5ZDNlOTAyZjg3YTc5MjU5NmZmYzlkYjQxMzRkYWM2NjEzY2I0NTVhMTJiYWU1NjBmMDZiZDZh,800
1077578006,0,https://api.mybihr.com/medias/1077578006-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhRFEyTDJnelppODRPVGMyT0RRNE5UVXhPVFkyTHpFd056YzFOemd3TURZdE1WODRNREJYZURnd01FZ3wyN2Y3ZmM5ZGM0OGYxZWY4NjZkNDI4NDI4YzA2YzQxMjA2MTQ3ZGEwYTViYjhkMWQ4YWNiNmQxOTc3NjUzNmQz,800
1077578011,0,https://api.mybihr.com/medias/1077578011-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhRFV3TDJneVlTODRPVGMyT0RRNU5UTTFNREEyTHpFd056YzFOemd3TVRFdE1WODRNREJYZURnd01FZ3w1OTE1YTQwNDE2ZTcwYTE3MmE0Y2E2MmRkOGFhYzc5Njk2NGQyYzQyZGE0NTVlNzYwYTBjNGY5OWM2YTBhMDQ2,800
1077578026,0,https://api.mybihr.com/medias/1077578026-1-800Wx800H?context=bWFzdGVyfHJvb3R8MjI2ODR8aW1hZ2UvanBlZ3xhR05rTDJnd1lpODRPVGMyT0RVeU1qZzNOVEU0THpFd056YzFOemd3TWpZdE1WODRNREJYZURnd01FZ3w4N2MzOTU1Mjc5MWRhMDg3MzAyY2U2MzIyYmNkZjFmNzEwNzhjZTQ4ZTVhNTA4NzQ4NjdlN2RlOTg2ZTUyYTE3,800
